,HLA-DOA (3111)
ACH-000004,-0.0609251113954
ACH-000007,0.116652091325
ACH-000009,0.279776463287
ACH-000011,-0.0377532544792
ACH-000012,0.006359974221009999
ACH-000013,0.0634502080635
ACH-000014,0.18504319468199998
ACH-000015,0.118795611437
ACH-000017,-0.011695652915
ACH-000018,-0.0393368969089
ACH-000019,-0.0038321811044
ACH-000021,0.216973265779
ACH-000022,0.07952070198460001
ACH-000025,0.0700202158698
ACH-000028,0.08432598061069999
ACH-000030,0.143186469186
ACH-000035,0.23539193840199998
ACH-000036,0.0622515595514
ACH-000037,0.13204474955
ACH-000039,-0.026400482651299996
ACH-000040,0.0028785292833800004
ACH-000041,0.090118885787
ACH-000042,0.172566886644
ACH-000045,0.236121685247
ACH-000047,0.116669923066
ACH-000052,-0.141472931287
ACH-000053,0.0657859971005
ACH-000054,0.127433558513
ACH-000055,0.23968476552700002
ACH-000060,0.027542437680099997
ACH-000067,0.184973659762
ACH-000070,0.197779852793
ACH-000075,-0.0465039961699
ACH-000078,0.24716574212200002
ACH-000082,0.0531370692286
ACH-000085,0.17524789129299997
ACH-000086,0.019044164498599997
ACH-000087,-0.0284947944445
ACH-000092,0.0008988549985289999
ACH-000095,0.11656127548
ACH-000097,0.167594028166
ACH-000098,0.204578449649
ACH-000099,0.140927176562
ACH-000108,0.193619017625
ACH-000113,0.263519117196
ACH-000115,-0.23801462260899997
ACH-000116,0.143060376784
ACH-000118,0.249712123799
ACH-000120,0.15303353170999998
ACH-000123,0.039953602164800005
ACH-000127,0.128633457392
ACH-000128,0.06660255980690001
ACH-000132,0.12182669645199999
ACH-000133,0.10108460669
ACH-000137,0.0327226961886
ACH-000138,0.11975015378
ACH-000142,0.0377786397387
ACH-000143,0.174875871877
ACH-000146,0.051786339413300006
ACH-000148,0.175148372258
ACH-000150,0.057127883149
ACH-000152,0.0153120284246
ACH-000153,0.0652633209555
ACH-000159,0.04682197873380001
ACH-000160,0.22653997731400002
ACH-000163,0.03284179121190001
ACH-000167,-0.22076318288400001
ACH-000168,-0.0219316136714
ACH-000169,0.09065198372330001
ACH-000178,0.0713509944548
ACH-000182,0.0179883905273
ACH-000183,-0.0267770788027
ACH-000188,0.195413074347
ACH-000189,0.17178911427000002
ACH-000190,0.221002185226
ACH-000198,0.0130500107871
ACH-000204,-0.030530759135
ACH-000206,0.24117076729200002
ACH-000207,0.406905712508
ACH-000211,0.0523878073493
ACH-000215,0.107120907838
ACH-000221,-0.0224356700369
ACH-000222,0.19141321905900002
ACH-000223,0.134233070897
ACH-000226,0.17859051573399998
ACH-000227,0.41467500856399997
ACH-000228,0.1837444827
ACH-000231,-0.053309228559499995
ACH-000232,0.19614712505399998
ACH-000233,0.10462847979800001
ACH-000234,0.0855472719562
ACH-000235,0.09237159206949999
ACH-000237,0.118831855463
ACH-000238,0.10798430278799999
ACH-000243,0.18991225991
ACH-000244,0.173580724131
ACH-000246,0.100952685631
ACH-000248,0.0390026599668
ACH-000250,0.0319784624458
ACH-000251,0.450823741941
ACH-000253,0.0797000058048
ACH-000255,0.032492820523
ACH-000256,0.116095818408
ACH-000257,0.23434744057100002
ACH-000258,0.06404467578800001
ACH-000259,0.126381273161
ACH-000260,0.06980769881860001
ACH-000261,0.106167588469
ACH-000262,0.13451872265599998
ACH-000263,0.012326907935799998
ACH-000264,-0.00814082936079
ACH-000265,0.0957204114043
ACH-000266,0.145418555715
ACH-000272,0.074801483405
ACH-000273,-0.00718335678538
ACH-000274,0.130357802465
ACH-000277,-0.00526251384586
ACH-000278,0.17092861248500002
ACH-000279,0.142398235675
ACH-000280,-0.0900528592703
ACH-000281,0.249868825298
ACH-000288,0.0445519139704
ACH-000291,0.0655112607442
ACH-000293,0.116714762081
ACH-000294,0.0923099363054
ACH-000295,0.048196651774900005
ACH-000296,-0.0472374459897
ACH-000302,0.156628653319
ACH-000304,0.27832436942
ACH-000307,0.028251538496099998
ACH-000308,0.08759599202339999
ACH-000310,0.261619061217
ACH-000311,0.250624713397
ACH-000312,0.200454660924
ACH-000315,0.012402479662799998
ACH-000316,0.011709759850299999
ACH-000317,0.167846949023
ACH-000318,0.215860138899
ACH-000319,0.149571971863
ACH-000320,0.269778439684
ACH-000322,0.179559482756
ACH-000323,0.056668081443800006
ACH-000324,0.0173143729755
ACH-000329,0.110397611468
ACH-000330,0.109007438019
ACH-000331,0.180768936765
ACH-000332,0.156771012524
ACH-000334,0.245218430629
ACH-000335,0.140730374031
ACH-000336,0.15820847761600002
ACH-000337,0.1451810098
ACH-000339,0.13498729419299998
ACH-000341,0.0775911229942
ACH-000348,0.04584886441930001
ACH-000350,0.251098119753
ACH-000352,0.117928757697
ACH-000356,0.18352138500300003
ACH-000361,0.040763869125800004
ACH-000362,0.15054378782400002
ACH-000363,0.061538253581499995
ACH-000364,0.0432358783509
ACH-000365,0.0967749321355
ACH-000366,0.131575293738
ACH-000368,0.08795248194489999
ACH-000374,-0.12478017146400001
ACH-000375,0.092574089357
ACH-000376,0.0032833506028800002
ACH-000381,-0.0942612442201
ACH-000383,-0.0135818636414
ACH-000387,0.127504215299
ACH-000389,0.22148877229299999
ACH-000390,-0.0174615173272
ACH-000393,-0.08604003168680001
ACH-000395,0.0365460025705
ACH-000397,0.20984336110399998
ACH-000401,0.340039347218
ACH-000402,-0.06778570695859999
ACH-000403,0.13610358284600002
ACH-000404,0.18405267779399997
ACH-000406,0.0510946480523
ACH-000407,0.105919172021
ACH-000408,0.0904159312858
ACH-000410,0.108056715071
ACH-000411,0.086113075753
ACH-000414,0.230839169018
ACH-000415,0.0267138562446
ACH-000416,0.097488985857
ACH-000420,0.17068493499200002
ACH-000421,0.106304491731
ACH-000424,0.09089166417439999
ACH-000425,0.110097924383
ACH-000426,-0.103695715065
ACH-000427,0.102296224115
ACH-000433,-0.032412782836099996
ACH-000436,0.105481944231
ACH-000444,0.123918748525
ACH-000445,-0.094538524266
ACH-000448,0.059097364010100004
ACH-000450,-0.21195122451200002
ACH-000452,0.052435245349500004
ACH-000454,0.023954235104400003
ACH-000458,-0.029196326603900005
ACH-000459,-0.18244403960499997
ACH-000460,0.009587119693840001
ACH-000461,0.138414040341
ACH-000463,0.210009624964
ACH-000464,0.230527930083
ACH-000466,-0.18771317602200002
ACH-000467,0.12258116163499999
ACH-000468,0.20794852569800001
ACH-000469,-0.0144038417786
ACH-000470,0.300425644162
ACH-000471,0.129802289739
ACH-000472,0.15462569728800002
ACH-000473,0.113428055074
ACH-000475,0.132227835385
ACH-000476,-0.006851097724560001
ACH-000477,0.144521579097
ACH-000480,0.0253310873551
ACH-000481,0.197603966954
ACH-000483,-0.0842604159041
ACH-000484,0.276615455434
ACH-000485,0.0372788227739
ACH-000486,0.0561902774207
ACH-000487,0.0933195330718
ACH-000488,0.0823796429806
ACH-000490,0.0475220856272
ACH-000491,0.0533998012517
ACH-000495,0.0961186492955
ACH-000496,0.239175534259
ACH-000499,0.299403161066
ACH-000500,0.015508992038
ACH-000502,0.136755682292
ACH-000503,0.151608738839
ACH-000505,0.18478971823600002
ACH-000507,0.0701736082878
ACH-000510,0.0250169194383
ACH-000511,0.136561841903
ACH-000512,-0.23790687205299998
ACH-000516,-0.00393944387906
ACH-000517,0.083326753561
ACH-000518,0.047203841919400004
ACH-000520,0.159024570314
ACH-000521,0.0980822925567
ACH-000522,0.0406775607271
