,CR1 (1378)
ACH-000004,-0.008502360422189999
ACH-000007,0.48621179240900003
ACH-000009,0.089617160921
ACH-000011,-0.140003110648
ACH-000012,0.193261698105
ACH-000013,0.103918167771
ACH-000014,-0.12092972566299999
ACH-000015,0.185180573391
ACH-000017,0.13695979573
ACH-000018,0.354060732356
ACH-000019,-0.12223728529000001
ACH-000021,0.112098163403
ACH-000022,0.12767401613
ACH-000025,0.168046733283
ACH-000028,0.09705156657130001
ACH-000030,0.32884739359799997
ACH-000035,0.488411695134
ACH-000036,-0.182473555711
ACH-000037,0.263372362212
ACH-000039,0.14357852060100001
ACH-000040,-0.029049378522700002
ACH-000041,0.16673302798800002
ACH-000042,0.250302324734
ACH-000045,-0.05245990800369999
ACH-000047,0.186119472087
ACH-000052,-0.138404955034
ACH-000053,0.248429161946
ACH-000054,0.144085238789
ACH-000055,0.0379808966295
ACH-000060,0.31220662816399997
ACH-000067,0.305617960522
ACH-000070,0.0741251409313
ACH-000075,0.0301513638057
ACH-000078,0.0465230996138
ACH-000082,0.0655417331625
ACH-000085,0.241152440535
ACH-000086,-0.197221925185
ACH-000087,0.196156558836
ACH-000092,0.110027296956
ACH-000095,-0.164274990442
ACH-000097,-0.0242229897791
ACH-000098,0.120182489366
ACH-000099,0.14836251065199998
ACH-000108,-0.00510550215705
ACH-000113,-0.25591941842599997
ACH-000115,0.0635664073383
ACH-000116,0.277977770393
ACH-000118,0.312918999667
ACH-000120,-0.141567011677
ACH-000123,0.07093078439730001
ACH-000127,0.08650213296360001
ACH-000128,0.165878213242
ACH-000132,-0.10653289121500001
ACH-000133,0.240970987275
ACH-000137,0.46135087180100004
ACH-000138,0.244396083252
ACH-000142,-0.0122005823406
ACH-000143,0.11391624107699999
ACH-000146,0.12073818387499999
ACH-000148,0.0380870413313
ACH-000150,0.289712376391
ACH-000152,0.0625796407251
ACH-000153,0.22897445193500002
ACH-000159,0.09361333531860001
ACH-000160,-0.029150968182599997
ACH-000163,0.0312534051694
ACH-000167,0.231515522137
ACH-000168,0.181921446298
ACH-000169,0.0225784309967
ACH-000178,0.268329913535
ACH-000182,0.27264765516999995
ACH-000183,0.176655308665
ACH-000188,0.0233721543682
ACH-000189,0.174432563009
ACH-000190,0.312332809298
ACH-000198,-0.10466178480699999
ACH-000204,0.22467495856999997
ACH-000206,0.0961858983437
ACH-000207,0.00404515421621
ACH-000211,0.141985145297
ACH-000215,-0.0208694630071
ACH-000221,0.34248475583000004
ACH-000222,0.0586674837588
ACH-000223,0.157131777068
ACH-000226,-0.343765540632
ACH-000227,0.235652339056
ACH-000228,-0.204502060846
ACH-000231,0.306650155696
ACH-000232,0.141063734218
ACH-000233,-0.0008954288550479999
ACH-000234,0.125643051507
ACH-000235,0.0479843977699
ACH-000237,-0.05211350515240001
ACH-000238,0.207068903252
ACH-000243,0.12410396109
ACH-000244,-0.0836589508328
ACH-000246,0.137981498159
ACH-000248,0.110225141301
ACH-000250,0.08694205896849999
ACH-000251,0.684055865891
ACH-000253,0.105577281861
ACH-000255,0.259518257394
ACH-000256,-0.175003716654
ACH-000257,0.520058048653
ACH-000258,0.0850754497984
ACH-000259,0.130893056096
ACH-000260,0.17980772274
ACH-000261,0.15030222621
ACH-000262,-0.030425021153199998
ACH-000263,0.027931123566799998
ACH-000264,0.196013475333
ACH-000265,0.46075587855899997
ACH-000266,0.109817486873
ACH-000272,0.030331921828
ACH-000273,0.0951837138356
ACH-000274,0.202133387382
ACH-000277,0.24004490208700002
ACH-000278,0.151118347664
ACH-000279,0.272232123946
ACH-000280,-0.0018922700650300002
ACH-000281,0.46573140973300003
