,LEPROTL1 (23484)
ACH-000004,0.136109181725
ACH-000007,-0.05635824685330001
ACH-000009,0.239575536684
ACH-000011,0.026856257905700003
ACH-000012,0.0689603147087
ACH-000013,0.21366449831300002
ACH-000014,0.166882644153
ACH-000015,-0.00431345892889
ACH-000017,0.10013245875900001
ACH-000018,0.16152775742
ACH-000019,0.0607094380659
ACH-000021,0.0653028413568
ACH-000022,0.255754383327
ACH-000025,0.163997327592
ACH-000028,0.0325935526973
ACH-000030,0.11277871332900001
ACH-000035,0.100159020418
ACH-000036,0.0973631663113
ACH-000037,-0.089899766844
ACH-000039,-0.18625963483600003
ACH-000040,0.1281565062
ACH-000041,0.0732914802357
ACH-000042,0.08429717994539998
ACH-000045,0.0167659289062
ACH-000047,0.189617740076
ACH-000052,0.0898007684153
ACH-000053,0.06604769751140001
ACH-000054,0.179153838704
ACH-000055,0.128178917102
ACH-000060,0.125761113779
ACH-000067,0.14267383169199999
ACH-000070,0.24916938756499998
ACH-000075,0.13905278881
ACH-000078,0.0805351926833
ACH-000082,0.08790315071560001
ACH-000085,0.0356576735665
ACH-000086,0.205668899012
ACH-000087,0.14271547251
ACH-000092,0.0440752732797
ACH-000095,0.149162180057
ACH-000097,0.08072489027350001
ACH-000098,0.22305791193000005
ACH-000099,0.09079861879519999
ACH-000108,0.0930303557513
ACH-000113,0.0272901576639
ACH-000115,0.142180291131
ACH-000116,0.306340336096
ACH-000118,0.0265459864285
ACH-000120,-0.053656341000199996
ACH-000123,0.00417553056115
ACH-000127,0.136327089104
ACH-000128,0.201128644856
ACH-000132,0.0471076617905
ACH-000133,0.11539593177400001
ACH-000137,-0.017337892415599996
ACH-000138,0.0830993366489
ACH-000142,0.160197664204
ACH-000143,0.270430602405
ACH-000146,0.023220509887900004
ACH-000148,0.126829708288
ACH-000150,-0.08922956802740001
ACH-000152,0.160370426138
ACH-000153,0.182319006881
ACH-000159,-0.027938029037
ACH-000160,0.309013326451
ACH-000163,0.16148690104
ACH-000167,0.0131556346747
ACH-000168,0.0295535316346
ACH-000169,-0.0399654281027
ACH-000178,0.0302576461878
ACH-000182,0.14897696998600002
ACH-000183,0.13036799646400002
ACH-000188,0.053698237886499994
ACH-000189,0.33497146578299997
ACH-000190,0.144487919418
ACH-000198,0.0298660758156
ACH-000204,0.238663117536
ACH-000206,0.366432297767
ACH-000207,0.22715833661200002
ACH-000211,0.0014899207852499998
ACH-000215,0.20041707217
ACH-000221,0.156313521433
ACH-000222,0.243275993743
ACH-000223,0.159917832351
ACH-000226,0.0945593399613
ACH-000227,-0.136546084199
ACH-000228,-0.0161372974165
ACH-000231,0.12491189800899999
ACH-000232,0.210537409559
ACH-000233,-0.0724595579787
ACH-000234,0.263798004591
ACH-000235,0.07287749870839999
ACH-000237,0.12150006013
ACH-000238,0.059083993555800005
ACH-000243,-0.0136497364664
ACH-000244,0.218319888334
ACH-000246,0.11259907829000002
ACH-000248,0.357287997055
ACH-000250,0.06699283442840001
ACH-000251,0.128482601519
ACH-000253,-0.0693425256569
ACH-000255,0.0681240014463
ACH-000256,-0.0222188469086
ACH-000257,0.234603477678
ACH-000258,-0.09507187548149999
ACH-000259,0.0418771120098
ACH-000260,0.162295916061
ACH-000261,0.0857511891161
ACH-000262,0.09425497243429999
ACH-000263,0.218455687789
ACH-000264,-0.106118284571
ACH-000265,0.056214693354099995
ACH-000266,0.0817008622495
ACH-000272,0.144874738388
ACH-000273,0.15585472409
ACH-000274,0.0749202442985
ACH-000277,0.0158803024571
ACH-000278,-0.051935625187
ACH-000279,0.251148040509
ACH-000280,0.0294338705553
ACH-000281,0.226598120345
ACH-000288,0.213475343073
ACH-000291,0.00883118710815
ACH-000293,0.125394674489
ACH-000294,-0.0755869909494
ACH-000295,0.0174008505631
ACH-000296,-0.08950493011010001
ACH-000302,0.214751837669
ACH-000304,0.420648175875
ACH-000307,-0.0447294335837
ACH-000308,-0.0420287823879
ACH-000310,0.0890700127964
ACH-000311,0.134631280067
ACH-000312,0.137692320875
ACH-000315,0.20094780179900001
ACH-000316,0.198369067571
ACH-000317,0.208235791961
ACH-000318,0.10457327212000002
ACH-000319,0.166147525346
ACH-000320,0.0998981808508
ACH-000322,0.102279088753
ACH-000323,0.130759390711
ACH-000324,0.149422555754
ACH-000329,0.196318076967
ACH-000330,0.126195481218
ACH-000331,0.180545949405
ACH-000332,0.124932015554
ACH-000334,0.26853274165
ACH-000335,0.37574222201499996
ACH-000336,-0.15410083575300002
ACH-000337,-0.021264291246000003
ACH-000339,0.07360194366789999
ACH-000341,0.265254460989
ACH-000348,0.131285811176
ACH-000350,0.158902749615
ACH-000352,0.0257148622323
ACH-000356,-0.053528223808699996
ACH-000361,0.284853148343
ACH-000362,-0.0797326829073
ACH-000363,0.15069209515
ACH-000364,0.16827246084000003
ACH-000365,0.100814402683
ACH-000366,0.217684825923
ACH-000368,0.0820908955453
ACH-000374,-0.13135545423699999
ACH-000375,-0.09384263977939998
ACH-000376,0.08544743427380001
ACH-000381,0.126659671662
ACH-000383,-0.0266988643414
ACH-000387,0.165893395534
ACH-000389,0.343052337397
ACH-000390,0.0679106342603
ACH-000393,0.281262018186
ACH-000395,0.14959403519099998
ACH-000397,0.161735923418
ACH-000401,0.46247133691200004
ACH-000402,0.101413398813
ACH-000403,0.0843030926319
ACH-000404,-0.0989948856367
ACH-000406,0.15024857771800001
ACH-000407,0.19087357645
ACH-000408,0.256366106119
ACH-000410,0.153605458906
ACH-000411,-0.008532213000209999
ACH-000414,0.026966037291200003
ACH-000415,0.0144942896472
ACH-000416,0.0791082801493
ACH-000420,0.0599174911367
ACH-000421,0.051766778782800005
ACH-000424,0.39683286456999994
ACH-000425,0.170069152597
ACH-000426,-0.07013704474389999
ACH-000427,0.09429783789799999
ACH-000433,0.223938145601
ACH-000436,0.32209397525600003
ACH-000444,0.0203454785535
ACH-000445,0.149699783473
ACH-000448,0.188445877925
ACH-000450,0.33563403566600003
ACH-000452,0.0670431141239
ACH-000454,0.20278562214200002
ACH-000458,0.032538824975400005
ACH-000459,0.124615584611
ACH-000460,0.187449683651
ACH-000461,0.036410622133199996
ACH-000463,0.0356157673702
ACH-000464,0.07681836419419999
ACH-000466,0.213726936182
ACH-000467,0.145090932829
ACH-000468,0.30052685866900003
ACH-000469,-0.0630914413767
ACH-000470,0.246794465122
ACH-000471,-0.11862005617799999
ACH-000472,0.162994074685
ACH-000473,0.29567882949200003
ACH-000475,0.01875721732
ACH-000476,0.028487910478500002
ACH-000477,0.0651037384839
ACH-000480,0.0747229333923
ACH-000481,-0.043173038261799995
ACH-000483,0.116502111639
ACH-000484,0.0783755527587
ACH-000485,0.10583379493100001
ACH-000486,0.08706283313789999
ACH-000487,0.0604637580897
ACH-000488,0.168977982577
ACH-000490,0.180679737141
ACH-000491,0.12359853250999998
ACH-000495,0.0060788807945
ACH-000496,0.262790039182
ACH-000499,0.0765793296225
ACH-000500,-0.781672804748
ACH-000502,0.0849845715911
ACH-000503,0.11480535416
ACH-000505,0.151868560529
ACH-000507,0.138595083721
ACH-000510,0.0893716456223
ACH-000511,0.22567592210999998
ACH-000512,0.23810657382300002
ACH-000516,-0.11451274470799999
ACH-000517,-0.00534034655689
ACH-000518,0.39495086240500005
ACH-000520,0.104352107872
ACH-000521,0.01239899395
ACH-000522,0.174577106904
ACH-000524,0.0525963839216
ACH-000527,0.046732516840500005
ACH-000528,0.070034602894
ACH-000537,-0.015915056088
ACH-000541,0.327001350823
ACH-000542,0.147191239473
ACH-000544,-0.00467324316574
ACH-000545,0.361899599023
ACH-000547,0.0749650230789
ACH-000548,-0.0614109550791
ACH-000549,0.158637887769
ACH-000550,0.30491217396299997
ACH-000552,0.0128940417671
ACH-000556,0.0696270091068
ACH-000557,0.037129170729199995
ACH-000570,0.0902272194042
ACH-000571,0.0336636442961
ACH-000573,0.199923606317
ACH-000576,-0.118430372135
ACH-000580,0.12176243183
ACH-000584,0.172454087959
ACH-000585,0.060618675737899995
ACH-000588,0.26205012553
ACH-000589,-0.07286365149639999
ACH-000591,0.0426063313344
ACH-000593,0.151865091013
ACH-000600,0.0171375164586
ACH-000601,0.130444281611
ACH-000604,0.28378608895
ACH-000605,0.17081734234700002
ACH-000606,0.180039986533
ACH-000608,0.0407242551462
ACH-000614,-0.039723471063999996
ACH-000616,0.016088614565999998
ACH-000618,-0.0314973146454
ACH-000619,0.0635070246656
ACH-000620,0.215294972513
ACH-000621,0.0444496010248
ACH-000622,0.324815352579
ACH-000623,0.07136128708869999
ACH-000624,-0.10479423644
ACH-000627,0.012010688602700001
ACH-000630,0.08799207231560001
ACH-000632,0.195148423497
ACH-000633,0.09979839522569998
ACH-000637,0.0812704535375
ACH-000638,0.142057870008
ACH-000646,0.155546956437
ACH-000647,0.180822498085
ACH-000648,0.228094106221
ACH-000649,0.0611540289266
ACH-000651,0.123314287567
ACH-000652,0.28863021756499996
ACH-000653,0.148102685498
ACH-000657,0.145606924031
ACH-000658,0.12764931071900001
ACH-000661,0.0137655439127
ACH-000662,0.0439003732966
ACH-000663,0.0687055709004
ACH-000665,0.133462183827
ACH-000671,0.168672846343
ACH-000673,0.0910024658364
ACH-000676,0.156147418347
ACH-000677,0.218146724162
ACH-000681,-0.009049779795299999
ACH-000682,0.06311725041090001
ACH-000683,0.0918538349809
ACH-000684,-0.0038674888754899996
ACH-000688,0.08053242320689999
ACH-000693,0.09538944853330002
ACH-000694,0.138575933278
ACH-000695,0.307257201787
ACH-000696,0.041636859499800005
ACH-000697,0.340185548026
ACH-000699,0.0559372882015
ACH-000701,-0.0654427547224
ACH-000706,0.263421817937
ACH-000711,0.136899307167
ACH-000713,0.165458593622
ACH-000714,0.16768984053400002
ACH-000718,-0.0785845473598
ACH-000720,0.183126762912
ACH-000721,0.161417583538
ACH-000724,0.13237230480999998
ACH-000725,-0.028267690489
ACH-000732,0.17832184502999998
ACH-000734,0.0167048087933
ACH-000735,0.282240207949
ACH-000736,0.24806311530900002
ACH-000738,0.225669580714
ACH-000746,0.38143536394
ACH-000747,0.0325226432015
ACH-000748,0.144633651594
ACH-000753,0.118208490879
ACH-000756,0.28565735037900003
ACH-000757,0.211152109876
ACH-000758,0.170959655747
ACH-000760,0.0789435048977
ACH-000763,0.0387331766923
ACH-000764,0.39986592690300005
ACH-000765,0.250011115064
ACH-000766,0.148070997774
ACH-000767,0.0207118261221
ACH-000768,0.11524484585200001
ACH-000769,-0.0417288934929
ACH-000770,0.11513465357699999
ACH-000771,0.172750045628
ACH-000773,0.156327475841
ACH-000776,0.00507212064213
ACH-000777,0.154671031196
ACH-000778,0.16041248571
ACH-000781,0.0521827979637
ACH-000782,0.284493597064
ACH-000783,0.112597589081
ACH-000784,0.012430412920899999
ACH-000785,0.11883497807
ACH-000787,0.14490149566299998
ACH-000788,0.165861495337
ACH-000791,0.10410617129699999
ACH-000792,0.188814574813
ACH-000794,0.131576127077
ACH-000796,-0.029835147540599998
ACH-000799,0.11594858474400001
ACH-000800,0.189223799446
ACH-000802,0.0171504454651
ACH-000804,-0.05581220910780001
ACH-000805,0.19742451588100002
ACH-000809,0.118122338127
ACH-000810,-0.205043328346
ACH-000811,-0.029407962813900002
ACH-000817,0.16812250415899999
ACH-000819,0.27784460586599996
ACH-000820,0.161889028335
ACH-000821,-0.05132780485380001
ACH-000822,0.13321500061799998
ACH-000823,0.13286742694599998
ACH-000824,0.173319044596
ACH-000827,0.15583513972899998
ACH-000829,0.0038192764623400004
ACH-000831,0.19666038107900002
ACH-000832,0.10947581758300001
ACH-000833,0.24468098535799998
ACH-000834,0.08944917904880001
