,ADORA2A (135)
ACH-000004,-0.310920354431
ACH-000007,-0.10451377780200001
ACH-000009,0.0202677126217
ACH-000011,-0.138161197771
ACH-000012,-0.04638704394090001
ACH-000013,-0.08012281424789999
ACH-000014,-0.213057293622
ACH-000015,-0.149178411708
ACH-000017,-0.586000361966
ACH-000018,0.0871513743439
ACH-000019,-0.365143910835
ACH-000021,-0.0782844536329
ACH-000022,-0.153084875593
ACH-000025,-0.212150631527
ACH-000028,-0.116449616399
ACH-000030,-0.163859845882
ACH-000035,-0.14132945342599998
ACH-000036,-0.152576079743
ACH-000037,0.0677553073783
ACH-000039,-0.194242362549
ACH-000040,-0.0707583054296
ACH-000041,-0.034628853176
ACH-000042,-0.370514442076
ACH-000045,0.09234868070630001
ACH-000047,-0.13042986410000001
ACH-000052,-0.156799028093
ACH-000053,-0.149355085129
ACH-000054,0.0196197454517
ACH-000055,0.00519870200466
ACH-000060,-0.212507147357
ACH-000067,-0.09550841028789998
ACH-000070,-0.16856377270599998
ACH-000075,-0.157456728418
ACH-000078,0.0638200659365
ACH-000082,0.0922240529473
ACH-000085,-0.12319364800100001
ACH-000086,0.0154588685957
ACH-000087,-0.112464063125
ACH-000092,-0.157574132276
ACH-000095,-0.0816354557035
ACH-000097,-0.114854192544
ACH-000098,-0.226973790249
ACH-000099,-0.023494051281900002
ACH-000108,-0.0973381042452
ACH-000113,-0.106869908986
ACH-000115,-0.321018065758
ACH-000116,-0.00585627663067
ACH-000118,-0.0877798736622
ACH-000120,0.045173668097800004
ACH-000123,0.027928991251699998
ACH-000127,-0.046265630330900004
ACH-000128,0.0267141062577
ACH-000132,-0.0786420762076
ACH-000133,-0.116109176887
ACH-000137,0.00248801036523
ACH-000138,0.14034868974
ACH-000142,-0.13480945818
ACH-000143,-0.0700217075275
ACH-000146,0.00822684864955
ACH-000148,-0.0548278813966
ACH-000150,0.139175123399
ACH-000152,0.0180029431257
ACH-000153,0.134409702168
ACH-000159,0.0452057240265
ACH-000160,0.100721752609
ACH-000163,-0.027618041657400002
ACH-000167,-0.24591512461599999
ACH-000168,-0.055134751959
ACH-000169,-0.188742158728
ACH-000178,-0.052160244553500004
ACH-000182,0.0063622587182
