,ZDHHC24 (254359)
ACH-000004,-0.373996445044
ACH-000007,-0.0492916473134
ACH-000009,-0.228682824595
ACH-000011,-0.122998233248
ACH-000012,-0.316097855108
ACH-000013,-0.316893726447
ACH-000014,0.15288969887
ACH-000015,-0.209220231098
ACH-000017,-0.19450107218499998
ACH-000018,-0.333815180163
ACH-000019,-0.162359611248
ACH-000021,-0.140504876537
ACH-000022,-0.278508247301
ACH-000025,-0.070509026373
ACH-000028,-0.17584068697
ACH-000030,-0.271669557677
ACH-000035,-0.106759379835
ACH-000036,-0.215826123697
ACH-000037,-0.14669455050000002
ACH-000039,-0.35903077975500003
ACH-000040,-0.37433734837
ACH-000041,-0.134711640539
ACH-000042,-0.209171837502
ACH-000045,-0.24577536671999997
ACH-000047,-0.226095271334
ACH-000052,-0.38411949545400004
ACH-000053,-0.26702415237
ACH-000054,-0.191582688855
ACH-000055,-0.0543419482833
ACH-000060,-0.231593665939
ACH-000067,-0.266165199187
ACH-000070,-0.221195649208
ACH-000075,-0.106066507985
ACH-000078,-0.162678157168
ACH-000082,-0.40989216213699997
ACH-000085,-0.666487314658
ACH-000086,-0.38870483693700003
ACH-000087,-0.26237551083
ACH-000092,-0.112734965763
ACH-000095,-0.242857022234
ACH-000097,-0.374608578575
ACH-000098,-0.00905369553648
ACH-000099,-0.17899165508
ACH-000108,-0.144755095359
ACH-000113,-0.353302897917
ACH-000115,-0.38400872226300004
ACH-000116,-0.480114593551
ACH-000118,-0.26030620198800003
ACH-000120,0.034131011926
ACH-000123,-0.264524439448
ACH-000127,-0.19171488531599998
ACH-000128,-0.054911176586999996
ACH-000132,-0.420090082231
ACH-000133,-0.11937488758199999
ACH-000137,-0.49579243358099995
ACH-000138,-0.15290555394000002
ACH-000142,-0.431289735628
ACH-000143,-0.117461721967
ACH-000146,-0.07899131318239999
ACH-000148,-0.24342605069899997
ACH-000150,-0.257405874745
ACH-000152,-0.158626591619
ACH-000153,-0.232632788367
ACH-000159,-0.219851825144
ACH-000160,-0.408427595122
ACH-000163,-0.0657609727966
ACH-000167,-0.587146018588
ACH-000168,-0.37968362298600006
ACH-000169,-0.24837731583500003
ACH-000178,-0.205228963686
ACH-000182,-0.23504824447500003
ACH-000183,-0.304577768551
ACH-000188,-0.36771620456799997
ACH-000189,-0.5201311281700001
ACH-000190,-0.0635791391558
ACH-000198,-0.288489851397
ACH-000204,-0.859584244922
ACH-000206,-0.323590579143
ACH-000207,-0.600012778975
ACH-000211,-0.224992144606
ACH-000215,-0.236561756482
ACH-000221,-0.250304788984
ACH-000222,-0.14867393995
ACH-000223,-0.519596164223
ACH-000226,-0.17911513132399998
ACH-000227,-0.20755300082699998
ACH-000228,-0.22832672519299999
ACH-000231,-0.24952936381299998
ACH-000232,-0.188418385638
ACH-000233,-0.344712545699
ACH-000234,-0.09787842578019999
ACH-000235,-0.13445888421
ACH-000237,-0.468529665147
ACH-000238,-0.10479718204600001
