,WFIKKN2 (124857)
ACH-000004,-0.10437837042300001
ACH-000007,0.124644330463
ACH-000009,-0.32247501599
ACH-000011,-0.0354006135709
ACH-000012,-0.276928283525
ACH-000013,-0.07573131641610001
ACH-000014,-0.346718479645
ACH-000015,-0.10790552478
ACH-000017,0.0207694121805
ACH-000018,-0.38277868238799995
ACH-000019,-0.320015513798
ACH-000021,-0.138162598405
ACH-000022,-0.17784824975699998
ACH-000025,-0.184866287975
ACH-000028,-0.21826982357900002
ACH-000030,-0.309794218711
ACH-000035,-0.439257349059
ACH-000036,-0.358607014528
ACH-000037,-0.09754442530719999
ACH-000039,-0.115739616995
ACH-000040,-0.19529059061299997
ACH-000041,-0.36021359311800005
ACH-000042,-0.0334848209163
ACH-000045,-0.311672420964
ACH-000047,-0.0708493797701
ACH-000052,-0.0373632375212
ACH-000053,-0.06742257204530001
ACH-000054,-0.20481680538600003
ACH-000055,-0.026532984915299998
ACH-000060,-0.0904750247235
ACH-000067,-0.20795809802200002
ACH-000070,-0.11947196002299999
ACH-000075,-0.16220102464000002
ACH-000078,-0.20529943885899998
ACH-000082,-0.10971895480900001
ACH-000085,-0.304848616222
ACH-000086,-0.254442406572
ACH-000087,0.08713015160399999
ACH-000092,-0.30359927077599996
ACH-000095,-0.294730461477
ACH-000097,0.018817385973
ACH-000098,-0.11936764217599999
ACH-000099,-0.15279232849000002
ACH-000108,-0.153099155385
ACH-000113,-0.31466328260800003
ACH-000115,-0.216210803533
ACH-000116,-0.19346115617100001
ACH-000118,-0.0778232698907
ACH-000120,-0.233744076582
ACH-000123,-0.280381884435
ACH-000127,-0.08395683647220001
ACH-000128,-0.407448290024
ACH-000132,-0.0526619288876
ACH-000133,-0.0798068633273
ACH-000137,0.0068617595713100004
ACH-000138,-0.391724882403
ACH-000142,-0.486648646601
ACH-000143,-0.0809643303889
ACH-000146,-0.0502658647474
ACH-000148,-0.187536439471
ACH-000150,-0.16561466015999998
ACH-000152,-0.134830426369
ACH-000153,-0.18617938238899998
ACH-000159,-0.33649147814999997
ACH-000160,-0.17189731115600002
ACH-000163,-0.19867320777
ACH-000167,-0.254689515568
ACH-000168,-0.485572759843
ACH-000169,-0.08160442887630001
ACH-000178,-0.0421672780572
ACH-000182,-0.07210329905660001
ACH-000183,-0.29289916880600003
ACH-000188,-0.290362883453
ACH-000189,-0.21015405281
ACH-000190,0.028087336129799998
ACH-000198,-0.0610578781372
ACH-000204,-0.07071459706710001
ACH-000206,-0.057535268818100005
ACH-000207,-0.18500230609499999
ACH-000211,-0.0671214495107
ACH-000215,-0.25058611251400004
ACH-000221,-0.18697347870900002
ACH-000222,-0.184917415999
ACH-000223,0.0275772927202
ACH-000226,-0.136082681521
ACH-000227,-0.303613431744
ACH-000228,-0.17161649965
ACH-000231,-0.258048763694
ACH-000232,-0.0498797732362
ACH-000233,-0.000480016424925
ACH-000234,-0.10163933521299999
ACH-000235,-0.23183049618
ACH-000237,-0.0690839730892
ACH-000238,-0.599969159988
ACH-000243,-0.18820841002
ACH-000244,0.029915990686400003
ACH-000246,-0.170925740807
ACH-000248,-0.170700129471
ACH-000250,-0.304806582952
ACH-000251,-0.358477318355
ACH-000253,-0.149027126725
ACH-000255,-0.173326534316
ACH-000256,-0.24153344742400001
ACH-000257,-0.0920003569489
ACH-000258,0.0651163865023
ACH-000259,-0.144227108488
ACH-000260,-0.250499514346
ACH-000261,-0.09946202284289998
ACH-000262,-0.46417969177699997
ACH-000263,-0.630503365935
ACH-000264,-0.209420121665
ACH-000265,-0.131329868772
ACH-000266,-0.0206060809412
ACH-000272,-0.21169729961300002
ACH-000273,-0.302082215679
ACH-000274,-0.299340962348
ACH-000277,-0.255267953015
ACH-000278,0.039734684093
ACH-000279,-0.08876240547700001
ACH-000280,-0.35337620253799995
ACH-000281,-0.312106801502
ACH-000288,-0.29194109359299997
ACH-000291,-0.174387294773
ACH-000293,-0.23982180780499998
ACH-000294,-0.240307273749
ACH-000295,-0.356303827952
ACH-000296,-0.108377571919
ACH-000302,-0.08909986149139998
ACH-000304,-0.183539625892
ACH-000307,-0.211522602979
ACH-000308,-0.10792585377
ACH-000310,-0.320925444555
ACH-000311,-0.07736875318889999
ACH-000312,-0.212867183253
ACH-000315,-0.477205711539
ACH-000316,-0.389167171096
ACH-000317,-0.260772255488
ACH-000318,-0.423914374491
ACH-000319,-0.0633268847984
ACH-000320,0.00740808979922
ACH-000322,-0.316125288001
ACH-000323,-0.0739102723865
ACH-000324,-0.252942084949
ACH-000329,-0.098114379497
ACH-000330,-0.0938507366893
ACH-000331,-0.0356908527875
ACH-000332,-0.0948110728033
ACH-000334,-0.0456867152859
ACH-000335,-0.21070469962900001
ACH-000336,-0.142823660239
ACH-000337,-0.18504455681899998
ACH-000339,-0.15256384627900002
ACH-000341,-0.161014396899
ACH-000348,-0.25323220855
ACH-000350,-0.271129890784
ACH-000352,0.120720927169
ACH-000356,-0.399350894447
ACH-000361,-0.138205770958
ACH-000362,-0.20843951079700002
ACH-000363,-0.255638146211
ACH-000364,0.00508829053831
ACH-000365,-0.301764937863
ACH-000366,-0.10450305025699999
ACH-000368,-0.280164646734
ACH-000374,0.0743985548461
ACH-000375,-0.370379355985
ACH-000376,-0.0416221786792
ACH-000381,-0.301362624992
ACH-000383,-0.21216372829900002
ACH-000387,-0.14166199034399998
ACH-000389,-0.0906593940007
ACH-000390,-0.172029732382
ACH-000393,-0.121122450693
ACH-000395,-0.174471706023
ACH-000397,-0.192288065008
ACH-000401,-0.302125028253
ACH-000402,-0.0381547456155
ACH-000403,-0.209555861468
ACH-000404,-0.293906869027
ACH-000406,-0.0807679166362
ACH-000407,-0.028311014612099998
ACH-000408,0.240070102837
ACH-000410,0.030438456087599996
ACH-000411,-0.25756518876
ACH-000414,-0.015035019888899999
ACH-000415,-0.39239712905699997
ACH-000416,-0.214117653952
ACH-000420,-0.0921870475588
ACH-000421,-0.0627225317141
ACH-000424,-0.313655106008
ACH-000425,0.0264684353668
ACH-000426,-0.14433774370400002
ACH-000427,-0.0540170209541
ACH-000433,-0.151402093415
ACH-000436,-0.224412467956
ACH-000444,-0.11117652625800001
ACH-000445,0.11872407728599998
ACH-000448,-0.0403607559251
ACH-000450,0.030639220998
ACH-000452,-0.135747564229
ACH-000454,-0.0690651224797
ACH-000458,-0.189448487415
ACH-000459,0.0177614709464
ACH-000460,-0.13572886015799998
ACH-000461,-0.251005264858
ACH-000463,-0.204999026997
ACH-000464,-0.128259005265
ACH-000466,-0.305405169581
ACH-000467,0.030687366297499998
ACH-000468,-0.318673111442
ACH-000469,-0.133744351765
ACH-000470,-0.154482687606
ACH-000471,-0.12812346159000002
ACH-000472,-0.321642546438
ACH-000473,-0.287612458679
ACH-000475,-0.118082322618
ACH-000476,-0.196839934038
ACH-000477,-0.144510732616
ACH-000480,-0.0206473215841
ACH-000481,-0.07078497967519999
ACH-000483,0.108458828718
ACH-000484,-0.06562471534440001
ACH-000485,-0.255350396742
ACH-000486,-0.167511457799
ACH-000487,-0.276314372315
ACH-000488,-0.220194377354
ACH-000490,-0.24790342538899998
ACH-000491,-0.277793642983
ACH-000495,-0.130985908038
ACH-000496,-0.146409501469
ACH-000499,-0.06651471806680001
ACH-000500,0.16946141404399997
ACH-000502,-0.361000699949
ACH-000503,-0.281386498705
ACH-000505,-0.0500017459848
ACH-000507,-0.292470180619
ACH-000510,-0.34687729989
ACH-000511,-0.203922230587
ACH-000512,-0.340739503627
ACH-000516,-0.13243534502999998
ACH-000517,-0.136348302329
ACH-000518,-0.344404412806
ACH-000520,-0.177962162476
ACH-000521,-0.322836644073
ACH-000522,-0.174489327379
ACH-000524,-0.0535727175959
ACH-000527,-0.07779393069519999
ACH-000528,-0.0559201326939
ACH-000537,-0.08447263002939999
ACH-000541,-0.12848688484999998
ACH-000542,-0.054414577152199994
ACH-000544,-0.268903032353
ACH-000545,-0.251445351041
ACH-000547,-0.0896710862485
ACH-000548,-0.130664676498
ACH-000549,-0.219632922524
ACH-000550,-0.248172318735
ACH-000552,-0.366312227989
ACH-000556,-0.329501258832
ACH-000557,0.0129723053103
ACH-000570,-0.0974003031019
ACH-000571,-0.0584788091431
ACH-000573,0.00906814815811
ACH-000576,-0.204646128202
ACH-000580,-0.0987180415072
ACH-000584,-0.0687216888377
ACH-000585,-0.0877520086062
ACH-000588,-0.35724255974
ACH-000589,-0.10080158846100001
ACH-000591,-0.30763510562199997
ACH-000593,-0.264407312044
ACH-000600,-0.0201130720414
ACH-000601,-0.162484761629
ACH-000604,0.00233150644453
ACH-000605,-0.23763176315
ACH-000606,-0.09582478349279999
ACH-000608,-0.160526798387
ACH-000614,-0.271425859774
ACH-000616,-0.11663006377999999
ACH-000618,-0.307513491732
ACH-000619,-0.18924828378
ACH-000620,-0.04601489381419999
ACH-000621,-0.152867535898
ACH-000622,-0.22320188348
ACH-000623,-0.4494969251
ACH-000624,-0.08799855131650001
ACH-000627,-0.165327441386
ACH-000630,-0.251442123872
ACH-000632,-0.25529733934500004
ACH-000633,-0.274730119942
ACH-000637,-0.179059476311
ACH-000638,-0.165084400879
ACH-000646,0.125925169279
ACH-000647,-0.302482505375
ACH-000648,-0.22929199833900002
ACH-000649,-0.20174827263300002
ACH-000651,-0.17942923957499998
ACH-000652,-0.230265371618
ACH-000653,-0.060756028519
ACH-000657,-0.044533851552
ACH-000658,-0.128870417085
ACH-000661,-0.222042788456
ACH-000662,-0.17460706744100002
ACH-000663,-0.206647246822
ACH-000665,0.0250764503149
ACH-000671,-0.137754481899
ACH-000673,-0.199719322051
ACH-000676,-0.185612222436
ACH-000677,-0.151864606898
ACH-000681,-0.30010315071
ACH-000682,-0.359135935891
ACH-000683,-0.18986497239
ACH-000684,0.11828793364700001
ACH-000688,-0.225678316446
ACH-000693,-0.21743053352699998
ACH-000694,-0.1711064616
ACH-000695,-0.14710523554899999
ACH-000696,-0.189980354928
ACH-000697,-0.117949367416
ACH-000699,-0.10112534445100001
ACH-000701,-0.149417154679
ACH-000706,-0.0917834115691
ACH-000711,-0.150014755794
ACH-000713,-0.281849344768
ACH-000714,0.019458769055000002
ACH-000718,-0.0215335402593
ACH-000720,-0.247534941153
ACH-000721,-0.37301704071900005
ACH-000724,-0.23656298870200002
ACH-000725,-0.39210023556199997
ACH-000732,-0.156479790264
ACH-000734,-0.131845998369
ACH-000735,-0.19671862453299999
ACH-000736,-0.07669602724449999
ACH-000738,-0.047708465035100005
ACH-000746,-0.164354393728
ACH-000747,-0.0797745799032
ACH-000748,-0.0419167365067
ACH-000753,-0.126264316894
ACH-000756,0.0122022999598
ACH-000757,-0.17370703663800002
ACH-000758,-0.08511576449719999
ACH-000760,-0.127930238156
ACH-000763,0.0277253420285
ACH-000764,-0.314675983921
ACH-000765,-0.010676382482
ACH-000766,-0.0780405446579
ACH-000767,-0.213638222146
ACH-000768,-0.204848532283
ACH-000769,0.0780648234279
ACH-000770,-0.104742500152
ACH-000771,-0.277947875545
ACH-000773,-0.113197824226
ACH-000776,-0.33896794096199995
ACH-000777,-0.137127131093
ACH-000778,-0.19848783982
ACH-000781,-0.11975345115399999
