,TICAM2 (353376)
ACH-000004,0.0318938433328
ACH-000007,-0.18873865028
ACH-000009,-0.06669124826589999
ACH-000011,0.0625789760446
ACH-000012,-0.12624542635299998
ACH-000013,-0.047790888480199994
ACH-000014,-0.134769606801
ACH-000015,0.0023923267470000002
ACH-000017,-0.0327276002664
ACH-000018,-0.17246274957199997
ACH-000019,0.031112617813800002
ACH-000021,-0.0660008170069
ACH-000022,-0.166508659282
ACH-000025,0.18456790209
ACH-000028,0.00912017421451
ACH-000030,-0.0589610361835
ACH-000035,-0.057726880932099996
ACH-000036,-0.244644944205
ACH-000037,-0.24688611766600002
ACH-000039,-0.18228195698600003
ACH-000040,-0.213396812603
ACH-000041,-0.139178561702
ACH-000042,-0.135756881877
ACH-000045,-0.0760242340299
ACH-000047,-0.121235920067
ACH-000052,-0.156913884822
ACH-000053,-0.0329858610303
ACH-000054,-0.243341691503
ACH-000055,-0.23273530187
ACH-000060,-0.0442454126671
ACH-000067,0.011267662424399999
ACH-000070,-0.311141610766
ACH-000075,-0.022155601269700002
ACH-000078,-0.130690283558
ACH-000082,-0.326487701342
ACH-000085,-0.41315698422799996
ACH-000086,-0.08851722465169999
ACH-000087,-0.0185352827067
ACH-000092,-0.0477368346226
ACH-000095,-0.228162538209
ACH-000097,-0.0593001507728
ACH-000098,-0.13222924165799999
ACH-000099,-0.07227911274410001
ACH-000108,0.00284603284208
ACH-000113,-0.074808062074
ACH-000115,-0.160484991748
ACH-000116,-0.142913496125
ACH-000118,-0.0290508016438
ACH-000120,0.0909985441431
ACH-000123,-0.0672308002641
ACH-000127,-0.110588957142
ACH-000128,-0.22545094396600002
ACH-000132,-0.033077841695
ACH-000133,-0.144510570733
ACH-000137,-0.0009992643011260001
ACH-000138,0.0132854552284
ACH-000142,-0.19415507912000002
ACH-000143,-0.0587991522366
ACH-000146,-0.255167678046
ACH-000148,-0.0143548482302
ACH-000150,-0.0804517313367
ACH-000152,-0.21844066164
ACH-000153,-0.00821771053814
ACH-000159,-0.09201153767550001
ACH-000160,-0.148192680892
ACH-000163,-0.101427551163
ACH-000167,-0.12167200090399999
ACH-000168,0.0466310931255
ACH-000169,-0.09721537481489999
ACH-000178,-0.0671901318463
ACH-000182,-0.286814589335
ACH-000183,0.177821111202
ACH-000188,-0.289520043609
ACH-000189,-0.122426047179
ACH-000190,0.10926709929199999
ACH-000198,-0.130273850917
ACH-000204,0.0007447752173889999
ACH-000206,-0.353826132861
ACH-000207,-0.17533681588
ACH-000211,-0.136757529224
ACH-000215,-0.115417155687
ACH-000221,-0.0478776341939
ACH-000222,-0.193948807561
ACH-000223,-0.100753947798
ACH-000226,-0.28609913716999996
ACH-000227,-0.208787890728
ACH-000228,-0.0227312835695
ACH-000231,-0.202459007234
ACH-000232,-0.287652132504
ACH-000233,0.043211914958300006
ACH-000234,-0.0703701053477
ACH-000235,-0.185693843768
ACH-000237,-0.052714965513000006
ACH-000238,-0.157392494353
ACH-000243,-0.173067695142
ACH-000244,-0.0448416600842
ACH-000246,-0.15133550569
ACH-000248,0.135595542851
ACH-000250,-0.269692814828
ACH-000251,-0.36872842646399995
ACH-000253,-0.165191594148
ACH-000255,-0.154374098032
ACH-000256,-0.201980218948
ACH-000257,-0.15229616935999998
ACH-000258,-0.144024395867
ACH-000259,-0.119413231543
ACH-000260,-0.0577925128825
ACH-000261,-0.276363708102
ACH-000262,0.139131722143
ACH-000263,-0.532364886124
ACH-000264,-0.0595900126551
ACH-000265,-0.037258316354900005
ACH-000266,-0.131182853925
ACH-000272,-0.253880101441
ACH-000273,-0.128500047729
ACH-000274,-0.435114614645
ACH-000277,-0.09899975203119998
ACH-000278,-0.107708999145
ACH-000279,-0.0645033153048
ACH-000280,-0.16798300069699998
ACH-000281,0.042144432494900005
ACH-000288,-0.137803692557
ACH-000291,0.0164637820744
ACH-000293,0.195716395887
ACH-000294,0.147210895063
ACH-000295,-0.10707447862500001
ACH-000296,-0.059114092873099995
ACH-000302,-0.0756360760438
ACH-000304,-0.6505185630789999
ACH-000307,-0.05165444141699999
ACH-000308,0.0115849937959
ACH-000310,-0.26053442971
ACH-000311,-0.186402147152
ACH-000312,-0.050940031978400004
ACH-000315,0.0017485733787000002
ACH-000316,0.13166739552999998
ACH-000317,-0.08686540094839999
ACH-000318,-0.187782480899
ACH-000319,-0.00524336436781
ACH-000320,-0.0662353090701
ACH-000322,-0.304872627011
ACH-000323,-0.280710345989
ACH-000324,-0.0219740150306
ACH-000329,-0.142169256142
ACH-000330,-0.30595774204799997
ACH-000331,-0.139960972505
ACH-000332,-0.126036689044
ACH-000334,-0.207295187689
ACH-000335,0.0192359756656
ACH-000336,0.142069124638
ACH-000337,-0.337227667845
ACH-000339,-0.167818264901
ACH-000341,-0.05867415604830001
ACH-000348,-0.1751268689
ACH-000350,-0.016465483338500002
ACH-000352,0.00865477522433
ACH-000356,-0.145539091066
ACH-000361,-0.101590083368
ACH-000362,-0.0197775807009
ACH-000363,-0.0384022625449
ACH-000364,0.0353451830868
ACH-000365,-0.172068499504
ACH-000366,0.03439332233259999
ACH-000368,-0.084211852477
ACH-000374,-0.22083622024900001
ACH-000375,0.10089155782999999
ACH-000376,0.0544134728752
ACH-000381,-0.0494815446903
ACH-000383,-0.101424485171
ACH-000387,-0.129442383211
ACH-000389,-0.09568778607629999
ACH-000390,-0.200830197346
ACH-000393,-0.29828079223000004
ACH-000395,-0.23976030024
ACH-000397,-0.17931387150699998
ACH-000401,0.030750019059200003
ACH-000402,0.23678512316999997
ACH-000403,-0.362672251868
ACH-000404,-0.0992334214485
ACH-000406,-0.0306879260275
ACH-000407,-0.155970873804
ACH-000408,0.08188112653
ACH-000410,0.0352190439299
ACH-000411,-0.179317111228
ACH-000414,-0.26319568844
ACH-000415,-0.12362701831499999
ACH-000416,-0.20001545310199997
ACH-000420,-0.0914044011056
ACH-000421,-0.09686776839639999
ACH-000424,-0.103464758821
ACH-000425,-0.24437668204799998
ACH-000426,0.020278651123900003
ACH-000427,-0.127196332387
ACH-000433,-0.17775362788899998
ACH-000436,-0.050711626381800004
ACH-000444,-0.0970703655418
ACH-000445,-0.323785384683
ACH-000448,-0.160620062084
ACH-000450,-0.161854538356
ACH-000452,-0.0905917281006
ACH-000454,-0.016069751018
ACH-000458,-0.073655842692
ACH-000459,-0.00396895306499
ACH-000460,-0.0388455005289
ACH-000461,-0.18169663624899998
ACH-000463,-0.102337414015
ACH-000464,-0.08606377872189999
ACH-000466,-0.155326199149
ACH-000467,-0.269902461461
ACH-000468,-0.118841358664
ACH-000469,-0.06670612247190001
ACH-000470,-0.238786391728
ACH-000471,-0.040707386496599995
ACH-000472,-0.137464976883
ACH-000473,-0.0132855595251
ACH-000475,-0.209065501471
ACH-000476,-0.270615474884
ACH-000477,-0.284128410881
ACH-000480,-0.043661660473800004
ACH-000481,-0.456117337677
ACH-000483,0.132312472236
ACH-000484,-0.0734757303026
ACH-000485,-0.234441542792
ACH-000486,-0.0592988690886
ACH-000487,-0.030101954997700003
ACH-000488,-0.265261533998
ACH-000490,-0.0588305491001
ACH-000491,-0.335718806928
ACH-000495,-0.24408382203499998
ACH-000496,-0.192493323761
ACH-000499,0.0201588764871
ACH-000500,-0.392587815515
ACH-000502,-0.0581182246079
ACH-000503,-0.145803292515
ACH-000505,-0.12311206100199999
ACH-000507,-0.046615444619500006
ACH-000510,-0.0889707796139
ACH-000511,-0.187757613025
ACH-000512,0.172454216331
ACH-000516,-0.112854121452
ACH-000517,-0.283714037263
ACH-000518,-0.0346663306735
ACH-000520,-0.252388348346
ACH-000521,-0.0913645254576
ACH-000522,0.00142724188323
ACH-000524,-0.071950224306
ACH-000527,-0.049982090348399996
ACH-000528,-0.137320519717
ACH-000537,0.114307112272
ACH-000541,0.03559314513819999
ACH-000542,-0.196608002275
ACH-000544,-0.34387807679300003
ACH-000545,-0.160447663347
ACH-000547,-0.12855747481899998
ACH-000548,-0.36538945416699997
ACH-000549,-0.20046076644299998
ACH-000550,-0.255471811791
ACH-000552,-0.160206395243
ACH-000556,-0.15687647045199998
ACH-000557,-0.29629268809500003
ACH-000570,-0.013206752169600001
ACH-000571,-0.0811908131737
ACH-000573,-0.0885913284234
ACH-000576,-0.135093107701
ACH-000580,-0.444060952684
ACH-000584,-0.115162567083
ACH-000585,-0.166719805306
ACH-000588,-0.0732519611565
ACH-000589,-0.21603253968199998
ACH-000591,-0.0031026421802700004
ACH-000593,-0.239535401533
ACH-000600,-0.1412078379
ACH-000601,-0.115085868847
ACH-000604,0.381918337632
ACH-000605,-0.000153277201187
ACH-000606,-0.222811120612
ACH-000608,-0.271946375247
ACH-000614,-0.219816857777
ACH-000616,-0.165930227221
ACH-000618,-0.0255122654508
ACH-000619,-0.331054896395
ACH-000620,0.00240543118444
ACH-000621,-0.0708578823242
ACH-000622,-0.280069857355
ACH-000623,-0.18479924766699998
ACH-000624,-0.246195634309
ACH-000627,-0.044678344872199995
ACH-000630,-0.138377402072
ACH-000632,-0.256837368301
ACH-000633,0.09241880232239999
ACH-000637,-0.0532969587968
ACH-000638,-0.0632840134156
ACH-000646,-0.027893537621499997
ACH-000647,-0.0638813765486
ACH-000648,-0.184696122311
ACH-000649,-0.0424663362959
ACH-000651,-0.016452901543299998
ACH-000652,-0.14619585732999998
ACH-000653,-0.0791977786762
ACH-000657,-0.166773512342
ACH-000658,-0.040095198149
ACH-000661,0.04720403945090001
ACH-000662,-0.225232540004
ACH-000663,0.0811339105792
ACH-000665,0.029624751061
ACH-000671,-0.19955704450300002
ACH-000673,-0.42235780979500004
ACH-000676,-0.0372283961355
ACH-000677,0.158310867382
ACH-000681,0.0010117907501499999
ACH-000682,-0.10745994636
ACH-000683,0.019722250898400004
ACH-000684,-0.0104276850212
ACH-000688,-0.223626915522
ACH-000693,-0.0717053012956
ACH-000694,0.0145451416625
ACH-000695,-0.466860248348
ACH-000696,-0.231202435714
ACH-000697,-0.249561615253
ACH-000699,-0.13484011490800002
ACH-000701,-0.179363225981
ACH-000706,0.058639249152800006
ACH-000711,-0.243450981906
ACH-000713,-0.21124872915399998
ACH-000714,-0.12990498005599999
ACH-000718,-0.253305877576
ACH-000720,-0.18644927700800001
ACH-000721,-0.182697450678
ACH-000724,-0.170176098934
ACH-000725,-0.16354327937899998
ACH-000732,-0.280104894233
ACH-000734,0.10066760883999999
ACH-000735,-0.308152595106
ACH-000736,-0.0690186637255
ACH-000738,-0.105045851628
ACH-000746,0.140452342018
ACH-000747,-0.0160188811331
ACH-000748,-0.00893083622128
ACH-000753,-0.10369247461400001
ACH-000756,0.04215504113869999
ACH-000757,0.143262682408
ACH-000758,-0.186053463924
ACH-000760,-0.23490092533799997
ACH-000763,-0.290560845222
ACH-000764,-0.469449501114
ACH-000765,-0.0871238271385
ACH-000766,-0.13996832428300002
ACH-000767,-0.013875063507299999
ACH-000768,-0.14692950767100002
ACH-000769,-0.11848356212899999
ACH-000770,-0.27357198701499996
ACH-000771,-0.050932633521800004
ACH-000773,-0.176938679456
ACH-000776,-0.0475104808526
ACH-000777,-0.0397921807061
ACH-000778,-0.0316866896473
ACH-000781,-0.1304810449
ACH-000782,-0.0180548888324
ACH-000783,-0.33191018532600003
ACH-000784,-0.052840967954699995
ACH-000785,-0.186069078129
ACH-000787,0.0905006521159
ACH-000788,-0.19146975496899998
ACH-000791,-0.23522342875900001
ACH-000792,0.0423743716608
ACH-000794,-0.43588367154700003
ACH-000796,-0.00245204940698
ACH-000799,-0.147548518498
ACH-000800,-0.28187910991500004
ACH-000802,-0.313628397668
ACH-000804,-0.20228283749899997
ACH-000805,-0.44418963695600006
ACH-000809,-0.15804779529000001
ACH-000810,-0.0936584647305
ACH-000811,-0.13435159185599999
ACH-000817,-0.255797246967
ACH-000819,0.0684992911654
ACH-000820,0.32017291023899996
ACH-000821,-0.061920590046699996
ACH-000822,-0.35397308347199996
ACH-000823,0.148273983405
ACH-000824,-0.200545483159
ACH-000827,-0.189161820244
ACH-000829,-0.188696427368
ACH-000831,-0.056891447521400004
ACH-000832,-0.13270492826199998
ACH-000833,-0.216139162549
ACH-000834,0.0153471043017
ACH-000835,0.046741351651
ACH-000836,-0.146351057136
ACH-000837,-0.15054289630200002
ACH-000838,0.00171698818157
ACH-000839,-0.044535915049199994
ACH-000840,-0.10699983178
ACH-000841,-0.190578603112
ACH-000843,-0.07492988103889998
ACH-000846,-0.196738248796
ACH-000847,0.0267141343757
ACH-000848,0.050800720639899995
ACH-000849,-0.138181582834
ACH-000851,-0.0169480617964
ACH-000855,-0.24336108359099998
ACH-000856,0.1501225705
ACH-000858,-0.09262447510839998
ACH-000859,-0.422997879771
ACH-000861,-0.115286743424
ACH-000862,-0.188768361385
ACH-000865,-0.050667532625400004
ACH-000866,-0.45472260061399994
ACH-000867,-0.286019534651
ACH-000869,-0.155431581952
ACH-000872,0.0858266007343
ACH-000873,0.0109510160401
ACH-000876,-0.13782179184499999
ACH-000878,0.0672427634678
ACH-000880,-0.053057213132699996
ACH-000881,-0.0666810228258
ACH-000882,0.0569874437976
ACH-000884,-0.122497726536
ACH-000885,-0.041132060673
ACH-000887,-0.101766368869
ACH-000888,-0.233504212457
ACH-000889,-0.11730377372400001
ACH-000890,-0.152549244387
ACH-000896,-0.19349553693799998
ACH-000898,-0.196418069353
ACH-000900,-0.19647695088300002
ACH-000901,-0.12008376480699999
ACH-000905,-0.031533570983000005
ACH-000906,-0.16650914222899998
ACH-000907,-0.0455270604146
ACH-000910,-0.0758540131388
ACH-000911,-0.279453522477
ACH-000912,-0.126115169704
ACH-000913,-0.20926538123500002
ACH-000915,-0.157774950696
ACH-000916,-0.14359618111300002
ACH-000917,-0.16096515260299998
ACH-000921,0.0252923548314
ACH-000924,-0.169517621687
ACH-000926,-0.071202930581
ACH-000928,-0.24152409126200003
ACH-000929,-0.0342552176016
ACH-000932,0.0238508508814
ACH-000935,-0.104963973226
ACH-000936,0.197367035559
ACH-000937,-0.424578457938
ACH-000938,-0.16728211061599998
ACH-000939,0.005981475000550001
ACH-000941,0.105544637663
ACH-000943,-0.13440614231200002
ACH-000946,-0.185725673417
ACH-000947,0.00991915388431
ACH-000948,-0.111057500036
ACH-000950,-0.0505322144199
ACH-000953,-0.331193267094
ACH-000957,-0.41975853333400004
ACH-000958,-0.381787517435
ACH-000960,-0.299946034609
ACH-000963,-0.393547531849
ACH-000968,-0.22838472840799998
ACH-000969,-0.30250340868700004
ACH-000973,-0.29583216597199996
ACH-000974,-0.133864298393
ACH-000975,-0.35486778766500005
ACH-000976,-0.049496854354300006
ACH-000978,-0.12703677068299998
ACH-000980,-0.19628975384599998
ACH-000984,-0.0682443912715
ACH-000986,-0.198408778451
ACH-000988,0.0573518100265
ACH-000993,-0.189086208835
ACH-000994,-0.15174869578400002
ACH-000996,-0.195425237289
ACH-001001,-0.262061544857
ACH-001020,0.04871962183069999
ACH-001028,-0.121696157268
ACH-001031,0.0010405390435900001
ACH-001038,-0.203341686318
ACH-001048,-0.0218771632596
ACH-001050,-0.10109752448499999
ACH-001053,-0.162000832123
ACH-001054,-0.0644935244881
ACH-001061,-0.046305743190099995
ACH-001067,-0.186907203368
ACH-001075,-0.229081335798
ACH-001096,-0.20196973008400002
ACH-001128,0.215414852543
ACH-001134,-0.160541998508
ACH-001151,-0.141099206255
ACH-001163,-0.14634957250800001
ACH-001164,-0.115972670907
ACH-001173,-0.184005944681
ACH-001183,-0.0834087904763
ACH-001184,-0.31564708151099996
ACH-001190,-0.0550892786095
ACH-001192,-0.100292731254
ACH-001193,0.30329914725400003
ACH-001196,-0.06648628079669999
ACH-001197,-0.168733017286
ACH-001205,-0.112492223015
ACH-001211,-0.100940049103
ACH-001212,-0.34904580638599997
ACH-001228,-0.364731263164
ACH-001232,-0.0364321696075
ACH-001239,-0.212497541024
ACH-001274,-0.246636650996
ACH-001275,-0.10928770699200001
ACH-001277,0.10372777350500001
ACH-001278,-0.190328173689
ACH-001280,-0.306783947736
ACH-001283,-0.021375491432599997
ACH-001289,-0.145025999172
ACH-001295,-0.248099203205
ACH-001300,-0.05280409774809999
ACH-001301,0.0410869883836
ACH-001302,0.137530450114
ACH-001303,-0.049050524898499995
ACH-001306,-0.017156195505899998
ACH-001318,0.0599568106917
ACH-001322,-0.132000292379
ACH-001328,-0.139781388092
ACH-001332,0.0187751569135
ACH-001333,0.0368751824263
ACH-001336,-0.146414725329
ACH-001340,-0.17724015932
ACH-001346,-0.09318303205060001
ACH-001353,-0.06538360097540001
ACH-001354,-0.10648404794199999
ACH-001367,0.0141510419903
ACH-001368,-0.135854205436
ACH-001374,-0.359911906584
ACH-001375,-0.125969905334
ACH-001377,-0.14668714881
ACH-001380,-0.07421541457280001
ACH-001391,-0.027495360104
ACH-001407,0.048554837695899994
ACH-001408,-0.21601257838399998
ACH-001413,-0.201417261173
ACH-001430,-0.567010663784
ACH-001431,-0.11455414233200001
ACH-001450,0.21804874383
ACH-001496,-0.134976272466
ACH-001500,-0.077847725399
ACH-001521,-0.48231703181100005
ACH-001523,-0.120740662345
ACH-001532,-0.255644358134
ACH-001536,-0.21255264647799998
ACH-001550,0.0739581922938
ACH-001552,-0.224515633598
ACH-001554,-0.164905611371
ACH-001645,-0.152757174235
ACH-001654,-0.056849044949400004
ACH-001715,-0.224291709317
ACH-001735,-0.12640089902899998
ACH-001736,-0.33566324450900004
ACH-001737,-0.20411031830499998
ACH-001740,-0.0187246080703
ACH-001745,-0.291324018267
ACH-001750,-0.27491414013
ACH-001765,-0.29785419938700003
ACH-001956,-0.15219435051
ACH-001957,-0.18893974995700002
