,SLIT3 (6586)
ACH-000004,0.184632470473
ACH-000007,0.14946568575
ACH-000009,0.140832180872
ACH-000011,0.204188581521
ACH-000012,0.125520905523
ACH-000013,0.21068700434300003
ACH-000014,0.254075031722
ACH-000015,0.074650971705
ACH-000017,0.125866681915
ACH-000018,0.0735664346485
ACH-000019,0.329624075517
ACH-000021,0.182008139371
ACH-000022,0.11908222609
ACH-000025,0.100993990025
ACH-000028,0.06283516484
ACH-000030,0.24583863271499998
ACH-000035,-0.103243784881
ACH-000036,-0.00334110433754
ACH-000037,-0.0178306688442
ACH-000039,-0.133354395877
ACH-000040,0.302037585795
ACH-000041,0.195698334832
ACH-000042,0.15203823649700002
ACH-000045,0.13678674627100001
ACH-000047,0.12377423265799999
ACH-000052,0.23893727303800003
ACH-000053,0.14552825497400002
ACH-000054,0.0674693341331
ACH-000055,0.201666754082
ACH-000060,0.027411322555999998
ACH-000067,0.00731596096047
ACH-000070,0.397390266022
ACH-000075,0.270070322363
ACH-000078,0.0332505957297
ACH-000082,0.18103662458500003
ACH-000085,0.22965978057599998
ACH-000086,0.148789765227
ACH-000087,0.31093898479800003
ACH-000092,0.142458276611
ACH-000095,0.115315291901
ACH-000097,0.19151436331500002
ACH-000098,0.113063289527
ACH-000099,0.161694128373
ACH-000108,0.23464279364500001
ACH-000113,0.236945486401
ACH-000115,0.0641765131113
ACH-000116,0.15056785016
ACH-000118,0.19164204632399998
ACH-000120,0.42455581643600004
ACH-000123,0.211859680425
ACH-000127,0.26809369363499996
ACH-000128,0.351891415237
ACH-000132,0.0478358875716
ACH-000133,0.0727023026557
ACH-000137,0.148627428133
ACH-000138,0.26174855624800003
ACH-000142,0.175356037406
ACH-000143,0.124728238616
ACH-000146,0.165057687689
ACH-000148,0.16096052732000002
ACH-000150,-0.075927717176
ACH-000152,0.08597474370269999
ACH-000153,-0.234872385093
ACH-000159,0.129109921204
ACH-000160,0.37265895274099997
ACH-000163,0.31433805089
ACH-000167,0.36543357318899994
ACH-000168,0.230294960448
ACH-000169,0.0661618007991
ACH-000178,0.11863298044000002
ACH-000182,0.122365547988
ACH-000183,0.12935716460000002
ACH-000188,0.0994526824162
ACH-000189,0.206319863834
ACH-000190,0.15803733853
ACH-000198,0.114217596217
ACH-000204,-0.028171304453500003
ACH-000206,0.406827156643
ACH-000207,0.19580546104200003
ACH-000211,0.05497238917169999
ACH-000215,0.31010833627900003
ACH-000221,0.08937038455839999
ACH-000222,0.414963029907
ACH-000223,0.168958008819
ACH-000226,0.050822254633999996
ACH-000227,0.114201890824
ACH-000228,0.21750600909200002
ACH-000231,0.0954554077498
ACH-000232,0.223165668853
ACH-000233,0.272753346853
ACH-000234,0.440933962649
