,ABHD16A (7920)
ACH-000291,-0.194859427509
ACH-000293,0.0208346838228
ACH-000294,-0.140369911467
ACH-000295,-0.295090972994
ACH-000296,-0.44663044270400004
ACH-000302,-0.285996615758
ACH-000304,-0.108338799986
ACH-000307,-0.163525717274
ACH-000308,-0.280750254704
ACH-000310,-0.28463735339
ACH-000311,-0.10118260526900001
ACH-000312,-0.127262541407
ACH-000315,-0.297458364862
ACH-000316,-0.22002221951499998
ACH-000317,-0.260946057461
ACH-000318,-0.214740117264
ACH-000319,-0.23144098930100002
ACH-000320,0.07966743627169999
ACH-000322,0.0732099211717
ACH-000323,-0.046334028814000006
ACH-000324,-0.296380063257
ACH-000329,-0.136057392448
ACH-000330,-0.15866924902899998
ACH-000331,-0.422155167642
ACH-000332,-0.298251905094
ACH-000334,-0.210705107929
ACH-000335,-0.0058579580610299995
ACH-000336,-0.22663812003800002
ACH-000337,-0.196920220371
ACH-000339,-0.195962956153
ACH-000341,0.145291167335
ACH-000348,-0.201339936292
ACH-000350,-0.142164214623
ACH-000352,-0.267887259328
ACH-000356,-0.0364529371365
ACH-000361,-0.144074516688
ACH-000362,-0.40206537153000005
ACH-000363,-0.09261799874160001
ACH-000364,-0.15912650925000002
ACH-000365,-0.378128243406
ACH-000366,-0.057354496115499996
ACH-000368,-0.0624062692664
ACH-000374,-0.46918512551700003
ACH-000375,0.06634554193940001
ACH-000376,-0.0729237777272
ACH-000381,-0.0561015662179
ACH-000383,-0.217052020239
ACH-000387,-0.220145672273
ACH-000389,-0.491113836004
ACH-000390,-0.277504805804
ACH-000393,-0.48971487396499996
ACH-000395,-0.0286891141878
ACH-000397,-0.10299524396
ACH-000401,-0.156468802884
ACH-000402,-0.12273108113600001
ACH-000403,-0.132232582426
ACH-000404,-0.261816124569
ACH-000406,-0.148621382907
ACH-000407,-0.19269946863600002
ACH-000408,-0.156254908411
ACH-000410,-0.138654570521
ACH-000411,-0.198851265341
ACH-000414,-0.14120493054000002
ACH-000415,-0.195440737379
ACH-000416,-0.210038364236
ACH-000420,-0.06582703950009999
ACH-000421,-0.23983042291200002
ACH-000424,0.013426038945899998
ACH-000425,-0.007624637059300001
ACH-000426,-0.054950177042199996
ACH-000427,-0.0306010548072
ACH-000433,-0.133998896216
ACH-000436,-0.0631402773218
ACH-000444,-0.167391134066
ACH-000445,-0.292828171523
ACH-000448,-0.176212802905
ACH-000450,-0.478007651496
ACH-000452,-0.231261366198
ACH-000454,-0.36632039439400005
ACH-000458,-0.0188855323159
ACH-000459,-0.319690141967
ACH-000460,-0.254565426216
ACH-000461,-0.009973600142100001
ACH-000463,-0.12824889089299998
ACH-000464,0.09167689747230001
ACH-000466,-0.0401920180072
ACH-000467,-0.0714975322425
ACH-000468,-0.278049928452
ACH-000469,-0.0998607684193
ACH-000470,-0.073386440033
ACH-000471,-0.00955929064373
ACH-000472,-0.115008815396
ACH-000473,-0.230756465027
ACH-000475,-0.106044958094
ACH-000476,0.022233256757900003
ACH-000477,0.006045476103720001
ACH-000480,-0.00481708018888
ACH-000481,-0.46256943491
ACH-000483,-0.045306695308300005
ACH-000484,-0.348453139228
ACH-000485,-0.12409335123500001
ACH-000486,-0.263425644336
ACH-000487,-0.12017829802100001
ACH-000488,-0.168904071397
ACH-000490,-0.081858503973
ACH-000491,-0.270529809598
ACH-000495,0.0945029808292
ACH-000496,-0.11574304746200001
ACH-000499,-0.469501951929
ACH-000500,-0.31923287844
ACH-000502,-0.102240105362
ACH-000503,-0.0801275973397
ACH-000505,-0.218159663237
ACH-000507,-0.113623424409
ACH-000510,-0.159628193913
ACH-000511,-0.279546462852
ACH-000512,0.000265298785407
ACH-000516,-0.284614680104
ACH-000517,-0.126314982778
ACH-000518,-0.0950498761766
ACH-000520,-0.270333391303
ACH-000521,0.0367123837109
ACH-000522,-0.277111431878
ACH-000524,-0.36511584866999997
ACH-000527,-0.227383547313
ACH-000528,-0.18079908129900002
ACH-000537,-0.10771822757300001
ACH-000541,-0.141263421718
ACH-000542,-0.18714620111400002
ACH-000544,-0.0903460756745
ACH-000545,-0.0812892666692
ACH-000547,-0.575792428973
ACH-000548,-0.138614973752
ACH-000549,-0.07673612410069999
ACH-000550,-0.193520507356
ACH-000552,-0.400451469181
ACH-000556,-0.20105380077399998
ACH-000557,0.0011589197754200001
ACH-000570,-0.07076639123430001
ACH-000571,-0.377627912671
ACH-000573,-0.047675687406
ACH-000576,-0.496220383566
ACH-000580,-0.145062736177
ACH-000584,-0.0848692761008
ACH-000585,-0.272173684505
ACH-000588,-0.350638757473
ACH-000589,-0.162387868292
ACH-000591,0.0327500894069
ACH-000593,-0.159243374861
ACH-000600,-0.20446270445599998
ACH-000601,-0.030524391567
ACH-000604,-0.232411259915
ACH-000605,-0.36803858571599996
ACH-000606,-0.39168019026
ACH-000608,-0.250487789546
ACH-000614,-0.206642158118
ACH-000616,-3.3881547594999994e-05
ACH-000618,-0.34425037908100004
ACH-000619,0.0592549691861
ACH-000620,-0.0748566651081
ACH-000621,-0.263905207302
ACH-000622,-0.186205636911
ACH-000623,-0.219974972249
ACH-000624,-0.315316036697
ACH-000627,-0.36797156408500004
ACH-000630,-0.13994654908
ACH-000632,-0.145496776159
ACH-000633,-0.108071163071
ACH-000637,-0.21356263960000002
ACH-000638,-0.179828730853
ACH-000646,-0.533048399673
ACH-000647,-0.136216269518
ACH-000648,-0.06963859433660001
ACH-000649,-0.240057048622
ACH-000651,-0.352457023823
ACH-000652,-0.207970046407
ACH-000653,-0.0333278804348
ACH-000657,-0.18552584778099998
ACH-000658,-0.138340198935
ACH-000661,-0.0887129055029
ACH-000662,-0.142478423853
ACH-000663,-0.219007209802
ACH-000665,-0.12318559625999999
ACH-000671,-0.157674961915
ACH-000673,-0.143264623047
ACH-000676,-0.161738728091
ACH-000677,-0.129943456436
ACH-000681,-0.225875158713
ACH-000682,-0.18183792653499997
ACH-000683,-0.23092621908100003
ACH-000684,-0.12195338298000001
ACH-000688,0.0546476006697
ACH-000693,-0.221073797722
ACH-000694,-0.11720390133400001
ACH-000695,-0.0672838404785
ACH-000696,-0.164312938387
ACH-000697,-0.30849814411
ACH-000699,-0.126283484655
ACH-000701,-0.416999138603
ACH-000706,-0.17034719992800001
ACH-000711,-0.253177886549
ACH-000713,-0.16234191570999998
ACH-000714,0.0103360775612
ACH-000718,-0.214067257904
ACH-000720,-0.274459501357
ACH-000721,-0.18750027233600003
ACH-000724,-0.123288443774
ACH-000725,-0.27132876019499996
ACH-000732,0.0623876965611
ACH-000734,-0.173089623536
ACH-000735,-0.115284590945
ACH-000736,-0.256860648648
ACH-000738,-0.21540563219300002
ACH-000746,-0.064542889821
ACH-000747,-0.144026190572
ACH-000748,-0.135431985876
ACH-000753,-0.10557099251499999
ACH-000756,-0.0647066283324
ACH-000757,-0.012727996079100001
ACH-000758,-0.283646141244
ACH-000760,-0.228275509371
ACH-000763,-0.251496002078
ACH-000764,-0.5167855697020001
ACH-000765,-0.190360060991
ACH-000766,-0.23191497856100002
ACH-000767,-0.0460286669044
ACH-000768,-0.17104510667999998
ACH-000769,-0.266210996619
ACH-000770,-0.195787017685
ACH-000771,-0.212250241056
ACH-000773,-0.019038194119599998
ACH-000776,-0.356470854389
ACH-000777,-0.118727475921
ACH-000778,-0.092000797823
ACH-000781,-0.19405048017299997
ACH-000782,-0.301349294991
ACH-000783,-0.395937614443
ACH-000784,-0.0616389869868
ACH-000785,-0.19332452668900002
ACH-000787,-0.206791413981
ACH-000788,-0.199114120061
ACH-000791,-0.15961804283
ACH-000792,-0.028829322065300002
ACH-000794,-0.220680018061
ACH-000796,-0.08223791336910001
ACH-000799,-0.168260127437
ACH-000800,-0.0711035910531
ACH-000802,-0.170265868457
ACH-000804,-0.115744255424
ACH-000805,-0.24887258047699998
ACH-000809,-0.0481432501637
ACH-000810,-0.27125659076499997
ACH-000811,-0.27389496606999997
ACH-000817,-0.219230386429
ACH-000819,-0.238551871972
ACH-000820,-0.129573689445
ACH-000821,-0.376691103046
ACH-000822,-0.194384775097
ACH-000823,0.0196935554425
ACH-000824,-0.286463405897
ACH-000827,-0.199358476985
ACH-000829,-0.160397698961
ACH-000831,-0.07050372202819999
ACH-000832,-0.33421377359
ACH-000833,-0.0644708892538
ACH-000834,-0.212580333409
ACH-000835,-0.0743405966165
ACH-000836,-0.125604923115
ACH-000837,-0.09551505505169999
ACH-000838,-0.35750860927199996
ACH-000839,-0.09187968152119999
ACH-000840,-0.202485883529
ACH-000841,-0.198853586729
ACH-000843,-0.20462947826699998
ACH-000846,-0.160278696343
ACH-000847,-0.25237148825100003
ACH-000848,-0.305066724509
ACH-000849,-0.0113729056203
ACH-000851,-0.24527807067200003
ACH-000855,0.156403833968
ACH-000856,-0.338752346704
ACH-000858,-0.199067000994
ACH-000859,-0.08506133048669999
ACH-000861,-0.41492555704800005
ACH-000862,-0.155287170055
ACH-000865,-0.409662081682
ACH-000866,-0.188143161846
ACH-000867,-0.27157926295699997
ACH-000869,-0.156358414822
ACH-000872,-0.112856617598
ACH-000873,-0.21619960868299998
ACH-000876,-0.233632278079
ACH-000878,-0.053854147734000005
ACH-000880,-0.372201927819
ACH-000881,-0.146670434938
ACH-000882,-0.0837157398649
ACH-000884,-0.187682076908
ACH-000885,-0.34221057329300003
ACH-000887,-0.23507925950999997
ACH-000888,-0.141495763771
ACH-000889,-0.437627708752
ACH-000890,-0.0778194196974
ACH-000896,-0.20080252227
ACH-000898,0.0730302589994
ACH-000900,-0.0861527426274
ACH-000901,-0.162986847911
ACH-000905,-0.177190088842
ACH-000906,-0.221392056312
ACH-000907,-0.09607293808710002
ACH-000910,-0.08697103004339998
ACH-000911,-0.139714426338
ACH-000912,0.018402732636400004
ACH-000913,-0.340230802098
ACH-000915,-0.18048695753
ACH-000916,-0.275007354523
ACH-000917,-0.30081814542
ACH-000921,-0.0312178740601
ACH-000924,-0.134338430001
ACH-000926,-0.16262716997999999
ACH-000928,-0.10207276553099999
ACH-000929,-0.165106627177
ACH-000932,-0.295796476569
ACH-000935,0.159855277057
ACH-000936,-0.12536167081900002
ACH-000937,-0.10329091260399999
ACH-000938,-0.148337093364
ACH-000939,0.0377871312861
ACH-000941,-0.313318977842
ACH-000943,-0.17720808088799997
ACH-000946,-0.15353253353399998
ACH-000947,-0.164137183753
ACH-000948,-0.0988726499277
ACH-000950,-0.140490536397
ACH-000953,-0.0727023654346
ACH-000957,-0.197940152621
ACH-000958,-0.07556552563249999
ACH-000960,-0.012966448942499998
ACH-000963,-0.39028252439800004
ACH-000968,-0.19014436634100002
ACH-000969,-0.17759917951499998
ACH-000973,-0.13376156936699998
ACH-000974,-0.365689232668
ACH-000975,-0.210416497886
ACH-000976,-0.165395869502
ACH-000978,-0.24092289836
ACH-000980,-0.140055563071
ACH-000984,-0.141957048876
ACH-000986,-0.199464805611
ACH-000988,-0.312465778119
ACH-000993,0.015680258952799998
ACH-000994,-0.274171589251
ACH-000996,-0.00318771375745
ACH-001001,-0.140521502899
ACH-001020,-0.0905581145047
ACH-001028,-0.166601903495
ACH-001031,-0.34805252746299997
ACH-001038,-0.055417222480800006
ACH-001048,0.00137580461009
ACH-001050,-0.05017624740519999
ACH-001053,-0.187534833358
ACH-001054,-0.11065599983100001
ACH-001061,-0.19323774029399998
ACH-001067,-0.187665485011
ACH-001075,-0.0711267796398
ACH-001096,-0.044235036688900005
ACH-001128,-0.37957123871200005
ACH-001134,-0.0826141894161
ACH-001151,-0.121610465081
ACH-001163,-0.151537052862
ACH-001164,0.085285618622
ACH-001173,-0.164953748772
ACH-001183,-0.153281494917
ACH-001184,0.05459506870730001
ACH-001190,-0.351799573433
ACH-001192,-0.124749304114
ACH-001193,-0.274157642097
ACH-001196,-0.09177424621130001
ACH-001197,-0.0662425826432
ACH-001205,-0.138583695692
ACH-001211,-0.12177857747099999
ACH-001212,0.27608736464899997
ACH-001228,-0.029948989327799998
ACH-001232,-0.13874974136399998
ACH-001239,-0.16180026904
ACH-001274,-0.219860933759
ACH-001275,-0.0921131463553
ACH-001277,-0.336277269229
ACH-001278,-0.127738456334
ACH-001280,-0.11979226755000001
ACH-001283,-0.571704038907
ACH-001289,-0.140349708078
ACH-001295,-0.37615690186899997
ACH-001300,-0.210132168284
ACH-001301,-0.024668946355
ACH-001302,-0.009943550337
ACH-001303,0.10982778903200001
ACH-001306,-0.325895987366
ACH-001318,-0.319223596832
ACH-001322,-0.2996493515
ACH-001328,-0.154308267828
ACH-001332,-0.060887420075599996
ACH-001333,0.115051043984
ACH-001336,-0.00465924289803
ACH-001340,-0.312213085369
ACH-001346,-0.19272721716699998
ACH-001353,-0.245940698301
ACH-001354,-0.306022163182
ACH-001367,-0.253093259583
ACH-001368,-0.166753894048
ACH-001374,-0.388287999526
ACH-001375,-0.27496564837
ACH-001377,-0.07112688460460001
ACH-001380,-0.176264223157
ACH-001391,-0.679685491604
ACH-001407,-0.325980556385
ACH-001408,-0.10990619525800001
ACH-001413,-0.130046987448
ACH-001430,-0.247530852928
ACH-001431,-0.269102987061
ACH-001450,-0.14957187429500002
ACH-001496,-0.134609455457
ACH-001500,-0.0123562617136
ACH-001521,-0.110579296427
ACH-001523,0.05701648614
ACH-001532,-0.08498315215060001
ACH-001536,-0.139318652465
ACH-001550,-0.0875008465148
ACH-001552,0.0030156313565
ACH-001554,-0.124612008533
ACH-001645,-0.08904524397430001
ACH-001654,-0.123461396281
ACH-001715,-0.35731198012500004
ACH-001735,-0.214846444373
ACH-001736,-0.10170858551100001
ACH-001737,-0.1248647231
ACH-001740,-0.060712014198099996
ACH-001745,-0.0733057693271
ACH-001750,-0.38784598880500004
ACH-001765,-0.170776694065
ACH-001956,-0.252273802443
ACH-001957,-0.12451142378900001
