,GPATCH4 (54865)
ACH-000004,-0.17367429750900001
ACH-000007,-0.14248413850400002
ACH-000009,-0.395695965241
ACH-000011,-0.455759669578
ACH-000012,-0.29932238627700003
ACH-000013,-0.247610459325
ACH-000014,-0.409061490699
ACH-000015,-0.222276322694
ACH-000017,-0.34710059272
ACH-000018,-0.37550710622100003
ACH-000019,-0.204232417303
ACH-000021,-0.23749194653900002
ACH-000022,-0.222296686169
ACH-000025,-0.355883156387
ACH-000028,-0.21409091498799998
ACH-000030,-0.08196216743089998
ACH-000035,-0.400966481033
ACH-000036,-0.354487959587
ACH-000037,-0.236833199557
ACH-000039,0.0047522437999300005
ACH-000040,-0.175204582795
ACH-000041,-0.0667734987542
ACH-000042,-0.131865388026
ACH-000045,-0.228947161529
ACH-000047,-0.18995931179900002
ACH-000052,-0.343196309111
ACH-000053,-0.10328192587099999
ACH-000054,-0.326215088935
ACH-000055,-0.496857812577
ACH-000060,-0.211708901503
ACH-000067,-0.220412176252
ACH-000070,-0.298580907493
ACH-000075,-0.6142934441879999
ACH-000078,0.0139123543193
ACH-000082,-0.22112721785599998
ACH-000085,-0.28751664957600004
ACH-000086,-0.568564133181
ACH-000087,-0.39727166299500005
ACH-000092,-0.324876779245
ACH-000095,-0.234366777907
ACH-000097,-0.207727679303
ACH-000098,-0.418259231448
ACH-000099,-0.17109235876899997
ACH-000108,-0.326323567998
ACH-000113,0.0120181269387
ACH-000115,-0.106074777785
ACH-000116,-0.242960928579
ACH-000118,-0.166158218251
ACH-000120,-0.203117442842
ACH-000123,-0.286788802289
ACH-000127,-0.356140078288
ACH-000128,-0.191685445864
ACH-000132,-0.0903678303589
ACH-000133,-0.0738593747583
ACH-000137,-0.18761002239100003
ACH-000138,-0.238838031234
ACH-000142,-0.299047020863
ACH-000143,-0.18210213651700002
ACH-000146,-0.156113077501
ACH-000148,-0.196217765779
ACH-000150,-0.41406217455399996
ACH-000152,-0.20746290326699998
ACH-000153,-0.49731995713200006
ACH-000159,-0.346788459961
ACH-000160,-0.22573367502500002
ACH-000163,-0.401455658856
ACH-000167,-0.168331535573
ACH-000168,-0.332285621571
ACH-000169,-0.152399389512
ACH-000178,-0.236676437723
ACH-000182,-0.228917397675
ACH-000183,-0.46200529082599995
ACH-000188,-0.30991028962699996
ACH-000189,-0.461899558012
ACH-000190,-0.0399219363779
ACH-000198,-0.32210147194899996
ACH-000204,-0.55616458213
ACH-000206,-0.193999134408
ACH-000207,-0.037882563809800006
ACH-000211,-0.229453110125
ACH-000215,-0.318634340822
ACH-000221,-0.15307513723
ACH-000222,-0.209560959581
ACH-000223,-0.24235392312600001
ACH-000226,-0.0673254248795
ACH-000227,-0.191834578883
ACH-000228,-0.265702621641
ACH-000231,-0.100418004517
ACH-000232,-0.290377822497
ACH-000233,-0.30610959518
ACH-000234,-0.32825895443
ACH-000235,-0.356697383626
ACH-000237,-0.122496993445
ACH-000238,-0.626359689885
ACH-000243,-0.322405005953
ACH-000244,-0.464956942846
ACH-000246,-0.317364234304
ACH-000248,-0.14652711530200002
ACH-000250,-0.34475580117700005
ACH-000251,-0.143241507854
ACH-000253,-0.293409983622
ACH-000255,-0.404542016236
ACH-000256,-0.20052199079500002
ACH-000257,-0.23976875835099998
ACH-000258,-0.151160042655
ACH-000259,-0.163048076333
ACH-000260,-0.253254379254
ACH-000261,-0.0792796854787
ACH-000262,-0.262267123112
ACH-000263,-0.007972864269310001
ACH-000264,-0.40210617163900003
ACH-000265,-0.38555087469300003
ACH-000266,-0.246125696657
ACH-000272,-0.308789581647
ACH-000273,-0.24936009936
ACH-000274,0.0183770319659
ACH-000277,-0.15864972669299998
ACH-000278,-0.10065961002399999
ACH-000279,-0.18486422498500002
ACH-000280,-0.192670735419
ACH-000281,-0.358210126153
ACH-000288,-0.41267888403700004
ACH-000291,-0.312597418053
ACH-000293,-0.243423788878
ACH-000294,-0.108356676913
ACH-000295,-0.0915853444665
ACH-000296,-0.127747958881
ACH-000302,-0.191671906887
ACH-000304,-0.269636574513
ACH-000307,-0.34281658158699996
ACH-000308,-0.294402501754
ACH-000310,-0.073021166851
ACH-000311,-0.447125642047
ACH-000312,-0.150294513552
ACH-000315,-0.39944172307099995
ACH-000316,-0.289978150066
ACH-000317,-0.08236315238189999
ACH-000318,-0.29264975055500003
ACH-000319,-0.500162984609
ACH-000320,-0.184070130381
ACH-000322,-0.289702096276
ACH-000323,-0.223183626043
ACH-000324,-0.277756676523
ACH-000329,-0.19046285328600002
ACH-000330,-0.26637917546
ACH-000331,-0.345881145197
ACH-000332,-0.325961710454
ACH-000334,-0.35126297916999993
ACH-000335,-0.10502453982999999
ACH-000336,-0.502267722698
