,ST3GAL1 (6482)
ACH-000004,-0.113032992142
ACH-000007,-0.39774736461800003
ACH-000009,-0.055380747720400005
ACH-000011,-0.033915999096900004
ACH-000012,-0.33536556124600003
ACH-000013,-0.0824824275362
ACH-000014,-0.26410083670699996
ACH-000015,-0.17114803096700001
ACH-000017,-0.222703911955
ACH-000018,-0.489666521258
ACH-000019,-0.0585948106945
ACH-000021,-0.292748843801
ACH-000022,-0.34098157628700004
ACH-000025,-0.211046425749
ACH-000028,-0.07961044763939999
ACH-000030,-0.289637556774
ACH-000035,-0.546886074921
ACH-000036,-0.29415939164099997
ACH-000037,0.0149128394563
ACH-000039,-0.5985747265829999
ACH-000040,-0.251068577937
ACH-000041,-0.37214651707199997
ACH-000042,-0.24623440411699998
ACH-000045,-0.35457781374200004
ACH-000047,-0.256912017947
ACH-000052,-0.304915331576
ACH-000053,-0.35280459829800004
ACH-000054,-0.155483370934
ACH-000055,-0.371482814496
ACH-000060,-0.300615687148
ACH-000067,-0.113502422539
ACH-000070,-0.270459331026
ACH-000075,-0.245249347304
ACH-000078,-0.27506211279599996
ACH-000082,-0.010962152504200002
ACH-000085,-0.33528251720400004
ACH-000086,-0.0253042621844
ACH-000087,0.021844706978799998
ACH-000092,-0.28532978158399996
ACH-000095,-0.32125967569499997
ACH-000097,-0.101473860809
ACH-000098,-0.350908555585
ACH-000099,-0.230163524985
ACH-000108,-0.312779159038
ACH-000113,-0.25014367947099997
ACH-000115,-0.7088726708759999
ACH-000116,-0.111353337016
ACH-000118,-0.466792061478
ACH-000120,-0.16997328309999998
ACH-000123,-0.105371565402
ACH-000127,-0.29891513546500004
ACH-000128,0.00663903912706
ACH-000132,-0.216375260198
ACH-000133,-0.235264106285
ACH-000137,-0.389866605061
ACH-000138,-0.0945127984362
ACH-000142,-0.0114340742025
ACH-000143,-0.0438067750892
ACH-000146,-0.15458741596
ACH-000148,-0.257157269871
ACH-000150,-0.479691872726
ACH-000152,-0.0584676938308
ACH-000153,-0.108532820738
ACH-000159,-0.292469711227
ACH-000160,-0.597539714609
ACH-000163,-0.29329959233
ACH-000167,-0.317350342026
ACH-000168,-0.13137845354699998
ACH-000169,-0.2309552862
ACH-000178,-0.15828358837
ACH-000182,-0.18848285233399997
ACH-000183,-0.394455624521
ACH-000188,-0.292674199212
ACH-000189,-0.172278036273
ACH-000190,-0.268746554474
ACH-000198,-0.161804076137
ACH-000204,0.08517710727019999
ACH-000206,-0.2000473959
ACH-000207,-0.338795840695
ACH-000211,-0.18699097628800002
ACH-000215,-0.28992568759599996
ACH-000221,-0.222323160682
ACH-000222,-0.340001262304
ACH-000223,-0.198260021602
ACH-000226,0.0679693016165
ACH-000227,-0.526577886165
ACH-000228,-0.121525175176
ACH-000231,-0.0632704978477
ACH-000232,-0.31044908260299997
ACH-000233,-0.105999086884
ACH-000234,-0.236614292585
ACH-000235,-0.11569025109200001
ACH-000237,-0.257129502327
ACH-000238,-0.12327805503799999
ACH-000243,-0.242577328604
ACH-000244,-0.649908297097
ACH-000246,-0.111745943084
ACH-000248,-0.397202709438
ACH-000250,-0.338018534323
ACH-000251,-0.140231525188
ACH-000253,-0.24470955575300002
ACH-000255,-0.150806131909
ACH-000256,-0.22834003433299999
ACH-000257,-0.073995636286
ACH-000258,-0.533657264678
ACH-000259,-0.245763562357
ACH-000260,-0.17589894602400002
ACH-000261,-0.12284094413699999
ACH-000262,-0.109555754837
ACH-000263,-0.254556785711
ACH-000264,-0.308117376569
ACH-000265,-0.296107226728
ACH-000266,-0.22199770435600003
ACH-000272,-0.319402373023
ACH-000273,-0.25856137628000003
ACH-000274,-0.140975981023
ACH-000277,-0.273141692066
ACH-000278,-0.147040858597
ACH-000279,-0.309549168393
ACH-000280,-0.44870363021799997
ACH-000281,0.140478446644
ACH-000288,-0.00857827145737
ACH-000291,-0.10955777909700001
ACH-000293,-0.06749892803299999
ACH-000294,-0.34619687322400006
ACH-000295,-0.153653219789
ACH-000296,-0.238551207216
ACH-000302,-0.11152754862400001
ACH-000304,-0.374554395562
ACH-000307,-0.0708064788347
ACH-000308,-0.266490227724
ACH-000310,-0.33897527521700005
ACH-000311,-0.331131748526
ACH-000312,-0.30878175326900004
ACH-000315,-0.162526180187
ACH-000316,-0.24509509964099999
ACH-000317,-0.46143762179700004
ACH-000318,-0.347032034339
ACH-000319,-0.27326996796799996
ACH-000320,-0.540610094582
ACH-000322,-0.37912747398900004
ACH-000323,-0.238794230055
ACH-000324,-0.425654419483
ACH-000329,-0.478012463031
ACH-000330,-0.26379648826200003
ACH-000331,-0.172188861252
ACH-000332,-0.24681474252799998
ACH-000334,-0.033797676193599996
ACH-000335,-0.11351438974400001
ACH-000336,-0.157677153363
ACH-000337,0.0436804844288
ACH-000339,-0.146831790269
ACH-000341,-0.11834803379799999
ACH-000348,-0.501978046564
ACH-000350,-0.014840351253799998
ACH-000352,-0.18340134703299998
ACH-000356,-0.16957686343400002
ACH-000361,0.023739755605700002
ACH-000362,-0.281299988506
ACH-000363,-0.431005057115
ACH-000364,-0.276131606854
ACH-000365,-0.23869667811099998
ACH-000366,-0.225164231439
ACH-000368,-0.260154700668
ACH-000374,-0.166579169085
ACH-000375,-0.127824754094
ACH-000376,-0.243693548129
ACH-000381,-0.274658833205
ACH-000383,-0.149772672566
ACH-000387,-0.166756179541
ACH-000389,-0.208281555977
ACH-000390,-0.427778645136
ACH-000393,-0.147541126027
ACH-000395,0.127609385186
ACH-000397,-0.178978456008
ACH-000401,-0.00802618715316
ACH-000402,-0.16252479778599999
ACH-000403,-0.213017390346
ACH-000404,-0.0530800477142
ACH-000406,-0.321473660024
ACH-000407,-0.208288084362
ACH-000408,-0.11808691799399999
ACH-000410,-0.19616184043600002
ACH-000411,-0.226537543641
ACH-000414,-0.216510546862
ACH-000415,-0.138163228986
ACH-000416,-0.218920660136
ACH-000420,-0.009217777338879999
ACH-000421,-0.160977005843
ACH-000424,-0.0443010770196
ACH-000425,-0.22748112414000002
ACH-000426,0.0150444930825
ACH-000427,-0.180109917472
