,PTTG1IP (754)
ACH-000004,0.18436298480000002
ACH-000007,-0.11945854596899999
ACH-000009,0.022897729706
ACH-000011,0.026409423774
ACH-000012,0.0666028902461
ACH-000013,0.152331841987
ACH-000014,-0.07403387275880001
ACH-000015,0.035897435116099996
ACH-000017,-0.0105573100025
ACH-000018,-0.231943433119
ACH-000019,-0.155522672736
ACH-000021,-0.0354552178392
ACH-000022,0.031258791578700006
ACH-000025,0.089481931879
ACH-000028,-0.0378262315526
ACH-000030,0.0942491942613
ACH-000035,0.0995367655939
ACH-000036,-0.07714457433369999
ACH-000037,-0.152227054801
ACH-000039,-0.0676303730805
ACH-000040,-0.143735609529
ACH-000041,0.249590838246
ACH-000042,-0.0144985806938
ACH-000045,0.051459700184899995
ACH-000047,-0.0456201118937
ACH-000052,0.156079676951
ACH-000053,0.017989536216200003
ACH-000054,-0.121779352084
ACH-000055,0.06767383606630001
ACH-000060,-0.273935932946
ACH-000067,0.0394727286152
ACH-000070,-0.078899669755
ACH-000075,-0.18189198295899997
ACH-000078,0.152007431213
ACH-000082,-0.269082681668
ACH-000085,0.142643673901
ACH-000086,0.0744579352515
ACH-000087,-0.07796060597969999
ACH-000092,-0.0978475133038
ACH-000095,-0.017259397558400003
ACH-000097,-0.017189236941900003
ACH-000098,-0.157893527533
ACH-000099,0.0414087898306
ACH-000108,0.0955959756459
ACH-000113,0.049600922057699996
ACH-000115,0.028660080535300003
ACH-000116,-0.126354434059
ACH-000118,0.103692958667
ACH-000120,0.0384474288941
ACH-000123,0.136567570646
ACH-000127,-0.0394973627371
ACH-000128,-0.134483803855
ACH-000132,-0.07085963540189999
ACH-000133,0.119742011642
ACH-000137,0.139759985569
ACH-000138,0.145315270495
ACH-000142,-0.182130195275
ACH-000143,-0.0155729377382
ACH-000146,0.039569983587
ACH-000148,0.0419682692931
ACH-000150,0.0018436282125799998
ACH-000152,0.036290876623699994
ACH-000153,-0.32219612425099997
ACH-000159,-0.062171080976499996
ACH-000160,-0.0759441427745
