,PTP4A2 (8073)
ACH-000488,-0.309602145204
ACH-000490,-0.415462575804
ACH-000491,-0.389123205039
ACH-000495,-0.36544757350400003
ACH-000496,-0.705991746549
ACH-000499,-0.602523210569
ACH-000500,-0.737557800464
ACH-000502,-0.21000067583299997
ACH-000503,0.0388732836588
ACH-000505,-0.159946326052
ACH-000507,-0.25765159420899997
ACH-000510,-0.24331813992600002
ACH-000511,-0.273841322958
ACH-000512,-0.176141882672
ACH-000516,-0.136119535501
ACH-000517,-0.173078382938
ACH-000518,-0.189168221809
ACH-000520,-0.38291663659599995
ACH-000521,-0.48987373133100004
ACH-000522,-0.318851606239
ACH-000524,-0.28882772219
ACH-000527,-0.286411559355
ACH-000528,-0.0756286279624
ACH-000537,-0.302531415962
ACH-000541,-0.31814124916700004
ACH-000542,-0.255716245671
ACH-000544,-0.49752623675499996
ACH-000545,-0.352017374369
ACH-000547,-0.335300225977
ACH-000548,-0.265361729321
ACH-000549,-0.501984409381
ACH-000550,-0.474492925555
ACH-000552,-0.375424277131
ACH-000556,-0.23081652918200002
ACH-000557,-0.8954580284649999
ACH-000570,-0.293707128664
ACH-000571,-0.430198511053
ACH-000573,-0.288867625401
ACH-000576,-0.45006799335600006
ACH-000580,-0.253991511314
ACH-000584,-0.208806604859
ACH-000585,-0.23680875612900001
ACH-000588,-0.32946362321899997
ACH-000589,-0.443913707285
ACH-000591,-0.5900878283959999
ACH-000593,-0.5452964771459999
ACH-000600,-0.569427198851
ACH-000601,-0.439219880913
ACH-000604,-0.7398880022669999
ACH-000605,-0.28504802480700003
ACH-000606,-0.289553926391
ACH-000608,-0.325495075936
ACH-000614,-0.20808596207199997
ACH-000616,-0.164837736846
ACH-000618,-0.265566332719
ACH-000619,-0.16998270613299998
ACH-000620,-0.0757325920069
ACH-000621,-0.33626779418700004
ACH-000622,-0.365653418688
ACH-000623,-0.197098831
ACH-000624,-0.22500295547600002
ACH-000627,-0.393345842778
ACH-000630,-0.294838853928
ACH-000632,-0.378782884813
ACH-000633,-0.30086573212400003
ACH-000637,-0.16991210427099998
ACH-000638,-0.566818220027
ACH-000646,-0.430966023909
ACH-000647,-0.44092701925899996
ACH-000648,-0.132348289087
ACH-000649,-0.318429986604
ACH-000651,-0.23439301139000002
ACH-000652,-0.6523727503819999
ACH-000653,-0.41745394518600004
ACH-000657,-0.402234695057
ACH-000658,-0.18443094294100001
ACH-000661,-0.221310226862
ACH-000662,-1.00865981493
ACH-000663,-0.8418267281559999
ACH-000665,-0.299142364397
ACH-000671,-0.439553232574
ACH-000673,-0.209809926466
ACH-000676,-0.41089817455300004
ACH-000677,-0.388681160725
ACH-000681,-0.36822072562200003
ACH-000682,-0.25808690709000004
ACH-000683,-0.262891804799
ACH-000684,-0.0883346570823
ACH-000688,-0.264673744246
ACH-000693,-0.31821971594099996
ACH-000694,-0.368160740421
ACH-000695,-0.594798040021
ACH-000696,-0.380335372307
ACH-000697,-0.33561453655100004
ACH-000699,-0.387792467165
ACH-000701,-0.373265448405
ACH-000706,-0.133516925352
ACH-000711,-0.200872222478
ACH-000713,-0.35024475046400005
ACH-000714,-0.507156094895
ACH-000718,-0.384968265285
ACH-000720,-0.39732497540899997
ACH-000721,-0.506182124595
ACH-000724,-0.172603514398
ACH-000725,-0.743161030767
ACH-000732,-0.5675768422240001
ACH-000734,-0.258927592027
ACH-000735,-0.519673684547
ACH-000736,-0.332891948024
ACH-000738,-0.17141057734200002
ACH-000746,-0.524696782078
ACH-000747,-0.297709262648
ACH-000748,-0.26898691915
ACH-000753,-0.45142921950000003
ACH-000756,-0.12155214460899999
ACH-000757,-0.42532244445600004
ACH-000758,-0.20757868091899997
ACH-000760,-0.290396060823
ACH-000763,-0.47894364922
ACH-000764,-0.134894198639
ACH-000765,-0.7607009097059999
ACH-000766,-0.54590058454
ACH-000767,-0.448015997159
ACH-000768,0.0257615875481
ACH-000769,-0.35494519441100003
ACH-000770,-0.35052241449
ACH-000771,-0.451016774924
ACH-000773,-0.320027721929
ACH-000776,-0.339617818258
ACH-000777,-0.78081216186
ACH-000778,-0.205448096844
ACH-000781,-0.288224141317
ACH-000782,-0.391336839078
ACH-000783,-0.17552117051
ACH-000784,-0.416975948314
ACH-000785,-0.382770862937
ACH-000787,-0.427126801632
ACH-000788,-0.348713932399
ACH-000791,-0.5258333558439999
ACH-000792,-0.412632649581
ACH-000794,-0.502478199595
ACH-000796,-0.389679242927
ACH-000799,-0.207485312797
ACH-000800,-0.373672624883
ACH-000802,-0.19173557247499998
ACH-000804,-0.457274518736
ACH-000805,-0.152166517566
ACH-000809,-0.368869196567
ACH-000810,-0.703678203585
ACH-000811,-0.44010471468199996
ACH-000817,-0.582059857791
ACH-000819,-0.17317565408
ACH-000820,-0.23459896092799998
ACH-000821,-0.462844773905
ACH-000822,-0.149273898248
ACH-000823,-0.317126824065
ACH-000824,-0.222641487117
ACH-000827,-0.197291274235
ACH-000829,-0.266115983626
ACH-000831,-0.228959613875
ACH-000832,-0.543909691272
ACH-000833,-0.625544700999
ACH-000834,-0.34816335914499996
ACH-000835,-0.233395672581
ACH-000836,-0.207437892556
ACH-000837,-0.40515526575599997
ACH-000838,-0.35953474306100003
ACH-000839,-0.379200273216
ACH-000840,-0.288102973997
ACH-000841,-0.544937784981
ACH-000843,-0.325420107678
ACH-000846,-0.35515452155500005
ACH-000847,-0.440886849038
ACH-000848,-0.401355614847
ACH-000849,-0.416769187215
ACH-000851,-0.432214593409
ACH-000855,-0.20934426005800003
ACH-000856,-0.146436385962
ACH-000858,-0.335358485225
ACH-000859,-0.4210589771
ACH-000861,-0.143330786436
ACH-000862,-0.22557188223299998
ACH-000865,-0.34475155611100006
ACH-000866,-0.311857745044
ACH-000867,-0.282852985762
ACH-000869,-0.116629217452
ACH-000872,-0.117735984439
ACH-000873,-0.36948937647600005
ACH-000876,-0.664124361589
ACH-000878,-0.39693309408699995
ACH-000880,-0.0716048818363
ACH-000881,-0.40400893578900005
ACH-000882,-0.278477266519
ACH-000884,-0.57544685903
ACH-000885,-0.12119275284299999
ACH-000887,-0.43309795942900003
ACH-000888,-0.413889403834
ACH-000889,-0.514157117777
ACH-000890,-0.156410613305
ACH-000896,-0.171155549316
ACH-000898,-0.364401625268
ACH-000900,-0.318278354361
ACH-000901,-0.195195686732
ACH-000905,-0.455058315171
ACH-000906,-0.365505630921
ACH-000907,-0.506708285862
ACH-000910,-0.378311034246
ACH-000911,-0.17668977944000003
ACH-000912,-0.370865303795
ACH-000913,-0.7433243272110001
ACH-000915,-0.300783191002
ACH-000916,-0.289064592852
ACH-000917,-0.233337879284
ACH-000921,-0.295900836465
ACH-000924,-0.250865877498
ACH-000926,-0.33293802119800003
ACH-000928,-0.161489310436
ACH-000929,-0.571217764118
ACH-000932,-0.516696216639
ACH-000935,-0.269052233776
ACH-000936,-0.433999101302
ACH-000937,-0.571555877651
ACH-000938,-0.480119968205
ACH-000939,-0.326471829331
ACH-000941,-0.170679699679
ACH-000943,-0.265601637111
ACH-000946,-0.14427463485
ACH-000947,-0.23307952985599997
ACH-000948,-0.20216105719500002
ACH-000950,-0.198087464317
ACH-000953,-0.980162612818
ACH-000957,-0.0978741319535
ACH-000958,-0.270844375237
ACH-000960,-0.342463584989
ACH-000963,-0.694259226733
ACH-000968,-0.292444271979
ACH-000969,-0.11986284478800001
ACH-000973,-0.282916158729
ACH-000974,-0.141132573212
ACH-000975,-0.528594884674
ACH-000976,-0.517013310896
ACH-000978,0.0552413458529
ACH-000980,-0.381813908772
ACH-000984,-0.390409951103
ACH-000986,-0.261929906695
ACH-000988,-0.199988440906
ACH-000993,-0.217387418598
ACH-000994,-0.216588279401
ACH-000996,-0.382304878543
ACH-001001,-0.198927525112
ACH-001020,-0.171552286439
ACH-001028,-0.269634983304
ACH-001031,-0.125370314284
ACH-001038,-0.331133284126
ACH-001048,-0.35510268677100004
ACH-001050,-0.355003643838
ACH-001053,-0.44844280083800003
ACH-001054,-0.595449410813
ACH-001061,-0.246951554481
ACH-001067,-0.272895805848
ACH-001075,-0.205484034241
ACH-001096,-0.57445788904
ACH-001128,-0.783402351866
ACH-001134,-0.528032971444
ACH-001151,-0.429426441749
ACH-001163,-0.208719921202
ACH-001164,-0.24636585343800002
ACH-001173,-0.22676895513
ACH-001183,-0.077254413373
ACH-001184,-0.288077641376
ACH-001190,-0.36692570193400004
ACH-001192,-0.38475404052699996
ACH-001193,-0.529735756719
ACH-001196,-0.6332401722259999
ACH-001197,-0.549526306293
ACH-001205,-0.256287808447
ACH-001211,-0.398781626232
ACH-001212,-0.478129741692
ACH-001228,-0.26534954549
ACH-001232,-0.24298574766199998
ACH-001239,-0.558417838201
ACH-001274,-0.414283394388
ACH-001275,-0.26705199252399997
ACH-001277,-0.136959245317
ACH-001278,-0.35849408666
ACH-001280,-0.38715489059299996
ACH-001283,-0.168527240171
ACH-001289,-0.289238912837
ACH-001295,-0.29496930978700003
ACH-001300,-0.21506070906999997
ACH-001301,-0.219546544795
ACH-001302,-0.47088361822499997
ACH-001303,-0.231059838538
ACH-001306,-0.46114133977399996
ACH-001318,-0.180453469301
ACH-001322,-0.516453072077
ACH-001328,-0.698041037888
ACH-001332,-0.394510928146
ACH-001333,-0.119590407903
ACH-001336,-0.0997324112563
ACH-001340,-0.331933491902
ACH-001346,-0.22622054190299998
ACH-001353,-0.216946554493
ACH-001354,-0.42214288553400003
ACH-001367,-0.282157436208
ACH-001368,-0.364367923468
ACH-001374,-0.257595214661
ACH-001375,-0.7495593219059999
ACH-001377,-0.158286044572
ACH-001380,-0.145793543804
ACH-001391,-0.266825654285
ACH-001407,-0.423260008647
ACH-001408,-0.273709699781
ACH-001413,-0.589974409082
ACH-001430,0.129477586052
ACH-001431,-0.813370603888
ACH-001450,-0.203103757178
ACH-001496,-0.464341554171
ACH-001500,-0.5930813749539999
ACH-001521,-0.582850190612
ACH-001523,-0.164844471438
ACH-001532,-0.16004403992
ACH-001536,-0.0017708579294700001
ACH-001550,-0.28963303162
ACH-001552,-0.226493396362
ACH-001554,-0.196301153067
ACH-001645,-0.384918746172
ACH-001654,-0.24319966640500001
ACH-001715,-0.43673176869499997
ACH-001735,-0.39583239165399997
ACH-001736,-0.624946697024
ACH-001737,-0.623305973576
ACH-001740,-0.205860420853
ACH-001745,-0.305457450477
ACH-001750,-0.16521454778
ACH-001765,-0.40236769607699996
ACH-001956,-0.147774900065
ACH-001957,-0.364644711754
