,CBLL1 (79872)
ACH-000363,-0.533371233889
ACH-000364,-0.669847374326
ACH-000365,-0.575130133044
ACH-000366,-0.808627234034
ACH-000368,-0.509614013833
ACH-000374,-0.905132892829
ACH-000375,-0.38610029742299995
ACH-000376,-0.35998724343599997
ACH-000381,-1.0243311231999999
ACH-000383,-0.521157057092
ACH-000387,-0.5824647871940001
ACH-000389,-0.254554575513
ACH-000390,-0.296332305207
ACH-000393,-0.45322396450499997
ACH-000395,-0.611412809564
ACH-000397,-1.07709258702
ACH-000401,-0.505122533266
ACH-000402,-0.39066058107600005
ACH-000403,-0.8272492773160001
ACH-000404,-0.131063791509
ACH-000406,-0.7374111895280001
ACH-000407,-0.631091350851
ACH-000408,-0.538699340528
ACH-000410,-0.593522933469
ACH-000411,-0.5291898035629999
ACH-000414,-0.367323748645
ACH-000415,-0.649229483768
ACH-000416,-0.574241996864
ACH-000420,-0.652581759917
ACH-000421,-0.39689167613700005
ACH-000424,-0.468481479596
ACH-000425,-0.659460821634
ACH-000426,-0.657830045775
ACH-000427,-0.9532653409440001
ACH-000433,-0.624820440032
ACH-000436,-0.432157873694
ACH-000444,-0.531586171193
ACH-000445,-0.727300493301
ACH-000448,-0.651068349165
ACH-000450,-0.60895388382
ACH-000452,-0.521910247607
ACH-000454,-0.59543730654
ACH-000458,-0.43623809999999996
ACH-000459,-0.504657210228
ACH-000460,-0.688546337232
ACH-000461,-0.828724757071
ACH-000463,-0.277432943796
ACH-000464,-0.516483025454
ACH-000466,-0.532178473074
ACH-000467,-0.567480697356
ACH-000468,-0.757042717605
ACH-000469,-0.670322754844
ACH-000470,-0.789595950433
ACH-000471,-0.59192729705
ACH-000472,-0.607057766465
ACH-000473,-0.344641568851
ACH-000475,-0.468431816276
ACH-000476,-0.318117099459
ACH-000477,-0.7012916378640001
ACH-000480,-0.701896462967
ACH-000481,-0.60567464844
ACH-000483,-0.622896596683
ACH-000484,-0.346354409987
ACH-000485,-0.600560545853
ACH-000486,-0.369331495646
ACH-000487,-0.8988833437100001
ACH-000488,-0.48435819898599997
ACH-000490,-0.592578168406
ACH-000491,-0.67479939186
ACH-000495,-0.738361720086
ACH-000496,-0.677904691339
ACH-000499,-0.383067163712
ACH-000500,-0.601180933659
ACH-000502,-0.808108953431
ACH-000503,-0.563522281082
ACH-000505,-0.48955720605400005
ACH-000507,-0.462762922858
ACH-000510,-0.389228493392
ACH-000511,-0.6045312419969999
ACH-000512,-0.9520417142
ACH-000516,-0.38902556413500006
ACH-000517,-0.485966921949
ACH-000518,-0.5401734718869999
ACH-000520,-0.813012971914
ACH-000521,-0.590825352065
ACH-000522,-0.740115101517
ACH-000524,-0.45283239108400003
ACH-000527,-0.671596860964
ACH-000528,-1.11307370916
ACH-000537,-0.666554124497
ACH-000541,-0.707728561446
ACH-000542,-0.17878462469599998
ACH-000544,-0.575215048542
ACH-000545,-0.477935363212
ACH-000547,-0.361119854524
ACH-000548,-0.9494078007950001
ACH-000549,-0.65661289877
ACH-000550,-0.980606951822
ACH-000552,-0.29288061109700003
ACH-000556,-0.302038564121
ACH-000557,-0.616540867011
ACH-000570,-0.23961746333700001
ACH-000571,-0.611128456351
ACH-000573,-0.345680486345
ACH-000576,-0.7764280111499999
ACH-000580,0.09602572505380001
ACH-000584,-0.5784274797869999
ACH-000585,-1.18801230649
ACH-000588,-0.429120354089
ACH-000589,-0.7844753396009999
ACH-000591,-0.6717211603000001
ACH-000593,-0.577039107271
ACH-000600,-0.551554716585
ACH-000601,-0.336984540902
ACH-000604,-0.8119210339120001
ACH-000605,-0.09166687200160001
ACH-000606,-0.35365680351499995
ACH-000608,-0.850277517702
ACH-000614,-0.93861466094
ACH-000616,-0.588551521447
ACH-000618,-0.546234553056
ACH-000619,-0.800658591411
ACH-000620,-0.903809269189
ACH-000621,-0.455999827615
ACH-000622,-0.369981450439
ACH-000623,-0.600970565228
ACH-000624,-0.576861833185
ACH-000627,-0.6804502688840001
ACH-000630,-0.762960993188
ACH-000632,-0.906872633455
ACH-000633,-0.688269554961
ACH-000637,-0.25447378498
ACH-000638,-0.323616653977
ACH-000646,-0.640872930049
ACH-000647,-0.431025011216
ACH-000648,-0.722863886757
ACH-000649,-0.610067715631
ACH-000651,-0.554263184878
ACH-000652,-0.7293132267389999
ACH-000653,-0.5247576209929999
ACH-000657,-0.515246616365
ACH-000658,-0.663065589482
ACH-000661,-0.457205046197
ACH-000662,-0.8026575649590001
ACH-000663,-0.21448660567299999
ACH-000665,-0.786253063528
ACH-000671,-0.333793882101
ACH-000673,-0.653546178122
ACH-000676,-0.765780075402
ACH-000677,-0.546507255305
ACH-000681,-0.605301850073
ACH-000682,-0.218444006335
ACH-000683,-0.63811705732
ACH-000684,-0.7446815997600001
ACH-000688,-0.7786546175169999
ACH-000693,-0.436620808464
ACH-000694,-0.3898712374
ACH-000695,-0.456210630553
ACH-000696,-0.791598127324
ACH-000697,-0.605838870473
ACH-000699,-0.592076806915
ACH-000701,-0.759027544585
ACH-000706,-0.630929607027
ACH-000711,-0.436308012769
ACH-000713,-0.467972539183
ACH-000714,-0.575828079379
ACH-000718,-0.561923450441
ACH-000720,-0.63272760257
ACH-000721,-0.0756603930499
ACH-000724,-0.375771136148
ACH-000725,-0.836859551753
ACH-000732,-0.620351656873
ACH-000734,-0.31666114248300004
ACH-000735,-0.709205100932
ACH-000736,-0.9948856611210001
ACH-000738,-0.831418104703
ACH-000746,-0.564149684003
ACH-000747,-0.39288113232
ACH-000748,-0.474428077321
ACH-000753,-0.825211041413
ACH-000756,-0.8700745210709999
ACH-000757,-0.452082830137
ACH-000758,-0.5923560719740001
ACH-000760,-0.594717667825
ACH-000763,-0.17616840391
ACH-000764,-0.596256673442
ACH-000765,-0.593934483155
ACH-000766,-0.5128016721109999
ACH-000767,-0.788565450789
ACH-000768,-0.653483456438
ACH-000769,-0.45325466810599996
ACH-000770,-0.5168200663620001
ACH-000771,-1.04539165565
ACH-000773,-0.238891928295
ACH-000776,-0.10565612988600001
ACH-000777,-0.617966516206
ACH-000778,-0.382962893363
ACH-000781,-0.46022149607
ACH-000782,-0.572916581432
ACH-000783,-0.7464137102609999
ACH-000784,-0.578732164814
ACH-000785,-0.585952526719
ACH-000787,-0.675689999047
ACH-000788,-0.529243761519
ACH-000791,-0.580111112537
ACH-000792,-0.622660308334
ACH-000794,-0.724610227481
ACH-000796,-0.430336340563
ACH-000799,-0.378216911324
ACH-000800,-0.594942555035
ACH-000802,-0.576879647453
ACH-000804,-0.378800780572
ACH-000805,-0.593140896136
ACH-000809,-0.47822856743299996
ACH-000810,-0.776658001923
ACH-000811,-0.793470777086
ACH-000817,-0.6839499018709999
ACH-000819,0.0333244981135
ACH-000820,0.0470594166051
ACH-000821,-0.882499838745
ACH-000822,-0.659247349733
ACH-000823,-0.459816590049
ACH-000824,-0.403855780841
ACH-000827,-0.4551287669100001
ACH-000829,-0.815534970993
ACH-000831,-0.462329713786
ACH-000832,-0.651556471216
ACH-000833,-0.845331748905
ACH-000834,-0.489291695304
ACH-000835,-0.39756724163199997
ACH-000836,-0.40358384843199996
ACH-000837,-0.57960991352
ACH-000838,-0.0868905215621
ACH-000839,-0.41480254141199996
ACH-000840,-0.391914356208
ACH-000841,-0.785838001098
ACH-000843,-0.456785832073
ACH-000846,-0.7134322572540001
ACH-000847,-0.554753056718
ACH-000848,-0.677256606158
ACH-000849,-0.670532722344
ACH-000851,-0.7547394620569999
ACH-000855,-0.46272457404399997
ACH-000856,-0.707056018681
ACH-000858,-0.531546239948
ACH-000859,0.0140960474826
ACH-000861,-0.6364020729850001
ACH-000862,-0.520837059948
ACH-000865,-0.42542833353
ACH-000866,-0.5065827605659999
ACH-000867,-0.330917175058
ACH-000869,-0.555498516533
ACH-000872,-0.8923657822769999
ACH-000873,-0.708866255194
ACH-000876,-0.332182234919
ACH-000878,-0.447967595785
ACH-000880,-0.56596673886
ACH-000881,-0.240515983922
ACH-000882,-0.45077790199400003
ACH-000884,-0.552022411539
ACH-000885,-0.291012799737
ACH-000887,-0.43634671378300005
ACH-000888,-0.568575297858
ACH-000889,-0.429666000501
ACH-000890,-0.803583176857
ACH-000896,-0.967686918224
ACH-000898,-0.5152017760109999
ACH-000900,-0.506307643696
ACH-000901,-0.568490552673
ACH-000905,-0.6945869884010001
ACH-000906,-0.223882526781
ACH-000907,-0.758917744668
ACH-000910,-0.597434811862
ACH-000911,-0.398032890757
ACH-000912,-0.681660409762
ACH-000913,-0.485923175375
ACH-000915,-0.641308406314
ACH-000916,0.12725925530999999
ACH-000917,-0.5728076610289999
ACH-000921,-0.351361340347
ACH-000924,-0.414134504121
ACH-000926,-0.8488486415000001
ACH-000928,-0.836807527094
ACH-000929,-0.6873863923219999
ACH-000932,-0.650518241848
ACH-000935,-0.6404412433910001
ACH-000936,-0.622280306165
ACH-000937,-0.67013412908
ACH-000938,-0.379467850264
ACH-000939,-0.834802018336
ACH-000941,-0.736055527089
ACH-000943,-0.590474638975
ACH-000946,-0.861203300322
ACH-000947,-0.168343509436
ACH-000948,-0.663108514343
ACH-000950,-0.759276551121
ACH-000953,-0.5515900485440001
ACH-000957,-0.9242261459799999
ACH-000958,-0.239790348497
ACH-000960,-0.651418097119
ACH-000963,-0.44642681459100003
ACH-000968,-0.598332793193
ACH-000969,-0.8068815729950001
ACH-000973,-0.543482086553
ACH-000974,-0.469995677279
ACH-000975,-0.428417325653
ACH-000976,-0.921725317042
ACH-000978,-0.493796338961
ACH-000980,-0.48201315243
ACH-000984,-0.660577790784
ACH-000986,-0.676631566842
ACH-000988,-0.49382158938000004
ACH-000993,-0.7316056443510001
ACH-000994,-0.5767799328459999
ACH-000996,-0.948451346056
ACH-001001,-0.56073384317
ACH-001020,-0.447499793318
ACH-001028,-0.25421729556600003
ACH-001031,-0.48982370636000006
ACH-001038,-0.467737187086
ACH-001048,-0.7048350963510001
ACH-001050,-1.16514974977
ACH-001053,-1.05899348795
ACH-001054,-0.738655371382
ACH-001061,-0.5824019784619999
ACH-001067,-0.388981854701
ACH-001075,-0.401695511717
ACH-001096,-0.7803111816339999
ACH-001128,-0.369156949635
ACH-001134,-0.60625298231
ACH-001151,-0.343504928111
ACH-001163,-0.417882387812
ACH-001164,-0.303035172817
ACH-001173,-0.329986293192
ACH-001183,-0.50311265665
ACH-001184,-0.796859081881
ACH-001190,-0.50143356861
ACH-001192,-0.639536632001
ACH-001193,-1.14717376842
ACH-001196,-0.477524160449
ACH-001197,-0.924755867811
ACH-001205,-0.58191704721
ACH-001211,-0.37459626125100004
ACH-001212,-0.628291786449
ACH-001228,-0.627890691671
ACH-001232,-0.429354189905
ACH-001239,-0.60953853442
ACH-001274,-0.712837440035
ACH-001275,-0.299087702926
ACH-001277,-0.895054820766
ACH-001278,-0.10889684708399999
ACH-001280,-0.345293875829
ACH-001283,-0.437566267553
ACH-001289,-0.416351936394
ACH-001295,-0.539850886635
ACH-001300,-0.463685525793
ACH-001301,-0.7436025032960001
ACH-001302,-0.8537136324619999
ACH-001303,-0.533976608006
ACH-001306,-0.7065046820980001
ACH-001318,-0.623285324031
ACH-001322,-0.363235436807
ACH-001328,-0.6773149652079999
ACH-001332,-0.815784069929
ACH-001333,-0.897273678973
ACH-001336,-0.398846165779
ACH-001340,-0.8135390697050001
ACH-001346,-0.614955522524
ACH-001353,-0.6571167095880001
ACH-001354,-0.542659218504
ACH-001367,-0.750423599511
ACH-001368,-0.344368075853
ACH-001374,-0.641307730251
ACH-001375,-0.586307015595
ACH-001377,-0.529998412869
ACH-001380,-0.744251606814
ACH-001391,-0.485961113543
ACH-001407,-0.516334091329
ACH-001408,-0.7128865124510001
ACH-001413,-0.6153093940250001
ACH-001430,-1.19607395293
ACH-001431,-0.760926858214
ACH-001450,-0.5524148368949999
ACH-001496,-0.6577416689810001
ACH-001500,-0.8457826683349999
ACH-001521,-0.211542409453
ACH-001523,-0.722159909471
ACH-001532,-0.540386190383
ACH-001536,-0.939251770336
ACH-001550,-0.412464861566
ACH-001552,-0.432864186973
ACH-001554,-0.41513107212
ACH-001645,-0.49488752636999994
ACH-001654,-0.215674944433
ACH-001715,-0.689090926528
ACH-001735,-0.801896314957
ACH-001736,-0.870535379967
ACH-001737,-0.7314030820980001
ACH-001740,-0.6557548485679999
ACH-001745,-0.598971849688
ACH-001750,-0.467831293219
ACH-001765,-0.862224247511
ACH-001956,-0.847551044048
ACH-001957,-0.624136379941
