,AKIRIN1 (79647)
ACH-000198,-0.41919759744499996
ACH-000204,-0.858003706665
ACH-000206,-0.626788582914
ACH-000207,-0.265706729401
ACH-000211,-0.16619476511700002
ACH-000215,-0.425265297597
ACH-000221,-0.21821699567299999
ACH-000222,0.07966643678989999
ACH-000223,-0.227269389358
ACH-000226,-0.362645633267
ACH-000227,-0.22780327109
ACH-000228,-0.317509953252
ACH-000231,-0.35696625025300005
ACH-000232,-0.5373401865749999
ACH-000233,-0.367607592344
ACH-000234,-0.20542377769200001
ACH-000235,-0.31451931078699996
ACH-000237,-0.401870711546
ACH-000238,-0.283172654372
ACH-000243,-0.144355363609
ACH-000244,-0.6888234887710001
ACH-000246,-0.75863415978
ACH-000248,-0.17888702132399997
ACH-000250,-0.387981981271
ACH-000251,-0.353080011947
ACH-000253,-0.257401659138
ACH-000255,-0.58737584364
ACH-000256,-0.569459576773
ACH-000257,-0.10173843558199999
ACH-000258,0.100348475263
ACH-000259,-0.166416925527
ACH-000260,-0.345529947947
ACH-000261,-0.410923444837
ACH-000262,-0.65990511091
ACH-000263,-0.10888406322000001
ACH-000264,-0.293646371698
ACH-000265,-0.234108409148
ACH-000266,-0.17759846112
ACH-000272,-0.34328249140699996
ACH-000273,-0.225076099329
ACH-000274,-0.5822127535639999
ACH-000277,-0.290619853605
ACH-000278,-0.37380895154700006
ACH-000279,-0.38708774637800003
ACH-000280,-0.43290711815399996
ACH-000281,-0.23642631900199998
ACH-000288,-0.507967906339
ACH-000291,-0.155679074701
ACH-000293,-0.496566848799
ACH-000294,-0.43028289465899994
ACH-000295,-0.10011973595000001
ACH-000296,-0.0101334802687
ACH-000302,-0.406442832668
ACH-000304,-0.373436185273
ACH-000307,-0.49383286147600003
ACH-000308,-0.270897107874
ACH-000310,-0.194630958038
ACH-000311,-0.428648784512
ACH-000312,-0.26438577303599997
ACH-000315,-0.584160099378
ACH-000316,-0.521746734691
ACH-000317,-0.547660503873
ACH-000318,-0.289973384437
ACH-000319,-0.0543139137349
ACH-000320,-0.176831280355
ACH-000322,-0.33911880650799997
ACH-000323,-0.30760378792599996
ACH-000324,-0.26874275553300003
ACH-000329,-0.23560745723
ACH-000330,-0.29785854405900003
ACH-000331,-0.8304745416439999
ACH-000332,-0.431163107904
ACH-000334,-0.050034277924
ACH-000335,-0.506688771711
ACH-000336,-0.483913190393
ACH-000337,-0.33670670968500005
ACH-000339,-0.2893859452
ACH-000341,-0.711981163615
ACH-000348,-0.392985545382
ACH-000350,-0.31450701962600003
ACH-000352,-0.606129465213
ACH-000356,-0.402371773856
ACH-000361,-0.587966787245
ACH-000362,-0.36214557695699995
ACH-000363,-0.430678983504
ACH-000364,-0.536133570545
ACH-000365,-0.17534272151299998
ACH-000366,-0.360316401454
ACH-000368,-0.708466181423
ACH-000374,-0.29476266059399997
ACH-000375,-0.528016568578
ACH-000376,-0.678185024348
ACH-000381,-0.469898921044
ACH-000383,-0.270517570676
ACH-000387,-0.104462280305
ACH-000389,-0.44421894377800003
ACH-000390,-0.189728376978
ACH-000393,-0.26007926231199996
ACH-000395,0.0463079977271
ACH-000397,-0.21388804793900001
ACH-000401,-0.379620212307
ACH-000402,-0.352194407765
ACH-000403,-0.306530667782
ACH-000404,-0.550014672895
ACH-000406,-0.34830274058
ACH-000407,-0.524024963522
ACH-000408,-0.35952299585999997
ACH-000410,-0.38559067934299995
ACH-000411,-0.69517488184
ACH-000414,-0.158764780406
ACH-000415,-0.105806343368
ACH-000416,-0.37378607132799996
ACH-000420,-0.398418119274
ACH-000421,-0.46069767017700003
ACH-000424,-0.436150117416
ACH-000425,-0.24047928867600002
ACH-000426,-0.8892715457870001
ACH-000427,-0.640307568631
ACH-000433,-0.40855407932099996
ACH-000436,-0.21541035053500002
ACH-000444,-0.439341925898
ACH-000445,-0.345796493671
ACH-000448,-0.352353113915
ACH-000450,-0.490565720602
ACH-000452,-0.172970793708
ACH-000454,-0.48949794649899997
ACH-000458,-0.463521568573
ACH-000459,-0.280661174301
ACH-000460,-0.123329070072
ACH-000461,-0.472573007396
ACH-000463,-0.376783985233
ACH-000464,-0.43081010797700003
ACH-000466,-0.17695286688200002
ACH-000467,-0.206712422038
ACH-000468,-0.449596370806
ACH-000469,-0.305837063638
ACH-000470,-0.0886375891355
ACH-000471,-0.350544641802
ACH-000472,-0.35550919186200003
ACH-000473,-0.539532367556
ACH-000475,-0.430154175824
ACH-000476,-0.233770035945
ACH-000477,-0.491381893236
ACH-000480,-0.5515189681600001
ACH-000481,-0.328415026106
ACH-000483,-0.371778944803
ACH-000484,-0.264982931741
ACH-000485,-0.330594033708
ACH-000486,-0.2453093037
ACH-000487,-0.286238784381
ACH-000488,-0.218883919742
ACH-000490,-0.282444402354
ACH-000491,-0.45379197323200005
ACH-000495,-0.346908968863
ACH-000496,-0.5107138754739999
ACH-000499,-0.497255835414
ACH-000500,-1.0259476481799998
ACH-000502,-0.08779016697410001
ACH-000503,-0.589298294398
ACH-000505,-0.506751045898
ACH-000507,-0.22941803576900002
ACH-000510,-0.35070763147399997
ACH-000511,-0.437213395813
ACH-000512,-0.502358802179
ACH-000516,-0.412493648265
ACH-000517,-0.541146283923
ACH-000518,-0.181385190653
ACH-000520,-0.449010810357
ACH-000521,-0.342060225609
ACH-000522,-0.600960441579
ACH-000524,-0.355365237729
ACH-000527,-0.451203620673
ACH-000528,-0.270502856667
ACH-000537,-0.360069875554
ACH-000541,-0.719699462624
ACH-000542,-0.6852309117059999
ACH-000544,-0.444437287302
ACH-000545,-0.592519602449
ACH-000547,-0.182938258001
ACH-000548,-0.46750144508
ACH-000549,-0.28382267931099997
ACH-000550,-0.780037811092
ACH-000552,-0.52583764471
ACH-000556,-0.157420677677
ACH-000557,-0.333924657403
ACH-000570,-0.218296734151
ACH-000571,-0.436527296444
ACH-000573,-0.49762293343900005
ACH-000576,-0.573757516428
ACH-000580,-0.395003678859
ACH-000584,-0.338841232546
ACH-000585,-0.333144573647
ACH-000588,-0.511988309522
ACH-000589,-0.180158675564
ACH-000591,-0.443728115135
ACH-000593,-0.33125494959199997
ACH-000600,-0.362720833954
ACH-000601,-0.26946060737
ACH-000604,-0.458041636342
ACH-000605,-0.378881357245
ACH-000606,-0.521090855414
ACH-000608,-0.568340273098
ACH-000614,-0.741788635243
ACH-000616,-0.455199995026
ACH-000618,-0.0992965481675
ACH-000619,-0.320578381671
ACH-000620,-0.465540069103
ACH-000621,-0.584065151999
ACH-000622,-0.594305431133
ACH-000623,-0.308796610413
ACH-000624,-0.278776312023
ACH-000627,-0.597506278768
ACH-000630,-0.234584169735
ACH-000632,-0.37637137827399997
ACH-000633,-0.33834671061
ACH-000637,-0.5210066947399999
ACH-000638,-0.33917996133100003
ACH-000646,-0.344938670017
ACH-000647,-0.261543261499
ACH-000648,-0.247334489711
ACH-000649,-0.473146936262
ACH-000651,-0.370131783966
ACH-000652,-0.19457462938700001
ACH-000653,-0.23343861408000002
ACH-000657,-0.464179895264
ACH-000658,-0.35045568772200003
ACH-000661,-0.36128632489699997
ACH-000662,-0.268804668036
ACH-000663,-0.19025794479400002
ACH-000665,-0.359847121672
ACH-000671,-0.208105533471
ACH-000673,-0.35083422886200005
ACH-000676,-0.622926144778
ACH-000677,-0.369586006194
ACH-000681,-0.219877150995
ACH-000682,-0.103128827735
ACH-000683,-0.330456286285
ACH-000684,-0.344436260595
ACH-000688,-0.278008363064
ACH-000693,-0.181056208803
ACH-000694,-0.547010942226
ACH-000695,-0.26651306156800003
ACH-000696,-0.439806671977
ACH-000697,-0.63676198193
ACH-000699,-0.411637866326
ACH-000701,0.0252895161197
ACH-000706,-0.563586903437
ACH-000711,-0.34324028878300006
ACH-000713,-0.6102786532069999
ACH-000714,-0.381439334984
ACH-000718,0.0302261404607
ACH-000720,-0.489242731695
ACH-000721,-0.48700551833899997
ACH-000724,-0.28449369881
ACH-000725,-0.395541578213
ACH-000732,-0.669707211554
ACH-000734,-0.42879119207599997
ACH-000735,-0.519054526354
ACH-000736,-0.406780702302
ACH-000738,-0.46199927223399995
ACH-000746,-0.250884661129
ACH-000747,-0.392057217292
ACH-000748,-0.532372521305
ACH-000753,-0.149871338124
ACH-000756,-0.36114488587300003
ACH-000757,-0.336684847974
ACH-000758,-0.541067686245
ACH-000760,-0.361623868257
ACH-000763,-0.45414809911700005
ACH-000764,-0.0788454438013
ACH-000765,-0.606976515644
ACH-000766,-0.46846035267499997
ACH-000767,-0.44035816482199996
ACH-000768,-0.29975883686500004
ACH-000769,-0.300741001092
ACH-000770,-0.402361211422
ACH-000771,-0.228826503726
ACH-000773,-0.408854612501
ACH-000776,-0.365914516623
ACH-000777,-0.542097713458
ACH-000778,-0.332581455388
ACH-000781,-0.37288703250699995
ACH-000782,-0.46990653917099995
ACH-000783,-0.290261480529
ACH-000784,-0.38156458172200003
ACH-000785,-0.530865624357
ACH-000787,-0.499557734257
ACH-000788,-0.206765209637
ACH-000791,-0.293906966916
ACH-000792,-0.276101158354
ACH-000794,-0.27546068828299997
ACH-000796,-0.362062717359
ACH-000799,-0.347914667057
ACH-000800,-0.209017409513
ACH-000802,-0.136284998539
ACH-000804,-0.19701086804
ACH-000805,-0.629015116889
ACH-000809,-0.20425173497299998
ACH-000810,-0.73029056374
ACH-000811,-0.21122928403900001
ACH-000817,-0.6944346655689999
ACH-000819,-0.45444500874300003
ACH-000820,-0.493496099303
ACH-000821,-0.455994507512
ACH-000822,-0.273512643386
ACH-000823,-0.40005577811099996
ACH-000824,-0.5842912484139999
ACH-000827,-0.44876629549099994
ACH-000829,-0.134950923955
ACH-000831,-0.384670123336
ACH-000832,-0.416163990808
ACH-000833,-0.519816562939
ACH-000834,-0.446181370748
ACH-000835,-0.44460796969300004
ACH-000836,-0.248911897832
ACH-000837,-0.07015439603330001
ACH-000838,-0.568192071403
ACH-000839,-0.216606783933
ACH-000840,-0.558966170243
ACH-000841,-0.38084159762100006
ACH-000843,-0.376084234325
ACH-000846,-0.511555955107
ACH-000847,-0.351948346248
ACH-000848,-0.191383885017
ACH-000849,-0.364549246912
ACH-000851,-0.350141781421
ACH-000855,-0.279076838928
ACH-000856,-0.249621730357
ACH-000858,-0.35545955153700004
ACH-000859,-0.346747410735
ACH-000861,-0.5020754889760001
ACH-000862,-0.34913831921800004
ACH-000865,-0.270670982563
ACH-000866,-0.257650690863
ACH-000867,-0.306817473631
ACH-000869,-0.453290139372
ACH-000872,-0.45559602737800003
ACH-000873,-0.24519125413000004
ACH-000876,-0.13410883162
ACH-000878,-0.0008704348767040001
ACH-000880,-0.0071443247456100005
ACH-000881,-0.5171462872420001
ACH-000882,-0.464213521484
ACH-000884,-0.27543738194600004
ACH-000885,-0.20480819358600003
ACH-000887,-0.516174098236
ACH-000888,-0.31631672785799997
ACH-000889,-0.412648751225
ACH-000890,-0.380895364026
ACH-000896,-0.284710982601
ACH-000898,-0.204906009366
ACH-000900,-0.268944829735
ACH-000901,-0.326595611738
ACH-000905,-0.215290833708
ACH-000906,-0.564251191633
ACH-000907,-0.48269443740900003
ACH-000910,-0.21907997920800001
ACH-000911,-0.214121270851
ACH-000912,-0.586131791794
ACH-000913,-0.42829953575999996
ACH-000915,-0.45629899483099995
ACH-000916,-0.343080002464
ACH-000917,-0.464406234188
ACH-000921,-0.50116901294
ACH-000924,-0.545227608939
ACH-000926,-0.36558706568300003
ACH-000928,-0.38390099244099996
ACH-000929,-0.263632416691
ACH-000932,-0.523752606681
ACH-000935,-0.502281136793
ACH-000936,-0.395546228601
ACH-000937,-0.199290890672
ACH-000938,0.0011432871502
ACH-000939,0.0115665211742
ACH-000941,-0.274300980071
ACH-000943,-0.456778925066
ACH-000946,-0.22898353740400001
ACH-000947,-0.292928768536
ACH-000948,-0.38376355972900006
ACH-000950,-0.111545805857
ACH-000953,-0.20553976343699998
ACH-000957,-0.277325848112
ACH-000958,-0.323905400723
ACH-000960,-0.40016408467799996
ACH-000963,-0.140297581575
ACH-000968,-0.336886846013
ACH-000969,-0.38705871667900005
ACH-000973,-0.329633526594
ACH-000974,-0.283049376743
ACH-000975,-0.45656865122
ACH-000976,-0.19538560249899997
ACH-000978,-0.321216186113
ACH-000980,-0.258703986224
ACH-000984,-0.201911899905
ACH-000986,-0.41954994075
ACH-000988,-0.333195896056
ACH-000993,-0.291084261439
ACH-000994,-0.354894831176
ACH-000996,-0.327431176269
ACH-001001,-0.20711918707899998
ACH-001020,-0.5211046721729999
ACH-001028,-0.454892939674
ACH-001031,-0.363442397542
ACH-001038,-0.365673230339
ACH-001048,-0.362089339225
ACH-001050,-0.40148373254299996
ACH-001053,-1.00332861574
ACH-001054,-0.486214564565
ACH-001061,-0.26236886510699997
ACH-001067,-0.575655253496
ACH-001075,-0.44670472004100004
ACH-001096,-0.044542731235300004
ACH-001128,-0.49893230033
ACH-001134,-0.506856714893
ACH-001151,-0.353249218973
ACH-001163,-0.341115539867
ACH-001164,-0.554205502406
ACH-001173,-0.248705583049
ACH-001183,-0.521721141519
ACH-001184,-0.36578146727099997
ACH-001190,-0.637001649207
ACH-001192,-0.276267710568
ACH-001193,-0.601274097328
ACH-001196,-0.548946248617
ACH-001197,-0.23382808769000002
ACH-001205,-0.510707366201
ACH-001211,-0.478818337301
ACH-001212,-0.290021924356
ACH-001228,-0.0062763668255399994
ACH-001232,-0.535081166517
ACH-001239,-0.717266704664
ACH-001274,-0.362792429373
ACH-001275,-0.180443405532
ACH-001277,-0.6856655289910001
ACH-001278,-0.695205997635
ACH-001280,-0.24242388571100001
ACH-001283,-0.625663030376
ACH-001289,-0.317553069973
ACH-001295,-0.455757775343
ACH-001300,-0.43305921033999994
ACH-001301,-0.182235165039
ACH-001302,-0.0401155980189
ACH-001303,-0.11152961707900001
ACH-001306,-0.5130043950909999
ACH-001318,-0.412235030299
ACH-001322,-0.402631372664
ACH-001328,-0.20040796302799999
ACH-001332,-0.397822877043
ACH-001333,-0.30676955465
ACH-001336,-0.295843495813
ACH-001340,-0.428296283275
ACH-001346,-0.38052099449199994
ACH-001353,-0.5351930518119999
ACH-001354,-0.28504111941599997
ACH-001367,-0.744744687562
ACH-001368,-0.345937414189
ACH-001374,-0.7746317951530001
ACH-001375,-0.481565338364
ACH-001377,-0.42799341142700004
ACH-001380,-0.594223773465
ACH-001391,-0.362848467629
ACH-001407,-0.542431828861
ACH-001408,-0.11421539230000001
ACH-001413,-0.379141000406
ACH-001430,-0.326160171067
ACH-001431,-0.367091925338
ACH-001450,-0.303532433326
ACH-001496,-0.287887341121
ACH-001500,-0.5214831418399999
ACH-001521,-0.555019197875
ACH-001523,-0.20559151367800002
ACH-001532,-0.323238498019
ACH-001536,-0.68921803796
ACH-001550,-0.48595103120399996
ACH-001552,-0.430365082228
ACH-001554,-0.230309116561
ACH-001645,-0.567877565074
ACH-001654,-0.291139387525
ACH-001715,-0.298324288647
ACH-001735,-0.373596817405
ACH-001736,-0.420109312743
ACH-001737,-0.467551657589
ACH-001740,-0.5517329121410001
ACH-001745,-0.429909805154
ACH-001750,-0.255023067843
ACH-001765,-0.628152297566
ACH-001956,-0.36183539964199996
ACH-001957,-0.358211862648
