,PWP2 (5822)
ACH-000336,-1.7625510320299997
ACH-000337,-1.54180457181
ACH-000339,-1.52482817933
ACH-000341,-1.41267426214
ACH-000348,-1.1774613114599999
ACH-000350,-1.3821159072100002
ACH-000352,-1.41241826125
ACH-000356,-1.26199892866
ACH-000361,-1.2405665146
ACH-000362,-1.4783986081
ACH-000363,-1.5538353491799999
ACH-000364,-1.44931229049
ACH-000365,-1.5486254932899999
ACH-000366,-1.54988788413
ACH-000368,-1.3020734735700001
ACH-000374,-1.13127784497
ACH-000375,-1.4308697021399999
ACH-000376,-1.2415165445799998
ACH-000381,-1.3928380092800001
ACH-000383,-1.6348802121500001
ACH-000387,-1.1934092861799999
ACH-000389,-1.1906764578
ACH-000390,-1.2271079700399998
ACH-000393,-1.2808131173000001
ACH-000395,-1.5118253068399998
ACH-000397,-1.6517659497100001
ACH-000401,-1.6895021628
ACH-000402,-1.87558292564
ACH-000403,-1.7805487916900002
ACH-000404,-1.24882093597
ACH-000406,-1.4090458577899998
ACH-000407,-1.6123773447999998
ACH-000408,-1.42720560134
ACH-000410,-1.18382767631
ACH-000411,-1.2458945065
ACH-000414,-1.1577965416299998
ACH-000415,-1.7352528890999999
ACH-000416,-1.44133114106
ACH-000420,-1.57447067478
ACH-000421,-1.3909163966100002
ACH-000424,-1.73270469968
ACH-000425,-1.4195635762999999
ACH-000426,-1.2562537096
ACH-000427,-1.43308061283
ACH-000433,-1.90260799134
ACH-000436,-1.02752811759
ACH-000444,-1.47361499614
ACH-000445,-1.40636301879
ACH-000448,-1.34285449511
ACH-000450,-1.30864881531
ACH-000452,-1.50611120429
ACH-000454,-1.54040141383
ACH-000458,-1.57532387134
ACH-000459,-1.02994697636
ACH-000460,-1.09345375833
ACH-000461,-1.4173916596899998
ACH-000463,-1.2929516249700002
ACH-000464,-1.5164153085699998
ACH-000466,-1.56148260529
ACH-000467,-1.0886073374299998
ACH-000468,-1.35939274119
ACH-000469,-1.2841819869700002
ACH-000470,-1.29434199169
ACH-000471,-1.7382463226400002
ACH-000472,-1.74479378225
ACH-000473,-1.1254879975399998
ACH-000475,-1.59250531493
ACH-000476,-1.5915377432
ACH-000477,-1.25299171123
ACH-000480,-1.36973169016
ACH-000481,-1.6483009281
ACH-000483,-1.3495466187099998
ACH-000484,-1.06332206583
ACH-000485,-1.4645454262900002
ACH-000486,-1.26023591146
ACH-000487,-1.2403612277299998
ACH-000488,-1.2120122194
ACH-000490,-1.3267597557600002
ACH-000491,-1.38467785151
ACH-000495,-1.3173880377299998
ACH-000496,-1.47579253936
ACH-000499,-1.46478371046
ACH-000500,-1.86775388
ACH-000502,-1.4892565923199999
ACH-000503,-1.4887936246399998
ACH-000505,-1.40752354155
ACH-000507,-1.42916127502
ACH-000510,-1.67216424595
ACH-000511,-1.41536513816
ACH-000512,-1.50674902843
ACH-000516,-1.22490808156
ACH-000517,-1.3602834480500001
ACH-000518,-1.37171292964
ACH-000520,-1.2808993693200001
ACH-000521,-1.16711641723
ACH-000522,-1.7238070670299999
ACH-000524,-1.2331826000000001
ACH-000527,-1.20738057817
ACH-000528,-1.23786881569
ACH-000537,-1.27568713423
ACH-000541,-1.4787024163999998
ACH-000542,-1.63085281009
ACH-000544,-1.3233588791600002
ACH-000545,-1.58578219183
ACH-000547,-1.44405503885
ACH-000548,-1.40471214755
ACH-000549,-1.4649200638100002
ACH-000550,-1.4369873774500002
ACH-000552,-1.1958262649200002
ACH-000556,-1.5115521865700001
ACH-000557,-1.5743364226700003
ACH-000570,-1.38758720389
ACH-000571,-1.51095617064
ACH-000573,-1.42059025678
ACH-000576,-1.29433339251
ACH-000580,-1.2639578787799999
ACH-000584,-1.55338313878
ACH-000585,-1.3223043619
ACH-000588,-1.33775529297
ACH-000589,-1.38115115415
ACH-000591,-1.85688712667
ACH-000593,-1.56681323902
ACH-000600,-1.61091915035
ACH-000601,-1.37828322574
ACH-000604,-1.4158474868000002
ACH-000605,-1.38703920509
ACH-000606,-1.33111585615
ACH-000608,-1.57654906982
ACH-000614,-1.4805586654499998
ACH-000616,-1.5129764559099999
ACH-000618,-1.4917203051199999
ACH-000619,-1.60140190586
ACH-000620,-1.5329638245100001
ACH-000621,-1.3551293056799998
ACH-000622,-1.5754704642700001
ACH-000623,-1.35002105778
ACH-000624,-1.38480775246
ACH-000627,-1.6483213716499998
ACH-000630,-1.22841857811
ACH-000632,-1.7275875006299999
ACH-000633,-1.7500488389500002
ACH-000637,-1.6313781179700002
ACH-000638,-1.3705253041699998
ACH-000646,-1.54597657875
ACH-000647,-1.48787122697
ACH-000648,-1.5211186836200001
ACH-000649,-1.4869339855
ACH-000651,-1.39954428085
ACH-000652,-1.46177383596
ACH-000653,-1.4755708674899999
ACH-000657,-1.25022498052
ACH-000658,-1.15585739767
ACH-000661,-1.1255209276
ACH-000662,-1.58743750405
ACH-000663,-1.45414537118
ACH-000665,-1.40073535334
ACH-000671,-1.63753117822
ACH-000673,-1.4278132486000001
ACH-000676,-1.6006648648500001
ACH-000677,-1.2034060664200001
ACH-000681,-1.54685489951
ACH-000682,-1.57525212602
ACH-000683,-1.45105823768
ACH-000684,-1.34365756692
ACH-000688,-1.24247404433
ACH-000693,-1.5861876511000002
ACH-000694,-1.5196668984000001
ACH-000695,-1.7906246732900002
ACH-000696,-1.3849067052500001
ACH-000697,-1.4497180789300002
ACH-000699,-1.0694119236700002
ACH-000701,-1.7864428890200001
ACH-000706,-1.40965723609
ACH-000711,-1.3588663082899999
ACH-000713,-1.49740771227
ACH-000714,-1.24754121059
ACH-000718,-1.4660193671200001
ACH-000720,-1.4706012287399999
ACH-000721,-1.40349915069
ACH-000724,-1.3469611696000001
ACH-000725,-1.10836723722
ACH-000732,-1.39026079235
ACH-000734,-1.66932706088
ACH-000735,-1.45332081706
ACH-000736,-1.2698451267
ACH-000738,-1.52923466757
ACH-000746,-1.70534906079
ACH-000747,-1.30403820108
ACH-000748,-1.38395625982
ACH-000753,-1.09870977901
ACH-000756,-1.4171421445399999
ACH-000757,-1.44777306027
ACH-000758,-1.13847986244
ACH-000760,-1.5821143893
ACH-000763,-1.02288148058
ACH-000764,-1.53593358919
ACH-000765,-1.49629947584
ACH-000766,-1.37260869075
ACH-000767,-1.46165870905
ACH-000768,-1.4462258934099999
ACH-000769,-1.2182103765999999
ACH-000770,-1.3157532298999999
ACH-000771,-1.12131225318
ACH-000773,-1.5341655428799998
ACH-000776,-1.5068282130300001
ACH-000777,-1.56272371919
ACH-000778,-1.21991319405
ACH-000781,-1.4298766417299997
ACH-000782,-1.28597830472
ACH-000783,-1.50130223419
ACH-000784,-1.3929708584600002
ACH-000785,-1.19171150263
ACH-000787,-1.4348220044799997
ACH-000788,-1.59518500031
ACH-000791,-1.22302247054
ACH-000792,-1.4611477564
ACH-000794,-1.52534300873
ACH-000796,-1.3800605720399999
ACH-000799,-1.1904323954
ACH-000800,-1.18630269725
ACH-000802,-1.4074187804
ACH-000804,-1.3961198586599999
ACH-000805,-1.8770627236400002
ACH-000809,-1.4604607766799997
ACH-000810,-1.5534358039899998
ACH-000811,-1.3511073413899999
ACH-000817,-1.0969177235299998
ACH-000819,-1.48558994936
ACH-000820,-1.73990440556
ACH-000821,-1.27353463065
ACH-000822,-0.827696520746
ACH-000823,-1.4650461117299998
ACH-000824,-1.7067238544499999
ACH-000827,-1.4571018508000002
ACH-000829,-1.3288249127
ACH-000831,-1.31860556111
ACH-000832,-1.33561197562
ACH-000833,-1.464885126
ACH-000834,-1.3315920903799998
ACH-000835,-1.4308681664200003
ACH-000836,-1.33416278902
ACH-000837,-1.31793309604
ACH-000838,-1.38742932507
ACH-000839,-1.5979184706099998
ACH-000840,-1.29431899778
ACH-000841,-1.3884267270299997
ACH-000843,-1.42412256806
ACH-000846,-1.38250832377
ACH-000847,-1.4796520767299999
ACH-000848,-1.56844086974
ACH-000849,-1.21900639634
ACH-000851,-1.43506043148
ACH-000855,-1.5124775519100002
ACH-000856,-1.35822156913
ACH-000858,-1.41345264753
ACH-000859,-1.47370355025
ACH-000861,-1.1164222256999998
ACH-000862,-1.28524601559
ACH-000865,-1.3200727836700001
ACH-000866,-1.14369769765
ACH-000867,-1.5596278021
ACH-000869,-1.1995977994
ACH-000872,-1.2363024622499998
ACH-000873,-1.28281581386
ACH-000876,-1.0848766286
ACH-000878,-1.33318049569
ACH-000880,-1.40447056739
ACH-000881,-1.21883672892
ACH-000882,-1.30821264002
ACH-000884,-1.54955820128
ACH-000885,-1.11509560403
ACH-000887,-1.6119461765099998
ACH-000888,-1.4382891259700001
ACH-000889,-1.4090677096000002
ACH-000890,-1.46283954467
ACH-000896,-1.3327251337700001
ACH-000898,-1.38550851615
ACH-000900,-1.51267336801
ACH-000901,-1.45665279736
ACH-000905,-1.22876828055
ACH-000906,-1.5473604168200001
ACH-000907,-1.45833941509
ACH-000910,-1.28242913914
ACH-000911,-1.4193989770200002
ACH-000912,-1.42931749027
ACH-000913,-1.5599552040200002
ACH-000915,-1.4852252131900001
ACH-000916,-1.16770224808
ACH-000917,-1.2688991183299998
ACH-000921,-1.3195854617799998
ACH-000924,-1.2359128246100002
ACH-000926,-1.5113731936
ACH-000928,-1.68120159659
ACH-000929,-1.6076976484
ACH-000932,-1.45175181319
ACH-000935,-1.28037814171
ACH-000936,-1.3986092695200003
ACH-000937,-1.5241427997900001
ACH-000938,-1.3761727052700001
ACH-000939,-1.40678226835
ACH-000941,-1.58021634041
ACH-000943,-1.15672760547
ACH-000946,-1.41019899169
ACH-000947,-1.26964916039
ACH-000948,-0.973177605699
ACH-000950,-1.2688253651999999
ACH-000953,-1.5996897267399999
ACH-000957,-1.4335976100499999
ACH-000958,-1.43696823469
ACH-000960,-1.46028447122
ACH-000963,-1.6413664017200003
ACH-000968,-1.18858680696
ACH-000969,-1.37129011664
ACH-000973,-1.73900186727
ACH-000974,-1.1839748945100002
ACH-000975,-1.5412146042100001
ACH-000976,-1.41720423153
ACH-000978,-1.27067890683
ACH-000980,-1.3062163629299999
ACH-000984,-1.33748131378
ACH-000986,-1.1708764226100001
ACH-000988,-1.7091138370399999
ACH-000993,-1.40214477965
ACH-000994,-1.27775378581
ACH-000996,-1.335240968
ACH-001001,-1.42994294924
ACH-001020,-1.60410336455
ACH-001028,-1.56557043985
ACH-001031,-1.1023290880399998
ACH-001038,-1.65814721121
ACH-001048,-1.3747724027500001
ACH-001050,-1.3535518054299998
ACH-001053,-1.54419670121
ACH-001054,-1.55163169886
ACH-001061,-1.09876909317
ACH-001067,-1.4014814759
ACH-001075,-1.1610301454
ACH-001096,-1.4863450816400001
ACH-001128,-1.9824155083099997
ACH-001134,-1.53312902061
ACH-001151,-1.3524292459399998
ACH-001163,-1.2962902280700002
ACH-001164,-1.07693507224
ACH-001173,-1.3349971517
ACH-001183,-1.31034262889
ACH-001184,-1.4103658173700002
ACH-001190,-1.2559258765799999
ACH-001192,-1.3138718151
ACH-001193,-1.5567242629700002
ACH-001196,-1.48202991186
ACH-001197,-1.27807127655
ACH-001205,-1.3040395050700002
ACH-001211,-1.4185473241799997
ACH-001212,-1.29903129969
ACH-001228,-1.45492420361
ACH-001232,-1.3868477944
ACH-001239,-1.52255753639
ACH-001274,-1.4143504977899999
ACH-001275,-1.29876292058
ACH-001277,-1.3563363948700002
ACH-001278,-1.42490435433
ACH-001280,-1.16279066667
ACH-001283,-1.22555054427
ACH-001289,-1.2883772849500001
ACH-001295,-1.35143898972
ACH-001300,-1.50135127167
ACH-001301,-1.25053656664
ACH-001302,-1.5444539133200001
ACH-001303,-1.47293702414
ACH-001306,-1.3170149663600001
ACH-001318,-1.22228270191
ACH-001322,-1.6931920540099998
ACH-001328,-1.31239086612
ACH-001332,-1.5557575368799998
ACH-001333,-1.29702526649
ACH-001336,-1.43130417405
ACH-001340,-1.33852457013
ACH-001346,-1.30012068253
ACH-001353,-1.5148852171
ACH-001354,-1.1921326248100002
ACH-001367,-1.14348240215
ACH-001368,-1.4376934572
ACH-001374,-1.7275207445200003
ACH-001375,-1.38931958261
ACH-001377,-1.2777313876
ACH-001380,-1.4025889819600001
ACH-001391,-1.32010454611
ACH-001407,-1.34657647833
ACH-001408,-1.1024482861
ACH-001413,-1.3863471093700002
ACH-001430,-1.4636617450100002
ACH-001431,-1.31329535647
ACH-001450,-1.28166353452
ACH-001496,-1.39360384614
ACH-001500,-1.53132380027
ACH-001521,-1.7298447076400003
ACH-001523,-1.3381217167200001
ACH-001532,-1.0421453198700001
ACH-001536,-1.35315513512
ACH-001550,-1.7964397188799999
ACH-001552,-1.28356011222
ACH-001554,-1.3619481259600001
ACH-001645,-1.7824205820099996
ACH-001654,-1.63717490276
ACH-001715,-1.1878687128299998
ACH-001735,-1.6161522093599998
ACH-001736,-1.60185056115
ACH-001737,-1.18852813911
ACH-001740,-1.3619998286300001
ACH-001745,-1.19262380327
ACH-001750,-1.2369817136499999
ACH-001765,-1.3446511421399998
ACH-001956,-1.14370659745
ACH-001957,-1.3300634960100002
