,RPL10L (140801)
ACH-000004,0.17983592075999996
ACH-000007,0.011987471899600002
ACH-000009,0.08991855051810001
ACH-000011,0.254265798149
ACH-000012,0.261348671596
ACH-000013,0.225354062832
ACH-000014,0.000229830571976
ACH-000015,0.190462311407
ACH-000017,0.00212627642625
ACH-000018,0.294744112777
ACH-000019,0.211284532012
ACH-000021,0.170879702049
ACH-000022,0.196349491772
ACH-000025,0.211381670306
ACH-000028,0.14454814215999998
ACH-000030,0.0295790802078
ACH-000035,0.14902001300999998
ACH-000036,0.18257173418699998
ACH-000037,0.500405734856
ACH-000039,0.31251545608000003
ACH-000040,0.331261059082
ACH-000041,0.109767569305
ACH-000042,0.155216477224
ACH-000045,0.0466360108665
ACH-000047,0.158719389331
ACH-000052,0.0449831425076
ACH-000053,0.220495999747
ACH-000054,0.279686953464
ACH-000055,-0.0412786098214
ACH-000060,-0.266471294538
ACH-000067,-0.00025303322083
ACH-000070,-0.0644328357147
ACH-000075,0.14961296583900002
ACH-000078,0.150685566002
ACH-000082,0.128575678279
ACH-000085,0.124203237582
ACH-000086,0.182753668021
ACH-000087,0.08315508498869999
ACH-000092,0.212629002782
ACH-000095,0.026000826881400003
ACH-000097,0.110454422265
ACH-000098,0.191633630852
ACH-000099,0.138153314965
ACH-000108,0.140215894845
ACH-000113,0.120030421893
ACH-000115,0.19481931101799999
ACH-000116,0.136356663068
ACH-000118,0.0825713519615
ACH-000120,0.10372159218499999
ACH-000123,0.121798113353
ACH-000127,0.07961191166560001
ACH-000128,0.0859150996834
ACH-000132,0.110182158101
ACH-000133,0.125777968524
ACH-000137,0.026723580131099996
ACH-000138,0.127794362931
ACH-000142,0.19038740005399998
ACH-000143,0.141844832689
ACH-000146,0.173943167516
ACH-000148,0.169632185111
ACH-000150,0.139574206612
ACH-000152,0.09169842265660001
ACH-000153,0.123505048692
ACH-000159,0.102575610857
ACH-000160,0.32044483675700003
ACH-000163,0.235677857991
ACH-000167,1.36323414504
ACH-000168,0.233519006535
ACH-000169,0.09700049990910001
ACH-000178,0.24190449768000002
ACH-000182,0.10427701888699999
ACH-000183,0.040970398341599996
ACH-000188,0.055426836326099994
ACH-000189,-0.158820181192
ACH-000190,0.07911330039089999
ACH-000198,0.145181885387
ACH-000204,0.205047895195
ACH-000206,0.191241415277
ACH-000207,0.145561155359
ACH-000211,0.101991790397
ACH-000215,0.143035784652
ACH-000221,0.130661083994
ACH-000222,0.280003155693
ACH-000223,0.0985955432388
ACH-000226,0.0399866563895
ACH-000227,0.00431647444137
ACH-000228,0.0657708358226
ACH-000231,0.19256258751699998
ACH-000232,0.193773017454
ACH-000233,0.179996090291
ACH-000234,0.281751303587
ACH-000235,0.09780085079430001
ACH-000237,0.179069057098
ACH-000238,0.0550725629378
ACH-000243,0.0303710404493
ACH-000244,0.18367545970199997
ACH-000246,0.10590079818600001
ACH-000248,0.0552834235269
ACH-000250,0.108811885238
ACH-000251,0.09746750194369999
