,PSMA1 (5682)
ACH-000004,-2.22413879018
ACH-000007,-1.6849719406
ACH-000009,-1.89062832592
ACH-000011,-1.8423329590900002
ACH-000012,-1.9301479956999998
ACH-000013,-1.85320960072
ACH-000014,-2.22540135924
ACH-000015,-1.8755600024799999
ACH-000017,-1.6202804984299999
ACH-000018,-1.6986149507700001
ACH-000019,-2.26117391367
ACH-000021,-1.8402005634799998
ACH-000022,-1.85937395074
ACH-000025,-1.6913682236200003
ACH-000028,-1.8295127522799999
ACH-000030,-1.96638699842
ACH-000035,-1.64768522479
ACH-000036,-1.92080455056
ACH-000037,-2.6826470307299997
ACH-000039,-1.7395349249599998
ACH-000040,-1.9420879854299997
ACH-000041,-1.78479513588
ACH-000042,-1.48918618462
ACH-000045,-2.03089279263
ACH-000047,-1.7779438639200003
ACH-000052,-1.73691211324
ACH-000053,-2.0352403309000002
ACH-000054,-1.98445185637
ACH-000055,-2.0719899777
ACH-000060,-1.8986919803599998
ACH-000067,-1.7824248683200001
ACH-000070,-2.13583024309
ACH-000075,-1.73859776097
ACH-000078,-1.9967235607099998
ACH-000082,-2.1258487981200003
ACH-000085,-1.6647561711200003
ACH-000086,-1.9488102705500001
ACH-000087,-1.8559843392299997
ACH-000092,-2.05437768914
ACH-000095,-2.17249621006
ACH-000097,-1.95140738757
ACH-000098,-1.8098235042400002
ACH-000099,-2.21851915262
ACH-000108,-1.67185322194
ACH-000113,-1.9493727363900002
ACH-000115,-2.2743976770099996
ACH-000116,-1.8413612794499998
ACH-000118,-1.75610817445
ACH-000120,-1.92339087354
ACH-000123,-1.9598750287
ACH-000127,-1.9491072017700002
ACH-000128,-2.05010272622
ACH-000132,-2.03723244241
ACH-000133,-1.6401268464399998
ACH-000137,-1.95188734477
ACH-000138,-1.94407912839
ACH-000142,-1.8106017017299998
ACH-000143,-1.9617937539099997
ACH-000146,-2.07450248506
ACH-000148,-1.9591540463
ACH-000150,-1.8257524492
ACH-000152,-1.89271109627
ACH-000153,-1.36106875596
ACH-000159,-2.09023798337
ACH-000160,-1.9569538093599999
ACH-000163,-1.7936619210299998
ACH-000167,-1.6680640403100002
ACH-000168,-1.83615673901
ACH-000169,-1.7655753184799998
ACH-000178,-1.7999057852200002
ACH-000182,-2.14084434961
ACH-000183,-1.9809861911400002
ACH-000188,-1.9964347388099999
ACH-000189,-1.56593309474
ACH-000190,-1.9246704735900002
ACH-000198,-2.2175170238499997
ACH-000204,-2.01110700981
ACH-000206,-2.42883860044
ACH-000207,-2.49676436859
ACH-000211,-1.74030574265
ACH-000215,-2.1106433401299998
ACH-000221,-1.8438830711900003
ACH-000222,-1.91060621528
ACH-000223,-2.0966082909
ACH-000226,-1.8768962782799998
ACH-000227,-2.20839476323
ACH-000228,-1.55055877632
ACH-000231,-2.04601289059
ACH-000232,-2.14953774417
ACH-000233,-2.39199283264
ACH-000234,-2.23451258345
ACH-000235,-1.9085926615400002
ACH-000237,-1.84572702199
ACH-000238,-1.8728623872
ACH-000243,-1.67588121821
ACH-000244,-1.99125575432
ACH-000246,-2.03831618026
ACH-000248,-1.72375253625
ACH-000250,-2.07078804787
ACH-000251,-2.26055738347
ACH-000253,-1.9271297545500001
ACH-000255,-1.76144372753
ACH-000256,-2.0558098391799997
ACH-000257,-2.16515327318
ACH-000258,-2.0716301376599997
ACH-000259,-2.03694835627
ACH-000260,-1.88770471712
ACH-000261,-1.6641450175499999
ACH-000262,-1.6744736129100002
ACH-000263,-2.00126450724
ACH-000264,-1.9747668134099998
ACH-000265,-1.7121999446899998
ACH-000266,-1.79724847835
ACH-000272,-2.07688507209
ACH-000273,-2.09379542276
ACH-000274,-2.37454425712
ACH-000277,-1.99743843821
ACH-000278,-2.02264197971
ACH-000279,-2.10791125645
ACH-000280,-1.6069704880899998
ACH-000281,-1.34560930434
ACH-000288,-1.97860964055
ACH-000291,-1.87498425905
ACH-000293,-2.22427240065
ACH-000294,-1.9146998640900001
ACH-000295,-2.21122738125
ACH-000296,-1.5968829571899998
ACH-000302,-1.735786389
ACH-000304,-2.14702156203
ACH-000307,-1.5562848303799999
ACH-000308,-2.25851181092
ACH-000310,-2.1937871958
ACH-000311,-1.9721574458400002
ACH-000312,-1.84907437376
ACH-000315,-1.8624110507700002
ACH-000316,-1.58879220235
ACH-000317,-1.88669447485
ACH-000318,-1.60935419729
ACH-000319,-1.81900023135
ACH-000320,-1.8806506480400003
ACH-000322,-2.1597688109599997
ACH-000323,-1.7257567787599999
ACH-000324,-2.00757350968
ACH-000329,-2.32555356294
ACH-000330,-1.41643836487
ACH-000331,-1.70406100708
ACH-000332,-1.87104293125
ACH-000334,-2.17468452908
ACH-000335,-1.8896697789599999
ACH-000336,-2.2921800237200003
ACH-000337,-1.75334080508
ACH-000339,-1.76751164273
ACH-000341,-1.66406092431
ACH-000348,-2.31704280776
ACH-000350,-2.04007412897
ACH-000352,-1.73056007053
ACH-000356,-1.84976025809
ACH-000361,-1.8090086333099997
ACH-000362,-2.17164196442
ACH-000363,-2.1293283726
ACH-000364,-1.5105809637399998
ACH-000365,-1.84174023024
ACH-000366,-1.88226842602
ACH-000368,-1.7203613220900003
ACH-000374,-1.9160580469400001
ACH-000375,-1.92029182988
ACH-000376,-1.8228496738900002
ACH-000381,-1.9379954335599998
ACH-000383,-2.4279812958099996
ACH-000387,-2.07327504117
ACH-000389,-1.64726925992
ACH-000390,-1.9107458850499999
ACH-000393,-1.82960363529
ACH-000395,-2.06126702618
ACH-000397,-1.85857391408
ACH-000401,-1.3903690085
ACH-000402,-2.0934192154
ACH-000403,-2.24235494249
ACH-000404,-1.9651618687099999
ACH-000406,-1.91025362643
ACH-000407,-1.70937453079
ACH-000408,-1.7732818502599998
ACH-000410,-1.55010726165
ACH-000411,-1.7091583191600002
ACH-000414,-2.07448530315
ACH-000415,-1.71476988817
ACH-000416,-1.7471182146700002
ACH-000420,-1.86217651307
ACH-000421,-1.7295136528200001
ACH-000424,-1.98987792875
ACH-000425,-1.8061117019599997
ACH-000426,-2.2779532967800002
