,GTF3C4 (9329)
ACH-000259,-0.670827570264
ACH-000260,-0.671024019791
ACH-000261,-0.8075850095110001
ACH-000262,-0.490096724996
ACH-000263,-0.638218264821
ACH-000264,-0.583992993549
ACH-000265,-0.49768627821999994
ACH-000266,-0.386134764979
ACH-000272,-0.765933569232
ACH-000273,-0.557484473349
ACH-000274,-0.71097465662
ACH-000277,-0.725939349791
ACH-000278,-0.3536522825
ACH-000279,-0.38413497857100004
ACH-000280,-0.5912293758280001
ACH-000281,-0.713515569821
ACH-000288,-0.48039903042
ACH-000291,-0.643241683674
ACH-000293,-0.54286987747
ACH-000294,-0.832284926414
ACH-000295,-0.499584397931
ACH-000296,-0.773272481189
ACH-000302,-0.38593272166000003
ACH-000304,-0.44281938096900003
ACH-000307,-0.694175408141
ACH-000308,-0.467743816814
ACH-000310,-0.280270814522
ACH-000311,-0.534746143935
ACH-000312,-0.37327655253799996
ACH-000315,-0.896454774164
ACH-000316,-0.688506379884
ACH-000317,-0.664629883164
ACH-000318,-0.8044501552240001
ACH-000319,-0.548254976279
ACH-000320,-0.268379420238
ACH-000322,-0.643558489017
ACH-000323,-0.65371353704
ACH-000324,-0.847123194424
ACH-000329,-0.32705693501899996
ACH-000330,-0.46341570309299995
ACH-000331,-0.746561393528
ACH-000332,-0.429698540811
ACH-000334,-0.334061690927
ACH-000335,-0.910317599405
ACH-000336,-0.47582332803599997
ACH-000337,-0.553111001804
ACH-000339,-0.661618689211
ACH-000341,-0.553622700048
ACH-000348,-0.536048206237
ACH-000350,-0.980820858336
ACH-000352,-0.231912192738
ACH-000356,-0.8243545980179999
ACH-000361,-0.643338325726
ACH-000362,-0.604482464081
ACH-000363,-0.317356883113
ACH-000364,-0.66679855002
ACH-000365,-0.6028735293509999
ACH-000366,-0.616163107652
ACH-000368,-0.6559163117979999
ACH-000374,-0.716457564389
ACH-000375,-0.264836634044
ACH-000376,-0.598772113531
ACH-000381,-0.680189399813
ACH-000383,-0.374615166624
ACH-000387,-0.785026887943
ACH-000389,-0.779594047017
ACH-000390,-0.445143676538
ACH-000393,-0.773531521015
ACH-000395,-0.471948438735
ACH-000397,-0.480487593802
ACH-000401,-0.505903324634
ACH-000402,-0.617418269651
ACH-000403,-0.499848136257
ACH-000404,-0.166206627543
ACH-000406,-0.592956781606
ACH-000407,-0.6928456729699999
ACH-000408,-0.547353693834
ACH-000410,-0.685700319636
ACH-000411,-0.675698962939
ACH-000414,-0.26226832012400003
ACH-000415,-0.506143423359
ACH-000416,-0.770241928318
ACH-000420,-0.39328823413900005
ACH-000421,-0.723213302392
ACH-000424,-0.602500687714
ACH-000425,-0.48452656606899996
ACH-000426,-0.987971766327
ACH-000427,-0.448581820626
ACH-000433,-0.866978606259
ACH-000436,-0.679700540512
ACH-000444,-0.729738395318
ACH-000445,-0.7986929821400001
ACH-000448,-0.359010755552
ACH-000450,-0.433447528756
ACH-000452,-0.35617495085999995
ACH-000454,-0.7618539719390001
ACH-000458,-0.785417153733
ACH-000459,-0.7289478079389999
ACH-000460,-0.475751406902
ACH-000461,-0.366747084299
ACH-000463,-0.6160178053149999
ACH-000464,-0.516762599758
ACH-000466,-0.710855217607
ACH-000467,-0.706447647984
ACH-000468,-0.607653620409
ACH-000469,-0.502340458725
ACH-000470,-0.420552425377
ACH-000471,-0.700958151243
ACH-000472,-0.662664488954
ACH-000473,-0.9410576796150001
ACH-000475,-0.521700874159
ACH-000476,-0.577742370551
ACH-000477,-0.76561363109
ACH-000480,-0.6543360654379999
ACH-000481,-0.719971622367
ACH-000483,-0.727311980915
ACH-000484,-0.410055411523
ACH-000485,-0.448179441532
ACH-000486,-0.6413999257549999
ACH-000487,-0.509206936381
ACH-000488,-0.627747710084
ACH-000490,-0.628336814195
ACH-000491,-0.276774540346
ACH-000495,-0.676626284401
ACH-000496,-0.7729963515070001
ACH-000499,-0.527755407492
ACH-000500,-0.6687260575940001
ACH-000502,-0.48061652203599997
ACH-000503,-0.48447982223999997
ACH-000505,-0.630466451521
ACH-000507,-0.6564318026179999
ACH-000510,-0.563789158803
ACH-000511,-0.738829781678
ACH-000512,-0.504949901101
ACH-000516,-0.6097624828679999
ACH-000517,-0.192701715689
ACH-000518,-0.711389505552
ACH-000520,-0.46386583413599997
ACH-000521,-0.8477491356110001
ACH-000522,-0.588330035899
ACH-000524,-0.41426873757
ACH-000527,-0.8524488028399999
ACH-000528,-0.742091571082
ACH-000537,-0.607567156668
ACH-000541,-0.822893973202
ACH-000542,-0.592867605518
ACH-000544,-0.572649161576
ACH-000545,-0.819357156031
ACH-000547,-0.560392637103
ACH-000548,-0.482903555497
ACH-000549,-0.677006771844
ACH-000550,-0.48159639649499997
ACH-000552,-0.624826976262
ACH-000556,-0.316985674559
ACH-000557,-0.435519485543
ACH-000570,-0.673092124919
ACH-000571,-0.564561162242
ACH-000573,-0.45337463250200005
ACH-000576,-0.7808989235770001
ACH-000580,-0.5930766358
ACH-000584,-0.8001064969
ACH-000585,-0.432571950462
ACH-000588,-0.7216012013169999
ACH-000589,-0.283831940062
ACH-000591,-0.679066590167
ACH-000593,-0.6093797021890001
ACH-000600,-0.525903226985
ACH-000601,-0.524661574477
ACH-000604,-0.6242577056149999
ACH-000605,-0.778986739664
ACH-000606,-0.669967672837
ACH-000608,-0.397550982001
ACH-000614,-0.349326328736
ACH-000616,-0.50642237213
ACH-000618,-0.608703091501
ACH-000619,-0.684307297936
ACH-000620,-0.7119393739759999
ACH-000621,-0.264415056193
ACH-000622,-0.613531777539
ACH-000623,-0.44147943662699995
ACH-000624,-0.688904407377
ACH-000627,-0.512480201148
ACH-000630,-0.55685921211
ACH-000632,-0.541116231627
ACH-000633,-0.471323641514
ACH-000637,-0.49666570238200003
ACH-000638,-0.617687561993
ACH-000646,-0.893997516165
ACH-000647,-0.577083765915
ACH-000648,-0.610078910669
ACH-000649,-0.539368894998
ACH-000651,-0.78597574835
ACH-000652,-0.706734543203
ACH-000653,-0.725351392261
ACH-000657,-0.6394499957240001
ACH-000658,-0.8189340253540001
ACH-000661,-0.6968391454189999
ACH-000662,-0.688846627888
ACH-000663,-0.8140150940209999
ACH-000665,-0.754173222428
ACH-000671,-0.778874691857
ACH-000673,-0.414494682798
ACH-000676,-0.648808391179
ACH-000677,-0.29855940798
ACH-000681,-0.72668307365
ACH-000682,-0.44524732165799996
ACH-000683,-0.569363384506
ACH-000684,-1.01480105809
ACH-000688,-0.717122134751
ACH-000693,-0.541250340471
ACH-000694,-0.468074282219
ACH-000695,0.0046392265402
ACH-000696,-0.516043676678
ACH-000697,-0.8193996962190001
ACH-000699,-0.346776601451
ACH-000701,-0.29570918863
ACH-000706,-0.6259286023699999
ACH-000711,-0.6277123176
ACH-000713,-0.864066655255
ACH-000714,-0.431938504256
ACH-000718,-0.245174397859
ACH-000720,-0.704317636186
ACH-000721,-0.473623482534
ACH-000724,-1.00204914668
ACH-000725,-0.480803159877
ACH-000732,-1.0541500556
ACH-000734,-0.621190286111
ACH-000735,-0.45332369192500005
ACH-000736,-0.387664897271
ACH-000738,-0.6503972911479999
ACH-000746,-0.527862906059
ACH-000747,-0.823179514693
ACH-000748,-0.872928589649
ACH-000753,-0.478650859915
ACH-000756,-0.9763492341700001
ACH-000757,-0.498127088495
ACH-000758,-0.5334165234170001
ACH-000760,-0.9817757268799999
ACH-000763,-0.649866723019
ACH-000764,-0.483348156042
ACH-000765,-0.606798304867
ACH-000766,-0.673640034551
ACH-000767,-0.43706507299999997
ACH-000768,-0.810148309744
ACH-000769,-0.685833789189
ACH-000770,-0.68862683642
ACH-000771,-0.820900284392
ACH-000773,-0.158745415593
ACH-000776,-0.575740173453
ACH-000777,-0.582656014191
ACH-000778,-0.742456697576
ACH-000781,-0.639524921829
ACH-000782,-0.700962547198
ACH-000783,-0.313843265685
ACH-000784,-0.51507415282
ACH-000785,-0.191341197962
ACH-000787,-0.494171441634
ACH-000788,-0.652913432491
ACH-000791,-0.916377858226
ACH-000792,-0.434765618447
ACH-000794,-0.503438714027
ACH-000796,-0.543392034749
ACH-000799,-0.687056261918
ACH-000800,-0.555502985269
ACH-000802,-0.439366809731
ACH-000804,-0.5767656421
ACH-000805,-0.612125122082
ACH-000809,-0.651637865571
ACH-000810,-0.548162933765
ACH-000811,-0.701675312582
ACH-000817,-0.41098345160099997
ACH-000819,-0.620285055546
ACH-000820,-0.70275679253
ACH-000821,-0.357138595561
ACH-000822,-0.45287611590300003
ACH-000823,-0.53503499416
ACH-000824,-0.5642332903589999
ACH-000827,-0.541653367858
ACH-000829,-0.583667439328
ACH-000831,-0.543115889334
ACH-000832,-0.501235539054
ACH-000833,-0.612598631416
ACH-000834,-0.640042310986
ACH-000835,-0.8822393108319999
ACH-000836,-0.282787094587
ACH-000837,-0.569325530063
ACH-000838,-0.388431429922
ACH-000839,-0.8537628318230001
ACH-000840,-0.5935008561990001
ACH-000841,-0.7662929423360001
ACH-000843,-0.46447811795
ACH-000846,-0.14473512197799998
ACH-000847,-0.7680276121520001
ACH-000848,-0.6377901731600001
ACH-000849,-0.642998781303
ACH-000851,-0.8904346832160001
ACH-000855,-0.8527266678859999
ACH-000856,-0.589075630172
ACH-000858,-0.743326331145
ACH-000859,-0.609439625034
ACH-000861,-0.67267785469
ACH-000862,-0.605787512003
ACH-000865,-0.57311909401
ACH-000866,-0.867322382198
ACH-000867,-0.190401459449
ACH-000869,-0.293648307984
ACH-000872,-0.7810746466940001
ACH-000873,-0.580137487636
ACH-000876,-0.48016619565499996
ACH-000878,-0.38530241522799996
ACH-000880,-0.598967900281
ACH-000881,-0.737988082626
ACH-000882,-0.97567467454
ACH-000884,-0.635164777996
ACH-000885,-0.7743593683300001
ACH-000887,-0.766117275414
ACH-000888,-0.493022868974
ACH-000889,-0.508135337087
ACH-000890,-0.389615678479
ACH-000896,-0.7445145936030001
ACH-000898,-0.348800095111
ACH-000900,-0.637149405071
ACH-000901,-0.62859661032
ACH-000905,-0.6234879164630001
ACH-000906,-0.693026765177
ACH-000907,-0.804444622078
ACH-000910,-0.300054610851
ACH-000911,-0.556134404345
ACH-000912,-0.63849131935
ACH-000913,-0.742276790671
ACH-000915,-0.707815031621
ACH-000916,-0.475275871644
ACH-000917,-0.645935046524
ACH-000921,-0.8605655689499999
ACH-000924,-0.435714968646
ACH-000926,-0.589624106818
ACH-000928,-0.5449402801150001
ACH-000929,-0.716855153723
ACH-000932,-0.641416553628
ACH-000935,-0.545820840166
ACH-000936,-0.493335523605
ACH-000937,-0.577020062944
ACH-000938,-0.297575326358
ACH-000939,-0.35646436091399997
ACH-000941,-0.887043723654
ACH-000943,-0.27350532071600003
ACH-000946,-0.471470176031
ACH-000947,-0.514566915896
ACH-000948,-0.780656752897
ACH-000950,-0.822560920027
ACH-000953,-0.7524315469239999
ACH-000957,-0.653110123065
ACH-000958,-0.6492547270310001
ACH-000960,-0.498495852985
ACH-000963,-0.454400154305
ACH-000968,-0.5643416759100001
ACH-000969,-0.24461882215
ACH-000973,-0.752911261658
ACH-000974,-0.671008331016
ACH-000975,-0.338496813432
ACH-000976,-0.66227378513
ACH-000978,-1.0770684434
ACH-000980,-0.630169112892
ACH-000984,-0.609934346368
ACH-000986,-0.662642044718
ACH-000988,-0.680679502003
ACH-000993,-0.391026089682
ACH-000994,-0.803052488233
ACH-000996,-0.669584090207
ACH-001001,-0.7290256511830001
ACH-001020,-0.49249685726099995
ACH-001028,-0.6770954937729999
ACH-001031,-0.516867617112
ACH-001038,-0.5546081627489999
ACH-001048,-0.619450516191
ACH-001050,-0.481236567846
ACH-001053,-0.678087041274
ACH-001054,-0.415133400915
ACH-001061,-0.760322597087
ACH-001067,-0.6885810533600001
ACH-001075,-0.868001554869
ACH-001096,-0.640642545551
ACH-001128,0.194140395799
ACH-001134,-0.48928632627400004
ACH-001151,-0.856059187747
ACH-001163,-0.6779382614399999
ACH-001164,-0.8140165034100001
ACH-001173,-0.6942510564990001
ACH-001183,-0.7066981086570001
ACH-001184,-0.43915191582199997
ACH-001190,-0.669675681715
ACH-001192,-0.588478611342
ACH-001193,-0.736330353584
ACH-001196,-0.47269603307999997
ACH-001197,-0.595744433448
ACH-001205,-0.866647233579
ACH-001211,-0.7045101699330001
ACH-001212,-0.594942322111
ACH-001228,-0.6116439578890001
ACH-001232,-0.8229233935699999
ACH-001239,-0.483916537037
ACH-001274,-0.810396146737
ACH-001275,-0.626129868513
ACH-001277,-0.72611162618
ACH-001278,-0.748958890231
ACH-001280,-0.08691825478019999
ACH-001283,-0.617674367453
ACH-001289,-0.43617780568099995
ACH-001295,-0.824940766021
ACH-001300,-0.493095805767
ACH-001301,-0.763687967775
ACH-001302,-0.351985739341
ACH-001303,-0.435593660089
ACH-001306,-0.425022184982
ACH-001318,-0.978497538882
ACH-001322,-0.60840321724
ACH-001328,-0.836942185482
ACH-001332,-0.6892389027850001
ACH-001333,-0.462552292332
ACH-001336,-0.676981158465
ACH-001340,-0.5687771221
ACH-001346,-0.644143135736
ACH-001353,-0.8418628747849999
ACH-001354,-0.29062266125999997
ACH-001367,-0.473482624376
ACH-001368,-0.48318025461099995
ACH-001374,-0.911731750846
ACH-001375,-0.992230849349
ACH-001377,-0.43084065240099995
ACH-001380,-0.8493535062180001
ACH-001391,-0.478281122469
ACH-001407,-0.495813876573
ACH-001408,-0.885549815493
ACH-001413,-0.627475439066
ACH-001430,-0.603718370354
ACH-001431,-0.35724962352899997
ACH-001450,-1.02009848774
ACH-001496,-0.445590996373
ACH-001500,-0.372730845007
ACH-001521,-0.681364928098
ACH-001523,-0.43229907614699997
ACH-001532,-0.550299254659
ACH-001536,-0.817365940642
ACH-001550,-0.10889899965
ACH-001552,-0.331672344307
ACH-001554,-0.510279473995
ACH-001645,-0.433499831064
ACH-001654,-0.628726594461
ACH-001715,-0.7505763465180001
ACH-001735,-0.497391984896
ACH-001736,-0.327279707141
ACH-001737,-0.789474133959
ACH-001740,-0.466001945317
ACH-001745,-0.45758481533600004
ACH-001750,-0.7471466138160001
ACH-001765,-0.503141325206
ACH-001956,-0.62955449058
ACH-001957,-0.640868769529
