,PPP2R1A (5518)
ACH-000004,-0.77302297435
ACH-000007,-1.09469364504
ACH-000009,-0.302357871258
ACH-000011,-1.46078993609
ACH-000012,-1.3069564283700001
ACH-000013,-1.62150531843
ACH-000014,-1.23209782196
ACH-000015,-1.73676307343
ACH-000017,-0.24348825187800002
ACH-000018,-1.32722064237
ACH-000019,-0.962125128811
ACH-000021,-0.485625467037
ACH-000022,-1.49630859598
ACH-000025,-1.1645081906599999
ACH-000028,-1.57925031667
ACH-000030,-1.19049151285
ACH-000035,-1.2697450922799998
ACH-000036,-1.55129721919
ACH-000037,-1.66975200877
ACH-000039,-1.43256037197
ACH-000040,-1.41949896383
ACH-000041,-1.4004251264200003
ACH-000042,-1.53153681127
ACH-000045,-1.4832184378400002
ACH-000047,-1.0877094618
ACH-000052,-1.064802735
ACH-000053,-1.56424239753
ACH-000054,-1.5349851642200003
ACH-000055,-1.42446822625
ACH-000060,-1.2694287120799999
ACH-000067,-1.2693548575
ACH-000070,-1.11006008927
ACH-000075,-1.29045956073
ACH-000078,-1.56690911391
ACH-000082,-1.5960889617700003
ACH-000085,-1.13162856778
ACH-000086,-1.00477052563
ACH-000087,-1.2666269644200001
ACH-000092,-1.01865789791
ACH-000095,-0.982917770553
ACH-000097,-1.0501144954100001
ACH-000098,-1.48324681385
ACH-000099,-1.6307359002200001
ACH-000108,-0.05717606078509999
ACH-000113,-1.4720366652099999
ACH-000115,-1.61351008433
ACH-000116,-1.4861280361700002
ACH-000118,-1.29969067742
ACH-000120,-1.31632680143
ACH-000123,-1.367089845
ACH-000127,-1.3637122808000002
ACH-000128,-1.33736090032
ACH-000132,-0.330175810663
ACH-000133,-1.4119108317700002
ACH-000137,-1.4032852697
ACH-000138,-1.4771782745299997
ACH-000142,-1.3625865305899998
ACH-000143,-0.6623270968639999
ACH-000146,-1.23081646692
ACH-000148,-1.1498168658399999
ACH-000150,-1.3385471152200001
ACH-000152,-1.3932332635299998
ACH-000153,-0.9373523589380001
ACH-000159,-0.640983150715
ACH-000160,-1.56098677469
ACH-000163,-1.20201464985
ACH-000167,-1.8628398074
ACH-000168,-0.780746441284
ACH-000169,-1.29366054912
ACH-000178,-1.33050109337
ACH-000182,-0.933504305034
ACH-000183,-0.888390659948
ACH-000188,-1.3273793836599999
ACH-000189,-1.39497454287
ACH-000190,-1.0837396321100001
ACH-000198,-1.52105868637
ACH-000204,-1.0438624556
ACH-000206,-1.1144522215700001
ACH-000207,-2.43211875073
ACH-000211,-1.87371684146
ACH-000215,-1.3896658732
ACH-000221,-1.39464744058
ACH-000222,-1.3756407620200002
ACH-000223,-0.924370839877
ACH-000226,-1.5044835326700001
ACH-000227,-1.9720663184599998
ACH-000228,-1.7078739632100002
ACH-000231,-0.965399708888
ACH-000232,-1.71228020768
ACH-000233,-1.56686825877
ACH-000234,-1.56010569919
ACH-000235,-1.5241632214200003
ACH-000237,-0.7056530618440001
ACH-000238,-1.4434824383700002
ACH-000243,-0.64010136617
ACH-000244,-1.5073348147
ACH-000246,-1.4427748285100002
ACH-000248,-1.03203209032
ACH-000250,-1.44452898429
ACH-000251,-1.51294908754
ACH-000253,-0.8928020481960001
ACH-000255,-1.20495719858
ACH-000256,-0.757822655356
ACH-000257,-0.683736277499
ACH-000258,-0.922591625592
ACH-000259,-0.263414463983
ACH-000260,-1.38392482856
ACH-000261,-1.4660927016999998
ACH-000262,-1.53301827315
ACH-000263,-1.2181126279799999
ACH-000264,-1.52241789308
ACH-000265,-1.1539936015
ACH-000266,-0.622127008886
ACH-000272,-0.409722863772
ACH-000273,-1.46502348507
ACH-000274,-0.954328725447
ACH-000277,-0.491596743595
ACH-000278,-1.4944452775900001
ACH-000279,-1.05225569523
ACH-000280,-1.34288097636
ACH-000281,-0.45348628732900004
ACH-000288,-1.48746941853
ACH-000291,-1.40479793617
ACH-000293,-1.7534687729099998
ACH-000294,-1.2682716537799998
ACH-000295,-1.1339297531599999
ACH-000296,-0.908764750898
ACH-000302,-1.7735420061200002
ACH-000304,-1.3213880247399998
ACH-000307,-1.24199149291
ACH-000308,-1.25173989574
ACH-000310,-1.6761953031
ACH-000311,-1.30324519875
ACH-000312,-1.5400831304799998
ACH-000315,-0.9055176530310001
ACH-000316,-1.5591992810100002
ACH-000317,-1.1018569300799999
ACH-000318,-1.25852608556
ACH-000319,-1.38155128226
ACH-000320,-1.25564067398
ACH-000322,-1.12283016656
ACH-000323,-0.986726401013
ACH-000324,-1.40500402606
ACH-000329,-1.59208766777
ACH-000330,-1.15072463278
ACH-000331,-0.914177005571
ACH-000332,-1.43710020919
ACH-000334,-0.7152888833609999
ACH-000335,-1.67215020699
ACH-000336,-1.7441518734400001
ACH-000337,-1.52039505715
ACH-000339,-1.7520873525
ACH-000341,-1.22379140719
ACH-000348,-1.4692587565600002
ACH-000350,-0.345412962522
ACH-000352,-1.10540001166
ACH-000356,-1.38637217354
ACH-000361,-1.3547838865600002
ACH-000362,-1.28234325964
ACH-000363,-0.128859728845
ACH-000364,-1.2439146435
ACH-000365,-0.320461579446
ACH-000366,-1.90920864993
ACH-000368,-1.33595416017
ACH-000374,-1.81656099127
ACH-000375,-1.28446288654
ACH-000376,-1.37161304815
ACH-000381,-0.8746054660600001
ACH-000383,-1.9110916073700002
ACH-000387,-0.561121222345
ACH-000389,-1.1156931369299998
ACH-000390,-1.85854998833
ACH-000393,-1.71085863025
ACH-000395,-1.11195424744
ACH-000397,-1.3454551938
ACH-000401,-1.1150190252299998
ACH-000402,-1.7291761748099999
ACH-000403,-1.24427873444
ACH-000404,-0.946809929013
ACH-000406,-0.9041256097779999
ACH-000407,-1.4816801496399998
ACH-000408,-1.28211852473
ACH-000410,-0.933433348979
ACH-000411,-1.3687451236700001
ACH-000414,-1.54039957544
ACH-000415,-1.4557897664200001
ACH-000416,-0.5239215354300001
ACH-000420,-1.30866339125
ACH-000421,-0.490731790897
ACH-000424,-1.23912839531
ACH-000425,-1.49826995936
ACH-000426,-0.39653284784500004
ACH-000427,-0.755633737177
ACH-000433,-1.30115823605
ACH-000436,-0.454511450991
ACH-000444,-1.33106973644
ACH-000445,-1.3506608472400001
ACH-000448,-1.56055667902
ACH-000450,-1.4183851965600003
ACH-000452,-1.6379959379299998
ACH-000454,-1.4087148658700002
ACH-000458,-1.6901835244499999
ACH-000459,-0.9246410661900001
ACH-000460,-0.947681727966
ACH-000461,-1.59162643777
ACH-000463,-1.3826737129799997
ACH-000464,-1.47722081838
ACH-000466,-1.39057856725
ACH-000467,-0.382851446387
ACH-000468,-1.09848080606
ACH-000469,-1.21921824412
ACH-000470,-1.61367759675
ACH-000471,-1.2224792389499999
ACH-000472,-0.37714251583700004
ACH-000473,-1.18335744946
ACH-000475,-0.9894461696089999
ACH-000476,-1.4152578228900001
ACH-000477,-1.3891759273100002
ACH-000480,-0.702066950842
ACH-000481,-0.216611558435
ACH-000483,-1.27853553299
ACH-000484,-1.26952877549
ACH-000485,-0.48955509121000007
ACH-000486,-1.37662216696
ACH-000487,-1.15721767614
ACH-000488,-1.42736364592
ACH-000490,-1.3925465589500001
ACH-000491,-1.9353897404700002
ACH-000495,-1.26329760847
ACH-000496,-0.967901729263
ACH-000499,-1.0572882662899998
ACH-000500,-0.94856152283
ACH-000502,-1.38624280593
ACH-000503,-1.5712394483
ACH-000505,-1.7077747111500001
ACH-000507,-1.07220863247
ACH-000510,-1.28237099764
ACH-000511,-1.21296929207
ACH-000512,-0.575087167953
ACH-000516,-1.5232696184
ACH-000517,-1.7200452044099999
ACH-000518,-1.3175191726
ACH-000520,-1.57642509534
ACH-000521,-1.62922300476
ACH-000522,-1.28350751079
ACH-000524,-0.667875257382
ACH-000527,-1.47240798949
ACH-000528,-0.671635685871
ACH-000537,-1.17003271805
ACH-000541,-1.597550333
ACH-000542,-1.5776626510499998
ACH-000544,-0.935696798261
ACH-000545,-1.10421022393
ACH-000547,-1.02389714525
ACH-000548,-1.8054221226
ACH-000549,-1.27761813249
ACH-000550,-1.4523076173700002
ACH-000552,-1.02562272464
ACH-000556,-1.5627853574000001
ACH-000557,0.197477602478
ACH-000570,-1.18369375517
ACH-000571,-1.91493888243
ACH-000573,-1.47313988132
ACH-000576,-1.15322918561
ACH-000580,-1.54415594907
ACH-000584,-1.47439429893
ACH-000585,-1.8209911073400002
ACH-000588,-0.80224154537
ACH-000589,-1.51297609496
ACH-000591,-1.22999218986
ACH-000593,-1.2264836488
