,RCCD1 (91433)
ACH-000004,-0.012596097373200001
ACH-000007,0.0594431321473
ACH-000009,0.044176395345199994
ACH-000011,0.100192432353
ACH-000012,0.0670038731325
ACH-000013,0.0077346202808100005
ACH-000014,0.0317163152903
ACH-000015,0.126644737444
ACH-000017,0.0745965148548
ACH-000018,0.17992300945
ACH-000019,0.0746113258741
ACH-000021,0.10941832417300001
ACH-000022,-0.0519475048006
ACH-000025,0.38274431318499996
ACH-000028,0.0934937289745
ACH-000030,0.10750079652000001
ACH-000035,0.0301067787315
ACH-000036,-0.06205151881709999
ACH-000037,0.25464846092
ACH-000039,-0.0396228591667
ACH-000040,0.00410427500383
ACH-000041,0.11510087849999999
ACH-000042,0.104825806111
ACH-000045,0.0013354595475999998
ACH-000047,0.10287922359
ACH-000052,-0.18479740439
ACH-000053,-0.0073317213260100005
ACH-000054,0.0649198677678
ACH-000055,0.18181411140099998
ACH-000060,0.000602533061046
ACH-000067,0.156304314616
ACH-000070,0.208515609922
ACH-000075,0.254372396199
ACH-000078,0.0631861114599
ACH-000082,0.289979024868
ACH-000085,0.0747171095577
ACH-000086,0.06388287556269999
ACH-000087,0.0179192068632
ACH-000092,0.036071153686900004
ACH-000095,-0.013406763758600001
ACH-000097,0.0752924070081
ACH-000098,0.16420625171199998
ACH-000099,0.07993076381360001
ACH-000108,0.0681072266231
ACH-000113,0.0621751628798
ACH-000115,0.148186129069
ACH-000116,-0.0698903971792
ACH-000118,-0.029837992442099996
ACH-000120,-0.0572180086702
ACH-000123,0.106128302948
ACH-000127,0.131278709662
ACH-000128,-0.04209743866619999
ACH-000132,0.166809994598
ACH-000133,0.332082080843
ACH-000137,0.006995020691770001
ACH-000138,0.0919921945551
ACH-000142,0.0625192054237
ACH-000143,-0.0602817841138
ACH-000146,-0.0335287439859
ACH-000148,-0.00865211028399
ACH-000150,0.0951022078201
ACH-000152,0.158404712917
ACH-000153,-0.0385201952359
ACH-000159,0.245403088222
ACH-000160,0.131014827261
ACH-000163,-0.145593853341
ACH-000167,0.047766889067900005
ACH-000168,0.08377401726219999
ACH-000169,0.0516517619035
ACH-000178,0.0962002180047
ACH-000182,0.0105020017606
ACH-000183,-0.169977289824
ACH-000188,-0.022314537705
ACH-000189,-0.050532840946
ACH-000190,0.21278377331300002
ACH-000198,-0.09251423743289999
ACH-000204,0.110942734598
ACH-000206,0.309652011992
ACH-000207,0.0699565752299
ACH-000211,0.020392174972
ACH-000215,0.150607998176
ACH-000221,0.0123221648211
ACH-000222,0.0432475472114
ACH-000223,0.178339991098
ACH-000226,0.112091485798
ACH-000227,-0.172447944992
ACH-000228,-0.201376170288
ACH-000231,0.0369467746904
ACH-000232,0.145350816267
ACH-000233,-0.0384371351307
ACH-000234,0.08416352105779999
ACH-000235,0.0036842289370600002
ACH-000237,0.056689694861699995
ACH-000238,-0.0651726454563
ACH-000243,0.0329459535215
ACH-000244,0.07900924549810001
ACH-000246,0.07209571293530001
ACH-000248,0.061910614563199996
ACH-000250,0.0367745425131
ACH-000251,0.19318270010299998
ACH-000253,0.00225909157552
ACH-000255,0.016153227095600003
ACH-000256,-0.006437442346279999
ACH-000257,0.292745002695
ACH-000258,-0.28344701436999997
ACH-000259,0.112677004592
ACH-000260,-0.0561954755557
ACH-000261,0.0383417113768
ACH-000262,0.258905350857
ACH-000263,0.243633446389
ACH-000264,0.155716968708
ACH-000265,-0.017777395273599998
ACH-000266,0.07845191388299999
ACH-000272,0.034162524035799995
ACH-000273,0.22221494201900002
ACH-000274,-0.0669932252617
