,IRX3 (79191)
ACH-000701,-0.331550117431
ACH-000706,-0.46757061357
ACH-000711,-0.322264686453
ACH-000713,-0.170662325953
ACH-000714,-0.24661995522500002
ACH-000718,-0.230347372277
ACH-000720,-0.206569351098
ACH-000721,-0.292127661897
ACH-000724,-0.33171840841899997
ACH-000725,-0.331007027059
ACH-000732,-0.254046138181
ACH-000734,-0.273348994777
ACH-000735,-0.318488947017
ACH-000736,-0.545604721355
ACH-000738,-0.46220220178000004
ACH-000746,-0.285211612191
ACH-000747,-0.37646060694
ACH-000748,-0.294013107711
ACH-000753,-0.23622553081999997
ACH-000756,-0.249558478919
ACH-000757,-0.432795022639
ACH-000758,-0.47568289303000005
ACH-000760,-0.448181121113
ACH-000763,-0.11752366465900001
ACH-000764,-0.18233675367199997
ACH-000765,-0.423171397287
ACH-000766,-0.396083289608
ACH-000767,-0.472950256436
ACH-000768,-0.290218777276
ACH-000769,-0.303490646028
ACH-000770,-0.275477330233
ACH-000771,-0.326370701032
ACH-000773,-0.0558703891644
ACH-000776,-0.080312290174
ACH-000777,-0.235633314564
ACH-000778,-0.47610979418899996
ACH-000781,-0.261395449422
ACH-000782,-0.22942982095199999
ACH-000783,-0.43133495387500004
ACH-000784,-0.353476661451
ACH-000785,-0.316902839152
ACH-000787,-0.260240462818
ACH-000788,-0.332278279938
ACH-000791,-0.280046898303
ACH-000792,-0.22898426595899998
ACH-000794,-0.324567517553
ACH-000796,-0.2992621155
ACH-000799,-0.242919316492
ACH-000800,-0.18571649987599997
ACH-000802,-0.215612701443
ACH-000804,-0.481684147706
ACH-000805,-0.14966938987199999
ACH-000809,-0.38168497038099997
ACH-000810,-0.111797804849
ACH-000811,-0.166176466814
ACH-000817,-0.395154386726
ACH-000819,-0.7215883685019999
ACH-000820,-0.445238266237
ACH-000821,-0.301246991748
ACH-000822,-0.336809206432
ACH-000823,-0.25019549899099996
ACH-000824,-0.208278031142
ACH-000827,-0.37775011173199996
ACH-000829,-0.102481688632
ACH-000831,-0.472955631311
ACH-000832,-0.364140081664
ACH-000833,-0.283026847356
ACH-000834,-0.299106576546
ACH-000835,-0.344251890437
ACH-000836,-0.262955933584
ACH-000837,-0.36568692819
ACH-000838,-0.283840870162
ACH-000839,-0.199684964994
ACH-000840,-0.133595425988
ACH-000841,-0.283910100488
ACH-000843,-0.5389415159009999
ACH-000846,-0.323925539107
ACH-000847,-0.506695177191
ACH-000848,-0.43004230111999997
ACH-000849,-0.459628652434
ACH-000851,-0.7387857171559999
ACH-000855,-0.553300422082
ACH-000856,-0.197092180944
ACH-000858,-0.440993845014
ACH-000859,-0.319702437427
ACH-000861,-0.657090265258
ACH-000862,-0.408372823378
ACH-000865,-0.43764298325499995
ACH-000866,-0.26269979185
ACH-000867,-0.41313336302299997
ACH-000869,-0.447069870383
ACH-000872,-0.412617894775
ACH-000873,-0.17313309169100002
ACH-000876,-0.377457280283
ACH-000878,-0.0869330214135
ACH-000880,-0.372481913876
ACH-000881,-0.27241967737399997
ACH-000882,-0.21495197263500002
ACH-000884,-0.3981288009
ACH-000885,-0.5778731636300001
ACH-000887,-0.32046744366
ACH-000888,-0.433650961537
ACH-000889,-0.242765839571
ACH-000890,-0.252385741253
ACH-000896,-0.37812182676399997
ACH-000898,-0.221368352368
ACH-000900,-0.355489707367
ACH-000901,-0.302107774409
ACH-000905,-0.323654075753
ACH-000906,-0.33870951749399997
ACH-000907,-0.110973897212
ACH-000910,-0.712336904921
ACH-000911,-0.527118124196
ACH-000912,-0.367542572526
ACH-000913,-0.25356473575599997
ACH-000915,-0.281586416853
ACH-000916,-1.02273333176
ACH-000917,-0.514436115972
ACH-000921,-0.345293411734
ACH-000924,-0.287516337555
ACH-000926,-0.33525694159200004
ACH-000928,-0.291622778161
ACH-000929,-0.11294400849000001
ACH-000932,-0.217213926025
ACH-000935,-0.360153504434
ACH-000936,-0.210433759873
ACH-000937,-0.540168457339
ACH-000938,-0.269264072345
ACH-000939,-0.272174871745
ACH-000941,-0.256738381982
ACH-000943,-0.343200940496
ACH-000946,-0.455268978531
ACH-000947,-0.45365802701200003
ACH-000948,-0.34841328782799996
ACH-000950,-0.295669871835
ACH-000953,-0.286522275764
ACH-000957,-0.19514860132
ACH-000958,-0.32482521634
ACH-000960,-0.365374310346
ACH-000963,-0.26648956509599997
ACH-000968,-0.49290388844899996
ACH-000969,-0.606381492494
ACH-000973,-0.370699708743
ACH-000974,-0.511637112736
ACH-000975,-0.317867427015
ACH-000976,-0.663610557443
ACH-000978,-0.314981397049
ACH-000980,-0.36548784274999996
ACH-000984,-0.40235075219599997
ACH-000986,-0.165822289312
ACH-000988,-0.620757282033
ACH-000993,-0.253015499723
ACH-000994,-0.435915605778
ACH-000996,-0.0733049916644
ACH-001001,-0.371646979343
ACH-001020,-0.502877648126
ACH-001028,-0.348265285019
ACH-001031,-0.184454928834
ACH-001038,-0.472340155175
ACH-001048,-0.262527165158
ACH-001050,-0.448933099269
ACH-001053,-0.0938354449102
ACH-001054,-0.525357115689
ACH-001061,-0.262811145051
ACH-001067,-0.148985732658
ACH-001075,-0.34225174882700005
ACH-001096,-0.21818181466699998
ACH-001128,-0.918859582666
ACH-001134,-0.270530860334
ACH-001151,-0.41839270638000003
ACH-001163,-0.383249122979
ACH-001164,0.11807317401499999
ACH-001173,-0.271379514366
ACH-001183,-0.32839022133
ACH-001184,-0.29219518598
ACH-001190,-0.45810015763800005
ACH-001192,-0.48588279257
ACH-001193,-0.378550773427
ACH-001196,-0.286182909969
ACH-001197,-0.218972256116
ACH-001205,-0.267774994305
ACH-001211,-0.495607041579
ACH-001212,0.101420476262
ACH-001228,-0.45317006402099996
ACH-001232,-0.181936034081
ACH-001239,-0.365803107443
ACH-001274,-0.223674772788
ACH-001275,-0.503693207618
ACH-001277,-0.6208690556750001
ACH-001278,-0.20175997784299998
ACH-001280,-0.19383855968199998
ACH-001283,-0.399999136546
ACH-001289,-0.362558986566
ACH-001295,-0.450614799734
ACH-001300,-0.47319249961599996
ACH-001301,-0.281828071663
ACH-001302,-0.283596539948
ACH-001303,-0.8372995956839999
ACH-001306,-0.187889481737
ACH-001318,-0.394521432271
ACH-001322,-0.428376532867
ACH-001328,-0.379861727219
ACH-001332,-0.696380337003
ACH-001333,-0.558369632429
ACH-001336,-0.43454201541500004
ACH-001340,-0.22814394778799998
ACH-001346,-0.24477312956099997
ACH-001353,-0.277952239646
ACH-001354,-0.379621932867
ACH-001367,0.0985858179582
ACH-001368,-0.447101846663
ACH-001374,-0.27924455268000004
ACH-001375,-0.402398317742
ACH-001377,-0.162286731628
ACH-001380,-0.37576464067800003
ACH-001391,-0.31310111105300004
ACH-001407,-0.23322233099
ACH-001408,-0.27999878892200003
ACH-001413,-0.101561672803
ACH-001430,-0.696254924471
ACH-001431,-0.353375999692
ACH-001450,-0.752750597405
ACH-001496,-0.225035978679
ACH-001500,-0.330490360046
ACH-001521,-0.34242848076
ACH-001523,-0.40857172124499996
ACH-001532,-0.26136508104899997
ACH-001536,-0.408676283231
ACH-001550,-0.32866203125300003
ACH-001552,-0.547253597109
ACH-001554,-0.148895225293
ACH-001645,-0.46277782165299997
ACH-001654,-0.22131551705
ACH-001715,-0.349005460012
ACH-001735,-0.352911013161
ACH-001736,-0.15580262075999998
ACH-001737,-0.912123497599
ACH-001740,-0.310886210894
ACH-001745,-0.39834173913500004
ACH-001750,-0.321443475009
ACH-001765,-0.36363160142800005
ACH-001956,-0.290338720861
ACH-001957,-0.265591650289
