,CENPH (64946)
ACH-000468,-0.9832762546289999
ACH-000469,-0.7930799046349999
ACH-000470,-0.843725238265
ACH-000471,-0.5903461164930001
ACH-000472,-0.9978619667120001
ACH-000473,-0.9944037362799999
ACH-000475,-0.683758550022
ACH-000476,-0.777712874382
ACH-000477,-1.09357795169
ACH-000480,-0.811216013902
ACH-000481,-1.2063463973200002
ACH-000483,-0.860852726441
ACH-000484,-1.24386156231
ACH-000485,-0.9106397699500001
ACH-000486,-0.667491210972
ACH-000487,-0.7616445146269999
ACH-000488,-0.6803730687489999
ACH-000490,-0.656499145237
ACH-000491,-0.8313552582529999
ACH-000495,-0.882593992206
ACH-000496,-0.775867656426
ACH-000499,-0.48294308736599995
ACH-000500,-0.63133260057
ACH-000502,-0.8857653378910001
ACH-000503,-1.04351545151
ACH-000505,-0.761331258043
ACH-000507,-0.942968699989
ACH-000510,-0.674023953316
ACH-000511,-0.608180221176
ACH-000512,-0.753358518346
ACH-000516,-0.709106796009
ACH-000517,-0.7671069141069999
ACH-000518,-0.649621931144
ACH-000520,-0.555580346789
ACH-000521,-0.586132072014
ACH-000522,-0.7781587777050001
ACH-000524,-1.32211970291
ACH-000527,-0.715876635669
ACH-000528,-0.8549918787999999
ACH-000537,-0.688209802585
ACH-000541,-0.759656552381
ACH-000542,-0.6184780856700001
ACH-000544,-0.972375851996
ACH-000545,-0.862802287339
ACH-000547,-0.773384084226
ACH-000548,-0.946766580985
ACH-000549,-0.9033783026209999
ACH-000550,-0.5367561317790001
ACH-000552,-0.8433010859190001
ACH-000556,-0.6260498483770001
ACH-000557,-0.998700852522
ACH-000570,-0.597312900281
ACH-000571,-0.5873488979079999
ACH-000573,-0.8740331606489999
ACH-000576,-0.6464059072730001
ACH-000580,-0.6282040134579999
ACH-000584,-0.815677646053
ACH-000585,-0.760496912386
ACH-000588,-0.567418455455
ACH-000589,-0.916295133635
ACH-000591,-0.5087346273800001
ACH-000593,-0.606032849343
ACH-000600,-0.516193639843
ACH-000601,-0.6810207893699999
ACH-000604,-0.755866176785
ACH-000605,-1.15984682454
ACH-000606,-0.741591520714
ACH-000608,-1.09716187425
ACH-000614,-0.532179855819
ACH-000616,-0.6170648343649999
ACH-000618,-1.0811678040700001
ACH-000619,-0.53595710545
ACH-000620,-0.702521001895
ACH-000621,-0.7528312597300001
ACH-000622,-1.33488720225
ACH-000623,-0.541788906384
ACH-000624,-0.9408938149230001
ACH-000627,-0.588407649573
ACH-000630,-0.627302554275
ACH-000632,-0.8386306846699999
ACH-000633,-0.461095689643
ACH-000637,-0.6987249665199999
ACH-000638,-0.932041164033
ACH-000646,-0.844585247749
ACH-000647,-0.874407914285
ACH-000648,-0.45223177357199995
ACH-000649,-0.7560918524439999
ACH-000651,-0.636056475038
ACH-000652,-0.61573679845
ACH-000653,-0.47408656382
ACH-000657,-0.9144176642569999
ACH-000658,-0.779738364896
ACH-000661,-0.848828153475
ACH-000662,-0.5935846832739999
ACH-000663,-0.7764067703659999
ACH-000665,-0.911776134482
ACH-000671,-0.600463761635
ACH-000673,-0.883676681406
ACH-000676,-0.7806050807510001
ACH-000677,-0.174406899754
ACH-000681,-0.822366368176
ACH-000682,-0.822598691812
ACH-000683,-0.7754161741009999
ACH-000684,-0.634388077004
ACH-000688,-0.669409200245
ACH-000693,-0.8759788983419999
ACH-000694,-0.7734539594200001
ACH-000695,-0.691395969907
ACH-000696,-0.6461019051870001
ACH-000697,-0.851066112107
ACH-000699,-1.1565590235299998
ACH-000701,-0.669563106111
ACH-000706,-0.765353504227
ACH-000711,-0.661018708083
ACH-000713,-0.8817939846089999
ACH-000714,-0.7901303394470001
ACH-000718,-1.0398446561299999
ACH-000720,-0.809284176784
ACH-000721,-0.455495487697
ACH-000724,-1.11448588816
ACH-000725,-1.16852620095
ACH-000732,-0.941002093791
ACH-000734,-0.509161346738
ACH-000735,-0.793436108476
ACH-000736,-0.696163980567
ACH-000738,-0.9443512571680001
ACH-000746,-0.7013411013009999
ACH-000747,-0.633385413671
ACH-000748,-0.9383771916979999
ACH-000753,-0.628247207244
ACH-000756,-0.924296984586
ACH-000757,-0.834515595468
ACH-000758,-0.6681833545929999
ACH-000760,-0.7704935820700001
ACH-000763,-0.917310161291
ACH-000764,-0.5728610003010001
ACH-000765,-0.597349580217
ACH-000766,-0.697057141046
ACH-000767,-0.8576983017759999
ACH-000768,-0.79136752434
ACH-000769,-0.982753862596
ACH-000770,-0.8891964299680001
ACH-000771,-0.7513961334870001
ACH-000773,-0.839900888891
ACH-000776,-0.670537818672
ACH-000777,-0.777943663189
ACH-000778,-1.0
ACH-000781,-0.955515942631
ACH-000782,-0.763383966292
ACH-000783,-0.672589563524
ACH-000784,-0.7270183667810001
ACH-000785,-1.04716720405
ACH-000787,-0.826164569083
ACH-000788,-0.7390299014020001
ACH-000791,-1.00169331114
ACH-000792,-0.7904296700329999
ACH-000794,-0.7356385400309999
ACH-000796,-0.634051495757
ACH-000799,-0.815607518065
ACH-000800,-0.786329104322
ACH-000802,-0.945755042851
ACH-000804,-1.00259800441
ACH-000805,-1.11428061707
ACH-000809,-0.629858898665
ACH-000810,-0.7856804625239999
ACH-000811,-0.638704278552
ACH-000817,-0.65600713769
ACH-000819,-0.7228800352310001
ACH-000820,-0.9815295715889999
ACH-000821,-0.53278963135
ACH-000822,-0.857825161336
ACH-000823,-0.8031006865189999
ACH-000824,-0.832315272861
ACH-000827,-0.748680901252
ACH-000829,-0.619033447504
ACH-000831,-0.8959271422570001
ACH-000832,-0.919004670889
ACH-000833,-0.38389604296499996
ACH-000834,-0.7723073561820001
ACH-000835,-0.677788747815
ACH-000836,-0.293910880834
ACH-000837,-0.763945795404
ACH-000838,-0.461654351641
ACH-000839,-0.8436819537770001
ACH-000840,-0.6136518419929999
ACH-000841,-0.8188813723630001
ACH-000843,-1.0102772818
ACH-000846,-0.875746299652
ACH-000847,-0.459935161477
ACH-000848,-0.814168682324
ACH-000849,-0.920031452453
ACH-000851,-1.06561817685
ACH-000855,-0.83436033285
ACH-000856,-0.897898578533
ACH-000858,-0.587424997633
ACH-000859,-0.688966693634
ACH-000861,-1.26677559854
ACH-000862,-0.9742232353229999
ACH-000865,-0.874327707088
ACH-000866,-0.641395059819
ACH-000867,-0.9695610477500001
ACH-000869,-1.06790004343
ACH-000872,-0.34415237712499996
ACH-000873,-1.0146989588700002
ACH-000876,-0.972470215283
ACH-000878,-0.361299004793
ACH-000880,-0.897542519769
ACH-000881,-0.888435537668
ACH-000882,-0.780921626505
ACH-000884,-0.928627948444
ACH-000885,-1.01689436408
ACH-000887,-0.609807288444
ACH-000888,-0.5519733428360001
ACH-000889,-0.612582041181
ACH-000890,-0.6243086270579999
ACH-000896,-0.76614413501
ACH-000898,-0.8416250022949999
ACH-000900,-0.9530573861030001
ACH-000901,-0.997950788369
ACH-000905,-0.887514684116
ACH-000906,-0.836654825867
ACH-000907,-0.698249122991
ACH-000910,-0.99898233904
ACH-000911,-0.922260581346
ACH-000912,-0.788427965371
ACH-000913,-0.875326659486
ACH-000915,-0.730318765478
ACH-000916,-1.2037476759999999
ACH-000917,-0.884688946453
ACH-000921,-1.16233673669
ACH-000924,-0.7444201254289999
ACH-000926,-0.944964955888
ACH-000928,-0.602173367955
ACH-000929,-0.831588225946
ACH-000932,-0.756465810026
ACH-000935,-0.760225588457
ACH-000936,-0.660043493606
ACH-000937,-0.763295814859
ACH-000938,-0.703143459438
ACH-000939,-0.439229023951
ACH-000941,-0.762490141389
ACH-000943,-0.7744782078460001
ACH-000946,-1.01263955982
ACH-000947,-0.922127978565
ACH-000948,-0.7269767666339999
ACH-000950,-0.907552023436
ACH-000953,-0.800276638625
ACH-000957,-0.865283305015
ACH-000958,-0.97434483496
ACH-000960,-0.6116048064540001
ACH-000963,-0.790493330031
ACH-000968,-0.550989581405
ACH-000969,-0.9918917266670001
ACH-000973,-0.702629611973
ACH-000974,-0.849918919313
ACH-000975,-0.720483869598
ACH-000976,-0.700322984754
ACH-000978,-0.518742114156
ACH-000980,-0.7877199195300001
ACH-000984,-0.950750372575
ACH-000986,-1.04974424569
ACH-000988,-0.961211602124
ACH-000993,-0.7001150566159999
ACH-000994,-0.765869052542
ACH-000996,-0.964414445233
ACH-001001,-0.687632109393
ACH-001020,-0.41369834611199996
ACH-001028,-0.655954487945
ACH-001031,-0.561987865949
ACH-001038,-0.913427035639
ACH-001048,-0.6087936761020001
ACH-001050,-0.6933186665279999
ACH-001053,-0.583652778356
ACH-001054,-0.754985735368
ACH-001061,-0.643234514677
ACH-001067,-0.802307601181
ACH-001075,-0.676937308756
ACH-001096,-0.8567680992460001
ACH-001128,0.345101441818
ACH-001134,-1.02469792513
ACH-001151,-0.963079598987
ACH-001163,-0.587475673114
ACH-001164,-0.9811063850499999
ACH-001173,-0.6869187040700001
ACH-001183,-0.75578799036
ACH-001184,-0.753830084083
ACH-001190,-0.8962903633310001
ACH-001192,-1.0228218328299998
ACH-001193,-0.452705509409
ACH-001196,-0.602026980089
ACH-001197,-1.09248907373
ACH-001205,-0.945035933144
ACH-001211,-0.544367552434
ACH-001212,-0.919993710756
ACH-001228,-0.668428467588
ACH-001232,-0.738325204444
ACH-001239,-0.7923262225579999
ACH-001274,-0.7422917549150001
ACH-001275,-0.783675377838
ACH-001277,-0.7550077067309999
ACH-001278,-0.762147861398
ACH-001280,-0.7635650353740001
ACH-001283,-0.8737279590479999
ACH-001289,-0.8938825732260001
ACH-001295,-0.754427229917
ACH-001300,-0.8790538921809999
ACH-001301,-0.8108470046170001
ACH-001302,-0.727010632691
ACH-001303,-0.989411757199
ACH-001306,-0.977050045643
ACH-001318,-0.6956464502899999
ACH-001322,-0.5578925469380001
ACH-001328,-0.819827161806
ACH-001332,-0.7982527446359999
ACH-001333,-1.01111965441
ACH-001336,-0.709186261012
ACH-001340,-0.6904233162540001
ACH-001346,-0.633167841392
ACH-001353,-0.7732281473710001
ACH-001354,-1.00654650393
ACH-001367,-0.455643936475
ACH-001368,-0.781848597685
ACH-001374,-0.451748617038
ACH-001375,-0.763201033374
ACH-001377,-0.644204694534
ACH-001380,-0.9498793747290001
ACH-001391,-0.418089482112
ACH-001407,-0.51180722313
ACH-001408,-1.0229657939399999
ACH-001413,-0.939200734584
ACH-001430,-0.706306895389
ACH-001431,-0.828130333243
ACH-001450,-0.48744139565800004
ACH-001496,-0.586260963772
ACH-001500,-0.369342092461
ACH-001521,-1.2371464441
ACH-001523,-0.879564985991
ACH-001532,-1.0581543182100002
ACH-001536,-0.935201098907
ACH-001550,-0.47006373862499995
ACH-001552,-0.6451178820369999
ACH-001554,-0.805491639551
ACH-001645,-0.8878607894730001
ACH-001654,-0.781881075711
ACH-001715,-0.664238455192
ACH-001735,-0.586652810017
ACH-001736,-0.572132769335
ACH-001737,-0.589003287522
ACH-001740,-0.80659632729
ACH-001745,-0.747702522757
ACH-001750,-0.700713459237
ACH-001765,-0.580700380839
ACH-001956,-0.775005080414
ACH-001957,-0.620371464109
