,ATOH7 (220202)
ACH-000004,-0.0142249023084
ACH-000007,-0.19043325154399998
ACH-000009,-0.10632465476
ACH-000011,-0.0635202647167
ACH-000012,-0.183404307994
ACH-000013,-0.09265503876930001
ACH-000014,-0.107444139846
ACH-000015,-0.19715181338399998
ACH-000017,-0.136821443041
ACH-000018,-0.215326159987
ACH-000019,-0.0500259322335
ACH-000021,-0.0334166187326
ACH-000022,-0.0543793950074
ACH-000025,-0.307746762434
ACH-000028,-0.0714719859635
ACH-000030,-0.306341510338
ACH-000035,-0.09384931832519999
ACH-000036,-0.215770172026
ACH-000037,-0.35892334281800004
ACH-000039,-0.407703241406
ACH-000040,-0.061093486671
ACH-000041,0.0448189511297
ACH-000042,-0.169808278679
ACH-000045,-0.15110306381400002
ACH-000047,-0.0562063619596
ACH-000052,-0.25266087076099997
ACH-000053,-0.16732268673599998
ACH-000054,-0.246345335973
ACH-000055,0.153106849476
ACH-000060,-0.181991099747
ACH-000067,-0.314544580824
ACH-000070,-0.103210820547
ACH-000075,-0.0064027873190299995
ACH-000078,-0.0783545329092
ACH-000082,-0.189105392407
ACH-000085,-0.0779411159667
ACH-000086,-0.34492063820600005
ACH-000087,-0.128202271811
ACH-000092,-0.12416799126900001
ACH-000095,-0.160805961739
ACH-000097,-0.15939731992999998
ACH-000098,-0.12425151886199999
ACH-000099,-0.158051402832
ACH-000108,-0.0650333798254
ACH-000113,-0.113113874486
ACH-000115,-0.18678009495499998
ACH-000116,-0.201866367012
ACH-000118,-0.07200881642080001
ACH-000120,-0.126754043122
ACH-000123,-0.26252706514199997
ACH-000127,-0.21399063320300002
ACH-000128,-0.161856264472
ACH-000132,-0.174584634551
ACH-000133,-0.258335294495
ACH-000137,-0.11271206593699999
ACH-000138,0.026826602675000002
ACH-000142,-0.11205686088
ACH-000143,-0.133466900705
ACH-000146,-0.157052433134
ACH-000148,-0.153300033463
ACH-000150,-0.137832673495
ACH-000152,-0.136617013385
ACH-000153,-0.0406472313666
ACH-000159,-0.385791846488
ACH-000160,0.0102136274317
ACH-000163,-0.037560601876500004
ACH-000167,-0.09009049221000001
ACH-000168,-0.134589106593
ACH-000169,-0.34167071300499996
ACH-000178,-0.120635519154
ACH-000182,-0.146558934177
ACH-000183,-0.28004296051399996
ACH-000188,-0.153175434833
ACH-000189,-0.15590688867900002
ACH-000190,-0.305681972523
ACH-000198,-0.18734836759399998
ACH-000204,-0.07813967214800001
ACH-000206,-0.329843082641
ACH-000207,-0.319950471811
ACH-000211,-0.161503783201
ACH-000215,-0.20346751772399999
ACH-000221,-0.0860805072896
ACH-000222,0.24778394568599998
ACH-000223,-0.303916090958
ACH-000226,-0.121713159213
ACH-000227,-0.152946710186
ACH-000228,-0.04429798034580001
ACH-000231,-0.181281856829
ACH-000232,-0.212496692143
ACH-000233,-0.11152993417099999
ACH-000234,-0.11657656416099998
ACH-000235,-0.049582167733
ACH-000237,-0.245211129634
ACH-000238,-0.0884491920475
ACH-000243,-0.0217194796946
ACH-000244,0.021041488782099996
ACH-000246,-0.0339395382672
ACH-000248,-0.39827872049400004
ACH-000250,-0.273447092779
ACH-000251,-0.23757425535100002
ACH-000253,-0.124046563123
ACH-000255,-0.280928700782
ACH-000256,0.106380478451
ACH-000257,-0.09152273973549999
ACH-000258,-0.15420374931800002
ACH-000259,-0.108694192636
ACH-000260,-0.224357492747
ACH-000261,-0.121460693822
ACH-000262,-0.515514629743
ACH-000263,-0.556072007329
ACH-000264,-0.156233336338
ACH-000265,0.0033601803971099998
ACH-000266,0.0138481042959
ACH-000272,-0.0356417194197
ACH-000273,-0.106077535264
ACH-000274,-0.07911484504210001
ACH-000277,0.0865648181208
ACH-000278,0.00791662225659
ACH-000279,-0.198068003053
ACH-000280,-0.280182262058
ACH-000281,-0.0851689979891
ACH-000288,-0.195300974509
ACH-000291,-0.245532879308
ACH-000293,-0.280541829816
ACH-000294,-0.36035622467399997
ACH-000295,-0.235415616926
ACH-000296,-0.09894770941099999
ACH-000302,-0.256814232613
ACH-000304,-0.436282469627
ACH-000307,-0.23076784119000002
ACH-000308,-0.184195987853
ACH-000310,-0.30534071558200004
ACH-000311,0.00614932465449
ACH-000312,-0.0025303291065700002
ACH-000315,-0.00863356952209
ACH-000316,0.033989026518900005
ACH-000317,0.04836563524569999
ACH-000318,-0.0555222115376
ACH-000319,-0.278704483468
ACH-000320,0.30165646971099996
ACH-000322,-0.171802208686
ACH-000323,-0.2611316718
ACH-000324,-0.32389275540199997
ACH-000329,-0.07912205068469999
ACH-000330,-0.19730942962200002
ACH-000331,-0.417589020423
