,NECAP2 (55707)
ACH-000182,-0.15955863563
ACH-000183,-0.39492954813600006
ACH-000188,-0.14684145119
ACH-000189,-0.373405997624
ACH-000190,-0.209961361991
ACH-000198,-0.26042490963000003
ACH-000204,-0.058363975826900005
ACH-000206,0.041593148897800004
ACH-000207,-0.368755772021
ACH-000211,-0.183830054309
ACH-000215,-0.314234136637
ACH-000221,-0.330904094485
ACH-000222,-0.701418392929
ACH-000223,-0.204181408019
ACH-000226,-0.0790808974198
ACH-000227,-0.168346317123
ACH-000228,-0.107395968859
ACH-000231,-0.175555040174
ACH-000232,-0.193106670229
ACH-000233,-0.16367435285
ACH-000234,-0.348242056528
ACH-000235,-0.223923413431
ACH-000237,-0.230844498172
ACH-000238,-0.198228096032
ACH-000243,-0.189149251043
ACH-000244,-0.356336938936
ACH-000246,-0.18962368750999997
ACH-000248,-0.300045840292
ACH-000250,-0.18216413274
ACH-000251,-0.446844890499
ACH-000253,-0.38731351344000003
ACH-000255,-0.14110485182600002
ACH-000256,-0.279121112454
ACH-000257,-0.229515070073
ACH-000258,0.000497773184041
ACH-000259,-0.202794470306
ACH-000260,-0.276709272198
ACH-000261,-0.251554624736
ACH-000262,-0.420343934928
ACH-000263,-0.342384671634
ACH-000264,-0.127239967662
ACH-000265,-0.174199532131
ACH-000266,-0.279848863028
ACH-000272,-0.124412414902
ACH-000273,-0.297571751629
ACH-000274,-0.282267517112
ACH-000277,0.0793643959565
ACH-000278,-0.419577032304
ACH-000279,-0.0973070803228
ACH-000280,-0.240356716262
ACH-000281,-0.436993361549
ACH-000288,-0.459020678854
ACH-000291,-0.22299520991799998
ACH-000293,-0.167551461065
ACH-000294,0.0626112145466
ACH-000295,-0.558284417784
ACH-000296,-0.436082038778
ACH-000302,-0.18991471090599998
ACH-000304,-0.102448956064
ACH-000307,-0.21251377825800002
ACH-000308,-0.13460595097
ACH-000310,-0.0089861542701
ACH-000311,-0.400356338674
ACH-000312,-0.332076856083
ACH-000315,0.247291605505
ACH-000316,-0.254585061263
ACH-000317,-0.483096590793
ACH-000318,-0.0538592677628
ACH-000319,-0.344457338298
ACH-000320,-0.33131769711
ACH-000322,0.12508072393
ACH-000323,-0.29426657373599996
ACH-000324,-0.150687437991
ACH-000329,-0.336660078067
ACH-000330,-0.340044714613
ACH-000331,-0.197518497786
ACH-000332,-0.213414980308
ACH-000334,-0.078405291891
ACH-000335,-0.174833242292
ACH-000336,0.0570929599778
ACH-000337,-0.132463257658
ACH-000339,-0.0424908188669
ACH-000341,-0.183555113575
ACH-000348,-0.0697871748801
ACH-000350,-0.214289038164
ACH-000352,-0.3284536972
ACH-000356,0.038211882256199994
ACH-000361,-0.142044041851
ACH-000362,-0.19508069857500002
ACH-000363,-0.163698854894
ACH-000364,-0.21691509860199998
ACH-000365,-0.229259046325
ACH-000366,-0.221019993218
ACH-000368,-0.43906608019599996
ACH-000374,-0.31231655616
ACH-000375,-0.38820429836900006
ACH-000376,-0.353590849369
ACH-000381,-0.24984483733399998
ACH-000383,-0.255692260788
ACH-000387,-0.202078452608
ACH-000389,-0.36721958655500003
ACH-000390,-0.196474622736
ACH-000393,-0.187063673991
ACH-000395,-0.22509495043400002
ACH-000397,-0.241407799692
ACH-000401,-0.25325368372400003
ACH-000402,-0.5442195928600001
ACH-000403,-0.143906978907
ACH-000404,-0.16205059995100002
ACH-000406,-0.163202592421
ACH-000407,-0.16423521009199998
ACH-000408,-0.273631291649
ACH-000410,-0.11671963365999999
ACH-000411,-0.329351286957
ACH-000414,-0.19313954999299998
ACH-000415,-0.360542096346
ACH-000416,-0.189737930474
ACH-000420,-0.22354702133999999
ACH-000421,-0.179166062826
ACH-000424,-0.285532365778
ACH-000425,-0.379437254133
ACH-000426,-0.628522721554
ACH-000427,-0.301765986844
ACH-000433,-0.05545626961109999
ACH-000436,-0.251365760885
ACH-000444,-0.232971505226
ACH-000445,-0.43038462610600003
ACH-000448,-0.18719984917100002
ACH-000450,-0.04937844042330001
ACH-000452,-0.0383734082788
ACH-000454,-0.09136918220990001
ACH-000458,-0.272089554371
ACH-000459,0.20726313494800003
ACH-000460,-0.22519451065499999
ACH-000461,-0.041834072348599996
ACH-000463,-0.193733003697
ACH-000464,-0.474801185553
ACH-000466,-0.168811035077
ACH-000467,-0.253615444453
ACH-000468,-0.248815633028
ACH-000469,-0.182006187213
ACH-000470,-0.159734168524
ACH-000471,-0.24774235172800002
ACH-000472,-0.178134345737
ACH-000473,-0.255176224145
ACH-000475,-0.119597658519
ACH-000476,-0.161153929586
ACH-000477,-0.295308963159
ACH-000480,-0.07095071464060002
ACH-000481,-0.137517113294
ACH-000483,-0.153475615545
ACH-000484,-0.313427641669
ACH-000485,-0.236976230407
ACH-000486,-0.252448951679
ACH-000487,-0.37436569013000004
ACH-000488,-0.31582218788800004
ACH-000490,-0.289730390833
ACH-000491,-0.20196031397999997
ACH-000495,-0.00222275259154
ACH-000496,-0.177459078905
ACH-000499,-0.206273376131
ACH-000500,-0.108138034199
ACH-000502,-0.27981169441799997
ACH-000503,-0.207356806158
ACH-000505,-0.218911699947
ACH-000507,-0.26313561405
ACH-000510,-0.150362492104
ACH-000511,-0.330904770997
ACH-000512,-0.43195879393799996
ACH-000516,-0.157785955528
ACH-000517,-0.236398903427
ACH-000518,-0.132167491996
ACH-000520,-0.139565595339
ACH-000521,-0.347761066106
ACH-000522,-0.188706113508
ACH-000524,-0.22662782143899998
ACH-000527,-0.0976941905051
ACH-000528,-0.216237133105
ACH-000537,-0.196753539131
ACH-000541,-0.163275713395
ACH-000542,-0.160522612829
ACH-000544,-0.315053159106
ACH-000545,-0.134773033022
ACH-000547,-0.223834504052
ACH-000548,-0.07832578182199999
ACH-000549,-0.280251980994
ACH-000550,-0.39688322104999996
ACH-000552,-0.290664140501
ACH-000556,-0.22418831711599999
ACH-000557,0.0891709378692
ACH-000570,-0.061025525944499996
ACH-000571,-0.202940292478
ACH-000573,-0.13751384226399999
ACH-000576,-0.261449361442
ACH-000580,-0.039440955594300005
ACH-000584,-0.16399529363
ACH-000585,-0.24428886975900002
ACH-000588,-0.44571966083000003
ACH-000589,-0.032152005718799996
ACH-000591,-0.340899737751
ACH-000593,-0.357303914032
ACH-000600,0.00965382964309
ACH-000601,-0.250805527465
ACH-000604,-0.140099622438
ACH-000605,-0.250434980209
ACH-000606,-0.227313118596
ACH-000608,-0.195869119873
ACH-000614,-0.29890725015
ACH-000616,-0.174157020715
ACH-000618,-0.117869768978
ACH-000619,-0.221400813146
ACH-000620,-0.221603937185
ACH-000621,-0.242775186149
ACH-000622,-0.18725877245900002
ACH-000623,-0.385836726229
ACH-000624,-0.062105457664599996
ACH-000627,-0.410367358313
ACH-000630,-0.37652341834799996
ACH-000632,-0.299314965828
ACH-000633,-0.11862284500999998
ACH-000637,-0.0652525726511
ACH-000638,-0.409503052012
ACH-000646,-0.459781874794
ACH-000647,-0.19338213492800002
ACH-000648,-0.18984963484099998
ACH-000649,-0.213816437123
ACH-000651,-0.221321578313
ACH-000652,-0.35808361293200003
ACH-000653,-0.262834055136
ACH-000657,-0.335808797637
ACH-000658,-0.169053370134
ACH-000661,-0.116290364781
ACH-000662,-0.550499289352
ACH-000663,-0.22533246725699999
ACH-000665,-0.121459818291
ACH-000671,-0.17417817073800002
ACH-000673,-0.21753848986299998
ACH-000676,-0.270225707177
ACH-000677,-0.199973219012
ACH-000681,-0.25900874303000004
ACH-000682,-0.30515743955200003
ACH-000683,-0.239283619811
ACH-000684,-0.310393456934
ACH-000688,-0.197300466839
ACH-000693,-0.13229850895700002
ACH-000694,-0.278812518066
ACH-000695,-0.249750948377
ACH-000696,-0.282940547682
ACH-000697,-0.17205859306200003
ACH-000699,-0.44877436412199995
ACH-000701,-0.151758534953
ACH-000706,-0.18539663792199998
ACH-000711,-0.242837109197
ACH-000713,-0.295849060398
ACH-000714,-0.275425929699
ACH-000718,-0.193702273783
ACH-000720,-0.342948962564
ACH-000721,-0.304791840804
ACH-000724,-0.22863484329300002
ACH-000725,-0.233346646919
ACH-000732,-0.255440221639
ACH-000734,-0.169499783673
ACH-000735,-0.0775222722502
ACH-000736,-0.12617899839500002
ACH-000738,-0.207216341491
ACH-000746,-0.202733828112
ACH-000747,-0.312884513653
ACH-000748,-0.144490239785
ACH-000753,-0.2556654986
ACH-000756,-0.283029328865
ACH-000757,-0.442933567861
ACH-000758,-0.245235305086
ACH-000760,-0.13754816312100002
ACH-000763,-0.38281924466300005
ACH-000764,-0.22835656876200003
ACH-000765,-0.206742196495
ACH-000766,-0.445433145169
ACH-000767,-0.320219355031
ACH-000768,0.045574119497800006
ACH-000769,-0.163817713893
ACH-000770,-0.126293077515
ACH-000771,-0.224028294621
ACH-000773,-0.149518909602
ACH-000776,-0.2818875459
ACH-000777,-0.29043037996300003
ACH-000778,-0.123451259177
ACH-000781,-0.26945185805300004
ACH-000782,-0.11048196650599999
ACH-000783,-0.20118634023200002
ACH-000784,-0.262724495044
ACH-000785,-0.173082746717
ACH-000787,-0.35638623118900004
ACH-000788,-0.219763464982
ACH-000791,-0.184607036369
ACH-000792,-0.0557293404826
ACH-000794,-0.249517016947
ACH-000796,-0.153088617847
ACH-000799,-0.19003162012699998
ACH-000800,-0.21229889890999998
ACH-000802,-0.09090496006580001
ACH-000804,-0.0016379843080999998
ACH-000805,-0.104185703717
ACH-000809,-0.0628665436532
ACH-000810,-0.172962839619
ACH-000811,-0.398188748121
ACH-000817,-0.381850370704
ACH-000819,-0.155697740143
ACH-000820,-0.125270765638
ACH-000821,-0.224681799368
ACH-000822,-0.33822574721500004
ACH-000823,-0.319143969783
ACH-000824,-0.15038608749000001
ACH-000827,-0.310654024152
ACH-000829,-0.113548020601
ACH-000831,-0.203673885091
ACH-000832,-0.16923770847199998
ACH-000833,-0.295421710578
ACH-000834,-0.28837767914900003
ACH-000835,-0.262855569967
ACH-000836,-0.22350665441
ACH-000837,-0.20785231488400002
ACH-000838,-0.127934968452
ACH-000839,-0.27373494396
ACH-000840,-0.266694350772
ACH-000841,-0.47206086604599995
ACH-000843,-0.23536361005999998
ACH-000846,-0.33662484997000003
ACH-000847,-0.48818185354599997
ACH-000848,-0.0588886407285
ACH-000849,-0.0721431061476
ACH-000851,-0.27969436920400004
ACH-000855,-0.118045751437
ACH-000856,-0.22630303548099998
ACH-000858,-0.0509453035917
ACH-000859,-0.172972437027
ACH-000861,-0.32882822015999996
ACH-000862,-0.16223983652
ACH-000865,-0.229342321756
ACH-000866,-0.247085498124
ACH-000867,-0.170382333704
ACH-000869,-0.323284501866
ACH-000872,-0.242068417775
ACH-000873,-0.0794791278638
ACH-000876,-0.219849650157
ACH-000878,-0.218091505632
ACH-000880,-0.188418170572
ACH-000881,-0.186273063981
ACH-000882,-0.303670006655
ACH-000884,-0.249638023459
ACH-000885,-0.16272310600099998
ACH-000887,-0.310141677147
ACH-000888,-0.24074960427099998
ACH-000889,-0.23088343579599999
ACH-000890,-0.0358356194049
ACH-000896,-0.19806651268300002
ACH-000898,-0.160319260338
ACH-000900,-0.322755471642
ACH-000901,-0.32833980321
ACH-000905,-0.244815344244
ACH-000906,-0.23994218540800002
ACH-000907,-0.200518617713
ACH-000910,-0.276457974039
ACH-000911,-0.265655745151
ACH-000912,-0.13443250941600002
ACH-000913,-0.07763055506080001
ACH-000915,-0.10995303548100001
ACH-000916,-0.266695991625
ACH-000917,-0.239085371296
ACH-000921,-0.198259668559
ACH-000924,-0.09099848991589998
ACH-000926,-0.28606606631
ACH-000928,-0.216356144289
ACH-000929,-0.186507468899
ACH-000932,-0.304061864858
ACH-000935,-0.15629270256
ACH-000936,-0.25021616074700004
ACH-000937,-0.290819596674
ACH-000938,-0.32820840483
ACH-000939,-0.0735312535411
ACH-000941,-0.07784086274720001
ACH-000943,-0.209208801994
ACH-000946,-0.28514185398499997
ACH-000947,-0.205558990819
ACH-000948,-0.158351633707
ACH-000950,-0.155555197895
ACH-000953,-0.17920375214499998
ACH-000957,0.0370879862745
ACH-000958,-0.20334218268800003
ACH-000960,-0.199696939945
ACH-000963,-0.340433194345
ACH-000968,-0.12735939329
ACH-000969,0.033807206258
ACH-000973,-0.160865130188
ACH-000974,-0.126398139013
ACH-000975,-0.23398671209000002
ACH-000976,0.0517844910303
ACH-000978,-0.0742273872372
ACH-000980,-0.151559160428
ACH-000984,-0.241996498096
ACH-000986,-0.212896872766
ACH-000988,-0.12143681411599999
ACH-000993,-0.0270246801849
ACH-000994,-0.143441621063
ACH-000996,-0.119439617522
ACH-001001,-0.31770845496399996
ACH-001020,-0.17560050436000002
ACH-001028,-0.144985664917
ACH-001031,-0.28139642446199997
ACH-001038,-0.197529324415
ACH-001048,-0.22053376211800002
ACH-001050,-0.119043345526
ACH-001053,-0.212179877471
ACH-001054,-0.17831871000500002
ACH-001061,-0.17164322306200003
ACH-001067,-0.19376175963
ACH-001075,0.0696624367788
ACH-001096,-0.28827750743
ACH-001128,-0.699778048329
ACH-001134,-0.273947986438
ACH-001151,-0.09675394110619999
ACH-001163,-0.159547243841
ACH-001164,-0.300804854872
ACH-001173,-0.165081067698
ACH-001183,-0.117720876889
ACH-001184,-0.11410177416799999
ACH-001190,-0.28256569698199996
ACH-001192,0.00462225718671
ACH-001193,-0.38916133221199994
ACH-001196,-0.399355303787
ACH-001197,-0.0598942941902
ACH-001205,-0.304174230534
ACH-001211,-0.151352953436
ACH-001212,-0.22710855675
ACH-001228,-0.225405600975
ACH-001232,-0.208338856356
ACH-001239,-0.388364500119
ACH-001274,-0.0712820985685
ACH-001275,-0.252625429482
ACH-001277,-0.428901559762
ACH-001278,-0.0862353345575
ACH-001280,-0.12201685366699999
ACH-001283,-0.0409476325211
ACH-001289,-0.250414180056
ACH-001295,-0.180091613442
ACH-001300,-0.06284864800409999
ACH-001301,-0.192889253189
ACH-001302,-0.064358084867
ACH-001303,-0.14707761365900002
ACH-001306,-0.219400354771
ACH-001318,-0.176594516115
ACH-001322,-0.322631946227
ACH-001328,-0.23932328012200002
ACH-001332,-0.249555380305
ACH-001333,-0.207411640361
ACH-001336,-0.185325120458
ACH-001340,-0.236902242485
ACH-001346,-0.149144964584
ACH-001353,-0.22778999684300003
ACH-001354,-0.437915427252
ACH-001367,-0.251528658509
ACH-001368,-0.311322125445
ACH-001374,-0.35399702260399996
ACH-001375,-0.339502574604
ACH-001377,-0.0631650538693
ACH-001380,-0.300043405183
ACH-001391,-0.100852605023
ACH-001407,-0.0887085297883
ACH-001408,-0.128783805659
ACH-001413,-0.267215034342
ACH-001430,-0.0312946380917
ACH-001431,-0.199433326794
ACH-001450,-0.33320408645
ACH-001496,-0.162275277047
ACH-001500,0.07579433151930001
ACH-001521,-0.204902463935
ACH-001523,-0.30340967358000004
ACH-001532,-0.21822879088000002
ACH-001536,-0.33705818904299994
ACH-001550,-0.24117802151700002
ACH-001552,-0.5115338659600001
ACH-001554,-0.268640711571
ACH-001645,-0.0484510186037
ACH-001654,-0.132674277633
ACH-001715,-0.15144181651900002
ACH-001735,-0.187308046327
ACH-001736,-0.10052967215900001
ACH-001737,0.329792526694
ACH-001740,-0.21109993742400002
ACH-001745,-0.118928211962
ACH-001750,-0.192822021221
ACH-001765,-0.292219255899
ACH-001956,-0.137496821826
ACH-001957,-0.07120163079530001
