,HIST1H2AK (8330)
ACH-000004,0.153259310284
ACH-000007,-0.0355551328684
ACH-000009,0.0857622029321
ACH-000011,-0.24276601563099998
ACH-000012,0.015580390240899999
ACH-000013,-0.0278035119767
ACH-000014,-0.16630756645199998
ACH-000015,0.137429436069
ACH-000017,0.0426599650256
ACH-000018,-0.0110383185023
ACH-000019,-0.0381426575509
ACH-000021,-0.08508560625710002
ACH-000022,0.0184891276346
ACH-000025,-0.12370925673699999
ACH-000028,-0.09297448398219998
ACH-000030,0.0436526479191
ACH-000035,-0.29014175489599997
ACH-000036,-0.23780130591600002
ACH-000037,0.14548667724199998
ACH-000039,-0.0100282662944
ACH-000040,-0.126587842624
ACH-000041,-0.184532740382
ACH-000042,0.0710816519033
ACH-000045,-0.20703477851100002
ACH-000047,-0.23401936334800003
ACH-000052,-0.261849694254
ACH-000053,0.014021227308
ACH-000054,-0.244618805666
ACH-000055,0.0038806785075400003
ACH-000060,-0.0744754629107
ACH-000067,-0.0773078383303
ACH-000070,-0.228094146719
ACH-000075,-0.305445725424
ACH-000078,-0.0322904854342
ACH-000082,-0.18141113645999998
ACH-000085,-0.0501858291528
ACH-000086,-0.0571491573121
ACH-000087,0.20280646822700002
ACH-000092,-0.11181088671499999
ACH-000095,-0.146938834515
ACH-000097,0.0180198303545
ACH-000098,-0.0162609325477
ACH-000099,-0.020651277140900003
ACH-000108,-0.08542637247479999
ACH-000113,-0.151306678582
ACH-000115,-0.21747398797200002
ACH-000116,-0.07674197837260001
ACH-000118,-0.238868181669
ACH-000120,-0.108189824505
ACH-000123,-0.140494672808
ACH-000127,-0.09742492001849999
ACH-000128,-0.0392809052924
ACH-000132,0.09316179799689998
ACH-000133,0.0371661113159
ACH-000137,-0.284654117476
ACH-000138,-0.102853784627
ACH-000142,-0.108196028431
ACH-000143,-0.0165034151941
ACH-000146,0.038523041659199994
ACH-000148,0.0126224657669
ACH-000150,-0.00299023251515
ACH-000152,-0.0957638565738
ACH-000153,-0.122033283891
ACH-000159,-0.08611869478980001
ACH-000160,0.10617123697799999
ACH-000163,-0.035393944891
ACH-000167,-0.192537250951
ACH-000168,-0.16984390309500003
ACH-000169,-0.10521108726600001
ACH-000178,-0.11275199896299999
ACH-000182,-0.019231648594200002
ACH-000183,-0.146033932384
ACH-000188,-0.26705865469
ACH-000189,-0.0125447804186
ACH-000190,-0.17825936871599998
ACH-000198,-0.22159639481999996
ACH-000204,0.313342686567
ACH-000206,-0.15905100652100002
ACH-000207,-0.20084286429499998
ACH-000211,-0.09216178723989998
ACH-000215,-0.160858482838
ACH-000221,-0.0072149019328999996
ACH-000222,-0.168579066111
ACH-000223,-0.137064519781
ACH-000226,-0.134162807458
ACH-000227,0.0150359973787
ACH-000228,-0.012160704414600002
ACH-000231,-0.169997855966
ACH-000232,-0.034370866803
ACH-000233,-0.272781746724
ACH-000234,-0.164240492684
ACH-000235,-0.12434826122199999
ACH-000237,-0.026031958420700003
ACH-000238,-0.0120577466053
ACH-000243,0.00594502062087
ACH-000244,0.022114625469299997
ACH-000246,-0.10814233744000001
ACH-000248,0.113035197037
ACH-000250,-0.0301924177458
ACH-000251,-0.24900651813400002
ACH-000253,-0.10077043977700001
ACH-000255,-0.0057406474592100005
ACH-000256,0.107018603306
ACH-000257,0.322657267701
ACH-000258,-0.0507511944103
ACH-000259,-0.109472230694
ACH-000260,0.135643809789
ACH-000261,-0.113379020333
ACH-000262,0.31432640860800004
ACH-000263,0.173199360847
ACH-000264,-0.11844403398499999
ACH-000265,-0.0419065920119
ACH-000266,-0.117151007443
ACH-000272,-0.166593637242
ACH-000273,-0.0489984683832
ACH-000274,-0.0896615355868
ACH-000277,-0.16185765441
ACH-000278,-0.136217026813
ACH-000279,-0.128982054677
ACH-000280,-0.0518749531702
ACH-000281,-0.09061963607519999
ACH-000288,0.0507278861986
ACH-000291,0.0443143709671
ACH-000293,0.041156407670400005
ACH-000294,0.236317704764
ACH-000295,0.058091364667999995
ACH-000296,0.0140998512408
ACH-000302,0.08969158242010002
ACH-000304,-0.0060511032411099995
ACH-000307,0.004237348406260001
ACH-000308,-0.11683543085100001
ACH-000310,0.016943693428899998
ACH-000311,-0.255277786239
ACH-000312,-0.06474791008330001
ACH-000315,-0.11049124400900001
ACH-000316,-0.163353683205
ACH-000317,-0.30891039784200003
ACH-000318,0.0337691237125
ACH-000319,-0.11975701421900001
ACH-000320,0.0299440593732
ACH-000322,0.0336857959078
ACH-000323,-0.118387898286
ACH-000324,-0.10896322374299999
ACH-000329,-0.203331660671
ACH-000330,-0.0863417359517
ACH-000331,-0.186165515179
ACH-000332,-0.11183041957499999
ACH-000334,-0.0786687619877
ACH-000335,-0.16849178244100002
ACH-000336,-0.24152329298500003
ACH-000337,0.125741691569
ACH-000339,-0.0842847519644
ACH-000341,-0.20046077674899998
ACH-000348,-0.00139987671186
ACH-000350,0.150550518816
ACH-000352,0.0274954765278
ACH-000356,-0.034396786850099996
ACH-000361,0.00781099462392
ACH-000362,-0.08426641149430002
ACH-000363,0.141653764878
ACH-000364,-0.0022474124499200004
ACH-000365,0.052136898110300006
ACH-000366,0.012502439965299999
ACH-000368,-0.135837321976
ACH-000374,-0.184730231717
ACH-000375,0.127732600369
ACH-000376,-0.0317842640557
ACH-000381,-0.0233705545883
ACH-000383,0.0637232215475
ACH-000387,-0.0313757710367
ACH-000389,-0.0618994125222
ACH-000390,0.013044010295500001
ACH-000393,0.00594917624171
ACH-000395,0.0374958590011
ACH-000397,-0.051419348242
ACH-000401,-0.00684991107235
ACH-000402,0.283185386633
ACH-000403,-0.0751701485751
ACH-000404,-0.580400306776
ACH-000406,0.110148433546
ACH-000407,-0.049695947191000005
ACH-000408,-0.122532931276
ACH-000410,-0.0680039728773
ACH-000411,-0.0757124750171
ACH-000414,-0.392777524793
ACH-000415,-0.0198984886991
ACH-000416,-0.049631105345900005
ACH-000420,0.0578994664544
ACH-000421,0.0044255592485299994
ACH-000424,-0.0837700415783
ACH-000425,-0.0554058698186
ACH-000426,0.22651262340199999
ACH-000427,0.11324691120300001
ACH-000433,0.008302287338350001
ACH-000436,-0.0548951848881
ACH-000444,-0.227553213703
ACH-000445,-0.018376176969999998
ACH-000448,-0.07464090408139999
ACH-000450,-0.15287807656
ACH-000452,-0.0912156307134
ACH-000454,-0.10493032205700001
ACH-000458,-0.00759360735338
ACH-000459,-0.0439819852802
ACH-000460,-0.060316419560699996
ACH-000461,0.0312616951187
ACH-000463,-0.00745944644714
ACH-000464,0.0901371330787
ACH-000466,-0.056564500261399996
ACH-000467,-0.025856319566700002
ACH-000468,0.0717852660558
ACH-000469,-0.06971835689849999
ACH-000470,-0.032140899729299996
ACH-000471,-0.0769757990445
ACH-000472,0.08362692193639999
ACH-000473,-0.134205360056
ACH-000475,-0.0191732205808
ACH-000476,-0.0301928469503
ACH-000477,-0.355650404526
ACH-000480,-0.0136560002511
ACH-000481,0.035057517514400005
ACH-000483,0.0369877485076
ACH-000484,-0.0606570224527
ACH-000485,-0.0106899922162
ACH-000486,0.00157636618396
ACH-000487,-0.226286634084
ACH-000488,0.09629673741689998
ACH-000490,-0.163463984392
ACH-000491,-0.277351222404
ACH-000495,-0.0408127636554
ACH-000496,-0.15279575681
ACH-000499,-0.0672649740309
ACH-000500,-0.19729116746300002
ACH-000502,-0.023050494948
ACH-000503,-0.0689594488772
ACH-000505,0.0206795633127
ACH-000507,0.025232040701799997
ACH-000510,0.036654415784
ACH-000511,-0.17181433979200003
