,NUBP1 (4682)
ACH-000004,-1.06404743293
ACH-000007,-1.0
ACH-000009,-0.973404078761
ACH-000011,-0.7980797115780001
ACH-000012,-0.704671768806
ACH-000013,-0.9711150192550001
ACH-000014,-0.970638921986
ACH-000015,-0.948039698495
ACH-000017,-0.707897723783
ACH-000018,-0.762038619585
ACH-000019,-0.7582058870720001
ACH-000021,-0.781263491593
ACH-000022,-0.9227773582619999
ACH-000025,-0.9189833824200001
ACH-000028,-0.6339160567000001
ACH-000030,-0.886382432405
ACH-000035,-0.922462341648
ACH-000036,-0.779119923937
ACH-000037,-0.204436365225
ACH-000039,-1.1705545502899999
ACH-000040,-0.67892306427
ACH-000041,-1.08973094392
ACH-000042,-0.813998477484
ACH-000045,-0.8718319642739999
ACH-000047,-0.6028554823610001
ACH-000052,-0.734967819761
ACH-000053,-0.746923194904
ACH-000054,-0.990168252568
ACH-000055,-0.8425322178479999
ACH-000060,-0.853972594331
ACH-000067,-0.961890647023
ACH-000070,-0.8290563783939999
ACH-000075,-0.585166989572
ACH-000078,-1.02451065151
ACH-000082,-1.2416299320100002
ACH-000085,-0.839647593031
ACH-000086,-0.88098588177
ACH-000087,-0.605394285936
ACH-000092,-0.804341464284
ACH-000095,-0.892349209312
ACH-000097,-0.7692087314820001
ACH-000098,-0.9614481380359999
ACH-000099,-0.848307246286
ACH-000108,-0.810963583526
ACH-000113,-0.9539548683269999
ACH-000115,-0.781508180652
ACH-000116,-0.709128914794
ACH-000118,-0.8400757531990001
ACH-000120,-1.0785137912
ACH-000123,-0.98559502279
ACH-000127,-0.967825141145
ACH-000128,-1.12693761854
ACH-000132,-0.782912618694
ACH-000133,-0.764037154915
ACH-000137,-1.03284735334
ACH-000138,-0.757784465558
ACH-000142,-0.998050207502
ACH-000143,-0.89604167
ACH-000146,-0.836545505326
ACH-000148,-1.16838976582
ACH-000150,-0.7357791686390001
ACH-000152,-0.564140055832
ACH-000153,-1.16995475244
ACH-000159,-1.07263345615
ACH-000160,-0.8089511410060001
ACH-000163,-0.7611113259119999
ACH-000167,-1.3803101769100001
ACH-000168,-0.895157266618
ACH-000169,-1.1335681469299999
ACH-000178,-0.74011257256
ACH-000182,-0.648114420205
ACH-000183,-0.68983229282
ACH-000188,-0.6393571503059999
ACH-000189,-1.05617569123
ACH-000190,-0.559685104448
ACH-000198,-0.960870962481
ACH-000204,-1.16110441953
ACH-000206,-1.1042105244
ACH-000207,-0.776476090581
ACH-000211,-0.838875771997
ACH-000215,-0.907330631867
ACH-000221,-0.778994181511
ACH-000222,-0.751155519014
ACH-000223,-1.07196910086
ACH-000226,-0.933028961592
ACH-000227,-1.4059351016
ACH-000228,-0.9809890041320001
ACH-000231,-0.8037254200660001
ACH-000232,-0.906283945024
ACH-000233,-0.8140800946500001
ACH-000234,-0.729464147473
ACH-000235,-0.678240918875
ACH-000237,-0.988727093894
ACH-000238,-0.663149259547
ACH-000243,-0.9714845884819999
ACH-000244,-0.9741150734630001
ACH-000246,-0.7353833919930001
ACH-000248,-0.572056962836
ACH-000250,-0.88645128636
ACH-000251,-0.9045823557510001
ACH-000253,-0.911593519674
ACH-000255,-0.8952243956910001
ACH-000256,-0.640379475889
ACH-000257,-0.537363829749
ACH-000258,-0.71503240831
ACH-000259,-1.15674789525
ACH-000260,-1.09697458095
ACH-000261,-0.9323767023549999
ACH-000262,-0.952710332728
ACH-000263,-0.908454479219
ACH-000264,-0.8745563891439999
ACH-000265,-1.0899899365799999
ACH-000266,-0.9945666171690001
ACH-000272,-0.903828491508
ACH-000273,-1.0062368503499999
ACH-000274,-1.11279259755
ACH-000277,-0.599309799604
ACH-000278,-0.928444429393
ACH-000279,-0.954569879303
ACH-000280,-0.934093836715
ACH-000281,-0.9866452714480001
ACH-000288,-0.838410549587
ACH-000291,-0.995419982852
ACH-000293,-1.15213371937
ACH-000294,-1.0785044732200002
ACH-000295,-0.496502650679
ACH-000296,-0.841599588417
ACH-000302,-0.959412663639
ACH-000304,-1.1122070528899999
ACH-000307,-0.821410465333
ACH-000308,-0.631177801954
ACH-000310,-0.603350593835
ACH-000311,-1.03455441855
ACH-000312,-1.07682889561
ACH-000315,-0.838932852218
ACH-000316,-0.898734189046
ACH-000317,-0.951126179813
ACH-000318,-0.834224226829
ACH-000319,-0.7350358652969999
ACH-000320,-1.03276047053
ACH-000322,-0.957574411083
ACH-000323,-0.745353261012
ACH-000324,-0.878470652966
ACH-000329,-0.863654540699
ACH-000330,-0.819501182996
ACH-000331,-0.9777786780519999
ACH-000332,-1.01568707837
ACH-000334,-0.56220468727
ACH-000335,-0.6896839302
ACH-000336,-0.8580544489849999
ACH-000337,-0.907106959819
ACH-000339,-0.929386155198
ACH-000341,-0.7556477030300001
ACH-000348,-0.8988042141850001
ACH-000350,-0.913822885853
ACH-000352,-0.526343517713
ACH-000356,-0.8245345355220001
ACH-000361,-1.14118256999
ACH-000362,-0.930221921618
ACH-000363,-1.0232137209899999
ACH-000364,-0.800073127035
ACH-000365,-0.859814925124
ACH-000366,-1.02316925775
ACH-000368,-1.14806223968
ACH-000374,-0.651764177127
ACH-000375,-0.82037381277
ACH-000376,-0.950179744835
ACH-000381,-0.868434898856
ACH-000383,-0.5988024206629999
ACH-000387,-1.01838882224
ACH-000389,-0.627217999159
ACH-000390,-1.10144980935
ACH-000393,-0.911326482755
ACH-000395,-0.776973874295
ACH-000397,-0.930164912273
ACH-000401,-0.93638637
ACH-000402,-0.97822380995
ACH-000403,-0.9002505967899999
ACH-000404,-1.17255851106
ACH-000406,-0.872766446743
ACH-000407,-1.00906741916
ACH-000408,-0.981057702596
ACH-000410,-0.975729562595
ACH-000411,-1.04755161387
ACH-000414,-0.6352136575940001
ACH-000415,-0.9100424691940001
ACH-000416,-0.7751129348019999
ACH-000420,-0.8122633457680001
ACH-000421,-0.8628857549400001
ACH-000424,-1.01636656051
ACH-000425,-0.646618500881
ACH-000426,-1.26201473035
ACH-000427,-0.35109902047200003
ACH-000433,-0.97351042623
ACH-000436,-0.921408047577
ACH-000444,-0.713137183876
ACH-000445,-0.754767378718
ACH-000448,-0.73772321131
ACH-000450,-0.704784810422
ACH-000452,-0.8343392971729999
ACH-000454,-0.774380591437
ACH-000458,-0.9131446409460001
ACH-000459,-0.760756925677
ACH-000460,-0.7654537047159999
ACH-000461,-0.8806481040899999
ACH-000463,-0.6915332675650001
ACH-000464,-1.1499426608499999
ACH-000466,-0.9586847533730001
ACH-000467,-0.660145667398
ACH-000468,-0.8065427987459999
ACH-000469,-0.9361474545180001
ACH-000470,-0.958807919535
ACH-000471,-0.847341866495
ACH-000472,-0.987092360819
ACH-000473,-0.5597253803050001
ACH-000475,-0.823848317311
ACH-000476,-1.05270303004
ACH-000477,-1.11179509246
ACH-000480,-0.635340311795
ACH-000481,-1.11356137175
ACH-000483,-1.0176743597700002
ACH-000484,-1.00794782342
ACH-000485,-1.0177293445
ACH-000486,-0.9450221170659999
ACH-000487,-0.8236002860070001
ACH-000488,-0.731426065548
ACH-000490,-0.948761411813
ACH-000491,-0.520651770129
ACH-000495,-1.0399354452200003
ACH-000496,-1.0325135837700001
ACH-000499,-1.23937460403
ACH-000500,-0.579124321119
ACH-000502,-0.713381609258
ACH-000503,-0.9307447598909999
ACH-000505,-1.01824126785
ACH-000507,-0.8189011473639999
ACH-000510,-0.7429822631190001
ACH-000511,-1.0018326108600002
ACH-000512,-1.12091447635
ACH-000516,-1.1697482292
ACH-000517,-1.06244947504
ACH-000518,-0.7152864693500001
ACH-000520,-0.6606679656800001
ACH-000521,-1.24342377053
ACH-000522,-0.9101796838299999
ACH-000524,-0.918012469824
ACH-000527,-0.8762635772949999
ACH-000528,-0.81026941737
ACH-000537,-0.6746641995170001
ACH-000541,-0.9276193077670001
ACH-000542,-0.782551832092
ACH-000544,-0.653184704825
ACH-000545,-0.656776494373
ACH-000547,-0.5338634629119999
ACH-000548,-0.809011300753
ACH-000549,-0.9203446837200001
ACH-000550,-0.797694055159
ACH-000552,-0.845769425302
ACH-000556,-0.776107193268
ACH-000557,-1.12036045952
ACH-000570,-0.757446739037
ACH-000571,-0.99643637816
ACH-000573,-0.945042726347
ACH-000576,-0.977917012535
ACH-000580,-0.759980382852
ACH-000584,-0.927241780183
ACH-000585,-0.937082909863
ACH-000588,-0.683689071521
ACH-000589,-1.00776777138
ACH-000591,-0.9926975838809999
ACH-000593,-0.831118767686
ACH-000600,-0.950831621607
