,MLST8 (64223)
ACH-000316,-0.985034920432
ACH-000317,-0.95931941823
ACH-000318,-0.241227448112
ACH-000319,-0.9016237835709999
ACH-000320,-0.45514823645499997
ACH-000322,-1.1093103163299998
ACH-000323,-1.16860588467
ACH-000324,-0.735561544215
ACH-000329,-0.7338550201530001
ACH-000330,-1.22485166883
ACH-000331,-0.656402656075
ACH-000332,-0.561950606529
ACH-000334,-1.1925425861299999
ACH-000335,-1.10432097744
ACH-000336,-1.15173998759
ACH-000337,-0.876287630031
ACH-000339,-0.679520893416
ACH-000341,-1.08872103485
ACH-000348,-0.955810488948
ACH-000350,-0.533404120433
ACH-000352,-0.723173261653
ACH-000356,-0.6518140549220001
ACH-000361,-0.887990147592
ACH-000362,-0.761775252973
ACH-000363,-0.867612834928
ACH-000364,-1.19579808913
ACH-000365,-1.58425556122
ACH-000366,-0.851829513353
ACH-000368,-1.21679529707
ACH-000374,-0.491307841636
ACH-000375,-1.12327838436
ACH-000376,-1.07367055926
ACH-000381,-0.867314304526
ACH-000383,-0.641908919965
ACH-000387,-0.364895592213
ACH-000389,-0.9441340258609999
ACH-000390,-0.662296479809
ACH-000393,-0.564693646167
ACH-000395,-1.16303580705
ACH-000397,-0.9247325464149999
ACH-000401,-1.34202934811
ACH-000402,-1.7772789233900002
ACH-000403,-0.78905617344
ACH-000404,-0.655818178261
ACH-000406,-1.1257653402299999
ACH-000407,-0.645111227743
ACH-000408,-0.985872017313
ACH-000410,-1.27796930594
ACH-000411,-0.606510953747
ACH-000414,-0.481698856729
ACH-000415,-0.987471402967
ACH-000416,-0.458607001094
ACH-000420,-1.10183092412
ACH-000421,-0.525695402824
ACH-000424,-0.526429336235
ACH-000425,-1.10217567721
ACH-000426,-1.14014202816
ACH-000427,-0.900889269348
ACH-000433,-0.769131986802
ACH-000436,-0.454752960679
ACH-000444,-0.711116188045
ACH-000445,-1.0492195931000001
ACH-000448,-0.718813822406
ACH-000450,-0.79113884375
ACH-000452,-0.573809723224
ACH-000454,-1.1311378577700002
ACH-000458,-0.9108995104979999
ACH-000459,-1.4150346241799998
ACH-000460,-1.30013741164
ACH-000461,-0.37440441540200003
ACH-000463,-0.818927482621
ACH-000464,-0.8765038054350001
ACH-000466,-1.28499674334
ACH-000467,-0.765849180678
ACH-000468,-1.11272776219
ACH-000469,-0.937151161764
ACH-000470,-0.29521850799800003
ACH-000471,-0.462099984014
ACH-000472,-0.580954337848
ACH-000473,-0.869298446831
ACH-000475,-0.63700363434
ACH-000476,-0.7526544043000001
ACH-000477,-0.525680915188
ACH-000480,-0.7335502422329999
ACH-000481,-0.7083727509569999
ACH-000483,-1.20582323059
ACH-000484,-0.5208290687100001
ACH-000485,-0.518376034841
ACH-000486,-0.611392347215
ACH-000487,-0.780739790164
ACH-000488,-0.703079015944
ACH-000490,-0.627280435487
ACH-000491,-0.900481695877
ACH-000495,-0.967393664191
ACH-000496,-0.9202730614929999
ACH-000499,-1.2780191939
ACH-000500,-0.477932160353
ACH-000502,-0.842364283787
ACH-000503,-0.563992657357
ACH-000505,-0.988875003015
ACH-000507,-0.997480124774
ACH-000510,-0.796918117304
ACH-000511,-0.554506400648
ACH-000512,-0.7588002903829999
ACH-000516,-0.629834133262
ACH-000517,-0.66767171329
ACH-000518,-0.79263106244
ACH-000520,-0.5870844462929999
ACH-000521,-1.12951443916
ACH-000522,-1.09969293513
ACH-000524,-1.17231231181
ACH-000527,-0.8721038023819999
ACH-000528,-0.659751546063
ACH-000537,-1.0101914851
ACH-000541,-1.12562577015
ACH-000542,-0.817702496971
ACH-000544,-0.9116855673049999
ACH-000545,-1.38784175753
ACH-000547,-0.835097431445
ACH-000548,-0.407091936972
ACH-000549,-0.914716657739
ACH-000550,-1.4930751335499999
ACH-000552,-0.623464388887
ACH-000556,-1.08754368206
ACH-000557,-0.233931560092
ACH-000570,-1.14005919612
ACH-000571,-0.780862943068
ACH-000573,-1.03015813419
ACH-000576,-1.1711667806200001
ACH-000580,-0.890485209323
ACH-000584,-0.970536856803
ACH-000585,-1.4604744876
ACH-000588,-1.01461858399
ACH-000589,-0.42520786881399997
ACH-000591,-1.22675698235
ACH-000593,-1.4515891397999998
ACH-000600,-1.53879530058
ACH-000601,-0.66038229081
ACH-000604,-0.723736521045
ACH-000605,-0.553833316597
ACH-000606,-0.516412304151
ACH-000608,-0.724836720235
ACH-000614,-0.977666962512
ACH-000616,-1.0270551561399999
ACH-000618,-0.35918458263400005
ACH-000619,-0.8943627414499999
ACH-000620,-1.0520961148399999
ACH-000621,-0.55579602255
ACH-000622,-0.88231758721
ACH-000623,-0.976113322605
ACH-000624,-0.528782386243
ACH-000627,-0.8737328230600001
ACH-000630,-1.16937300524
ACH-000632,-0.9185528207200001
ACH-000633,-0.771951891098
ACH-000637,-0.440198406205
ACH-000638,-0.413084767356
ACH-000646,-0.9176411254979999
ACH-000647,-0.817373258489
ACH-000648,-1.2109785166
ACH-000649,-1.4222000453499999
ACH-000651,-0.49348198936099996
ACH-000652,-1.02188852922
ACH-000653,-0.6776123533249999
ACH-000657,-0.9384745953110001
ACH-000658,-1.44779720294
ACH-000661,-0.6510624443540001
ACH-000662,-0.606974053721
ACH-000663,-0.657877755242
ACH-000665,-0.539784809871
ACH-000671,-1.07446178019
ACH-000673,-0.8945866917209999
ACH-000676,-0.524146478111
ACH-000677,-0.798147469736
ACH-000681,-0.8962865238429999
ACH-000682,-0.700537014
ACH-000683,-0.6003689500639999
ACH-000684,-1.4857956976499997
ACH-000688,-0.811105767826
ACH-000693,-0.525734376891
ACH-000694,-0.670930482862
ACH-000695,-0.751137699879
ACH-000696,-0.631899328743
ACH-000697,-0.514756436689
ACH-000699,-0.9726875004709999
ACH-000701,-0.668575567401
ACH-000706,-0.695542471561
ACH-000711,-0.804905163715
ACH-000713,-0.522280264679
ACH-000714,-0.7948017489560001
ACH-000718,-0.658945731757
ACH-000720,-0.976552958364
ACH-000721,-1.2357263872700002
ACH-000724,-0.437195970366
ACH-000725,-0.940138880237
ACH-000732,-0.76746366652
ACH-000734,-0.909869812282
ACH-000735,-0.567400084275
ACH-000736,-1.0033870783399998
ACH-000738,-0.638097799977
ACH-000746,-0.551315193514
ACH-000747,-0.9200607303210001
ACH-000748,-0.8004014096590001
ACH-000753,-0.7813947719390001
ACH-000756,-1.2594812694
ACH-000757,-0.656417760467
ACH-000758,-0.26143954570300004
ACH-000760,-0.47213940408200006
ACH-000763,-1.2816916114399999
ACH-000764,-0.7876518135639999
ACH-000765,-0.9507358284
ACH-000766,-1.06370378826
ACH-000767,-1.3690421736200002
ACH-000768,-0.7462549648160001
ACH-000769,-0.9812816188950001
ACH-000770,-1.01419381776
ACH-000771,-0.662036998494
ACH-000773,-0.626003462481
ACH-000776,-0.903201948844
ACH-000777,-0.712707175483
ACH-000778,-0.433851549018
ACH-000781,-0.905388749008
ACH-000782,-0.8400768397830001
ACH-000783,-0.7936119191940001
ACH-000784,-1.17018910493
ACH-000785,-0.516812486479
ACH-000787,-1.01112976162
ACH-000788,-1.08435858915
ACH-000791,-0.708430218177
ACH-000792,-1.44888708002
ACH-000794,-0.633388283061
ACH-000796,-0.758116688909
ACH-000799,-0.574136592498
ACH-000800,-0.511323830238
ACH-000802,-0.47126862655199997
ACH-000804,-0.949069743935
ACH-000805,-0.6922554684219999
ACH-000809,-0.871081691049
ACH-000810,-0.890368642852
ACH-000811,-0.935403273746
ACH-000817,-0.810106327474
ACH-000819,-0.901869166551
ACH-000820,-0.876805095746
ACH-000821,-0.8543545593699999
ACH-000822,-0.30447845638099996
ACH-000823,-0.742165087644
ACH-000824,-0.814686735013
ACH-000827,-0.713817789994
ACH-000829,-1.0392920007200002
ACH-000831,-0.676801195033
ACH-000832,-0.7341757987279999
ACH-000833,-1.08876540362
ACH-000834,-0.9403057790200001
ACH-000835,-1.14601650094
ACH-000836,-0.445872185102
ACH-000837,-0.42098908886299996
ACH-000838,-1.0194000735200002
ACH-000839,-0.914058921326
ACH-000840,-0.493052342774
ACH-000841,-0.804947246831
ACH-000843,-0.787557442668
ACH-000846,-0.6109617216300001
ACH-000847,-1.3921511860799998
ACH-000848,-0.9810065855619999
ACH-000849,-0.45579362684600006
ACH-000851,-0.839954607349
ACH-000855,-0.8863611894660001
ACH-000856,-1.11951159365
ACH-000858,-0.563265292455
ACH-000859,-0.552347644171
ACH-000861,-0.933210955833
ACH-000862,-0.570595755854
ACH-000865,-0.793227303841
ACH-000866,-1.36987504941
ACH-000867,-0.555752759021
ACH-000869,-0.49238107140500004
ACH-000872,-0.76439398974
ACH-000873,-0.639778297691
ACH-000876,-1.17958103487
ACH-000878,-1.08917516171
ACH-000880,-0.7191479274539999
ACH-000881,-1.01760279974
ACH-000882,-0.304093039354
ACH-000884,-0.443592907499
ACH-000885,-0.767904817153
ACH-000887,-0.7517661839049999
ACH-000888,-0.8201152436839999
ACH-000889,-1.2252448166399998
ACH-000890,-0.576576267108
ACH-000896,-0.879613051896
ACH-000898,-0.308913455798
ACH-000900,-0.750718569124
ACH-000901,-0.913590903075
ACH-000905,-1.0364590116799999
ACH-000906,-0.84117622314
ACH-000907,-1.23395217787
ACH-000910,-0.803569648914
ACH-000911,-0.844322591157
ACH-000912,-0.5637781527179999
ACH-000913,-0.900471202226
ACH-000915,-0.36797381198
ACH-000916,-0.329408288359
ACH-000917,-0.8124682270100001
ACH-000921,-0.8467462224600001
ACH-000924,-0.961174252721
ACH-000926,-0.9665605651729999
ACH-000928,-0.829987683139
ACH-000929,-0.8548525051899999
ACH-000932,-0.9117379877700001
ACH-000935,-1.2948789446100002
ACH-000936,-1.0877208563299998
ACH-000937,-1.2218810174899999
ACH-000938,-1.4323901341
ACH-000939,-1.4129261226899998
ACH-000941,-0.88614111299
ACH-000943,-0.580926286226
ACH-000946,-0.41714390467
ACH-000947,-0.871390731046
ACH-000948,-0.947525776208
ACH-000950,-1.3445820814200002
ACH-000953,-1.50196271083
ACH-000957,-0.473686792532
ACH-000958,-0.427429165188
ACH-000960,-1.42606836457
ACH-000963,-0.5310265258619999
ACH-000968,-0.714684913516
ACH-000969,-0.35681020263700003
ACH-000973,-0.48985305043099997
ACH-000974,-0.35057010443000003
ACH-000975,-0.865343811749
ACH-000976,-0.9894611993960001
ACH-000978,-1.1167075204999999
ACH-000980,-0.7703155321699999
ACH-000984,-0.514097522649
ACH-000986,-0.50144304787
ACH-000988,-0.8811762822310001
ACH-000993,-0.8569206272040001
ACH-000994,-0.8793544036390001
ACH-000996,-0.352888339905
ACH-001001,-0.49930779880099996
ACH-001020,-0.955441322165
ACH-001028,-0.933006298403
ACH-001031,-0.543811143745
ACH-001038,-0.692206959901
ACH-001048,-0.8014793360060001
ACH-001050,-1.49258561959
ACH-001053,-0.708472708097
ACH-001054,-0.866438248253
ACH-001061,-0.829208472439
ACH-001067,-0.73495640525
ACH-001075,-0.706426924388
ACH-001096,-0.928587773721
ACH-001128,-1.33420981491
ACH-001134,-0.729650000916
ACH-001151,-0.532715522063
ACH-001163,-1.0391755062799999
ACH-001164,-0.559076837451
ACH-001173,-0.8197216514390001
ACH-001183,-0.814376250009
ACH-001184,-1.2011878624099999
ACH-001190,-0.47689503470600003
ACH-001192,-1.3194388875799998
ACH-001193,-0.7900099537090001
ACH-001196,-1.06183266176
ACH-001197,-1.34620980996
ACH-001205,-0.9673103359649999
ACH-001211,-0.6148726578779999
ACH-001212,-1.2559021813200002
ACH-001228,-0.937746098004
ACH-001232,-0.8242629305310001
ACH-001239,-1.29942830574
ACH-001274,-0.5757442683139999
ACH-001275,-0.6092759852449999
ACH-001277,-0.9926563475660001
ACH-001278,-0.7756538545839999
ACH-001280,-0.615497410305
ACH-001283,-1.02224798977
ACH-001289,-0.693623851679
ACH-001295,-0.5150726247899999
ACH-001300,-0.99214925966
ACH-001301,-0.640320077259
ACH-001302,-0.055997114844199995
ACH-001303,-0.850951901966
ACH-001306,-0.8584400360079999
ACH-001318,-0.512762149257
ACH-001322,-0.863389200088
ACH-001328,-0.856065652024
ACH-001332,-0.6839512404829999
ACH-001333,-0.671189998486
ACH-001336,-1.00452731936
ACH-001340,-0.61247175956
ACH-001346,-0.674661689689
ACH-001353,-0.535872652619
ACH-001354,-0.6625073985750001
ACH-001367,-0.8117927792730001
ACH-001368,-1.01602362301
ACH-001374,-0.9709837734319999
ACH-001375,-0.709952301178
ACH-001377,-0.762997170854
ACH-001380,-0.879091523723
ACH-001391,-0.7326783091410001
ACH-001407,-0.9960853549359999
ACH-001408,-0.9515299499779999
ACH-001413,-0.643558342465
ACH-001430,-0.8370982489959999
ACH-001431,-0.610871370215
ACH-001450,-1.3248748433700002
ACH-001496,-0.834677964282
ACH-001500,-0.814033601963
ACH-001521,-0.55753545724
ACH-001523,-1.04491483684
ACH-001532,-0.906702497947
ACH-001536,-0.7168828864210001
ACH-001550,-0.647071654881
ACH-001552,-0.483731875621
ACH-001554,-1.26784576234
ACH-001645,-0.819600011648
ACH-001654,-0.7906938075290001
ACH-001715,-0.358722839793
ACH-001735,-1.1330864651600001
ACH-001736,-1.01185257123
ACH-001737,-0.312795602069
ACH-001740,-0.9201763962880001
ACH-001745,-1.0370468139799998
ACH-001750,-0.62224403598
ACH-001765,-1.29851103616
ACH-001956,-0.3775254279
ACH-001957,-1.0413965744299998
