,CKMT2 (1160)
ACH-000004,0.19295941813499998
ACH-000007,0.044864995354699996
ACH-000009,0.196579985249
ACH-000011,0.114887743267
ACH-000012,0.0862458415649
ACH-000013,0.177512548214
ACH-000014,0.0479114487699
ACH-000015,0.0715192138087
ACH-000017,-0.027313794229900004
ACH-000018,0.0472319896588
ACH-000019,0.26131969059300003
ACH-000021,-0.015266217115499999
ACH-000022,0.32810904690000003
ACH-000025,0.290619106543
ACH-000028,0.161120092223
ACH-000030,0.24705898562800002
ACH-000035,0.24288350974800002
ACH-000036,0.128014552874
ACH-000037,-0.0266247879614
ACH-000039,0.046912575313400005
ACH-000040,0.08074048058950001
ACH-000041,0.180692794831
ACH-000042,-0.00976660995309
ACH-000045,0.139794611234
ACH-000047,0.0461013407885
ACH-000052,0.124770666699
ACH-000053,0.09854749072280002
ACH-000054,0.120823485803
ACH-000055,-0.0610031245907
ACH-000060,0.222671837355
ACH-000067,-0.00265702341523
ACH-000070,-0.0136111455093
ACH-000075,0.105785666138
ACH-000078,-0.025195873080599996
ACH-000082,0.263035372483
ACH-000085,0.269657790716
ACH-000086,0.188348164163
ACH-000087,0.45265260475900004
ACH-000092,0.158085402175
ACH-000095,0.19612956322
ACH-000097,0.0644557124943
ACH-000098,0.149499229235
ACH-000099,0.252598890403
ACH-000108,0.0138297378116
ACH-000113,0.182449455167
ACH-000115,-0.0073711968287
ACH-000116,-0.0718554827049
ACH-000118,0.0493800109696
ACH-000120,-0.0397542253797
ACH-000123,0.157068981114
ACH-000127,0.201760677645
ACH-000128,0.141441230271
ACH-000132,0.0984427499877
ACH-000133,0.159322809653
ACH-000137,0.352881724073
ACH-000138,0.11627599303899999
ACH-000142,0.291901063215
ACH-000143,0.14918233942700002
ACH-000146,0.236318674946
ACH-000148,0.224022087665
ACH-000150,0.275592480907
ACH-000152,0.102211628506
ACH-000153,0.009557718761700001
ACH-000159,0.175519436026
ACH-000160,0.0512988890983
ACH-000163,0.229262504498
ACH-000167,0.18436527833500002
ACH-000168,0.103033661651
ACH-000169,0.1699287524
ACH-000178,0.13028701010500002
ACH-000182,0.205495982675
ACH-000183,0.12028913649
ACH-000188,0.198015709954
ACH-000189,0.0997794310396
ACH-000190,0.21687123211999998
ACH-000198,0.168888668405
ACH-000204,0.179008119311
ACH-000206,0.288688639331
ACH-000207,-0.0818938531839
ACH-000211,0.171918698879
ACH-000215,0.24035347123300002
ACH-000221,0.151343197971
ACH-000222,0.10272567228900001
ACH-000223,0.280016531696
ACH-000226,0.0429738338344
ACH-000227,0.24370209144299998
ACH-000228,-0.011853293901
ACH-000231,0.18795598572299999
ACH-000232,0.192942745103
ACH-000233,0.127364939966
ACH-000234,0.0997293633075
ACH-000235,0.05005979476530001
ACH-000237,0.221282334239
ACH-000238,0.23172861359000002
ACH-000243,0.08227238933969999
ACH-000244,0.113262649165
ACH-000246,0.281036261843
ACH-000248,0.18175032026000001
ACH-000250,0.19315285386300002
ACH-000251,0.137697663717
ACH-000253,0.23395433955400002
ACH-000255,0.127661411587
ACH-000256,0.0347447939924
ACH-000257,0.0451640698654
ACH-000258,0.358372868084
ACH-000259,0.00832868272371
ACH-000260,0.121478313759
ACH-000261,0.0939453823954
ACH-000262,0.159765497769
ACH-000263,0.337000421698
ACH-000264,0.09587721480419999
ACH-000265,0.24174181632
ACH-000266,-0.0245627142176
ACH-000272,0.249838672696
ACH-000273,0.133550678979
ACH-000274,0.22031377684
ACH-000277,0.23626403713599997
ACH-000278,0.23987204107500001
ACH-000279,0.042547842744500006
ACH-000280,0.32194292548799996
ACH-000281,0.048533996460499995
ACH-000288,0.07252391217189999
ACH-000291,0.15461381455499998
ACH-000293,0.181470569488
ACH-000294,0.398078380309
ACH-000295,0.266249339705
ACH-000296,0.144476267028
ACH-000302,0.11267515109300001
ACH-000304,0.33764680986
ACH-000307,0.306048844127
ACH-000308,0.187160802206
ACH-000310,0.256729772092
ACH-000311,0.052830790205
ACH-000312,-0.0339874166634
ACH-000315,-0.17501399731400002
ACH-000316,0.270954613109
ACH-000317,0.162463880139
ACH-000318,0.386588419034
ACH-000319,0.225890190555
ACH-000320,0.18126583173099997
ACH-000322,0.294991757091
ACH-000323,0.284542157888
ACH-000324,0.31972358842099996
ACH-000329,0.10904579864399999
ACH-000330,0.146181590882
ACH-000331,0.264288587016
ACH-000332,0.123761724981
ACH-000334,0.23417907105500002
ACH-000335,0.396840366591
ACH-000336,0.16258379104100001
ACH-000337,0.22604952034200002
ACH-000339,0.17044438224300001
ACH-000341,-0.136246014654
ACH-000348,0.276855939408
ACH-000350,0.049039960719099995
ACH-000352,0.23853062990600002
ACH-000356,0.170473088264
ACH-000361,0.09063874274710002
ACH-000362,0.12450543578199999
ACH-000363,0.235992797867
ACH-000364,0.08506927693810001
ACH-000365,0.143184877143
ACH-000366,0.118183416368
ACH-000368,0.0292826655636
ACH-000374,0.14990359965299999
