,DUSP3 (1845)
ACH-000004,-0.21820403668699997
ACH-000007,-0.164846025745
ACH-000009,-0.117329734672
ACH-000011,-0.0799236663836
ACH-000012,-0.234890409828
ACH-000013,-0.249105842939
ACH-000014,-0.197983349276
ACH-000015,-0.23487769586100002
ACH-000017,-0.36659577910499996
ACH-000018,-0.24400066965599998
ACH-000019,-0.434589037015
ACH-000021,-0.06475084363580001
ACH-000022,-0.15716222527
ACH-000025,-0.227969917103
ACH-000028,-0.12615701373299998
ACH-000030,-0.183104251331
ACH-000035,-0.540466506442
ACH-000036,-0.17184999915399998
ACH-000037,-0.13795174549699998
ACH-000039,-0.046272759090400004
ACH-000040,-0.311718924974
ACH-000041,-0.366430498393
ACH-000042,-0.0952707829875
ACH-000045,-0.108354237668
ACH-000047,-0.202916723143
ACH-000052,-0.0812876158405
ACH-000053,-0.17748898772500002
ACH-000054,-0.21652823326499998
ACH-000055,0.0434556001279
ACH-000060,-0.268007696779
ACH-000067,-0.24523730981800002
ACH-000070,-0.41062894816100004
ACH-000075,-0.26439105471
ACH-000078,0.062226158520800004
ACH-000082,-0.317934412042
ACH-000085,-0.236262607489
ACH-000086,-0.22555564637400002
ACH-000087,-0.17631780042300002
ACH-000092,-0.16467621304000002
ACH-000095,-0.16632313295
ACH-000097,-0.163250953472
ACH-000098,-0.177651749554
ACH-000099,-0.287985378292
ACH-000108,-0.0631062300964
ACH-000113,-0.17298305965
ACH-000115,-0.229392657606
ACH-000116,-0.313527495731
ACH-000118,-0.135604789344
ACH-000120,-0.301071335081
ACH-000123,-0.19740459125799997
ACH-000127,-0.131848591721
ACH-000128,-0.0843181102065
ACH-000132,-0.46434508574199995
ACH-000133,-0.284390107191
ACH-000137,-0.0607143502915
ACH-000138,-0.455739796002
ACH-000142,-0.46420738617799995
ACH-000143,-0.41041714050300004
ACH-000146,-0.126985709213
ACH-000148,-0.19248614309700002
ACH-000150,-0.241700163913
ACH-000152,-0.23632406396400002
ACH-000153,-0.56210355841
ACH-000159,-0.282775218354
ACH-000160,-0.34623549082800004
ACH-000163,-0.232617322631
ACH-000167,-0.546839452878
ACH-000168,-0.21769719258499998
ACH-000169,-0.0923077263955
ACH-000178,-0.194414460116
