,IFITM2 (10581)
ACH-000004,-0.634325760391
ACH-000007,-0.6088170776340001
ACH-000009,-0.7304358958409999
ACH-000011,-0.9417120827050001
ACH-000012,-0.7327632578740001
ACH-000013,-0.478918800837
ACH-000014,-0.989700940697
ACH-000015,-0.66617921493
ACH-000017,-0.8995369925579999
ACH-000018,-0.980115287668
ACH-000019,-0.73926122472
ACH-000021,-0.654612335791
ACH-000022,-0.916943379005
ACH-000025,-0.743643035936
ACH-000028,-0.78268595123
ACH-000030,-0.763039565734
ACH-000035,-0.7618561356319999
ACH-000036,-0.972431099438
ACH-000037,-0.8181991069660001
ACH-000039,-0.7155936317839999
ACH-000040,-0.9018442608930001
ACH-000041,-0.652564193559
ACH-000042,-0.9308803437250001
ACH-000045,-0.7569653524240001
ACH-000047,-0.8379586900120001
ACH-000052,-0.666435210362
ACH-000053,-0.712389295912
ACH-000054,-0.8587280419840001
ACH-000055,-0.7761493394300001
ACH-000060,-0.998444431193
ACH-000067,-0.744939255175
ACH-000070,-0.5374462452409999
ACH-000075,-1.13936100114
ACH-000078,-1.03925752406
ACH-000082,-0.967154496388
ACH-000085,-0.614069979332
ACH-000086,-0.707854797436
ACH-000087,-0.53536267697
ACH-000092,-0.682895727783
ACH-000095,-0.987545243072
ACH-000097,-0.779481678823
ACH-000098,-0.740961705335
ACH-000099,-0.7991678640469999
ACH-000108,-0.6844944920489999
ACH-000113,-0.8143927079979999
ACH-000115,-0.893331384533
ACH-000116,-0.744352416562
ACH-000118,-0.632487029856
ACH-000120,-0.767299242597
ACH-000123,-0.930144465063
ACH-000127,-0.796777915704
ACH-000128,-0.957432238841
ACH-000132,-0.880792385693
ACH-000133,-0.8663625448219999
ACH-000137,-0.745067427932
ACH-000138,-0.802144789119
ACH-000142,-0.637617481813
ACH-000143,-0.595640547442
ACH-000146,-0.882412392307
ACH-000148,-0.82526295097
ACH-000150,-0.770398055182
ACH-000152,-0.749400952946
ACH-000153,-0.644348353814
ACH-000159,-0.760729634016
ACH-000160,-0.8276933927050001
ACH-000163,-0.8654665594600001
ACH-000167,-0.8780098831029999
ACH-000168,-0.6410084874140001
ACH-000169,-0.7742435436640001
ACH-000178,-0.621373411054
ACH-000182,-0.46780868932999997
ACH-000183,-0.8154720966689999
ACH-000188,-1.05857379755
ACH-000189,-0.7049022189309999
ACH-000190,-0.523079697285
ACH-000198,-0.753472579611
ACH-000204,-0.7753553815009999
ACH-000206,-0.773259597115
ACH-000207,-0.943801936616
ACH-000211,-0.684662216005
ACH-000215,-0.898758436494
ACH-000221,-0.44144532148599996
ACH-000222,-0.843578206113
ACH-000223,-0.882601960345
ACH-000226,-0.6807465148270001
ACH-000227,-0.976492904046
