,NRD1 (4898)
ACH-000004,-0.263679042301
ACH-000007,-0.110044430336
ACH-000009,-0.433475537604
ACH-000011,-0.273177580935
ACH-000012,-0.798585561285
ACH-000013,-0.208446288699
ACH-000014,-0.332104804353
ACH-000015,-0.18686967503899998
ACH-000017,-0.138903403531
ACH-000018,-0.15022272270300002
ACH-000019,-0.296896212964
ACH-000021,-0.370189376719
ACH-000022,-0.181826912026
ACH-000025,-0.206130243459
ACH-000028,-0.299356572295
ACH-000030,-0.5144692089940001
ACH-000035,-0.7953177559360001
ACH-000036,-0.060349885826
ACH-000037,-0.432082158823
ACH-000039,-0.025512697505900003
ACH-000040,-0.369242547836
ACH-000041,-0.555935534396
ACH-000042,0.155647244372
ACH-000045,-0.0231970034729
ACH-000047,-0.058033940425699995
ACH-000052,-0.23737743803599998
ACH-000053,-0.31405806123
ACH-000054,-0.042856449954900004
ACH-000055,-0.322524867903
ACH-000060,-0.260709444774
ACH-000067,-0.139892567883
ACH-000070,-0.328108667238
ACH-000075,-0.305057059049
ACH-000078,-0.38528933263899995
ACH-000082,-0.179714476322
ACH-000085,-0.459528053112
ACH-000086,-0.46810395428900003
ACH-000087,-0.424463152363
ACH-000092,-0.511989434014
ACH-000095,-0.192677448067
ACH-000097,-0.0443687156367
ACH-000098,-0.005551730432470001
ACH-000099,-0.497684070028
ACH-000108,-0.266955343215
ACH-000113,-0.141404710134
ACH-000115,-0.321583495519
ACH-000116,-0.326959111329
ACH-000118,-0.335495589104
ACH-000120,-0.16056348795
ACH-000123,-0.10820609279400001
ACH-000127,-0.287517151947
ACH-000128,-0.160726540794
ACH-000132,-0.46326001888999996
ACH-000133,-0.24237377721500003
ACH-000137,-0.19995883172499998
ACH-000138,-0.308702309839
ACH-000142,-0.476489637597
ACH-000143,-0.437326453563
ACH-000146,-0.150897663042
ACH-000148,-0.08992504002049999
ACH-000150,-0.289321095596
ACH-000152,-0.281487125059
ACH-000153,-0.102367541895
ACH-000159,-0.17252699455200002
ACH-000160,-0.233917844604
ACH-000163,-0.16724994818
ACH-000167,-0.433647936897
ACH-000168,-0.012622743390799999
ACH-000169,-0.569189643069
ACH-000178,-0.00615102138928
ACH-000182,0.047721510896699994
ACH-000183,-0.0795970616597
ACH-000188,-0.21763264775
ACH-000189,-0.364000953262
ACH-000190,-0.13491875953
ACH-000198,-0.0846638863258
ACH-000204,-0.6219266622190001
ACH-000206,-0.110460543171
ACH-000207,-0.015167724883
ACH-000211,-0.158647764965
ACH-000215,-0.297339468326
ACH-000221,-0.30310593811000003
ACH-000222,-0.40384795322300004
ACH-000223,-0.34050479723099997
ACH-000226,-0.284426100649
ACH-000227,-0.343881744393
ACH-000228,-0.0388623699447
ACH-000231,-0.06716566079580001
ACH-000232,-0.32829279057599997
ACH-000233,-0.108695704223
ACH-000234,-0.514085722443
ACH-000235,-0.0130758286616
ACH-000237,-0.156160639452
ACH-000238,-0.311654282979
ACH-000243,-0.111475921331
ACH-000244,-0.206618471572
ACH-000246,-0.212000487364
ACH-000248,-0.235735359599
ACH-000250,0.020055173260700002
ACH-000251,-0.16780009099800003
ACH-000253,-0.27124790600000004
ACH-000255,-0.448865212328
ACH-000256,-0.00826059877129
ACH-000257,-0.026778491055999998
ACH-000258,-0.07380270796310001
ACH-000259,-0.281886830182
ACH-000260,-0.462827424451
ACH-000261,-0.08530525616210001
ACH-000262,0.114386419489
ACH-000263,-0.145046870645
ACH-000264,-0.472392134477
ACH-000265,-0.39495932020400004
ACH-000266,0.185474169727
ACH-000272,-0.59676025277
ACH-000273,-0.16329312720699998
ACH-000274,-0.240113253874
ACH-000277,-0.33349537438099996
ACH-000278,-0.40900136628300005
ACH-000279,-0.35181818496100004
ACH-000280,-0.19666495067
ACH-000281,0.0778907404015
ACH-000288,-0.34859334871799996
ACH-000291,-0.227222589767
ACH-000293,-0.234940777205
ACH-000294,-0.0770427296786
ACH-000295,-0.194629007922
ACH-000296,-0.18613899244600002
ACH-000302,-0.056678493250799995
ACH-000304,-0.17669325161899999
ACH-000307,-0.5146537308
ACH-000308,-0.525081262545
ACH-000310,-0.34022354528399995
ACH-000311,-0.21657466203
ACH-000312,-0.474967392486
ACH-000315,-0.227846961958
ACH-000316,-0.0931977167983
ACH-000317,-0.636691802229
ACH-000318,-0.41233373914899996
ACH-000319,-0.0440399912593
ACH-000320,-0.419202248352
ACH-000322,-0.482012727136
ACH-000323,-0.38244302549500003
ACH-000324,-0.252867515138
ACH-000329,-0.22543274143000003
ACH-000330,-0.355963767523
ACH-000331,-0.457992837458
ACH-000332,0.005981551707
ACH-000334,-0.0505681844438
ACH-000335,-0.47337471537299997
ACH-000336,-0.102641687036
ACH-000337,-0.201425459604
ACH-000339,-0.043306308395699995
ACH-000341,-0.269661991005
ACH-000348,-0.249268333447
ACH-000350,-0.209166949124
ACH-000352,-0.42028704783200005
ACH-000356,-0.212839692691
ACH-000361,-0.120071629103
ACH-000362,0.045363188980599996
ACH-000363,-0.0416722170121
ACH-000364,-0.615349479599
ACH-000365,-0.024974917907
ACH-000366,-0.368584780417
ACH-000368,-0.134176296875
ACH-000374,-0.33597710037600004
ACH-000375,-0.0121375667732
ACH-000376,-0.261963366993
ACH-000381,-0.139838006153
ACH-000383,-0.0709184985619
ACH-000387,-0.147469236638
ACH-000389,-0.451923212801
ACH-000390,-1.43242282285
ACH-000393,0.0384920005832
ACH-000395,-0.25726987274
ACH-000397,-0.154832515103
ACH-000401,-0.09197971437689999
ACH-000402,-0.0842177408036
ACH-000403,-0.132686735873
ACH-000404,-0.566707762609
ACH-000406,-0.08696127091669999
ACH-000407,-0.09525544360850001
ACH-000408,-0.347541468112
ACH-000410,-0.209398214841
ACH-000411,-0.304978175468
ACH-000414,-0.303822237392
ACH-000415,-0.591287239925
ACH-000416,-0.273173437894
ACH-000420,-0.184276133642
ACH-000421,-0.262069928401
ACH-000424,-0.445057461717
ACH-000425,-0.24841040116799998
ACH-000426,-0.226077210902
ACH-000427,-0.107075281449
ACH-000433,-0.51992340832
ACH-000436,-0.271987892303
ACH-000444,-0.127241753119
ACH-000445,-0.14947277109999998
ACH-000448,-0.0415559688541
ACH-000450,-0.202978032696
ACH-000452,-0.10588760160800001
ACH-000454,-0.34816623205200004
ACH-000458,-0.315847754296
ACH-000459,-0.0496588905849
ACH-000460,0.0396664432203
ACH-000461,-0.15005917551200001
ACH-000463,0.000343036239927
ACH-000464,0.0288925371801
ACH-000466,-0.091355153316
ACH-000467,-0.241579584899
ACH-000468,-0.10213809457900001
ACH-000469,-0.382169957252
ACH-000470,-0.142357514363
ACH-000471,0.045949944226
ACH-000472,-0.27976041995900003
ACH-000473,-0.329390904918
