,COA5 (493753)
ACH-000004,-0.5328149573359999
ACH-000007,-0.5026992590739999
ACH-000009,-0.454118557154
ACH-000011,-0.308078704799
ACH-000012,-0.445741822465
ACH-000013,-0.397202496595
ACH-000014,-0.45028667520099996
ACH-000015,-0.35589625272500003
ACH-000017,-0.35535855935800004
ACH-000018,-0.382374514592
ACH-000019,-0.5968361338620001
ACH-000021,-0.371695822548
ACH-000022,-0.326951151014
ACH-000025,-0.475050784766
ACH-000028,-0.483111898622
ACH-000030,-0.624876800225
ACH-000035,-0.5173504779510001
ACH-000036,-0.25727119653
ACH-000037,-0.6831728660899999
ACH-000039,-0.39669508029899997
ACH-000040,-0.393193470787
ACH-000041,-0.683107796773
ACH-000042,-0.17949783193399999
ACH-000045,-0.598344050827
ACH-000047,-0.641104621743
ACH-000052,-0.486935092802
ACH-000053,-0.623099765324
ACH-000054,-0.28396726234
ACH-000055,-0.449031768868
ACH-000060,-0.443664938388
ACH-000067,-0.278152353289
ACH-000070,-0.624550726951
ACH-000075,-0.378183193884
ACH-000078,-0.28728010825
ACH-000082,-0.436902856954
ACH-000085,-0.407898805162
ACH-000086,-0.31736967977200004
ACH-000087,-0.947116052697
ACH-000092,-0.7732315913410001
ACH-000095,-0.284456805346
ACH-000097,-0.235377753142
ACH-000098,-0.41546796994699997
ACH-000099,-0.399522575656
ACH-000108,-0.192520814611
ACH-000113,-1.00547735614
ACH-000115,-0.563127388996
ACH-000116,-0.5744045714029999
ACH-000118,-0.536209325986
ACH-000120,-0.250153228219
ACH-000123,-0.534266173354
ACH-000127,-0.41411313177599995
ACH-000128,-0.6786914635510001
ACH-000132,-0.583332323452
ACH-000133,-0.574176100816
ACH-000137,-0.43887272978999997
ACH-000138,-0.483939001877
ACH-000142,-0.41600093771799995
ACH-000143,-0.39984820972499996
ACH-000146,-1.0759486744700002
ACH-000148,-0.417011925695
ACH-000150,-0.669639678807
ACH-000152,-0.447637264641
ACH-000153,-0.531838871998
ACH-000159,-0.546055207429
ACH-000160,-0.8126103839290001
ACH-000163,-0.53260568553
ACH-000167,-0.3335004982
ACH-000168,-0.225784969958
ACH-000169,-0.612101807748
ACH-000178,-0.523175113872
ACH-000182,-0.777019049966
ACH-000183,-0.8287617529000001
ACH-000188,-0.47215033430500003
ACH-000189,-0.870919978285
ACH-000190,-0.5240320425639999
ACH-000198,-0.7415786825280001
ACH-000204,-0.939283273594
ACH-000206,-0.24607104448800002
ACH-000207,-0.769854662379
ACH-000211,-0.492642063979
ACH-000215,-0.597499753344
ACH-000221,-0.444016344483
ACH-000222,-0.115162176149
ACH-000223,-0.662447431764
ACH-000226,-0.6489938236399999
ACH-000227,-0.550376969864
ACH-000228,-0.807871046961
ACH-000231,-0.353207343228
ACH-000232,-0.366054553403
ACH-000233,-0.6174527028360001
ACH-000234,-0.752701857939
ACH-000235,-0.415107922645
ACH-000237,-0.423928548317
ACH-000238,-0.31967418940299996
ACH-000243,-0.40683293108
ACH-000244,-0.150079973624
ACH-000246,-0.788037870679
ACH-000248,-0.554481901365
ACH-000250,-0.274755801802
ACH-000251,-0.271249216919
ACH-000253,-0.420714289784
ACH-000255,-0.547086251332
ACH-000256,-0.252350677646
ACH-000257,-0.344491166337
ACH-000258,-0.469238051808
ACH-000259,-0.620828622387
ACH-000260,-0.37141245864600003
ACH-000261,-0.40787693395900004
ACH-000262,-0.230814787969
ACH-000263,-0.790483229288
ACH-000264,-0.5363837871720001
ACH-000265,-0.325052506433
ACH-000266,-0.349095603973
ACH-000272,-0.456019889266
ACH-000273,-0.405777848772
ACH-000274,-0.569060028439
ACH-000277,-0.506360574106
ACH-000278,-0.330851089963
ACH-000279,-0.47037152383999997
ACH-000280,-0.372044669783
ACH-000281,-0.487393099961
ACH-000288,-0.429578333417
ACH-000291,-0.587814269838
ACH-000293,-0.6495939400249999
ACH-000294,-0.573415597126
ACH-000295,-0.259314080272
ACH-000296,-0.336824832888
ACH-000302,-0.5172951255380001
ACH-000304,-0.523113899224
ACH-000307,-0.617188305699
ACH-000308,-0.5259634078800001
ACH-000310,-0.540664285826
ACH-000311,-0.23786197065200002
ACH-000312,-0.529967350855
ACH-000315,-0.5935582008079999
ACH-000316,-0.537183275789
ACH-000317,-0.636363174572
ACH-000318,-0.519444095202
ACH-000319,-0.425211815919
ACH-000320,-0.252282351062
ACH-000322,-0.443247261583
ACH-000323,-0.36498130882299995
ACH-000324,-0.339607738932
ACH-000329,-0.915678930335
ACH-000330,-0.393227188196
ACH-000331,-0.512596317471
ACH-000332,-0.13794482292000002
ACH-000334,-1.08801031877
ACH-000335,-0.5784720821320001
ACH-000336,-0.7448749449709999
ACH-000337,-0.724051005169
ACH-000339,-0.521803089484
ACH-000341,-0.7565397256640001
ACH-000348,-0.551298344481
ACH-000350,-0.42947518285999997
ACH-000352,-0.478274894047
ACH-000356,-0.487582908511
ACH-000361,-0.090845119802
ACH-000362,-0.452488582828
ACH-000363,-0.9057273944700002
ACH-000364,-0.195807568614
ACH-000365,-0.8598623792360001
ACH-000366,-0.382364067074
ACH-000368,-0.5421023941040001
ACH-000374,-0.7499191646080001
ACH-000375,-0.507638968386
ACH-000376,-0.515740841184
ACH-000381,-0.427737789786
ACH-000383,-0.48036699881399997
ACH-000387,-0.501591780747
ACH-000389,-0.102050791864
ACH-000390,-0.565335717867
ACH-000393,-0.23611067075300002
ACH-000395,-0.193961588164
