,FLT3LG (2323)
ACH-000799,-0.126848799231
ACH-000800,-0.190740311818
ACH-000802,-0.128250587017
ACH-000804,-0.509864516099
ACH-000805,-0.253941648438
ACH-000809,-0.225898822219
ACH-000810,-0.24018910917800002
ACH-000811,-0.277531029443
ACH-000817,0.00511023403917
ACH-000819,-0.232747795453
ACH-000820,0.23345049717900002
ACH-000821,-0.150128006407
ACH-000822,-0.166456698581
ACH-000823,-0.21042456495700002
ACH-000824,-0.684278611401
ACH-000827,-0.162184410522
ACH-000829,-0.08206192382939999
ACH-000831,-0.17159833005999997
ACH-000832,-0.13589810479800002
ACH-000833,-0.41295210737800003
ACH-000834,-0.2700495711
ACH-000835,-0.179505290388
ACH-000836,-0.181447311602
ACH-000837,-0.20942100467
ACH-000838,-0.09830918890569999
ACH-000839,-0.09674828855960001
ACH-000840,0.026291796159
ACH-000841,-0.21188086192400002
ACH-000843,-0.159006024035
ACH-000846,-0.0828898486777
ACH-000847,-0.323833918886
ACH-000848,-0.21241202838799997
ACH-000849,-0.17367701936500002
ACH-000851,-0.04308777913530001
ACH-000855,-0.234827502874
ACH-000856,-0.12943002610200002
ACH-000858,-0.184352344199
ACH-000859,-0.131125944579
ACH-000861,-0.23195783286600002
ACH-000862,-0.0762338580993
ACH-000865,-0.330142845506
ACH-000866,-0.141545329058
ACH-000867,-0.073319816232
ACH-000869,-0.165300468945
ACH-000872,-0.354186148654
ACH-000873,0.06921263095130001
ACH-000876,-0.09693530439919999
ACH-000878,-0.191869922238
ACH-000880,-0.331863062091
ACH-000881,-0.241487086034
ACH-000882,-0.290575741975
ACH-000884,-0.0871731124471
ACH-000885,-0.237008394485
ACH-000887,-0.30464350436099996
ACH-000888,-0.08419949198349999
ACH-000889,-0.11085795462999999
ACH-000890,-0.284042532084
ACH-000896,-0.10320023893500001
ACH-000898,-0.223676321521
ACH-000900,-0.35264551774499997
ACH-000901,-0.425035104614
ACH-000905,-0.0491112598543
ACH-000906,-0.224754106615
ACH-000907,-0.2708677882
ACH-000910,-0.196137174692
ACH-000911,-0.15059040880400001
ACH-000912,-0.23950353679699998
ACH-000913,-0.16592484305400002
ACH-000915,-0.08360243416119999
ACH-000916,-0.37399743740099994
ACH-000917,-0.153324670275
ACH-000921,-0.065028113355
ACH-000924,-0.210702638572
ACH-000926,-0.0815083932183
ACH-000928,-0.41847329907499997
ACH-000929,-0.330805637147
ACH-000932,-0.239366869945
ACH-000935,-0.22199553053399998
ACH-000936,-0.04789479176059999
ACH-000937,-0.0445809041405
ACH-000938,-0.038638285556
ACH-000939,-0.258242090897
ACH-000941,-0.316968803049
ACH-000943,-0.220373480236
ACH-000946,-0.0669518869807
ACH-000947,-0.09833249747770001
ACH-000948,-0.216255960751
ACH-000950,-0.0185750753081
ACH-000953,-0.0536386914563
ACH-000957,-0.1626027028
ACH-000958,-0.20050678659200002
ACH-000960,-0.148518498829
ACH-000963,-0.7534666930830001
ACH-000968,-0.30043537831399997
ACH-000969,-0.162063796596
ACH-000973,-0.157934152563
ACH-000974,-0.47976123705799995
ACH-000975,-0.0709968934965
ACH-000976,-0.263090134837
ACH-000978,-0.559927473694
ACH-000980,-0.1904756568
ACH-000984,-0.222610623657
ACH-000986,0.10666375283500001
ACH-000988,-0.200241995482
ACH-000993,-0.397512586065
ACH-000994,-0.298954835082
ACH-000996,-0.38357887007799996
ACH-001001,-0.13853989987
ACH-001020,-0.284242646627
ACH-001028,-0.08714947808039998
ACH-001031,-0.287368909478
ACH-001038,-0.141181055003
ACH-001048,-0.280267537056
ACH-001050,-0.147646157998
ACH-001053,-0.485953110455
ACH-001054,-0.35134977100299997
ACH-001061,-0.200481419235
ACH-001067,-0.0938964121058
ACH-001075,-0.0223615756207
ACH-001096,-0.514206791213
ACH-001128,-0.48999391908100004
ACH-001134,-0.157447660001
ACH-001151,-0.21086085707600002
ACH-001163,-0.0496942410979
ACH-001164,-0.575344269145
ACH-001173,-0.304781138085
ACH-001183,0.04615340389280001
ACH-001184,-0.25777684633299996
ACH-001190,-0.13943251943
ACH-001192,-0.17743023930399998
ACH-001193,-0.0357432667934
ACH-001196,-0.13265515386399998
ACH-001197,-0.15971517280300002
ACH-001205,-0.26394778695
ACH-001211,-0.20090001452300002
ACH-001212,-0.544717983504
ACH-001228,-0.142178496888
ACH-001232,-0.15969230786
ACH-001239,-0.07392133426
ACH-001274,-0.28928424034600003
ACH-001275,-0.24507906231899998
ACH-001277,-0.207575084404
ACH-001278,-0.445984104226
ACH-001280,-0.0327649670552
ACH-001283,-0.381493496516
ACH-001289,-0.146758561675
ACH-001295,-0.158696978061
ACH-001300,-0.345384444046
ACH-001301,-0.36498509977300003
ACH-001302,-0.0913771056958
ACH-001303,-0.0574737489508
ACH-001306,0.06784739940069999
ACH-001318,-0.145211606161
ACH-001322,-0.31985608091699996
ACH-001328,-0.0300136571197
ACH-001332,0.0637063405751
ACH-001333,-0.29376694550099997
ACH-001336,-0.0849353416261
ACH-001340,-0.18920662468899999
ACH-001346,-0.00484677424015
ACH-001353,-0.232186163039
ACH-001354,-0.288895760613
ACH-001367,-0.0627822308572
ACH-001368,-0.16262261802
ACH-001374,-0.303094404679
ACH-001375,-0.336302710929
ACH-001377,-0.390393220864
ACH-001380,-0.0834175450568
ACH-001391,-0.23269350794399998
ACH-001407,-0.196734894193
ACH-001408,-0.186586682331
ACH-001413,-0.153285848853
ACH-001430,0.07856082192319999
ACH-001431,-0.184112499027
ACH-001450,-0.0145171223427
ACH-001496,-0.102070046352
ACH-001500,-0.418537949779
ACH-001521,-0.44508651946999994
ACH-001523,-0.036998714221099994
ACH-001532,-0.127785888783
ACH-001536,-0.306551863167
ACH-001550,-0.161965855445
ACH-001552,-0.16242842264000001
ACH-001554,-0.154639226606
ACH-001645,-0.15655866078199998
ACH-001654,-0.23336859291099998
ACH-001715,0.156469322261
ACH-001735,-0.0769960497558
ACH-001736,-0.0196909136763
ACH-001737,-0.06043262749699999
ACH-001740,-0.5310639658
ACH-001745,-0.323403971474
ACH-001750,-0.356084144078
ACH-001765,-0.20530634669
ACH-001956,-0.140917376337
ACH-001957,-0.181092894417
