,TET3 (200424)
ACH-000004,-0.0563329279572
ACH-000007,0.121642080085
ACH-000009,0.0323016081995
ACH-000011,-0.270356668942
ACH-000012,0.0101188017206
ACH-000013,-0.13316569407099998
ACH-000014,-0.09202792418310002
ACH-000015,-0.045174140630800004
ACH-000017,-0.235706541987
ACH-000018,-0.0926440219977
ACH-000019,-0.111529579028
ACH-000021,-0.105877676449
ACH-000022,-0.12779092980999998
ACH-000025,0.10659852092399999
ACH-000028,-0.032406602694799995
ACH-000030,-0.13854137355499999
ACH-000035,-0.145622947662
ACH-000036,-0.0290828869411
ACH-000037,0.0801084026628
ACH-000039,0.0099951309726
ACH-000040,-0.0793068278186
ACH-000041,-0.0824308110297
ACH-000042,-0.130047153306
ACH-000045,0.0097147207196
ACH-000047,-0.011792428711700002
ACH-000052,0.0108465569475
ACH-000053,-0.00778237143788
ACH-000054,-0.09979811233239999
ACH-000055,-0.208400552491
ACH-000060,0.0897718687155
ACH-000067,0.109962318791
ACH-000070,0.110749186261
ACH-000075,-0.0967169228483
ACH-000078,-0.237622320203
ACH-000082,-0.050144764650099996
ACH-000085,0.00491787033944
ACH-000086,-0.08893946011050001
ACH-000087,-0.135999013418
ACH-000092,-0.21147956378899999
ACH-000095,-0.0912589277328
ACH-000097,-0.09352562138460001
ACH-000098,-0.0440618280495
ACH-000099,-0.130078372576
ACH-000108,0.0337457670799
ACH-000113,-0.131920057101
ACH-000115,0.21778834773000003
ACH-000116,-0.195098426448
ACH-000118,-0.106853026272
ACH-000120,-0.0178001321087
ACH-000123,-0.126913274371
ACH-000127,-0.159954439956
ACH-000128,-0.206567200204
ACH-000132,0.0615845625151
ACH-000133,-0.159166650632
ACH-000137,-0.0626749183575
ACH-000138,-0.0586000773419
ACH-000142,-0.0194316353723
ACH-000143,-0.292737272944
ACH-000146,0.022937819981999997
ACH-000148,0.0015056882868
ACH-000150,0.025953061313
ACH-000152,-0.08129516828
ACH-000153,0.1349142885
ACH-000159,-0.019906088232099998
ACH-000160,0.35326349063900003
ACH-000163,0.0666429090576
ACH-000167,0.6772284519399999
ACH-000168,0.0110952458269
ACH-000169,-0.130061745755
ACH-000178,-0.025306709176400002
ACH-000182,-0.0634600364403
ACH-000183,-0.13350914542300002
ACH-000188,0.06963430401739999
ACH-000189,0.168123039448
ACH-000190,0.472250868208
ACH-000198,-0.032330343792
ACH-000204,0.0387039493126
ACH-000206,-0.280624845955
ACH-000207,0.0471625484465
ACH-000211,-0.101437562146
ACH-000215,-0.0592593252488
ACH-000221,-0.126526504934
ACH-000222,-0.122836048497
ACH-000223,-0.154690662362
ACH-000226,0.0554288797485
ACH-000227,-0.201597422287
ACH-000228,0.07126865283919999
ACH-000231,-0.12289102543500001
ACH-000232,-0.0482368392445
ACH-000233,-0.189860281818
ACH-000234,-0.0221470486767
ACH-000235,-0.0312862633732
ACH-000237,-0.029848697538200002
ACH-000238,-0.13868786470799999
ACH-000243,-0.0907819755052
ACH-000244,-0.133663295073
ACH-000246,-0.0246554710846
ACH-000248,-0.130686159478
ACH-000250,-0.08940475937839999
ACH-000251,0.11322969750800001
ACH-000253,-0.041364418694599996
ACH-000255,-0.190978151835
ACH-000256,0.12880827347999999
ACH-000257,-0.191664710464
ACH-000258,-0.136955831733
ACH-000259,-0.0873731977828
ACH-000260,-0.0691528212142
ACH-000261,-0.034278107566400005
ACH-000262,-0.488687172503
ACH-000263,-0.08606136593689999
ACH-000264,-0.136209302175
ACH-000265,-0.138061420312
ACH-000266,-0.0315294890259
ACH-000272,-0.0162437100482
ACH-000273,-0.18228386010699998
ACH-000274,-0.056073425618900004
ACH-000277,-0.157647349233
ACH-000278,0.00687421911089
ACH-000279,-0.178789998329
ACH-000280,-0.12605349032299998
ACH-000281,-0.270243720533
ACH-000288,-0.103241683059
ACH-000291,-0.10415643601999999
ACH-000293,-0.38162344255400005
ACH-000294,0.30639102262400003
ACH-000295,-0.178468258276
ACH-000296,-0.0208766344823
ACH-000302,-0.158207526827
ACH-000304,0.15191902533600002
ACH-000307,-0.120176174143
ACH-000308,0.0574831790525
ACH-000310,-0.0224810607985
ACH-000311,-0.110416200361
ACH-000312,-0.023446884254099996
ACH-000315,-0.140892844013
ACH-000316,0.0285207710501
ACH-000317,-0.227511232192
ACH-000318,-0.20187917951099998
ACH-000319,-0.0401558658404
ACH-000320,0.0597849946331
ACH-000322,-0.0181653885397
ACH-000323,0.08734132183219999
ACH-000324,-0.217088275355
ACH-000329,-0.0254502610194
ACH-000330,-0.162185626192
ACH-000331,-0.015975746843000002
ACH-000332,-0.0371511139564
ACH-000334,-0.0896280069539
ACH-000335,0.124693692686
ACH-000336,-0.13971215968800002
ACH-000337,0.018733727266799997
ACH-000339,-0.0170369512511
ACH-000341,-0.0794372827628
ACH-000348,-0.051882929816699994
ACH-000350,-0.0100231910553
ACH-000352,-0.011868851238899998
ACH-000356,0.0286151560457
ACH-000361,-0.012320232602600002
ACH-000362,-0.116104201109
ACH-000363,-0.12554806640000002
ACH-000364,-0.07749692952119999
ACH-000365,-0.128061244529
ACH-000366,-0.178257358035
ACH-000368,-0.345678129921
ACH-000374,-0.12481043295600001
ACH-000375,0.055620654795199995
ACH-000376,-0.133812838681
ACH-000381,-0.211218332369
ACH-000383,0.123326923805
ACH-000387,-0.0665715840319
ACH-000389,0.0501494605699
ACH-000390,0.0168601789609
ACH-000393,-0.123327451688
ACH-000395,-0.010821141129299999
ACH-000397,-0.16722549031099998
ACH-000401,0.0513972115271
ACH-000402,-0.38175399330399995
ACH-000403,-0.132340042994
ACH-000404,-0.220174552602
ACH-000406,-0.0608664084161
ACH-000407,-0.122605879003
ACH-000408,-0.289915116613
ACH-000410,0.0468014737285
ACH-000411,0.08331822582939999
ACH-000414,-0.0768562789565
ACH-000415,-0.139208102786
ACH-000416,-0.0723623672771
ACH-000420,-0.06366986617420001
ACH-000421,-0.10377899990700001
ACH-000424,-0.0513474603535
ACH-000425,-0.08147264249200001
ACH-000426,-0.125144738642
ACH-000427,0.0457599593709
ACH-000433,0.0122134520187
ACH-000436,0.0818050439093
ACH-000444,-0.0526130553885
ACH-000445,0.0302681164788
ACH-000448,-0.0684410194556
ACH-000450,-0.00756644564381
ACH-000452,-0.079159200131
ACH-000454,-0.141703611728
ACH-000458,-0.121364537598
ACH-000459,-0.11688966440099999
ACH-000460,-0.142866230716
ACH-000461,-0.22937332410100003
ACH-000463,0.043143200342
ACH-000464,-0.175959084987
ACH-000466,-0.0364921030316
ACH-000467,-0.08726483733349999
ACH-000468,-0.175432056913
ACH-000469,-0.00939737448967
ACH-000470,-0.1709461986
ACH-000471,-0.125108991679
ACH-000472,-0.115871267775
ACH-000473,0.0439117351793
ACH-000475,-0.14244012153
ACH-000476,-0.16174900141100002
ACH-000477,-0.0639242209448
ACH-000480,-0.0261601362698
ACH-000481,-0.141545110567
ACH-000483,-0.0747315384366
ACH-000484,-0.190917956161
ACH-000485,-0.0483490320962
ACH-000486,-0.07972921223519999
ACH-000487,-0.134064894203
ACH-000488,-0.0496574321392
ACH-000490,-0.0496875641423
ACH-000491,-0.41938489148100005
ACH-000495,-0.315129412548
ACH-000496,-0.16797351665899998
ACH-000499,0.195623506163
ACH-000500,-0.237541477432
ACH-000502,-0.057131333019900005
ACH-000503,0.249861400416
ACH-000505,-0.0127763799501
ACH-000507,-0.199503431207
ACH-000510,-0.0299828298998
ACH-000511,-0.0975313065016
ACH-000512,-0.0824740411356
ACH-000516,0.0967464619797
ACH-000517,0.007360830890149999
ACH-000518,-0.22996411393000002
ACH-000520,-0.131881977029
ACH-000521,-0.141466794338
ACH-000522,-0.31262028154599997
ACH-000524,-0.06268092273919999
ACH-000527,-0.08545980027210001
ACH-000528,-0.0272753083792
ACH-000537,-0.0748408664326
ACH-000541,0.123423156871
ACH-000542,0.022990221826700002
ACH-000544,0.0116892940251
ACH-000545,-0.157977193355
ACH-000547,-0.12963652248500002
ACH-000548,0.033673660696900004
ACH-000549,-0.13296200007099998
ACH-000550,0.0555817067814
ACH-000552,-0.280430168301
ACH-000556,-0.0405931514385
ACH-000557,0.14426162388699998
ACH-000570,-0.0932696726406
ACH-000571,0.09089776605080001
