,BRDT (676)
ACH-000004,-0.14231438447699998
ACH-000007,-0.199186526561
ACH-000009,-0.09908515533260001
ACH-000011,-0.159617752099
ACH-000012,-0.198079691655
ACH-000013,-0.0443690565883
ACH-000014,-0.06758808151080001
ACH-000015,-0.165871302733
ACH-000017,0.20446940389
ACH-000018,-0.13538086325999998
ACH-000019,-0.0521906940167
ACH-000021,-0.150832490375
ACH-000022,0.08876428794960002
ACH-000025,-0.20065519585900002
ACH-000028,-0.0758849661027
ACH-000030,-0.14827031747400002
ACH-000035,-0.0250802592682
ACH-000036,-0.102724635857
ACH-000037,-0.042148892405000006
ACH-000039,0.0582429155504
ACH-000040,-0.145040260976
ACH-000041,-0.364393401735
ACH-000042,-0.04294942953
ACH-000045,0.08228919567939999
ACH-000047,-0.0840521264205
ACH-000052,-0.12013474748299999
ACH-000053,-0.0811360799805
ACH-000054,-0.0304218406522
ACH-000055,-0.0415959922502
ACH-000060,-0.175607496592
ACH-000067,-0.437969462147
ACH-000070,0.176234533571
ACH-000075,-0.0489602146085
ACH-000078,-0.0265164546497
ACH-000082,0.0632992748212
ACH-000085,-0.172205109948
ACH-000086,-0.268545319642
ACH-000087,-0.237229327365
ACH-000092,-0.269217569498
ACH-000095,-0.137304094854
ACH-000097,-0.07313290275039999
ACH-000098,-0.0144707584189
ACH-000099,-0.031590767147
ACH-000108,-0.0406619782729
ACH-000113,-0.09786068241569999
ACH-000115,-0.013019641881600002
ACH-000116,0.126660812037
ACH-000118,-0.12667696707599999
ACH-000120,0.0929058068372
ACH-000123,-0.118161472844
ACH-000127,-0.0608796370041
ACH-000128,0.0884797871387
ACH-000132,0.121281242512
ACH-000133,-0.043034283713499995
ACH-000137,-0.10831882052000001
ACH-000138,-0.0144162173389
ACH-000142,0.0461636114103
ACH-000143,-0.266065267793
ACH-000146,0.0208937877078
ACH-000148,0.0860193688324
ACH-000150,0.06174131260480001
ACH-000152,0.129054302139
ACH-000153,-0.305413824242
ACH-000159,-0.14844167718100001
ACH-000160,0.329699729896
ACH-000163,0.161149054111
ACH-000167,0.26455512181400004
ACH-000168,-0.119275002015
ACH-000169,0.0219796146122
ACH-000178,0.029130985026599998
ACH-000182,-0.130393645027
ACH-000183,-0.0388658649219
ACH-000188,-0.317387119431
ACH-000189,0.0448956911195
ACH-000190,0.418652510084
ACH-000198,-0.0717775483297
ACH-000204,-0.307009182645
ACH-000206,-0.07982212033639999
ACH-000207,-0.26802106475000004
ACH-000211,0.00947923751479
ACH-000215,-0.031351722687
ACH-000221,-0.0377201753448
ACH-000222,0.153630267485
ACH-000223,-0.176466740752
ACH-000226,0.0103577684644
ACH-000227,-0.302595600702
ACH-000228,-0.312206092871
ACH-000231,-0.0480755650584
ACH-000232,-0.12841873915899998
ACH-000233,0.0166097485371
ACH-000234,-0.039923913948199996
ACH-000235,-0.025123190607500002
ACH-000237,-0.018992707781
ACH-000238,-0.0710328661261
ACH-000243,-0.0118261239598
ACH-000244,0.0156907956706
ACH-000246,-0.143987917146
ACH-000248,0.0815458253959
ACH-000250,-0.154549369494
ACH-000251,-0.031795492476400004
ACH-000253,-0.0070521431458200005
ACH-000255,-0.0686397655818
ACH-000256,-0.166189115335
ACH-000257,-0.156941382541
ACH-000258,0.167348197885
ACH-000259,0.00778478498073
ACH-000260,-0.0886109917677
ACH-000261,-0.07236720613099999
ACH-000262,-0.09840545121470001
ACH-000263,-0.0725548137293
ACH-000264,-0.128423774587
ACH-000265,-0.09948394695039998
ACH-000266,0.026849980334400003
ACH-000272,-0.229150615216
ACH-000273,0.135312863673
ACH-000274,-0.0679967219086
ACH-000277,0.151480069258
ACH-000278,-0.11881743127000001
ACH-000279,-0.0316297156982
ACH-000280,0.0250818447883
ACH-000281,-0.00432939575788
ACH-000288,-0.039839433338199996
ACH-000291,-0.0962161261279
ACH-000293,-0.18278070864799997
ACH-000294,-0.16690376526200001
ACH-000295,0.0163080419816
ACH-000296,-0.276097902184
ACH-000302,-0.0980101840471
ACH-000304,-0.172458987361
ACH-000307,-0.05318563730669999
ACH-000308,-0.08498976851510001
ACH-000310,-0.26850291411800004
ACH-000311,0.0688405168264
ACH-000312,-0.11661200568600001
ACH-000315,-0.273604978546
ACH-000316,0.018472115347400002
ACH-000317,0.0140424942102
ACH-000318,-0.285100892237
ACH-000319,0.134084929574
ACH-000320,-0.0982151910775
ACH-000322,0.0831803775915
ACH-000323,0.0956044047437
ACH-000324,-0.12147689221499999
ACH-000329,0.024197802365099996
ACH-000330,-0.168582494399
ACH-000331,-0.210608857781
ACH-000332,-0.018868938569999997
ACH-000334,-0.0389909217927
ACH-000335,-0.146148323157
ACH-000336,-0.160215567989
ACH-000337,0.00397308449249
ACH-000339,-0.0474255571158
ACH-000341,-0.09788773050180001
ACH-000348,-0.0023086990777199997
ACH-000350,-0.08720594514239999
ACH-000352,-0.222614755798
ACH-000356,0.14171386977
ACH-000361,-0.0217965658344
ACH-000362,0.0912254625713
ACH-000363,-0.100410915684
ACH-000364,0.0195437754137
ACH-000365,-0.023145477743000003
ACH-000366,-0.10639925117799999
ACH-000368,-0.046007800502699994
ACH-000374,-0.10345121746
ACH-000375,-0.0325202988441
ACH-000376,-0.12011357988
ACH-000381,-0.102917568848
ACH-000383,0.012460054472499999
ACH-000387,0.028904856261599998
ACH-000389,-0.0201237315018
ACH-000390,-0.0213814885066
ACH-000393,-0.0461343257335
ACH-000395,-0.280321332767
ACH-000397,0.0630628326955
ACH-000401,0.170862550049
ACH-000402,0.0422365373577
ACH-000403,-0.07657727961689999
ACH-000404,-0.0821387470042
ACH-000406,0.0380067607045
ACH-000407,-0.155281779258
ACH-000408,0.07998229344619999
ACH-000410,-0.144005608009
ACH-000411,-0.193489312003
ACH-000414,-0.00560905129382
ACH-000415,-0.060147501000499995
ACH-000416,-0.17166167260899998
ACH-000420,0.036374153137500004
ACH-000421,-0.0119912951256
ACH-000424,0.100421098454
ACH-000425,0.0168142218209
ACH-000426,-0.0644811426621
ACH-000427,0.026939541808
ACH-000433,-0.104894523595
ACH-000436,-0.193388190054
ACH-000444,0.140537932723
ACH-000445,-0.0598571973645
ACH-000448,-0.132659011225
ACH-000450,0.139073977233
ACH-000452,0.0421717493748
ACH-000454,0.028840451280999997
ACH-000458,0.0338605866015
ACH-000459,-0.135727344444
ACH-000460,-0.196153438674
ACH-000461,0.148095340573
ACH-000463,0.06832725291809999
ACH-000464,-0.276358205191
ACH-000466,-0.126936891303
ACH-000467,-0.101441481114
ACH-000468,-0.101942370242
ACH-000469,-0.025736164689099998
ACH-000470,0.121716567764
ACH-000471,0.0995370668823
ACH-000472,0.128098220757
ACH-000473,-0.0471471173429
ACH-000475,-0.0129947709105
ACH-000476,-0.0929177956815
ACH-000477,0.08949391384050001
ACH-000480,0.0342795799381
ACH-000481,-0.203580958326
ACH-000483,0.0201970517227
ACH-000484,-0.08207024489
ACH-000485,-0.25826492915
ACH-000486,-0.227825997696
ACH-000487,-0.174976079477
ACH-000488,-0.0832637021418
ACH-000490,-0.113001945878
ACH-000491,-0.058287370110499996
ACH-000495,-0.137904021701
ACH-000496,-0.00850820095738
ACH-000499,-0.27442386442899996
ACH-000500,-0.26644017276799997
ACH-000502,-0.152306057936
ACH-000503,-0.0747600297272
ACH-000505,-0.041165653576500004
ACH-000507,-0.054715975503900005
ACH-000510,-0.146851401515
ACH-000511,0.043087610121099996
ACH-000512,0.175530499321
ACH-000516,-0.111201011945
ACH-000517,-0.11048066334000001
ACH-000518,0.08733782177089998
ACH-000520,0.0516643026126
ACH-000521,-0.04887494049869999
ACH-000522,-0.20713804691799997
ACH-000524,-0.070269467649
ACH-000527,-0.0776514142208
ACH-000528,-0.163117345165
ACH-000537,-0.021629263445599997
ACH-000541,0.041114551104199995
ACH-000542,-0.119689027457
ACH-000544,0.012472121636
ACH-000545,-0.0822677231421
ACH-000547,0.0762106639502
ACH-000548,-0.210700286777
ACH-000549,-0.19245275760000002
ACH-000550,-0.0621444091548
ACH-000552,-0.0658758518439
ACH-000556,-0.0781103370573
ACH-000557,0.09949015457810001
ACH-000570,-0.0121118512801
ACH-000571,-0.09033129716919999
ACH-000573,-0.0304392587732
ACH-000576,-0.115720997543
ACH-000580,-0.0898432456568
ACH-000584,0.033765540763
ACH-000585,0.0290856015229
ACH-000588,-0.164634822249
ACH-000589,-0.0548073522062
ACH-000591,-0.145837690519
ACH-000593,0.029734904383200002
ACH-000600,-0.006126292153060001
ACH-000601,-0.0336316697112
ACH-000604,0.038084299264000004
ACH-000605,-0.22735832178100002
ACH-000606,-0.11522949289899999
ACH-000608,-0.0125842249736
ACH-000614,-0.14051203289
ACH-000616,0.0732975422908
ACH-000618,-0.122006826318
ACH-000619,0.0412053457915
ACH-000620,-0.144845039071
ACH-000621,0.011516311089200001
ACH-000622,0.0384347887569
ACH-000623,-0.011621996247100001
ACH-000624,-0.087707257293
ACH-000627,-0.17092446253199997
ACH-000630,-0.16965119847600002
ACH-000632,-0.139482872543
ACH-000633,-0.145137404459
ACH-000637,-0.260137160872
ACH-000638,-0.0532019933134
ACH-000646,-0.311456931178
ACH-000647,-0.0623297030772
ACH-000648,-0.0405754240689
ACH-000649,0.0043016350064799995
ACH-000651,-0.144682648171
ACH-000652,-0.112004608609
ACH-000653,-0.0517075703651
ACH-000657,-0.144014023188
ACH-000658,-0.11584801849899999
ACH-000661,-0.014084576466600001
ACH-000662,-0.17669835067499998
ACH-000663,-0.141861256573
ACH-000665,-0.0692248756458
ACH-000671,-0.0676305026893
ACH-000673,-0.0737471876304
ACH-000676,-0.10214457074899999
ACH-000677,-0.049727873085699995
ACH-000681,-0.08688443392589999
ACH-000682,-0.0503856256956
ACH-000683,-0.0227200189764
ACH-000684,0.0505391923618
ACH-000688,-0.194683926632
ACH-000693,-0.11604049555099999
ACH-000694,-0.103802146929
ACH-000695,-0.0046743083439
ACH-000696,-0.0633033619039
ACH-000697,-0.21005225056
ACH-000699,-0.0474019394378
ACH-000701,-0.0381463236472
ACH-000706,-0.107893645982
ACH-000711,-0.17966432369000002
ACH-000713,-0.272844064264
ACH-000714,-0.16711534090500002
ACH-000718,-0.20646035261
ACH-000720,-0.126551691402
ACH-000721,-0.233477692179
ACH-000724,-0.0437095206616
ACH-000725,-0.10317257455600001
ACH-000732,-0.19390566813700003
ACH-000734,-0.187308611084
ACH-000735,0.0194950007698
ACH-000736,0.06944615983680001
ACH-000738,0.08330840484430001
ACH-000746,0.139810777796
ACH-000747,-0.0932986479196
ACH-000748,0.101330481114
ACH-000753,-0.022705257553900002
ACH-000756,-0.00452580473696
ACH-000757,-0.07946667676710001
ACH-000758,0.007460464021590001
ACH-000760,-0.0642958218571
ACH-000763,-0.0876813849343
ACH-000764,0.182310273843
ACH-000765,0.00919209986697
ACH-000766,0.034073917587099996
ACH-000767,-0.103113824563
ACH-000768,0.09596970283770001
ACH-000769,-0.36159551289999997
ACH-000770,-0.150243954311
ACH-000771,-0.021788344837799997
ACH-000773,0.174246516305
ACH-000776,-0.281746417981
ACH-000777,-0.230415944337
ACH-000778,0.0485536824914
ACH-000781,-0.048563649557999994
ACH-000782,0.0488214528691
ACH-000783,-0.0913858114175
ACH-000784,0.0020496198373399998
ACH-000785,-0.0533107279486
ACH-000787,-0.0463818496134
ACH-000788,-0.0531202277403
ACH-000791,-0.185319607947
ACH-000792,0.0816126813378
ACH-000794,-0.08641059739849999
ACH-000796,-0.0999868577002
ACH-000799,-0.218860325897
ACH-000800,0.156704314412
ACH-000802,-0.0957953361689
ACH-000804,-0.308992004598
ACH-000805,0.042828234496099994
ACH-000809,0.041014336534
ACH-000810,-0.573127259083
ACH-000811,-0.006243875984050001
ACH-000817,-0.059790616377499994
ACH-000819,-0.169971538402
ACH-000820,0.238503572771
ACH-000821,-0.22760206323399998
ACH-000822,0.154092318038
ACH-000823,-0.103779620394
ACH-000824,0.055466724803900004
ACH-000827,0.026205957143799998
ACH-000829,0.0466635108093
ACH-000831,-0.171944782984
ACH-000832,-0.161489064422
ACH-000833,-0.142090293715
ACH-000834,-0.0264863000696
ACH-000835,0.0153915204172
ACH-000836,0.223888247896
ACH-000837,0.00798342413031
ACH-000838,-0.060845783758399996
ACH-000839,-0.219198344872
ACH-000840,-0.22653265929299998
ACH-000841,-0.194329905635
ACH-000843,0.0114138151582
ACH-000846,-0.0586350461253
ACH-000847,0.031733547182299995
ACH-000848,-0.11756596184399999
ACH-000849,0.00857039242437
ACH-000851,-0.203941647885
ACH-000855,-0.045789300275600006
ACH-000856,-0.058625122694800004
ACH-000858,-0.157816301867
ACH-000859,-0.008737779395559999
ACH-000861,-0.112052021878
ACH-000862,-0.030736156512299998
ACH-000865,-0.0690355155378
ACH-000866,-0.164273097289
ACH-000867,-0.0311790424358
ACH-000869,-0.12180210374500001
ACH-000872,-0.135723473495
ACH-000873,0.0704731071634
ACH-000876,0.0209541170887
ACH-000878,0.35799985505599996
ACH-000880,-0.0164418567954
ACH-000881,0.033065345491
ACH-000882,-0.143557862837
ACH-000884,-0.0017500914649400002
ACH-000885,-0.318939911215
ACH-000887,-0.150047681931
ACH-000888,-0.09042956636369999
ACH-000889,-0.139768964823
ACH-000890,0.08813111643919999
ACH-000896,-0.010851724467
ACH-000898,-0.0495606713335
ACH-000900,-0.169063401891
ACH-000901,0.0193868443783
ACH-000905,-0.155690246378
ACH-000906,-0.151468883092
ACH-000907,-0.0497370605356
ACH-000910,0.006060260741439999
ACH-000911,-0.0771115006688
ACH-000912,-0.10553222087099999
ACH-000913,0.0615888321805
ACH-000915,0.08171832197239999
ACH-000916,-0.779744828794
ACH-000917,-0.106209345787
ACH-000921,-0.17922062042800002
ACH-000924,-0.0119167189661
ACH-000926,-0.21920552216699998
ACH-000928,-0.285994988026
ACH-000929,0.0571727912596
ACH-000932,-0.12753598321100001
ACH-000935,-0.0720393280188
