,IL12A (3592)
ACH-000004,-0.0352718913977
ACH-000007,-0.22214427979
ACH-000009,-0.00371575756628
ACH-000011,-0.154451212314
ACH-000012,0.033526843203
ACH-000013,-0.0074229557961400005
ACH-000014,-0.146119269237
ACH-000015,0.0631609746539
ACH-000017,-0.20795696415999998
ACH-000018,-0.184540605441
ACH-000019,-0.19148839565900003
ACH-000021,0.0274753994175
ACH-000022,0.0180712023774
ACH-000025,-0.15666045595699998
ACH-000028,-0.127279532533
ACH-000030,-0.0889054981054
ACH-000035,-0.127518517598
ACH-000036,-0.24501650237599998
ACH-000037,-0.150929345539
ACH-000039,-0.042414593088199996
ACH-000040,-0.0779943162903
ACH-000041,-0.0413480856063
ACH-000042,-0.0276153914927
ACH-000045,-0.0973850431285
ACH-000047,-0.0670260294181
ACH-000052,-0.237800374644
ACH-000053,0.0417111120604
ACH-000054,-0.118654083098
ACH-000055,-0.046505936873900006
ACH-000060,-0.287761466118
ACH-000067,-0.11712254979299999
ACH-000070,-0.25798953225000004
ACH-000075,-0.266853889
ACH-000078,-0.0281060445095
ACH-000082,-0.0473763684173
ACH-000085,-0.0539911728553
ACH-000086,-0.0884768452815
ACH-000087,-0.0654658701197
ACH-000092,-0.111303798343
ACH-000095,-0.0766691576268
ACH-000097,-0.0470285502113
ACH-000098,-0.024926574939799998
ACH-000099,0.126954856378
ACH-000108,0.07190852803060001
ACH-000113,-0.15014401443
ACH-000115,0.17181698649
ACH-000116,0.0323596258497
ACH-000118,0.07531032409180001
ACH-000120,-0.0369100840067
ACH-000123,0.0272923171162
ACH-000127,0.0341471087903
ACH-000128,-0.026385041647700003
ACH-000132,-0.113694064444
ACH-000133,-0.19034984640099997
ACH-000137,0.0310687075294
ACH-000138,-0.0431074391551
ACH-000142,-0.0813373825593
ACH-000143,-0.167549839662
ACH-000146,-0.048545469785799995
ACH-000148,-0.045877036225899996
ACH-000150,0.165706216449
ACH-000152,-0.0265806476504
ACH-000153,-0.0784766893095
ACH-000159,-0.146737918773
ACH-000160,0.0240971677548
ACH-000163,-0.0295470232504
ACH-000167,0.0164871851997
ACH-000168,-0.116454152944
ACH-000169,-0.130641307825
ACH-000178,-0.14843456894200002
ACH-000182,0.129035320334
ACH-000183,-0.138288595573
ACH-000188,-0.014432883331799998
ACH-000189,-0.154227961802
ACH-000190,-0.180728798374
ACH-000198,0.02279606151
ACH-000204,0.0622353781662
ACH-000206,-0.138505921252
ACH-000207,0.202427254694
ACH-000211,0.00905026087316
ACH-000215,-0.07932108404299999
ACH-000221,0.13788840797000002
ACH-000222,0.047772232230900005
ACH-000223,0.0448692657147
ACH-000226,-0.16653130944800001
ACH-000227,-0.33898175624300003
ACH-000228,0.0661724688091
ACH-000231,-0.118732458502
ACH-000232,-0.044729084865600004
ACH-000233,0.076608191233
ACH-000234,-0.21179136575500002
ACH-000235,0.000703159135698
ACH-000237,-0.13598215159000002
ACH-000238,0.214135111829
ACH-000243,0.144392926068
ACH-000244,0.119126776787
ACH-000246,0.0650180433899
ACH-000248,0.000228033280857
ACH-000250,-0.00605634784445
ACH-000251,-0.14233437315
ACH-000253,0.0363421456501
ACH-000255,-0.0306176112328
ACH-000256,-0.08296318976099999
ACH-000257,0.17673754511300002
ACH-000258,-0.211189712335
ACH-000259,-0.105988267547
ACH-000260,0.0133321605593
ACH-000261,0.0031416907315499998
ACH-000262,-0.0403387390043
ACH-000263,-0.0635002267297
ACH-000264,-0.09280463740139998
ACH-000265,0.000556070099434
ACH-000266,0.0721738255988
ACH-000272,0.015003538282600001
ACH-000273,-0.0177639947369
ACH-000274,-0.163150004985
ACH-000277,0.110787530991
ACH-000278,-0.09540887370239999
ACH-000279,0.016143542097
ACH-000280,-0.005868323864779999
ACH-000281,-0.257945800754
ACH-000288,-0.0137737708041
ACH-000291,-0.119128383797
ACH-000293,0.09913703269919999
ACH-000294,0.0184225348336
ACH-000295,-0.163765646324
ACH-000296,-0.00429267640739
ACH-000302,0.0063338540088500005
ACH-000304,-0.0756222875012
ACH-000307,-0.0763824322695
ACH-000308,0.04883790026319999
ACH-000310,0.182938408626
ACH-000311,0.12423542463300001
ACH-000312,0.030946987614400002
ACH-000315,0.118858670571
ACH-000316,-0.07147156438999999
ACH-000317,-0.0641421865979
ACH-000318,0.0408152339745
ACH-000319,-0.106577306257
ACH-000320,0.30082370501899997
ACH-000322,-0.109626839848
ACH-000323,-0.0388800845921
ACH-000324,0.0690637446242
ACH-000329,0.00758361716912
ACH-000330,0.12453875462899999
ACH-000331,-0.302162304401
ACH-000332,0.044213566187199994
ACH-000334,-0.00766761363076
ACH-000335,-0.271876191082
ACH-000336,0.059328935462800006
ACH-000337,-0.0882349808151
ACH-000339,0.029762599660099996
ACH-000341,-0.41686857539000005
ACH-000348,-0.0470953637988
ACH-000350,-0.140575572313
ACH-000352,0.15053005732000002
ACH-000356,0.0329262272477
ACH-000361,-0.0915327831633
ACH-000362,-0.0526929511632
ACH-000363,0.10867254747999999
ACH-000364,-0.1255966603
ACH-000365,0.05141907821769999
ACH-000366,-0.21824018566199999
ACH-000368,-0.0970976550586
ACH-000374,0.0953131900117
ACH-000375,-0.22483464257199998
ACH-000376,-0.0857223748023
ACH-000381,0.159799883369
ACH-000383,-0.017999875711
ACH-000387,0.05946023710059999
ACH-000389,-0.0634568949403
ACH-000390,0.0193927037458
ACH-000393,-0.215501301604
ACH-000395,0.00365369600982
ACH-000397,-0.126571424634
ACH-000401,-0.0553740236159
ACH-000402,-0.236302302875
ACH-000403,0.05755308912359999
ACH-000404,-0.240897947055
ACH-000406,0.023888319485400003
ACH-000407,-0.046075932156499994
ACH-000408,-0.135650225769
ACH-000410,-0.027997409868400002
ACH-000411,0.11046691456499999
ACH-000414,0.0303027625726
ACH-000415,-0.0278680285172
ACH-000416,-0.0344840988863
ACH-000420,-0.0859297068315
ACH-000421,-0.0517601475344
ACH-000424,0.1892638256
ACH-000425,0.117399204309
ACH-000426,-0.018610665349299997
ACH-000427,-0.0990568194094
ACH-000433,0.0297513579849
ACH-000436,-0.0398893278799
ACH-000444,-0.07886266104230001
ACH-000445,-0.22511961467500002
ACH-000448,0.08828863040160001
ACH-000450,-0.101053514097
ACH-000452,-0.168407181604
ACH-000454,-0.0461053329215
ACH-000458,0.0464689717418
ACH-000459,-0.0691502508976
ACH-000460,0.07386023625839999
ACH-000461,0.095992475787
ACH-000463,0.20422895276500003
ACH-000464,-0.298801527242
ACH-000466,-0.0470633843528
ACH-000467,0.014626869862200001
ACH-000468,0.08095310082839999
ACH-000469,-0.07548660895880001
ACH-000470,-0.273523877253
ACH-000471,-0.0275927674862
ACH-000472,-0.00328200438788
ACH-000473,0.0800828910171
ACH-000475,-0.13152354156999999
ACH-000476,0.0175872016459
ACH-000477,-0.124321540863
ACH-000480,-0.00407495805492
ACH-000481,-0.0275158919882
ACH-000483,-0.0790328046067
ACH-000484,-0.0846520592597
ACH-000485,-0.121474588424
ACH-000486,0.0151132756372
ACH-000487,-0.0139032739491
ACH-000488,0.108150080483
ACH-000490,-0.024077505541500004
ACH-000491,0.027012995215699998
ACH-000495,-0.0978738241055
ACH-000496,-0.14152466007099998
ACH-000499,-0.14185422561
ACH-000500,-0.00813829065488
ACH-000502,0.00508246612606
ACH-000503,0.14923783664999998
ACH-000505,-0.118031350128
ACH-000507,0.0788683518812
ACH-000510,0.013281113803299998
ACH-000511,-0.17325855568300003
ACH-000512,-0.0451522000315
ACH-000516,-0.139398987092
ACH-000517,-0.04335488242240001
ACH-000518,-0.0382432717658
ACH-000520,-0.309692312396
ACH-000521,-0.0984166896555
ACH-000522,0.071370820818
ACH-000524,-0.160859400638
ACH-000527,-0.0918111797983
ACH-000528,0.0321905923102
ACH-000537,-0.22508119665999998
ACH-000541,0.22676276616799998
ACH-000542,-0.0739003620913
ACH-000544,-0.023271211929299998
ACH-000545,0.00967004585155
ACH-000547,-0.0984615010224
ACH-000548,-0.013019805416099999
ACH-000549,0.0120272927558
ACH-000550,-0.241591520585
ACH-000552,-0.0409518501485
ACH-000556,-0.0273785450949
ACH-000557,0.104123824161
ACH-000570,0.096328048876
ACH-000571,-0.23059991743099997
ACH-000573,-0.0266315435562
ACH-000576,0.107913038863
ACH-000580,-0.217183286831
ACH-000584,-0.0415477228928
ACH-000585,-0.051699673001100004
ACH-000588,-0.013750803099200001
ACH-000589,-0.05633431887799999
ACH-000591,-0.141748037978
ACH-000593,-0.149415881536
ACH-000600,0.17004007285300002
ACH-000601,-0.0315091400291
ACH-000604,0.159869234847
ACH-000605,0.11407865621300001
ACH-000606,0.00446106558078
ACH-000608,-0.0654993068934
ACH-000614,0.0167988471833
ACH-000616,-0.0166662499006
ACH-000618,0.0623723936112
ACH-000619,-0.0094419200247
ACH-000620,0.153116647908
ACH-000621,0.0324163498066
ACH-000622,0.18728983259799997
ACH-000623,-0.20701624281
ACH-000624,-0.0760486587003
ACH-000627,-0.134310609463
ACH-000630,-0.0379826472789
ACH-000632,0.08222240601610001
ACH-000633,-0.00616471504651
ACH-000637,-0.0265652650022
ACH-000638,0.17795299470800002
ACH-000646,0.0274683060728
ACH-000647,-0.0468010359125
ACH-000648,0.0726650164604
ACH-000649,-0.00750942652129
ACH-000651,0.00550956748786
ACH-000652,0.0775265310946
ACH-000653,-0.011667585695799999
ACH-000657,-0.0429103300629
ACH-000658,-0.0351885612909
ACH-000661,-0.11494560464800001
ACH-000662,0.356915663345
ACH-000663,0.200576039186
ACH-000665,0.0050986011741
ACH-000671,-0.0337874505348
ACH-000673,-0.0103605043721
ACH-000676,-0.047857438718999994
ACH-000677,-0.081053197138
ACH-000681,0.14153109173
ACH-000682,-0.08305192857339999
ACH-000683,0.0531656638529
ACH-000684,0.106989645445
ACH-000688,-0.151470879759
ACH-000693,0.0746397948303
ACH-000694,0.009984689484870002
ACH-000695,0.311641130649
ACH-000696,-0.20366780807100002
ACH-000697,-0.06746304943659999
ACH-000699,-0.0713641331756
ACH-000701,-0.0651541360113
ACH-000706,-0.199274592956
ACH-000711,-0.0341205095993
ACH-000713,-0.0639652297091
ACH-000714,-0.11026528523600002
ACH-000718,0.045035986814299996
ACH-000720,-0.0518898313428
ACH-000721,-0.144869465141
ACH-000724,-0.066408931794
ACH-000725,-0.0490678323017
ACH-000732,-0.121680459848
ACH-000734,-0.040382091725800005
ACH-000735,-0.0684903164858
ACH-000736,-0.0642508636917
ACH-000738,-0.0262928121787
ACH-000746,0.04949197506130001
ACH-000747,-0.0229410434961
ACH-000748,-0.217298452243
ACH-000753,-0.107890963443
ACH-000756,-0.185362511974
ACH-000757,-0.290209895477
ACH-000758,-0.0382215031982
ACH-000760,0.013378984812200002
ACH-000763,-0.055954149643
ACH-000764,-0.0182410961669
ACH-000765,0.0727395991671
ACH-000766,-0.023573106151400004
ACH-000767,0.0228062033574
ACH-000768,0.0367186047721
ACH-000769,0.0165827193088
ACH-000770,-0.15914694782
ACH-000771,0.030253662668900002
ACH-000773,-0.069193783388
ACH-000776,-0.0726768857675
ACH-000777,-0.214991457755
ACH-000778,0.010564353965200002
ACH-000781,0.0662902118815
ACH-000782,-0.0741186633377
ACH-000783,0.0108633796541
ACH-000784,0.020130716504799997
ACH-000785,0.0646414552025
ACH-000787,-0.0404332451514
ACH-000788,0.0119042366628
ACH-000791,0.0682227797893
ACH-000792,-0.151394177189
ACH-000794,-0.0213519024004
ACH-000796,-0.054806024911
ACH-000799,-0.226975982569
ACH-000800,-0.147598525553
ACH-000802,-0.0222774781678
ACH-000804,0.181301338032
ACH-000805,-0.0856832409276
