,MAP2K7 (5609)
ACH-000004,-0.472844660688
ACH-000007,0.025290253411500003
ACH-000009,-0.160452403504
ACH-000011,-0.0571883465403
ACH-000012,-0.13596054489499998
ACH-000013,-0.42570403004699997
ACH-000014,-0.396506764565
ACH-000015,-0.32108430869300003
ACH-000017,-0.394721761153
ACH-000018,-0.49213002655199994
ACH-000019,-0.283383724891
ACH-000021,-0.42441067866099996
ACH-000022,-0.406427877062
ACH-000025,-0.333859753412
ACH-000028,-0.409648924933
ACH-000030,-0.201671380659
ACH-000035,-0.35336521135399995
ACH-000036,-0.623682553918
ACH-000037,-0.456542782333
ACH-000039,-0.229662679909
ACH-000040,-0.753144971034
ACH-000041,-0.389361306707
ACH-000042,-0.37733313659100004
ACH-000045,-0.531360644257
ACH-000047,-0.506660227178
ACH-000052,-0.31606556366099997
ACH-000053,-0.318876633103
ACH-000054,-0.425773227948
ACH-000055,-0.337074143589
ACH-000060,-0.418095926158
ACH-000067,-0.706512102894
ACH-000070,-0.127958104193
ACH-000075,-0.48644538515
ACH-000078,-0.595963228129
ACH-000082,-0.490763948474
ACH-000085,-0.590487551093
ACH-000086,-0.442674691716
ACH-000087,-0.369764972685
ACH-000092,-0.518055459701
ACH-000095,-0.445971646302
ACH-000097,-0.26131763086800003
ACH-000098,-0.541561073722
ACH-000099,-0.394483195465
ACH-000108,-0.6215521397980001
ACH-000113,-0.6586125491
ACH-000115,-0.192137478128
ACH-000116,-0.397579322628
ACH-000118,-0.5664423058770001
ACH-000120,-0.454240746272
ACH-000123,-0.17510214438299998
ACH-000127,-0.492749778232
ACH-000128,-0.40997636829899997
ACH-000132,-0.06538353395169999
ACH-000133,-0.6544673791269999
ACH-000137,-0.737288730985
ACH-000138,-0.36382362366800003
ACH-000142,-0.385777710382
ACH-000143,-0.571126325409
ACH-000146,-0.323220779628
ACH-000148,-0.47375949612499996
ACH-000150,-0.434252128297
ACH-000152,-0.47482284037100003
ACH-000153,-0.0327811180981
ACH-000159,-0.301717356167
ACH-000160,-0.41375004557800005
ACH-000163,-0.204996382403
ACH-000167,-0.5948562185149999
ACH-000168,-0.32245488787300003
ACH-000169,-0.452997175537
ACH-000178,-0.34384579315700003
ACH-000182,-0.27725578819
ACH-000183,-0.247026765814
ACH-000188,-0.392298136602
ACH-000189,-0.196724183341
ACH-000190,-0.345958608226
ACH-000198,-0.286583683327
ACH-000204,-0.282759088614
ACH-000206,-0.6074983174040001
ACH-000207,-0.222616385132
ACH-000211,-0.6245128877189999
ACH-000215,-0.45429412491899995
ACH-000221,-0.311104147441
ACH-000222,-0.617151282315
ACH-000223,-0.46735468186800005
ACH-000226,-0.452368460964
ACH-000227,-0.672150655703
ACH-000228,-0.651293089932
ACH-000231,-0.178190749702
ACH-000232,-0.40412322552599994
ACH-000233,-0.575647233736
ACH-000234,-0.245072374425
ACH-000235,-0.387565621043
ACH-000237,-0.256342958825
ACH-000238,-0.413374476832
ACH-000243,-0.41410088916999993
ACH-000244,-0.329816733127
ACH-000246,-0.292753062119
ACH-000248,-0.49339858288000005
ACH-000250,-0.425608344926
ACH-000251,-0.53322519679
ACH-000253,-0.102821479055
ACH-000255,-0.212403727656
ACH-000256,-0.48258747237899996
ACH-000257,0.21984642160300003
ACH-000258,-0.32510846311299996
ACH-000259,-0.300495731276
ACH-000260,-0.430698383482
ACH-000261,-0.293626481635
ACH-000262,-0.24739075835299998
ACH-000263,-0.24151317000300002
ACH-000264,-0.488134990836
ACH-000265,-0.526883516666
ACH-000266,-0.371947464528
ACH-000272,-0.517455958642
ACH-000273,-0.444999705397
ACH-000274,-0.683675383754
ACH-000277,-0.519222549539
ACH-000278,-0.40818172459200003
ACH-000279,-0.49794211963299995
ACH-000280,-0.522551730748
ACH-000281,-0.358856667497
ACH-000288,-0.282513317359
ACH-000291,-0.422939351611
ACH-000293,-0.582240760758
ACH-000294,-0.228965612874
ACH-000295,-0.29045830054
ACH-000296,-0.557816179507
ACH-000302,-0.769726188786
ACH-000304,-0.960992737147
ACH-000307,-0.536591601941
ACH-000308,-0.510101824452
ACH-000310,-0.41743241672200004
ACH-000311,-0.383670870249
ACH-000312,-0.538463698281
ACH-000315,-0.590321036123
ACH-000316,-0.222212360257
ACH-000317,-0.40614419852899997
ACH-000318,-0.6063760206859999
ACH-000319,-0.543880132641
ACH-000320,-0.328615835189
ACH-000322,-0.5561157228
ACH-000323,-0.489869277349
ACH-000324,-0.562393846637
ACH-000329,-0.551601164488
ACH-000330,-0.376037230176
ACH-000331,-0.39519408953100005
ACH-000332,0.07039055037980001
ACH-000334,-0.608223978092
ACH-000335,-0.329025477764
ACH-000336,-0.17640180137800002
ACH-000337,-0.5411676504199999
ACH-000339,-0.7189137846070001
ACH-000341,-0.686284123555
ACH-000348,-0.559900830027
ACH-000350,-0.347207055908
ACH-000352,-0.17228043967099999
ACH-000356,-0.0835770098687
ACH-000361,-0.195591872384
ACH-000362,-0.528733413968
ACH-000363,-0.16762320438
ACH-000364,-0.9708580895469999
ACH-000365,-0.515019746424
ACH-000366,-0.230947917938
ACH-000368,-0.41182524351099997
ACH-000374,-0.461949878393
ACH-000375,-0.185480901181
ACH-000376,-0.154885296631
ACH-000381,-0.245184274639
ACH-000383,-0.39360420895000003
ACH-000387,-0.459846670983
ACH-000389,-0.38744392627499996
ACH-000390,-0.447026469228
ACH-000393,-0.529975006215
ACH-000395,-0.451943562531
ACH-000397,-0.330732515062
ACH-000401,-0.6210078428119999
ACH-000402,-0.577966365066
ACH-000403,-0.45137552173600004
ACH-000404,-0.427956779278
ACH-000406,-0.30688238221299996
ACH-000407,-0.305709863398
ACH-000408,-0.472686885662
ACH-000410,-0.24731773545699998
ACH-000411,-0.445427200699
ACH-000414,-0.473459771009
ACH-000415,-0.454265438235
ACH-000416,-0.41731972476400003
ACH-000420,-0.64458148349
ACH-000421,-0.20493599129299997
ACH-000424,-0.514164005397
ACH-000425,-0.42983675125799997
ACH-000426,-0.238671957102
ACH-000427,-0.511552607046
ACH-000433,-0.686012652942
ACH-000436,0.011373434890399998
ACH-000444,-0.449132270799
ACH-000445,-0.21917314124099999
ACH-000448,-0.519023310271
ACH-000450,-0.149561195028
ACH-000452,-0.425095221854
ACH-000454,-0.416967521636
ACH-000458,-0.482854501461
ACH-000459,-0.66713434921
ACH-000460,-0.324102370524
ACH-000461,-0.495504617087
ACH-000463,-0.289383004369
ACH-000464,-0.579288110487
ACH-000466,-0.786859039941
ACH-000467,-0.161691066206
ACH-000468,-0.306828429981
ACH-000469,-0.7155629380320001
ACH-000470,-0.6040386707509999
ACH-000471,-0.35387998495899997
ACH-000472,-0.35368538548600004
ACH-000473,-0.224179838042
ACH-000475,-0.426939625978
ACH-000476,-0.491167956
ACH-000477,-0.5293557652399999
ACH-000480,-0.570565537929
ACH-000481,-0.44215297229999995
ACH-000483,0.0552521283371
ACH-000484,-0.575374174715
ACH-000485,-0.324451446973
ACH-000486,-0.384617677725
ACH-000487,-0.453249997851
ACH-000488,-0.408056749275
ACH-000490,-0.370793130401
ACH-000491,-0.389462129259
ACH-000495,0.051516040983
ACH-000496,-0.473758106201
ACH-000499,-0.46560239641500006
ACH-000500,0.31695114267700003
ACH-000502,-0.31967843057100004
ACH-000503,-0.330008289758
ACH-000505,-0.29209547179
ACH-000507,-0.49481850844999997
ACH-000510,-0.231093058177
ACH-000511,-0.49852817366999996
ACH-000512,-0.314545266535
ACH-000516,-0.642056627131
ACH-000517,-0.55027612533
ACH-000518,-0.406248177323
ACH-000520,-0.41453152393299997
ACH-000521,-0.438886148627
ACH-000522,-0.42131926335000003
ACH-000524,-0.388868056721
ACH-000527,-0.35745617699500004
ACH-000528,-0.19657164680199998
ACH-000537,-0.620915374747
ACH-000541,-0.670480052759
ACH-000542,-0.330920584493
ACH-000544,-0.21155809737599998
ACH-000545,-0.422866574817
ACH-000547,-0.46807443687100003
ACH-000548,-0.493061200012
ACH-000549,-0.424818080783
ACH-000550,-0.125641312977
ACH-000552,-0.119617292051
ACH-000556,-0.46920043551299995
ACH-000557,-0.491243878247
ACH-000570,-0.41114298109499997
ACH-000571,-0.7685399854530001
ACH-000573,-0.46910640806599996
ACH-000576,-0.130802036103
ACH-000580,-0.38108902494099994
ACH-000584,-0.367779855527
ACH-000585,-0.903604826283
ACH-000588,-0.268302414025
ACH-000589,-0.519641600123
ACH-000591,-0.489709442386
ACH-000593,-0.482984235271
ACH-000600,-0.644226450017
ACH-000601,-0.41358451653300005
ACH-000604,-0.697843657531
ACH-000605,-0.231786505904
ACH-000606,-0.29411940795
ACH-000608,-0.34877503919299996
ACH-000614,-0.240557649559
ACH-000616,-0.37069909366099996
ACH-000618,-0.35373399860200005
ACH-000619,-0.441747297652
ACH-000620,-0.354312160041
ACH-000621,-0.533643439596
ACH-000622,-0.22373042067200002
ACH-000623,-0.324765240236
ACH-000624,-0.331150985396
ACH-000627,-0.572605277273
ACH-000630,-0.402167728367
ACH-000632,-0.49636797095799995
ACH-000633,-0.526707219841
ACH-000637,-0.36313872644100004
ACH-000638,-0.35508743657700004
ACH-000646,-0.885470829647
ACH-000647,-0.443568758335
ACH-000648,0.00675642450142
ACH-000649,-0.474597276233
ACH-000651,-0.333615078755
ACH-000652,-0.252417143153
ACH-000653,-0.37403481005500006
ACH-000657,-0.466067167747
ACH-000658,-0.520804595454
ACH-000661,-0.374200612689
ACH-000662,-0.5506293309260001
ACH-000663,-0.302700824734
ACH-000665,-0.5639237481430001
ACH-000671,-0.332857940657
ACH-000673,-0.482377077667
ACH-000676,-0.38369730648199996
ACH-000677,-0.166119063308
ACH-000681,-0.21293428010600002
ACH-000682,-0.400684322285
ACH-000683,-0.35713182052500003
ACH-000684,-0.48835677696
ACH-000688,-0.200081055164
ACH-000693,-0.183183728759
ACH-000694,-0.31394195326200003
ACH-000695,-0.40180580771200003
ACH-000696,-0.5952759290999999
ACH-000697,-0.8054619558409999
ACH-000699,-0.510629680986
ACH-000701,-0.549581948895
ACH-000706,-0.29343007323000003
ACH-000711,-0.403567958331
ACH-000713,-0.508345588775
ACH-000714,-0.63445357118
ACH-000718,-0.28952948509
ACH-000720,-0.42312304449500004
ACH-000721,-0.450937154125
ACH-000724,-0.509105985414
ACH-000725,-0.24462859399700002
ACH-000732,-0.44729857331999995
ACH-000734,-0.365793535844
ACH-000735,-0.484875501516
ACH-000736,-0.303988856499
ACH-000738,-0.80137246345
ACH-000746,-0.272813019587
ACH-000747,-0.320620934608
ACH-000748,0.025124163518699998
ACH-000753,-0.435466735264
ACH-000756,-0.39288848354999995
ACH-000757,-0.22326702821400002
ACH-000758,-0.300900055571
ACH-000760,-0.421459847979
ACH-000763,-0.318832666849
ACH-000764,-0.0929930119579
ACH-000765,-0.36618475897200004
ACH-000766,-0.455009698172
ACH-000767,-0.505658449786
ACH-000768,-0.406799387305
