,PSEN2 (5664)
ACH-000004,-0.0639964255501
ACH-000007,0.29475315550299996
ACH-000009,0.131300503554
ACH-000011,-0.004662388276550001
ACH-000012,0.181388110075
ACH-000013,0.0683427607764
ACH-000014,0.17414302219
ACH-000015,0.154847305875
ACH-000017,0.0431328732185
ACH-000018,0.202995739795
ACH-000019,0.265779452676
ACH-000021,0.0931821333426
ACH-000022,0.024104912363
ACH-000025,-0.06697103533969999
ACH-000028,0.16839317410000001
ACH-000030,0.0451361707847
ACH-000035,0.0997818463987
ACH-000036,0.28821713319200004
ACH-000037,0.20432781223000002
ACH-000039,0.192689563753
ACH-000040,0.10103549884
ACH-000041,0.0432458381178
ACH-000042,0.0883098958237
ACH-000045,0.113980570599
ACH-000047,0.0935102195786
ACH-000052,-0.0823866854598
ACH-000053,0.104938593091
ACH-000054,0.0260763556995
ACH-000055,0.161421727896
ACH-000060,0.249194299909
ACH-000067,0.110577691807
ACH-000070,-0.122874989366
ACH-000075,0.26408083592500003
ACH-000078,0.09898838496739998
ACH-000082,0.11102788338099999
ACH-000085,-0.0596891878405
ACH-000086,0.250765926088
ACH-000087,0.25129794109700004
ACH-000092,0.0434932834624
ACH-000095,0.137572915294
ACH-000097,0.290440809656
ACH-000098,0.07377658214630001
ACH-000099,0.161965516936
ACH-000108,0.16934246326299998
ACH-000113,0.165896778696
ACH-000115,0.010612080467700001
ACH-000116,0.0902908393389
ACH-000118,0.22661245767299998
ACH-000120,-0.088343242341
ACH-000123,0.191732893283
ACH-000127,0.0869448045268
ACH-000128,0.22199108882100002
ACH-000132,0.024457534122200003
ACH-000133,0.18692403812600003
ACH-000137,0.370880421563
ACH-000138,0.230281615918
ACH-000142,-0.057716191207
ACH-000143,0.0005855405676990001
ACH-000146,0.044106571147600006
ACH-000148,0.07753688799380001
ACH-000150,0.28501743334199997
ACH-000152,0.14494993857000002
ACH-000153,0.34301393668700003
ACH-000159,0.295950545744
ACH-000160,0.038319313333
ACH-000163,0.112985330159
ACH-000167,-0.0799501084655
ACH-000168,0.113679567787
ACH-000169,0.195408845713
ACH-000178,0.0851758951495
ACH-000182,0.18600168786200003
ACH-000183,0.125903590208
ACH-000188,0.127815837577
ACH-000189,0.24661402306299998
ACH-000190,0.19788479064199999
ACH-000198,0.0640716418185
ACH-000204,-0.17196457495
ACH-000206,-0.104491381578
ACH-000207,-0.0794120988167
ACH-000211,0.187926943111
ACH-000215,0.138506807729
ACH-000221,0.138325629568
ACH-000222,0.224216038202
ACH-000223,0.0534146143537
ACH-000226,-0.0797342364619
ACH-000227,-0.0430444466435
ACH-000228,0.025934714353400005
ACH-000231,-0.00663726929921
ACH-000232,0.0136699471855
ACH-000233,0.062176810922300006
ACH-000234,0.134888266704
ACH-000235,0.164291454354
ACH-000237,0.103719457747
ACH-000238,0.10570621043400001
ACH-000243,0.20186921664700003
ACH-000244,0.134400961407
ACH-000246,0.166003012767
ACH-000248,0.139405182216
ACH-000250,0.130494108768
ACH-000251,0.207621747303
ACH-000253,-0.00255000363592
ACH-000255,0.158396012694
ACH-000256,0.208518197286
ACH-000257,-0.00530044560255
ACH-000258,0.318353712137
ACH-000259,0.123387305967
ACH-000260,0.0815872870672
ACH-000261,0.170481529795
ACH-000262,-0.00955476109384
ACH-000263,-0.147117980484
ACH-000264,0.049055085005099995
ACH-000265,0.265196396547
ACH-000266,0.102248898847
ACH-000272,-0.012575895884799999
ACH-000273,0.157634548117
ACH-000274,0.0385613142519
ACH-000277,-0.060213749615400006
ACH-000278,0.108921724101
ACH-000279,0.193182767581
ACH-000280,0.15293880851299999
ACH-000281,0.0384229073668
ACH-000288,-0.04404623499890001
ACH-000291,0.11693499031099999
ACH-000293,0.16197247973099999
ACH-000294,0.09089876264630001
ACH-000295,0.0376845463749
ACH-000296,0.268690942913
ACH-000302,0.175046701523
ACH-000304,0.11017173740700001
ACH-000307,0.07579451268489999
ACH-000308,0.0765956772642
ACH-000310,0.09134446561699999
ACH-000311,0.144810130116
ACH-000312,-0.00296329745484
ACH-000315,0.21056679316799998
ACH-000316,0.0027994511261999998
ACH-000317,0.14922222095100002
ACH-000318,-0.00247323240149
ACH-000319,0.187825804704
ACH-000320,0.0792565495073
ACH-000322,0.222431956196
ACH-000323,0.058792486004
ACH-000324,0.17693470281100002
ACH-000329,-0.016040908565
ACH-000330,0.205749650133
ACH-000331,0.0263580694386
ACH-000332,0.0971843903458
ACH-000334,0.252668692897
ACH-000335,0.13636308100800001
ACH-000336,0.04436959102580001
ACH-000337,-0.0676512392243
ACH-000339,0.11815046842299999
ACH-000341,0.27782927821
ACH-000348,0.007156014581590001
ACH-000350,0.125673444112
ACH-000352,0.101731532134
ACH-000356,0.054571887370100006
ACH-000361,0.271574038987
ACH-000362,0.24625379701400002
ACH-000363,0.053601481156599996
ACH-000364,0.207911131358
ACH-000365,0.132440145081
ACH-000366,0.200060537691
ACH-000368,0.06472683465739999
ACH-000374,0.225685849496
ACH-000375,-0.00741866143158
ACH-000376,0.08551443505439998
ACH-000381,0.129806512783
ACH-000383,0.0495117230239
ACH-000387,0.14321979965099998
ACH-000389,0.09485951525460001
ACH-000390,0.0639381727802
ACH-000393,0.17778612842500002
ACH-000395,0.141186386948
ACH-000397,0.052492599387300005
ACH-000401,0.0240238494377
ACH-000402,0.161642026174
ACH-000403,0.011542920973799999
ACH-000404,0.547195544194
ACH-000406,0.115305126734
ACH-000407,0.20697268483800002
ACH-000408,0.24071830429000002
ACH-000410,0.061235125713
ACH-000411,0.05412216568059999
ACH-000414,0.153850239996
ACH-000415,0.0798829858362
ACH-000416,0.0975756123649
ACH-000420,0.0533581337664
ACH-000421,0.15936654768300001
ACH-000424,0.0274832086021
ACH-000425,0.0796652797506
ACH-000426,-0.023245939133099996
ACH-000427,0.19640665199299998
ACH-000433,0.114061268718
ACH-000436,-0.239384806877
ACH-000444,0.21597598034600002
ACH-000445,0.10621640749299999
ACH-000448,0.118351136947
ACH-000450,0.171969724259
ACH-000452,0.0753942312452
ACH-000454,0.00416587173671
ACH-000458,-0.060594951301
ACH-000459,0.0299591040553
ACH-000460,0.17684995431699999
ACH-000461,-0.054472133942200004
ACH-000463,0.0587776337533
ACH-000464,0.21901178363
ACH-000466,0.12004428104699999
ACH-000467,0.037660726777800003
ACH-000468,0.181622773983
ACH-000469,0.10224836024900001
ACH-000470,0.156380305767
ACH-000471,0.219446214531
ACH-000472,0.044190164281800004
ACH-000473,0.172888899653
ACH-000475,0.18697067451299998
ACH-000476,0.226463857314
ACH-000477,0.07651868448739998
ACH-000480,0.17736526683899997
ACH-000481,0.0733248948047
ACH-000483,-0.06803004499649999
ACH-000484,-0.12431182395099999
ACH-000485,0.290378347649
ACH-000486,0.135917129074
ACH-000487,-0.000938087786954
ACH-000488,0.11074647067299999
ACH-000490,0.108994509329
ACH-000491,0.36558880186399995
ACH-000495,0.11515325200200001
ACH-000496,0.138401353704
ACH-000499,0.197657167608
ACH-000500,0.204407515263
ACH-000502,0.111436418742
ACH-000503,0.0158726455506
ACH-000505,0.00603992477076
ACH-000507,0.0721590249667
ACH-000510,0.166421679605
ACH-000511,0.0981357589092
ACH-000512,-0.119034641983
ACH-000516,-0.15337646092499999
ACH-000517,0.0689087553956
ACH-000518,0.0380100071135
ACH-000520,0.027967879849
ACH-000521,0.138592906893
ACH-000522,0.144843212471
ACH-000524,0.117978492004
ACH-000527,0.178074380773
ACH-000528,0.16393407750999997
ACH-000537,0.0772054056872
ACH-000541,-0.145099454449
ACH-000542,0.133815894194
ACH-000544,0.012299787840799999
ACH-000545,0.134891240356
ACH-000547,-0.0643531543021
ACH-000548,0.120231077268
ACH-000549,0.134215434044
ACH-000550,0.029135197539400002
ACH-000552,0.203745892114
ACH-000556,0.114047781874
ACH-000557,0.158278427534
ACH-000570,0.17306957852899998
ACH-000571,-0.0235885309754
ACH-000573,0.0916938049192
ACH-000576,-0.0528645818946
ACH-000580,0.318147460137
ACH-000584,0.18445751415999997
ACH-000585,0.19919920755399997
ACH-000588,0.0666632666097
ACH-000589,0.155513154079
ACH-000591,0.058803356734300004
ACH-000593,0.00871718582709
ACH-000600,0.200233169659
ACH-000601,0.10044336208900001
ACH-000604,0.0413976454058
ACH-000605,0.00670914083325
ACH-000606,0.0817875134672
ACH-000608,0.156918766746
ACH-000614,0.211707624961
ACH-000616,-0.0717871598672
ACH-000618,0.194107837489
ACH-000619,0.195284128524
ACH-000620,0.000190818338447
ACH-000621,0.0549848184191
ACH-000622,-0.000631534870883
ACH-000623,0.316362631657
ACH-000624,0.176114894214
ACH-000627,0.19753272520999998
ACH-000630,0.0961335018111
ACH-000632,0.0919231324212
ACH-000633,0.0635504626266
ACH-000637,0.22645844525400002
ACH-000638,0.296082960638
ACH-000646,0.15402554521
ACH-000647,0.11193605069700001
ACH-000648,-0.216259105412
ACH-000649,0.129357665939
ACH-000651,0.094389719383
ACH-000652,0.111793238642
ACH-000653,0.076478315447
ACH-000657,0.0863499675201
ACH-000658,0.06893914451010001
ACH-000661,0.0692638885663
ACH-000662,-0.33707059798699995
ACH-000663,0.165116227046
ACH-000665,0.08653027411710001
ACH-000671,0.101272852555
ACH-000673,0.14567248995100002
ACH-000676,0.0557367405435
ACH-000677,0.304875916714
