,DMPK (1760)
ACH-000004,-0.142119262859
ACH-000007,0.129257517716
ACH-000009,0.140781100435
ACH-000011,0.16849570279599999
ACH-000012,-0.164253655331
ACH-000013,-0.090871654639
ACH-000014,0.058864145636
ACH-000015,-0.161841792737
ACH-000017,0.137514146558
ACH-000018,-0.08563686651529999
ACH-000019,-0.0892065829438
ACH-000021,-0.08699943589050001
ACH-000022,0.00505532499091
ACH-000025,0.252734161767
ACH-000028,0.0817089524312
ACH-000030,-0.100436290342
ACH-000035,0.00755701789201
ACH-000036,-0.011605386013499999
ACH-000037,0.197985407558
ACH-000039,-0.007802823610959999
ACH-000040,-0.0693599987097
ACH-000041,0.057534603377400004
ACH-000042,0.11823744076500001
ACH-000045,-0.130250425136
ACH-000047,0.028818834078900003
ACH-000052,-0.053483802602500005
ACH-000053,-0.322619169148
ACH-000054,-0.07846979995839999
ACH-000055,0.0163137049294
ACH-000060,0.198105112214
ACH-000067,0.0775092977355
ACH-000070,-0.133370369039
ACH-000075,-0.0177008219355
ACH-000078,0.0059462792465599995
ACH-000082,-0.037445727428599994
ACH-000085,-0.194149564414
ACH-000086,-0.13526433655200001
ACH-000087,-0.0448562178324
ACH-000092,0.0036672294960500003
ACH-000095,0.115925617279
ACH-000097,0.0477125824001
ACH-000098,-0.0748145641941
ACH-000099,0.0773365565498
ACH-000108,-0.09903981865730001
ACH-000113,-0.12421586400999998
ACH-000115,-0.0601523995685
ACH-000116,0.0167014081082
ACH-000118,0.0628191738738
ACH-000120,0.057337452785400006
ACH-000123,-0.08307051924110001
ACH-000127,0.0258292167698
ACH-000128,0.190368062887
ACH-000132,-0.0178703322222
ACH-000133,-0.014861239987600002
ACH-000137,-0.27267439746
ACH-000138,0.0237138492793
ACH-000142,0.0471463428648
ACH-000143,0.200488662866
ACH-000146,-0.139948372169
ACH-000148,-0.047489747861400006
ACH-000150,-0.0490140045844
ACH-000152,-0.167117739412
ACH-000153,0.193071621254
ACH-000159,0.0490184208205
ACH-000160,0.0159412878633
ACH-000163,-0.014203059052799998
ACH-000167,0.110846970671
ACH-000168,-0.147581859974
ACH-000169,0.0624566650308
ACH-000178,-0.013815286365
ACH-000182,-0.0019209979169800002
ACH-000183,-0.0686436788757
ACH-000188,0.0247798743953
ACH-000189,-0.11853722309900001
ACH-000190,0.07334366873039999
ACH-000198,0.0294700614984
ACH-000204,0.0590340843704
ACH-000206,0.012427342472
ACH-000207,0.028451203809000004
ACH-000211,-0.034677463539999995
ACH-000215,0.0304966018877
ACH-000221,-0.35004298736999995
ACH-000222,0.078782081167
ACH-000223,0.11481841487500001
ACH-000226,0.0688690083065
ACH-000227,0.144908076321
ACH-000228,-0.0671416403539
ACH-000231,-0.11769619681700001
ACH-000232,0.105131345669
ACH-000233,0.137830744018
ACH-000234,-0.166471929439
ACH-000235,-0.045124227199499996
ACH-000237,-0.0200604321194
ACH-000238,0.0567101029748
ACH-000243,0.155578507463
ACH-000244,0.18275170838399998
ACH-000246,0.0261281774933
ACH-000248,0.0862860610276
ACH-000250,0.00707289196688
ACH-000251,0.20006013846999998
ACH-000253,0.020370035045599998
ACH-000255,-0.0916061948855
ACH-000256,-0.270661405371
ACH-000257,-0.21671223458
ACH-000258,0.015026145741900001
ACH-000259,0.0363486170592
ACH-000260,0.030712313760199998
ACH-000261,-0.0847094083173
ACH-000262,-0.0394471262669
ACH-000263,0.39136351868
ACH-000264,0.082759286604
ACH-000265,0.0331091633776
ACH-000266,-0.020926062746
ACH-000272,0.12062807792500001
ACH-000273,0.0658112093987
ACH-000274,0.025125522341299996
ACH-000277,0.137917334329
ACH-000278,0.0701836786234
ACH-000279,-0.024112570512599997
ACH-000280,-0.028410257316
ACH-000281,0.14489981492999998
ACH-000288,0.00348419966855
ACH-000291,-0.029786093806
ACH-000293,0.0729684881075
ACH-000294,0.016948055027600002
ACH-000295,0.0368646585
ACH-000296,-0.11034936511499999
ACH-000302,-0.340195180883
ACH-000304,-0.219676724402
ACH-000307,0.141381816798
ACH-000308,-0.11386578246300001
ACH-000310,0.168196731284
ACH-000311,-0.0847912276231
ACH-000312,0.0835629904434
ACH-000315,-0.022445752382299997
ACH-000316,0.0373385992893
ACH-000317,0.058592331925400004
ACH-000318,-0.12560023599
ACH-000319,-0.0281376384703
ACH-000320,0.36057433403899997
ACH-000322,0.157449749654
ACH-000323,-0.10405529343699998
ACH-000324,-0.0162669816854
ACH-000329,-0.0147979353063
ACH-000330,0.0660264420932
ACH-000331,0.169252670341
ACH-000332,-0.0250871025294
ACH-000334,-0.0650380373319
ACH-000335,0.021185131180500003
ACH-000336,0.0862437899078
ACH-000337,0.0293711855952
ACH-000339,-0.0231944023966
ACH-000341,-0.18716421072
ACH-000348,0.0180848788496
ACH-000350,0.160361784786
ACH-000352,-0.0527560489966
ACH-000356,-0.263356980329
ACH-000361,0.131320598182
ACH-000362,-0.012386051007999999
ACH-000363,0.0465941705399
ACH-000364,-0.00684035703925
ACH-000365,-0.0421807002948
ACH-000366,-0.189133045842
ACH-000368,0.139107605551
ACH-000374,0.09900462870960001
ACH-000375,-0.109743762457
ACH-000376,0.0493966959638
ACH-000381,0.026107585533099997
ACH-000383,-0.0669550265945
ACH-000387,0.006164385719589999
ACH-000389,-0.067050345575
ACH-000390,-0.146538591124
ACH-000393,-0.0850455686305
ACH-000395,-0.44010242205300004
ACH-000397,-0.0888526620408
ACH-000401,-0.274034364287
ACH-000402,-0.194359308624
ACH-000403,0.0162078614386
ACH-000404,0.383166328915
ACH-000406,-0.023562918799099997
ACH-000407,0.124471236575
ACH-000408,0.00816556786589
ACH-000410,-0.0245344239253
ACH-000411,-0.0107697481997
ACH-000414,0.00993453494025
ACH-000415,-0.0500058414888
ACH-000416,0.0284966329739
ACH-000420,0.025690922995099997
ACH-000421,-0.0024671809196
ACH-000424,-0.252161210322
ACH-000425,-0.01308328902
ACH-000426,0.0868710322776
ACH-000427,0.0613454462416
ACH-000433,-0.0657524377184
ACH-000436,0.128209947082
ACH-000444,0.0165565141584
ACH-000445,-0.0444052403737
ACH-000448,-0.0693474641268
ACH-000450,-0.294217027741
ACH-000452,0.100342292063
ACH-000454,-0.0588769407015
ACH-000458,0.0223459545547
ACH-000459,0.00849411880628
ACH-000460,-0.243426123758
ACH-000461,0.182085809156
ACH-000463,0.0276449150572
ACH-000464,0.0463124253063
ACH-000466,0.071975990002
ACH-000467,-0.032415538810200005
ACH-000468,-0.21040373544399998
ACH-000469,-0.0408828873944
ACH-000470,-0.060706496497900005
ACH-000471,-0.147377576318
ACH-000472,-0.0247411871448
ACH-000473,-0.07229144923389999
ACH-000475,0.027784604130099998
ACH-000476,-0.08011958608610001
ACH-000477,-0.253663837224
ACH-000480,-0.111525418904
ACH-000481,0.0812866754575
ACH-000483,0.0102732304292
ACH-000484,-0.171938060725
ACH-000485,0.0963030660108
ACH-000486,0.029019980295700003
ACH-000487,0.05225398270269999
ACH-000488,0.058476263270300005
ACH-000490,0.0906086287721
ACH-000491,0.0157639710066
ACH-000495,0.00240187022179
ACH-000496,0.10401247189
ACH-000499,-0.163529719265
ACH-000500,-0.389667409515
ACH-000502,-0.026117183637
ACH-000503,-0.18858305423799998
ACH-000505,-0.0129927546403
ACH-000507,-0.0226556306483
ACH-000510,-0.221084847346
