,UNC13B (10497)
ACH-000004,-0.0511400230011
ACH-000007,-0.0693742847931
ACH-000009,-0.35592721031900004
ACH-000011,-0.0239609478171
ACH-000012,-0.075127826705
ACH-000013,-0.17012270557
ACH-000014,-0.34267908573600003
ACH-000015,-0.203108219159
ACH-000017,-0.14224943221300002
ACH-000018,-0.371576891547
ACH-000019,0.122609045394
ACH-000021,-0.20765159070300002
ACH-000022,-0.236484049221
ACH-000025,-0.180406777899
ACH-000028,-0.0353073344182
ACH-000030,-0.19778514100000003
ACH-000035,0.0016573943137199998
ACH-000036,0.0497584572831
ACH-000037,-0.335469104135
ACH-000039,-0.268664061483
ACH-000040,-0.0052393708182700005
ACH-000041,-0.304542120405
ACH-000042,-0.0900727199294
ACH-000045,-0.253743535997
ACH-000047,0.0015304703025799998
ACH-000052,0.106142286574
ACH-000053,-0.0661496798417
ACH-000054,-0.09943617952130002
ACH-000055,-0.29042802634
ACH-000060,-0.08083340773839999
ACH-000067,-0.0772474117223
ACH-000070,-0.0376008641417
ACH-000075,0.075255669803
ACH-000078,-0.120196572775
ACH-000082,-0.30687249533300004
ACH-000085,-0.366173211108
ACH-000086,-0.108777981069
ACH-000087,-0.0551727846065
ACH-000092,-0.147510932093
ACH-000095,-0.081941658558
ACH-000097,-0.053480113549100004
ACH-000098,-0.170367619549
ACH-000099,-0.116211173864
ACH-000108,-0.127623974763
ACH-000113,-0.0348160525734
ACH-000115,0.111460400844
ACH-000116,0.05466218669509999
ACH-000118,-0.0361288790202
ACH-000120,-0.0413076483897
ACH-000123,-0.129242267826
ACH-000127,0.0331418831871
ACH-000128,-0.156034083673
ACH-000132,-0.161502551922
ACH-000133,-0.09501622869069999
ACH-000137,-0.060781843383599994
ACH-000138,-0.055783089065800005
ACH-000142,-0.0457922726174
ACH-000143,0.09230609080749999
ACH-000146,-0.104181745425
ACH-000148,-0.16457716413100001
ACH-000150,-0.147603493149
ACH-000152,-0.0671956044483
ACH-000153,0.00629501903575
ACH-000159,-0.09120552724719999
ACH-000160,-0.213554900815
ACH-000163,-0.242124948306
ACH-000167,-0.0849081492684
ACH-000168,-0.119045554662
ACH-000169,-0.183350947346
ACH-000178,-0.123259193016
ACH-000182,-0.108923221511
ACH-000183,-0.0994774098496
ACH-000188,-0.316199405144
ACH-000189,-0.293726570578
ACH-000190,-0.09004200890589999
ACH-000198,-0.22671436879999998
ACH-000204,-0.46621208807
ACH-000206,-0.0582739483926
ACH-000207,-0.0845970108496
ACH-000211,-0.116252712817
ACH-000215,-0.198493166919
ACH-000221,-0.23408485475699997
ACH-000222,-0.492516456906
ACH-000223,-0.0963337257815
ACH-000226,-0.349430092646
ACH-000227,-0.111460518749
ACH-000228,-0.12350291942399999
ACH-000231,-0.128161907556
ACH-000232,-0.036840782634
ACH-000233,-0.178761847188
ACH-000234,-0.09967476832450001
ACH-000235,-0.119707920055
ACH-000237,-0.187166358534
ACH-000238,-0.26228475224500003
ACH-000243,-0.177157369484
ACH-000244,-0.06636506519190001
ACH-000246,-0.173262343673
ACH-000248,0.00950306418676
ACH-000250,-0.062633738014
ACH-000251,-0.0580720975848
ACH-000253,0.0041721216143500005
ACH-000255,-0.154710456411
ACH-000256,0.148140097413
ACH-000257,-0.261505161093
ACH-000258,-0.007736446716369999
ACH-000259,-0.121846690797
ACH-000260,-0.11595696205600001
ACH-000261,-0.160692919319
ACH-000262,0.0361769078877
ACH-000263,-0.34900734069899997
ACH-000264,-0.214926795817
ACH-000265,-0.159929198336
ACH-000266,-0.117172159649
ACH-000272,-0.0781747354792
ACH-000273,-0.0977640285885
ACH-000274,-0.176593028634
ACH-000277,-0.0347913425622
ACH-000278,-0.22213373764000002
ACH-000279,-0.0653442499093
ACH-000280,-0.11465867481799999
ACH-000281,0.04348662458890001
ACH-000288,-0.109596710631
ACH-000291,-0.20348439292
ACH-000293,-0.084809750142
ACH-000294,-0.0986474616935
ACH-000295,0.0778614685532
ACH-000296,-0.049874592498000005
ACH-000302,-0.064723666965
ACH-000304,0.131802973887
ACH-000307,-0.134088356205
ACH-000308,-0.17961773499000003
ACH-000310,-0.166082000138
ACH-000311,-0.154808762016
ACH-000312,0.0362249209898
ACH-000315,-0.20355094859099998
ACH-000316,-0.19213880490899998
ACH-000317,-0.330903428567
ACH-000318,0.010029580719799999
ACH-000319,0.09990267232439999
ACH-000320,-0.198134809879
ACH-000322,-0.183925958782
ACH-000323,-0.144870279587
ACH-000324,-0.0972094366974
ACH-000329,-0.112046957021
ACH-000330,-0.23137281137899998
ACH-000331,-0.262706135693
ACH-000332,-0.18165193268899998
ACH-000334,0.0352676962996
ACH-000335,-0.00587384504243
ACH-000336,0.12694094799300001
ACH-000337,-0.33982390646899996
ACH-000339,-0.0888224926616
ACH-000341,-0.205315538239
ACH-000348,-0.199002116468
ACH-000350,0.004841752964520001
ACH-000352,-0.047715588740300005
ACH-000356,0.11083725199899999
ACH-000361,-0.0172207122546
ACH-000362,-0.0785760111009
ACH-000363,0.021402556675800002
ACH-000364,-0.196848761479
ACH-000365,-0.0648629229985
ACH-000366,-0.11067219061799999
ACH-000368,0.07452725311710001
ACH-000374,-0.35368901266400005
ACH-000375,-0.011710154121700001
ACH-000376,-0.10443186953400001
ACH-000381,-0.0764190649042
ACH-000383,-0.09014945467160002
ACH-000387,-0.17609621773200002
ACH-000389,-0.349322484956
ACH-000390,-0.357929780594
ACH-000393,-0.174119859391
ACH-000395,-0.0215334025643
ACH-000397,-0.20653334838799997
ACH-000401,0.0219060346898
ACH-000402,-0.300284702212
ACH-000403,0.0170754634543
ACH-000404,-0.222500097089
ACH-000406,-0.151823586116
ACH-000407,-0.125371209264
ACH-000408,0.0199974461149
ACH-000410,-0.221403140923
ACH-000411,-0.10499067044
ACH-000414,-0.174273958611
ACH-000415,0.00824434676977
ACH-000416,-0.0668704693812
ACH-000420,-0.057257009017
ACH-000421,0.059579320526400005
ACH-000424,-0.119454079968
ACH-000425,-0.0333349615466
ACH-000426,0.09877628372919998
ACH-000427,-0.005621851752020001
ACH-000433,-0.122827065897
ACH-000436,-0.124408679058
ACH-000444,-0.0408242835363
ACH-000445,-0.127459695875
ACH-000448,-0.123159860263
ACH-000450,-0.221789366239
ACH-000452,-0.156979988422
ACH-000454,0.0864962887392
ACH-000458,-0.0243571552617
ACH-000459,-0.26696441581
ACH-000460,-0.0636976422028
ACH-000461,0.0284807786815
ACH-000463,-0.0948771392578
ACH-000464,-0.17782447013799998
ACH-000466,-0.16057390662499998
ACH-000467,-0.0207830193518
ACH-000468,-0.0860178621902
ACH-000469,-0.195580302623
ACH-000470,-0.07984391562460001
ACH-000471,-0.0338115067557
ACH-000472,-0.131353340106
ACH-000473,-0.0383036042268
ACH-000475,-0.124964283373
ACH-000476,-0.044667617426699995
ACH-000477,-0.29314844362500003
ACH-000480,-0.237113188667
ACH-000481,0.0168675211781
ACH-000483,0.0361435094895
ACH-000484,-0.146329236718
ACH-000485,-0.0190470350344
ACH-000486,-0.115562979441
ACH-000487,-0.22503840200199998
ACH-000488,-0.0889337342866
ACH-000490,-0.0545012290369
ACH-000491,-0.014779133882600002
ACH-000495,-0.08174735289230001
ACH-000496,-0.0937545742136
