,TXNRD1 (7296)
ACH-000004,-0.524751609806
ACH-000007,-0.0695948363083
ACH-000009,-0.42575598535
ACH-000011,-0.292876455031
ACH-000012,-0.7948510692919999
ACH-000013,-0.86907298685
ACH-000014,-0.881965003601
ACH-000015,-1.0224258346200001
ACH-000017,-0.631860162087
ACH-000018,-1.24329694217
ACH-000019,-0.36156411269
ACH-000021,-0.839105274736
ACH-000022,-0.716577485519
ACH-000025,-0.829460944275
ACH-000028,-1.17419763848
ACH-000030,-0.300563223803
ACH-000035,-0.603561449079
ACH-000036,-0.678181752324
ACH-000037,-1.12896452763
ACH-000039,-1.08828296258
ACH-000040,-0.952220894059
ACH-000041,-1.4008022837600003
ACH-000042,-0.425844971491
ACH-000045,-0.300666895908
ACH-000047,-0.153588783682
ACH-000052,-0.916828693659
ACH-000053,-1.0012781853200001
ACH-000054,-0.676747864614
ACH-000055,-1.10290255738
ACH-000060,0.0783353479674
ACH-000067,-1.1103309439799998
ACH-000070,-1.1186195298200001
ACH-000075,-0.414257654062
ACH-000078,-1.21422628319
ACH-000082,-0.960151251409
ACH-000085,-0.796514741391
ACH-000086,-1.1337127549200001
ACH-000087,-1.16857460036
ACH-000092,0.14665875827299998
ACH-000095,-1.06527564226
ACH-000097,-0.527363362177
ACH-000098,0.626563755383
ACH-000099,-1.24846449031
ACH-000108,-0.32555454406999995
ACH-000113,-0.31523823665999995
ACH-000115,-0.06546373276930001
ACH-000116,-1.06986670692
ACH-000118,-0.607843740132
ACH-000120,-0.62761899379
ACH-000123,-0.936210246665
ACH-000127,-1.20164903695
ACH-000128,-1.04283423606
ACH-000132,-0.18367928507
ACH-000133,-1.1176056139700001
ACH-000137,-0.500007176927
ACH-000138,-0.110443746403
ACH-000142,-0.44049744565800003
ACH-000143,-1.0406621884799998
ACH-000146,-0.233319157303
ACH-000148,-0.895088767384
ACH-000150,-1.00204090574
ACH-000152,-1.03228776825
ACH-000153,-0.552043265433
ACH-000159,-0.39451740510399996
ACH-000160,-1.06831895594
ACH-000163,-1.4255524008200002
ACH-000167,-0.466291966724
ACH-000168,-0.164704930372
ACH-000169,-0.45976808964599997
ACH-000178,-0.363961627631
ACH-000182,-0.14898571644
ACH-000183,-0.645122932364
ACH-000188,-0.9569780182459999
ACH-000189,-0.9210257749490001
ACH-000190,-1.06621517192
ACH-000198,-0.859485050374
ACH-000204,-0.768742024966
ACH-000206,-0.45722697266400003
ACH-000207,-0.63088553047
ACH-000211,-0.87740353624
ACH-000215,-0.35384003566100003
ACH-000221,-1.27871617741
ACH-000222,-0.204349828267
ACH-000223,-0.32805765214899996
ACH-000226,-0.932109704915
ACH-000227,-1.38735958981
ACH-000228,-0.643520080679
ACH-000231,-1.1553653183100001
ACH-000232,-0.331216286327
ACH-000233,-0.678308321855
ACH-000234,-0.21000964091899998
ACH-000235,-0.148268250435
ACH-000237,-0.35526276520000005
ACH-000238,-1.30331062267
ACH-000243,-1.3601976921099999
ACH-000244,-1.04144099181
ACH-000246,-0.472646288799
ACH-000248,-0.357482779957
ACH-000250,-0.9168660801970001
ACH-000251,-0.7469560589740001
ACH-000253,-0.203652457568
ACH-000255,-1.1243971610899999
ACH-000256,-1.5245841597499998
ACH-000257,-0.9601836266730001
ACH-000258,-0.865309956719
ACH-000259,-1.15450891412
ACH-000260,-0.8540173675820001
ACH-000261,-1.29275237075
ACH-000262,-0.932999276609
ACH-000263,-0.592963406777
ACH-000264,-1.33762833679
ACH-000265,-1.22508365291
ACH-000266,-0.23436992934999998
ACH-000272,-0.223776679556
ACH-000273,-0.7549055778120001
ACH-000274,-0.305672983229
ACH-000277,0.106887334615
ACH-000278,-0.6738069049429999
ACH-000279,-1.15005534269
ACH-000280,-0.407061784903
ACH-000281,-0.65504016687
ACH-000288,-1.27100704671
ACH-000291,-0.676545445804
ACH-000293,-0.328422777946
ACH-000294,-0.37352830364100004
ACH-000295,-0.186453558805
ACH-000296,-0.8651669051
ACH-000302,-1.22146805051
ACH-000304,-0.49944994599799997
ACH-000307,-0.450793299227
ACH-000308,-0.20633863577599998
ACH-000310,-0.658081274898
ACH-000311,-0.253763041334
ACH-000312,-1.0723671776500001
ACH-000315,-0.84093703402
ACH-000316,-1.25650050047
ACH-000317,-0.741064168501
ACH-000318,-0.491140245965
ACH-000319,-0.129292884146
ACH-000320,-0.293312382837
ACH-000322,-0.22857123910500002
ACH-000323,-1.02468666208
ACH-000324,-0.205461514035
