,TOMM22 (56993)
ACH-000004,-1.21741287917
ACH-000007,-1.35804341252
ACH-000009,-1.4386989914
ACH-000011,-1.3064547029
ACH-000012,-1.37572250095
ACH-000013,-1.64902457937
ACH-000014,-1.2735734601
ACH-000015,-1.53278315396
ACH-000017,-1.19339838846
ACH-000018,-1.09523350904
ACH-000019,-1.47829935151
ACH-000021,-1.50868070131
ACH-000022,-1.4541111695
ACH-000025,-1.26944492587
ACH-000028,-1.4707804462799998
ACH-000030,-1.24879451338
ACH-000035,-1.25005782844
ACH-000036,-1.55048928984
ACH-000037,-0.998233369341
ACH-000039,-1.21001841626
ACH-000040,-1.36635091792
ACH-000041,-1.34536602178
ACH-000042,-1.03910536284
ACH-000045,-1.3547803472799997
ACH-000047,-1.30534425683
ACH-000052,-1.49754899832
ACH-000053,-1.4572050446
ACH-000054,-1.30384332168
ACH-000055,-1.3917252852000002
ACH-000060,-1.4557835225799998
ACH-000067,-1.2451918764799998
ACH-000070,-1.34415148664
ACH-000075,-1.39190276587
ACH-000078,-1.38831025025
ACH-000082,-1.0337704048799998
ACH-000085,-1.10699355806
ACH-000086,-1.25423318543
ACH-000087,-1.27302506947
ACH-000092,-1.47509614201
ACH-000095,-1.1521001996100002
ACH-000097,-1.2736201372700002
ACH-000098,-1.4227983836200002
ACH-000099,-1.32907140568
ACH-000108,-1.2375014306899998
ACH-000113,-1.0624667431100001
ACH-000115,-1.9993549632700003
ACH-000116,-1.2980822452399998
ACH-000118,-1.3594986207700002
ACH-000120,-1.26285186207
ACH-000123,-1.1580214597799998
ACH-000127,-1.07798178234
ACH-000128,-1.22674364299
ACH-000132,-1.7072532391600002
ACH-000133,-1.33937222475
ACH-000137,-1.30602560083
ACH-000138,-1.27520664208
ACH-000142,-1.46195579206
ACH-000143,-1.2985986925700002
ACH-000146,-1.58945006458
ACH-000148,-1.1852662654000001
ACH-000150,-1.37051112432
ACH-000152,-1.34586410881
ACH-000153,-0.936687666981
ACH-000159,-1.05089307873
ACH-000160,-1.4368459326499998
