,SESN2 (83667)
ACH-000004,-0.269503398218
ACH-000007,-0.128870233645
ACH-000009,0.100090545825
ACH-000011,0.11266987785700001
ACH-000012,-0.0163942810703
ACH-000013,0.020209809620599997
ACH-000014,0.16524513104
ACH-000015,0.18478896405
ACH-000017,0.131074034142
ACH-000018,0.239637055786
ACH-000019,-0.0394574990216
ACH-000021,0.271516225364
ACH-000022,0.124952553868
ACH-000025,0.111553746572
ACH-000028,0.164729837116
ACH-000030,0.0214165219607
ACH-000035,-0.0520713104636
ACH-000036,0.17361029809
ACH-000037,0.12788819446799998
ACH-000039,-0.399376915358
ACH-000040,-0.06754699838219999
ACH-000041,0.226130393689
ACH-000042,0.0910072331356
ACH-000045,0.128874718343
ACH-000047,0.12173623920900001
ACH-000052,0.12424751931
ACH-000053,0.321772993663
ACH-000054,0.183557695162
ACH-000055,-0.0791906128454
ACH-000060,0.182476740658
ACH-000067,-0.0597228419278
ACH-000070,0.196313704457
ACH-000075,-0.13889417660800002
ACH-000078,0.11009075076300001
ACH-000082,0.11977983736400001
ACH-000085,-0.209197793858
ACH-000086,0.230208869201
ACH-000087,0.471190408781
ACH-000092,-0.0650802585776
ACH-000095,0.18092326395799999
ACH-000097,0.082488565662
ACH-000098,-0.0356542350534
ACH-000099,0.116842583606
ACH-000108,0.0690121516452
ACH-000113,0.218163118093
ACH-000115,0.152781392198
ACH-000116,0.123342583962
ACH-000118,0.154520385414
ACH-000120,0.08729779627539999
ACH-000123,0.23884497116099998
ACH-000127,0.0378571617925
ACH-000128,-0.0035240933378000005
ACH-000132,-0.051141050480899994
ACH-000133,-0.0449346516593
ACH-000137,-0.20038862765
ACH-000138,0.137000339443
ACH-000142,-0.0312126345952
ACH-000143,0.23369397660100003
ACH-000146,0.0046323459208
ACH-000148,0.0947413113658
ACH-000150,0.010228139423299998
ACH-000152,0.19869281911800002
ACH-000153,-0.0358736538853
ACH-000159,0.225588962896
ACH-000160,0.12030725144099999
ACH-000163,0.270625837335
ACH-000167,0.146001854953
ACH-000168,0.010284351497399999
ACH-000169,0.0159003907039
ACH-000178,0.043964253940199996
ACH-000182,0.00993614855882
ACH-000183,0.0765200305605
ACH-000188,-0.00375705797493
ACH-000189,0.342542200745
ACH-000190,-0.022684196899700002
ACH-000198,0.0886022217063
ACH-000204,-0.214856351752
ACH-000206,0.16765937798900002
ACH-000207,0.11754989132799999
ACH-000211,0.108543161221
ACH-000215,0.15756842877399999
ACH-000221,-0.004309660182229999
ACH-000222,0.19506668211199998
ACH-000223,0.0520430145988
ACH-000226,0.114696866042
ACH-000227,0.207974327342
ACH-000228,-0.0126802429018
ACH-000231,0.0952832832816
ACH-000232,0.147423742075
ACH-000233,0.157971771962
ACH-000234,0.11106824920399999
ACH-000235,0.0435492018738
ACH-000237,0.0301912334166
ACH-000238,0.10663466455600001
ACH-000243,0.11976452659600001
ACH-000244,0.372197346696
ACH-000246,0.113345029833
ACH-000248,0.08970204896739999
ACH-000250,0.132480340011
ACH-000251,0.0734889677455
ACH-000253,0.0064803408142399994
ACH-000255,0.0192601165567
ACH-000256,0.232222644375
ACH-000257,-0.320909571866
ACH-000258,0.0318889878259
ACH-000259,0.11383980832599999
ACH-000260,-0.011852221108600002
ACH-000261,0.146910216341
ACH-000262,0.5244604251839999
ACH-000263,0.00815633035751
ACH-000264,0.201462617119
ACH-000265,0.185190170829
ACH-000266,0.12050752746
ACH-000272,0.182524284246
ACH-000273,0.24851437577399998
ACH-000274,-0.0346665945859
ACH-000277,0.139038732247
ACH-000278,0.06411612269309999
ACH-000279,0.215236445454
ACH-000280,0.124600002565
ACH-000281,0.11136952077500001
ACH-000288,0.0348640159582
ACH-000291,0.143331777522
ACH-000293,-0.222939066002
ACH-000294,0.0602104482965
ACH-000295,-0.04238025700590001
ACH-000296,0.10621842796900001
ACH-000302,0.0443119711685
ACH-000304,0.100989673674
ACH-000307,-0.0114604998847
ACH-000308,0.18374029674400003
ACH-000310,0.0589232652592
ACH-000311,0.0354629812304
ACH-000312,0.10364751898
ACH-000315,0.11647210941299999
ACH-000316,-0.193195146807
ACH-000317,0.146276920047
ACH-000318,0.0045700978622
ACH-000319,-0.07614807463789999
ACH-000320,0.0630630635496
ACH-000322,0.245311489622
ACH-000323,0.0103853492384
ACH-000324,0.060752595105599994
ACH-000329,0.0276938026665
ACH-000330,0.10527712091399999
ACH-000331,0.050289999468900004
ACH-000332,0.0568516425138
ACH-000334,0.144114857335
ACH-000335,0.189675567352
ACH-000336,0.121760530252
ACH-000337,0.028342148963
ACH-000339,0.12833811074100002
ACH-000341,0.384633496248
ACH-000348,0.047582888467499994
ACH-000350,0.296085939646
ACH-000352,0.033242622064400006
ACH-000356,-0.157965020013
ACH-000361,0.061874189353800006
ACH-000362,-0.033570264105599996
ACH-000363,0.6601073323100001
ACH-000364,0.0409600158375
ACH-000365,0.0240548528948
ACH-000366,-0.10533804616
ACH-000368,0.131978420692
ACH-000374,0.0162768176832
ACH-000375,0.08541406571049999
ACH-000376,-0.02234030397
ACH-000381,0.12277358015499999
ACH-000383,0.0454870750646
ACH-000387,0.10084262419199999
ACH-000389,0.14915071714000003
ACH-000390,0.20293692380999998
ACH-000393,0.153247155647
ACH-000395,0.179959785992
ACH-000397,0.0090364241352
ACH-000401,0.227247410566
ACH-000402,0.364302853652
ACH-000403,0.0770091385998
ACH-000404,0.0284798449139
ACH-000406,0.17923549767799998
ACH-000407,0.198974842094
ACH-000408,0.122854011263
ACH-000410,0.0520875347568
ACH-000411,0.0067702187331599994
ACH-000414,0.19660845489300002
ACH-000415,0.053165144198
ACH-000416,0.010400874004700002
ACH-000420,0.15274601783
ACH-000421,0.0960503793708
ACH-000424,-0.15913872680500002
ACH-000425,0.032065792656
ACH-000426,0.35272507604500003
ACH-000427,0.00918022168299
ACH-000433,0.018353110428599998
ACH-000436,0.606486150216
ACH-000444,0.121877034208
ACH-000445,0.317117681011
ACH-000448,0.125366142504
ACH-000450,-0.207701203669
ACH-000452,0.0313996724284
ACH-000454,0.0821480589937
ACH-000458,-0.10958160360500001
ACH-000459,-0.00962870724391
ACH-000460,0.0761479998309
ACH-000461,0.015789152024
ACH-000463,0.100496089609
ACH-000464,0.041434258906099995
ACH-000466,0.24043114284800002
ACH-000467,0.0874132392906
ACH-000468,0.0795530501204
ACH-000469,0.0121656812164
ACH-000470,0.172976432401
ACH-000471,-0.0952222374281
ACH-000472,0.07951806442989999
ACH-000473,0.0287420948801
ACH-000475,0.0263040603785
ACH-000476,0.347060639251
ACH-000477,0.284484658098
ACH-000480,0.0609104287874
ACH-000481,0.158310715767
ACH-000483,0.168256712964
ACH-000484,-0.259477209283
ACH-000485,-0.0426999578318
ACH-000486,0.17091318988200002
ACH-000487,0.052915576468699994
ACH-000488,-0.061599166609899995
ACH-000490,0.032154127726500004
ACH-000491,0.049444062283300005
ACH-000495,0.026673285843199997
ACH-000496,0.0702633103097
ACH-000499,0.153494350896
ACH-000500,0.200155720263
ACH-000502,0.11689965067199999
ACH-000503,0.0261171093282
ACH-000505,0.212354426761
ACH-000507,-0.115789987717
ACH-000510,0.0855435182078
ACH-000511,-0.173454326833
ACH-000512,-0.604996134741
ACH-000516,0.13095141267000002
ACH-000517,0.0914519744125
ACH-000518,-0.020024276658999998
ACH-000520,0.007945909974350001
ACH-000521,-0.11414736697200001
ACH-000522,0.0771501926464
ACH-000524,0.0755601830465
ACH-000527,0.10701122894099999
ACH-000528,0.0932791835043
ACH-000537,0.203072618693
ACH-000541,-0.12242453076099999
ACH-000542,0.171223697538
ACH-000544,0.181077794722
ACH-000545,0.131097283387
ACH-000547,-0.034039169741000005
ACH-000548,0.127233868796
ACH-000549,0.037513039049199996
ACH-000550,0.037322960825
ACH-000552,0.124613810967
ACH-000556,0.107455938767
ACH-000557,0.042863515504
ACH-000570,0.0555543197171
ACH-000571,0.030954087308
ACH-000573,-0.024447550666400003
ACH-000576,0.48635434516599996
ACH-000580,-0.0152229839688
ACH-000584,0.017749441919400002
ACH-000585,0.156261685075
ACH-000588,0.0894499223865
ACH-000589,-0.0032419681471900002
ACH-000591,0.08817856389810001
ACH-000593,0.111573489626
ACH-000600,-0.0702803417621
ACH-000601,0.07276504037560001
ACH-000604,0.47763933974
ACH-000605,0.09824252483210001
ACH-000606,0.0278754886452
ACH-000608,0.0537239341263
ACH-000614,0.169005298809
ACH-000616,0.04647526199969999
ACH-000618,-0.0129195315055
ACH-000619,0.028590700767799997
ACH-000620,-0.10015708660499999
ACH-000621,0.260847224949
ACH-000622,-0.0388987598889
ACH-000623,0.059241754945300006
ACH-000624,-0.0163180526117
ACH-000627,-0.11661957887499999
ACH-000630,0.177910914754
ACH-000632,-0.07338070454010001
ACH-000633,0.0894243849932
ACH-000637,0.0454105183148
ACH-000638,-0.00813896262063
ACH-000646,0.0549116023424
ACH-000647,0.12257131429899999
ACH-000648,0.218780703225
ACH-000649,0.23595825587900002
ACH-000651,0.032090492644799996
ACH-000652,0.0262720866461
ACH-000653,-0.07937151237989999
ACH-000657,0.308306025302
ACH-000658,0.179891800065
ACH-000661,-0.0017432867694
ACH-000662,0.40373776904700004
ACH-000663,0.261368959955
ACH-000665,0.111476979694
ACH-000671,0.019827136097400003
ACH-000673,0.127494974983
ACH-000676,0.031145708849800002
ACH-000677,0.119534236625
ACH-000681,0.206680405901
ACH-000682,-0.0418437630491
ACH-000683,0.0611434290021
ACH-000684,0.26201052820099996
ACH-000688,0.111802317609
ACH-000693,0.044820603961199995
ACH-000694,0.137004375866
ACH-000695,-0.0179256144922
ACH-000696,0.10405354543999999
ACH-000697,-0.230594740316
ACH-000699,-0.038566092196
ACH-000701,0.134285369864
ACH-000706,0.07545532054189999
ACH-000711,0.0885927272229
ACH-000713,0.0516164927116
ACH-000714,-0.11155156792099999
ACH-000718,0.0198125318762
ACH-000720,-0.0215289733293
ACH-000721,0.274366997083
ACH-000724,0.47805859797899997
ACH-000725,0.17567942237
ACH-000732,0.09421065042739998
ACH-000734,0.0959059720888
ACH-000735,0.0698071690567
ACH-000736,0.0702869242032
ACH-000738,0.028641723770599998
ACH-000746,0.09831398005589999
ACH-000747,0.0796254790882
ACH-000748,0.15312477255100002
ACH-000753,-0.07408336519730001
ACH-000756,0.310056817493
ACH-000757,0.211283481846
ACH-000758,-0.054696582493599995
ACH-000760,0.0235780623603
ACH-000763,-0.020093194935
ACH-000764,0.103647457686
ACH-000765,-0.0654129061727
ACH-000766,0.07184444832510001
ACH-000767,0.0969535416859
ACH-000768,0.22364677179900003
ACH-000769,0.157789873031
ACH-000770,0.0731695619972
ACH-000771,0.09385268161689998
ACH-000773,-0.0216641131091
ACH-000776,0.119662628049
ACH-000777,0.10550878763
ACH-000778,0.0436256170069
ACH-000781,0.185409616467
ACH-000782,-0.017400305812
ACH-000783,-0.237526890475
ACH-000784,0.117845803062
ACH-000785,0.1647768013
ACH-000787,-0.047331278911300005
ACH-000788,0.0972492157295
ACH-000791,0.12188676380899999
ACH-000792,0.07111516903519999
ACH-000794,-0.0390362011957
ACH-000796,0.178438758422
ACH-000799,0.10782155916
ACH-000800,0.110855945071
ACH-000802,0.143853644989
ACH-000804,0.273068285503
ACH-000805,0.009605891218040001
ACH-000809,-0.0226610473135
ACH-000810,0.105007081985
ACH-000811,0.111707505859
ACH-000817,0.0120831629447
ACH-000819,0.310459075726
ACH-000820,-0.008879568635950002
ACH-000821,0.100806505538
ACH-000822,-0.0304265951472
ACH-000823,0.0412391071492
ACH-000824,-0.022140951016599998
ACH-000827,0.11115730833799999
ACH-000829,0.115818587237
ACH-000831,0.0669474196407
ACH-000832,0.110151093113
ACH-000833,0.0209156343809
ACH-000834,0.00858578636761
ACH-000835,0.0457588656575
ACH-000836,0.0350163543554
ACH-000837,0.040041748831699996
ACH-000838,0.22050940567699998
ACH-000839,-0.038660781979099994
ACH-000840,0.139001855004
ACH-000841,0.0773571735914
ACH-000843,-0.005050719765680001
ACH-000846,0.156134156574
ACH-000847,0.147079256918
ACH-000848,0.300808571529
ACH-000849,0.12205543581499999
ACH-000851,-0.0824430409898
ACH-000855,0.055801020345800006
ACH-000856,0.318031960782
ACH-000858,0.18643000730099998
ACH-000859,0.096749866751
ACH-000861,0.0498123070369
ACH-000862,-0.0665693625668
ACH-000865,0.138316756659
ACH-000866,0.159091740117
ACH-000867,0.202004565474
ACH-000869,0.265811105276
ACH-000872,0.219684162053
ACH-000873,0.10958308002999999
ACH-000876,0.20206088579999998
ACH-000878,0.37228544479599995
ACH-000880,-0.42692841991400005
ACH-000881,0.0989908189054
ACH-000882,0.0660307265314
ACH-000884,0.0360014069632
ACH-000885,0.220076695365
ACH-000887,-0.0362816460595
ACH-000888,0.0580095248479
ACH-000889,0.101006227904
ACH-000890,0.07706458759880001
ACH-000896,0.132486143157
ACH-000898,-0.07756569449680001
ACH-000900,0.08821572778039999
ACH-000901,0.0645906501552
ACH-000905,0.135935397147
ACH-000906,0.255166980247
ACH-000907,0.0434160058931
ACH-000910,0.0397458504977
ACH-000911,-0.026720683409899998
ACH-000912,0.010043424035100001
ACH-000913,0.0251039849327
ACH-000915,0.024938662401099997
ACH-000916,-0.129281373248
ACH-000917,0.0314800852441
ACH-000921,0.0391719729569
ACH-000924,-0.00116442344673
ACH-000926,0.0899861001457
ACH-000928,-0.26436337910999996
ACH-000929,0.261981304393
ACH-000932,0.0935204263973
ACH-000935,0.263006046793
ACH-000936,-0.053855291863400004
ACH-000937,0.0623413848328
ACH-000938,0.0062140023745799996
ACH-000939,0.335336703826
ACH-000941,0.116929215053
ACH-000943,-0.119028877369
ACH-000946,-0.203471583001
ACH-000947,0.0703598854422
ACH-000948,0.08059977226869999
ACH-000950,0.0865866655983
ACH-000953,-0.280545444231
ACH-000957,-0.217834601332
ACH-000958,0.137838530995
ACH-000960,-0.0308163283722
ACH-000963,-0.13420514543099998
ACH-000968,0.0870184766918
ACH-000969,0.053104124990300004
ACH-000973,0.0443438791873
ACH-000974,-0.0396383501034
ACH-000975,0.248299956139
ACH-000976,-0.279265985131
ACH-000978,0.0306709453027
ACH-000980,0.0635812210811
ACH-000984,-0.240456441229
ACH-000986,-0.060417426548199996
ACH-000988,-0.0921565666227
ACH-000993,0.0179588470915
ACH-000994,-0.010985376517799999
ACH-000996,-0.146499243923
ACH-001001,-0.0011120498597700001
ACH-001020,0.0918370473355
ACH-001028,0.24151979676399998
ACH-001031,0.112100951489
ACH-001038,0.189384910278
ACH-001048,0.0908741612985
ACH-001050,-0.08453114121860002
ACH-001053,0.0511442416899
ACH-001054,0.279345594665
ACH-001061,0.15316762572999998
ACH-001067,0.339583147752
ACH-001075,0.297281981199
ACH-001096,-0.057893779250099996
ACH-001128,-0.10274666106000001
ACH-001134,-0.152269268887
ACH-001151,0.0364704095565
ACH-001163,0.246032714273
ACH-001164,0.12708428664899998
ACH-001173,0.0337303221072
ACH-001183,0.11165455793500001
ACH-001184,0.19088290421300003
ACH-001190,0.0554351920688
ACH-001192,0.22926647584100002
ACH-001193,-0.270207085585
ACH-001196,0.0292828845872
ACH-001197,-0.0781047733203
ACH-001205,0.254493656265
