,CLIP1 (6249)
ACH-000004,-0.00100914424386
ACH-000007,0.07420625029939999
ACH-000009,0.20087732201900002
ACH-000011,0.00237548639071
ACH-000012,0.215551305704
ACH-000013,-0.0413160741427
ACH-000014,0.121708323948
ACH-000015,0.11118032650800001
ACH-000017,0.0356208237322
ACH-000018,0.023852339084
ACH-000019,-0.160624755334
ACH-000021,-0.0625863108246
ACH-000022,0.0728526197996
ACH-000025,-0.035988818868400003
ACH-000028,0.0796277518638
ACH-000030,0.199977328909
ACH-000035,0.224888824437
ACH-000036,0.00867886641472
ACH-000037,-0.0316519232544
ACH-000039,-0.0201581384693
ACH-000040,0.10579147527899999
ACH-000041,0.0305217326668
ACH-000042,0.21870061556499998
ACH-000045,0.0438941946504
ACH-000047,0.0631661221479
ACH-000052,-0.250311842438
ACH-000053,0.0755465889988
ACH-000054,0.21268875886799998
ACH-000055,0.18039573811700002
ACH-000060,0.0935415982557
ACH-000067,0.138642893448
ACH-000070,0.11744352011800001
ACH-000075,0.053725929422
ACH-000078,-0.021362114476299997
ACH-000082,0.0996706401181
ACH-000085,0.379646857006
ACH-000086,0.0251734048995
ACH-000087,-0.110332040536
ACH-000092,0.0673371203313
ACH-000095,0.106293369857
ACH-000097,0.014371858835
ACH-000098,0.0494708053566
ACH-000099,0.0359268815801
ACH-000108,0.18449292858600003
ACH-000113,0.0995741910098
ACH-000115,0.112227697983
ACH-000116,0.122606612942
ACH-000118,-0.049476287879800004
ACH-000120,0.137394847684
ACH-000123,0.210212722131
ACH-000127,0.0351805932972
ACH-000128,0.208170996149
ACH-000132,0.211528588667
ACH-000133,-0.0839276096059
ACH-000137,0.046301601019500004
ACH-000138,0.089653564922
ACH-000142,0.161253955244
ACH-000143,0.0101117151101
ACH-000146,0.217329421149
ACH-000148,0.134424590921
ACH-000150,0.0370410778109
ACH-000152,0.14262739381200001
ACH-000153,0.0865050060213
ACH-000159,0.102676335771
ACH-000160,-0.12200595079000001
ACH-000163,0.0767557938205
ACH-000167,-0.023122124243400002
ACH-000168,0.10894394837000002
ACH-000169,0.0620576121636
ACH-000178,0.026385788838200003
ACH-000182,0.17661726762200003
ACH-000183,0.0207027546337
ACH-000188,0.140741818619
ACH-000189,-0.235762637927
ACH-000190,0.00875961618851
ACH-000198,0.0151969365989
ACH-000204,0.20881134234999998
ACH-000206,0.0763730245527
ACH-000207,0.19317854961
ACH-000211,0.0893148633427
ACH-000215,-0.05943359267850001
ACH-000221,0.250023252481
ACH-000222,-0.0402950305708
ACH-000223,0.18239850159200002
ACH-000226,0.000205158953827
ACH-000227,-0.014005173826299998
ACH-000228,0.258497989179
ACH-000231,0.0671009355412
ACH-000232,0.0181982133281
ACH-000233,0.09895709284870001
ACH-000234,0.14638635953
ACH-000235,0.153043716297
ACH-000237,0.0544239967028
ACH-000238,0.007135407928770001
ACH-000243,0.18194120689399998
ACH-000244,0.17313999762
ACH-000246,0.0429252476116
ACH-000248,0.0393751967877
ACH-000250,0.204086628035
ACH-000251,0.0346946833182
ACH-000253,0.05261991769259999
ACH-000255,0.231652833585
ACH-000256,0.12112265268200001
ACH-000257,0.362461199194
ACH-000258,0.144594599455
ACH-000259,-0.00754719424664
ACH-000260,0.10721077203500001
ACH-000261,0.0999612739257
ACH-000262,0.043388815250900006
ACH-000263,-0.0864590206459
ACH-000264,0.09738703031410001
ACH-000265,0.197441749316
