,TPBGL (100507050)
ACH-000336,-0.250782462207
ACH-000337,-0.388290551738
ACH-000339,-0.10247460276
ACH-000341,-0.3371686796
ACH-000348,-0.11077184154000001
ACH-000350,-0.273348573411
ACH-000352,-0.35122885730400005
ACH-000356,-0.559142190272
ACH-000361,-0.21640491870499998
ACH-000362,-0.047703355013699995
ACH-000363,-0.29059805721500004
ACH-000364,-0.316495203355
ACH-000365,-0.19467747081099998
ACH-000366,-0.513378633266
ACH-000368,-0.18163848784699999
ACH-000374,-0.644375088812
ACH-000375,-0.27128319975000004
ACH-000376,-0.44208229594099996
ACH-000381,-0.05215676722709999
ACH-000383,-0.233872472949
ACH-000387,-0.289688130239
ACH-000389,-0.249870760015
ACH-000390,-0.274403944287
ACH-000393,-0.2990613954
ACH-000395,-0.0192722093693
ACH-000397,-0.562004015976
ACH-000401,-0.252289462219
ACH-000402,-0.281146653163
ACH-000403,-0.362177074164
ACH-000404,-0.38806170598000006
ACH-000406,-0.169878679389
ACH-000407,-0.338372319428
ACH-000408,-0.0348258612933
ACH-000410,-0.475026632589
ACH-000411,-0.615771346317
ACH-000414,-0.148658574289
ACH-000415,-0.24169741671999997
ACH-000416,-0.106033439886
ACH-000420,-0.362773040827
ACH-000421,-0.185121553741
ACH-000424,-0.44141429294
ACH-000425,-0.42666040208300005
ACH-000426,0.248357513326
ACH-000427,-0.09838675475160001
ACH-000433,-0.361609032696
ACH-000436,-0.00471180942372
ACH-000444,-0.464879936743
ACH-000445,-0.045557401645900004
ACH-000448,-0.34394645654
ACH-000450,-0.33610503322400004
ACH-000452,-0.188620959344
ACH-000454,-0.0172198088109
ACH-000458,-0.35488062251900004
ACH-000459,0.0331082905609
ACH-000460,-0.36557090074
ACH-000461,-0.452218218672
ACH-000463,-0.36919860336300003
ACH-000464,-0.323319993338
ACH-000466,-0.18101211658799998
ACH-000467,-0.312903909414
ACH-000468,-0.279907192568
ACH-000469,-0.559574778142
ACH-000470,-0.44252562465499995
ACH-000471,-0.35131927461999995
ACH-000472,-0.228565942147
ACH-000473,-0.20859697823399997
ACH-000475,-0.246496911689
ACH-000476,-0.357682790797
ACH-000477,-0.366046182324
ACH-000480,-0.300979208374
ACH-000481,-0.296762881453
ACH-000483,-0.11822938376700001
ACH-000484,-0.453743357548
ACH-000485,-0.5028638729630001
ACH-000486,-0.328286715704
ACH-000487,-0.42276551533
ACH-000488,-0.174275806816
ACH-000490,-0.188415895684
ACH-000491,-0.402824846649
ACH-000495,-0.254902099703
ACH-000496,-0.359596036906
ACH-000499,-0.249697654483
ACH-000500,-0.885943196802
ACH-000502,-0.21652201588300002
ACH-000503,-0.527813131422
ACH-000505,-0.23964594399
ACH-000507,-0.210124970068
ACH-000510,-0.150014154588
ACH-000511,-0.21866825770999998
ACH-000512,-0.513997635692
ACH-000516,-0.237809228101
ACH-000517,-0.277286891089
ACH-000518,-0.0742322115514
ACH-000520,-0.213097494038
ACH-000521,0.0798783186555
ACH-000522,-0.262928709845
ACH-000524,-0.24548970525
ACH-000527,-0.288720573958
ACH-000528,-0.277603196558
ACH-000537,-0.526949226331
ACH-000541,-0.320306161299
ACH-000542,-0.218257976112
ACH-000544,-0.167022187498
ACH-000545,-0.04411228878119999
ACH-000547,-0.32865346187
ACH-000548,-0.518483396368
ACH-000549,-0.384692344881
ACH-000550,-0.23576146710499998
ACH-000552,-0.337552948715
ACH-000556,-0.317417438545
ACH-000557,-0.20509118596099998
ACH-000570,-0.312932027119
ACH-000571,-0.30900251832
ACH-000573,-0.38918184195200006
ACH-000576,-0.0739572871973
ACH-000580,-0.20240633396
ACH-000584,-0.41381000916500005
ACH-000585,-0.500667549212
ACH-000588,-0.0547411225231
ACH-000589,-0.245338627685
ACH-000591,-0.416623082235
ACH-000593,-0.224188874467
ACH-000600,-0.377140119887
ACH-000601,-0.33558357398500005
ACH-000604,-0.426362261144
ACH-000605,-0.272415366877
ACH-000606,-0.267551271556
ACH-000608,-0.31562141035999997
ACH-000614,-0.45865855358400004
ACH-000616,-0.18845428702999997
ACH-000618,-0.478388815296
ACH-000619,-0.318077349078
ACH-000620,-0.268034560571
ACH-000621,-0.200957909991
ACH-000622,0.00572222302532
ACH-000623,-0.249887143481
ACH-000624,-0.318233833967
ACH-000627,0.09781245297499999
ACH-000630,-0.458709484266
ACH-000632,-0.21098351569899998
ACH-000633,-0.34003089259999997
ACH-000637,-0.5969628077929999
ACH-000638,-0.444336243455
ACH-000646,-0.699142789971
ACH-000647,-0.53611846903
ACH-000648,-0.0277565314444
ACH-000649,-0.134309535477
ACH-000651,-0.32878841535500003
ACH-000652,-0.324919226467
ACH-000653,-0.488215462514
ACH-000657,-0.361152628512
ACH-000658,-0.0727033766563
ACH-000661,-0.42076919814
ACH-000662,-0.0541696692727
ACH-000663,-0.41884401434199997
ACH-000665,-0.547663074942
ACH-000671,-0.36726695282899996
ACH-000673,-0.21462062564599999
ACH-000676,-0.0340206413592
ACH-000677,-0.25894683953000003
ACH-000681,-0.487586176035
ACH-000682,-0.16363516255000002
ACH-000683,-0.338072243817
ACH-000684,-0.13304748447599998
ACH-000688,-0.28487997580200003
ACH-000693,-0.321748121665
ACH-000694,-0.36947191365000004
ACH-000695,-0.108523359843
ACH-000696,-0.403412086005
ACH-000697,-0.26031051561
ACH-000699,-0.351923446329
ACH-000701,-0.45406546844400003
ACH-000706,-0.254794890937
ACH-000711,-0.38068298471900003
ACH-000713,-0.150155362764
ACH-000714,-0.178708437738
ACH-000718,-0.29059634454
ACH-000720,-0.248031346266
ACH-000721,-0.22640270410100002
ACH-000724,-0.447988014627
ACH-000725,-0.32641256894299997
ACH-000732,-0.27577096206
ACH-000734,-0.435073299767
ACH-000735,-0.39296014997
ACH-000736,-0.527900859266
ACH-000738,-0.606878469072
ACH-000746,0.0223881813472
ACH-000747,-0.243314223606
ACH-000748,-0.282746413037
ACH-000753,-0.200959402156
ACH-000756,-0.491599603188
ACH-000757,-0.10489173158399999
ACH-000758,-0.39984025129600004
ACH-000760,-0.0946043564715
ACH-000763,-0.22628552705
ACH-000764,-0.37836085695200006
ACH-000765,-0.359597439155
ACH-000766,-0.279842870997
ACH-000767,-0.34175447521499996
ACH-000768,-0.214045956703
ACH-000769,0.150863500296
ACH-000770,-0.158778311345
ACH-000771,-0.289892267767
ACH-000773,-0.15635593001599998
ACH-000776,-0.15512417822799998
ACH-000777,-0.19238830202799997
ACH-000778,-0.142324515806
ACH-000781,-0.27436552034600004
ACH-000782,-0.36227312833400005
ACH-000783,-0.356754556337
ACH-000784,-0.221323584245
ACH-000785,-0.256522033444
ACH-000787,-0.149748077464
ACH-000788,-0.362579248738
ACH-000791,-0.30549140924400003
ACH-000792,-0.331888304321
ACH-000794,-0.232780440124
ACH-000796,-0.34707152706
ACH-000799,-0.40285649716300004
ACH-000800,0.158250764973
ACH-000802,-0.278170532804
ACH-000804,-0.28187064883699997
ACH-000805,-0.295193813287
ACH-000809,-0.0780475656674
ACH-000810,-0.617501556789
ACH-000811,-0.250344131357
ACH-000817,-0.245184886526
ACH-000819,-0.354294810875
ACH-000820,-0.041701049881099995
ACH-000821,-0.116469657873
ACH-000822,-0.444963616403
ACH-000823,-0.262972390692
ACH-000824,-0.289650706197
ACH-000827,-0.232023987481
ACH-000829,-0.363071889243
ACH-000831,-0.368066158038
ACH-000832,-0.43288133272699997
ACH-000833,-0.291656202234
ACH-000834,-0.616972053819
ACH-000835,-0.194644116704
ACH-000836,-0.37526899142399994
ACH-000837,-0.367134247746
ACH-000838,-0.49226309154799996
ACH-000839,-0.5483344335
ACH-000840,-0.20544129854600002
ACH-000841,-0.0678868632657
ACH-000843,-0.184823685125
ACH-000846,-0.26416520161
ACH-000847,-0.351596293507
ACH-000848,-0.335401541285
ACH-000849,-0.396397089147
ACH-000851,0.0647652158179
ACH-000855,-0.226520361091
ACH-000856,-0.33331088070099996
ACH-000858,-0.36337647725199995
ACH-000859,-0.2665236108
ACH-000861,-0.303931666306
ACH-000862,-0.37039497910400004
ACH-000865,-0.381717458861
ACH-000866,-0.225474111012
ACH-000867,-0.328909287646
ACH-000869,-0.437201893333
ACH-000872,-0.235335069903
ACH-000873,-0.419616196389
ACH-000876,-0.49471996721
ACH-000878,-0.342094422222
ACH-000880,-0.197451069659
ACH-000881,-0.21045059259399998
ACH-000882,-0.451056090162
ACH-000884,-0.15930048292
ACH-000885,-0.144614728378
ACH-000887,-0.409978860833
ACH-000888,-0.338700752119
ACH-000889,-0.157896267156
ACH-000890,-0.5870901654940001
ACH-000896,-0.285269718951
ACH-000898,-0.19331161562600002
ACH-000900,-0.25603319226
ACH-000901,-0.317713024949
ACH-000905,-0.318074964477
ACH-000906,-0.26119700712099997
ACH-000907,-0.25644997248
ACH-000910,-0.238246164007
ACH-000911,-0.341974068684
ACH-000912,-0.376288638539
ACH-000913,-0.0489253287186
ACH-000915,-0.249837418554
ACH-000916,-1.37610812968
ACH-000917,-0.475056005149
ACH-000921,-0.385291590524
ACH-000924,-0.32927259120499996
ACH-000926,-0.15709507752000001
ACH-000928,-0.132440097972
ACH-000929,-0.608033288855
ACH-000932,-0.248370666784
ACH-000935,-0.34150387234800006
ACH-000936,-0.293394254068
ACH-000937,-0.41929671638800003
ACH-000938,-0.37286058685999995
ACH-000939,-0.465670598274
ACH-000941,-0.305018780671
ACH-000943,-0.255346698332
ACH-000946,-0.358410867665
ACH-000947,-0.185873284721
ACH-000948,-0.275911440239
ACH-000950,-0.385891535639
ACH-000953,-0.413638163247
ACH-000957,-0.423801254314
ACH-000958,-0.20034046494399999
ACH-000960,-0.455273796045
ACH-000963,-0.8241903418100001
ACH-000968,-0.583493356046
ACH-000969,-0.12549018180299998
ACH-000973,-0.238340567271
ACH-000974,-0.41405469832900005
ACH-000975,-0.1246999871
ACH-000976,-0.321269910609
ACH-000978,-1.0944041016600001
ACH-000980,-0.25268573125599997
ACH-000984,-0.295004233072
ACH-000986,-0.08940992329289998
ACH-000988,-0.23509410994899999
ACH-000993,-0.31557237851799996
ACH-000994,-0.311983841064
ACH-000996,-0.637515699371
ACH-001001,-0.27360490800500004
ACH-001020,-0.108932165851
ACH-001028,-0.330937291526
ACH-001031,-0.269240484703
ACH-001038,-0.37818744209700006
ACH-001048,-0.377935477035
ACH-001050,-0.44393105022600005
ACH-001053,-0.240607946089
ACH-001054,-0.27599655091200004
ACH-001061,-0.437086553733
ACH-001067,-0.36676722591099997
ACH-001075,-0.158602524537
ACH-001096,-0.1581650412
ACH-001128,-0.470303786537
ACH-001134,-0.322452106316
ACH-001151,-0.265216049638
ACH-001163,-0.243897312666
ACH-001164,-0.48851150008999994
ACH-001173,-0.27918148596500003
ACH-001183,-0.35182438627400003
ACH-001184,-0.259595071876
ACH-001190,-0.6540105330129999
ACH-001192,-0.15091966478
ACH-001193,-0.399852060907
ACH-001196,-0.397127172403
ACH-001197,-0.472782648722
ACH-001205,-0.504231661604
ACH-001211,-0.220741981855
ACH-001212,-0.007811858959040001
ACH-001228,-0.27456067269699996
ACH-001232,-0.43104300196199996
ACH-001239,-0.291175255388
ACH-001274,-0.384392653136
ACH-001275,-0.242348346556
ACH-001277,-0.5051343495080001
ACH-001278,-0.206866489665
ACH-001280,-0.456973763667
ACH-001283,-0.33792590861599997
ACH-001289,-0.355735524426
ACH-001295,-0.401644633084
ACH-001300,-0.43389139494900003
ACH-001301,-0.09884539107319999
ACH-001302,-0.6991101339329999
ACH-001303,-0.41411024797799995
ACH-001306,-0.39421154341
ACH-001318,-0.162430065374
ACH-001322,-0.180020099307
ACH-001328,-0.175219795447
ACH-001332,-0.444098806104
ACH-001333,-0.108202683609
ACH-001336,-0.129202270574
ACH-001340,-0.42894864093199997
ACH-001346,-0.374359495386
ACH-001353,-0.313249732605
ACH-001354,-0.729071099516
ACH-001367,-0.17412055933499998
ACH-001368,-0.23750779161600002
ACH-001374,0.07134210067869999
ACH-001375,-0.39085724921400006
ACH-001377,-0.194941577667
ACH-001380,-0.458956525576
ACH-001391,-0.0718993171362
ACH-001407,-0.318260388552
ACH-001408,-0.45779628032799996
ACH-001413,-0.371571007135
ACH-001430,-0.105294256502
ACH-001431,-0.36691478664300003
ACH-001450,-0.611073401184
ACH-001496,-0.39508838521
ACH-001500,-0.0899583933608
ACH-001521,-0.233513231876
ACH-001523,-0.180734557289
ACH-001532,-0.42482893395599997
ACH-001536,-0.174744557946
ACH-001550,-0.250513885639
ACH-001552,-0.23738707098900003
ACH-001554,-0.378307957446
ACH-001645,-0.377989685934
ACH-001654,-0.327804181937
ACH-001715,-0.22431720485399997
ACH-001735,-0.244399206472
ACH-001736,-0.311486389452
ACH-001737,-0.474364845549
ACH-001740,-0.261501108936
ACH-001745,-0.254790679667
ACH-001750,-0.537817271878
ACH-001765,-0.40206356087300005
ACH-001956,-0.223218897795
ACH-001957,-0.421818171013
