,MTRNR2L4 (100463285)
ACH-000004,-0.15040306926799998
ACH-000007,-0.10336193866900001
ACH-000009,-0.034537682705599995
ACH-000011,-0.350268680048
ACH-000012,-0.12720496423699998
ACH-000013,-0.0936556357219
ACH-000014,-0.0857052680769
ACH-000015,-0.051632326903499996
ACH-000017,-0.24773198322599999
ACH-000018,-0.142367876435
ACH-000019,0.0528263516577
ACH-000021,-0.119990016538
ACH-000022,0.000241187615902
ACH-000025,-0.0849969421395
ACH-000028,0.0607728578986
ACH-000030,-0.04327899589269999
ACH-000035,-0.195220345985
ACH-000036,-0.187679467938
ACH-000037,-0.135152609036
ACH-000039,-0.18477410558
ACH-000040,-0.07815336717
ACH-000041,-0.08783515507430001
ACH-000042,-0.00131075078096
ACH-000045,-0.137945544729
ACH-000047,-0.013180448899100002
ACH-000052,-0.029035353390599997
ACH-000053,-0.07006083044589999
ACH-000054,-0.013378039473000002
ACH-000055,-0.22135167579700002
ACH-000060,-0.313292356978
ACH-000067,-0.112821642677
ACH-000070,0.308321944354
ACH-000075,-0.24355227640299998
ACH-000078,0.0786386537395
ACH-000082,-0.16653087678
ACH-000085,0.171043460804
ACH-000086,-0.0344305908531
ACH-000087,-0.089869772042
ACH-000092,-0.0848637874543
ACH-000095,-0.0685014521543
ACH-000097,-0.16408479170499998
ACH-000098,-0.21406532919799998
ACH-000099,-0.06337055837309999
ACH-000108,-0.127406465662
ACH-000113,-0.051880248812
ACH-000115,-0.202897759989
ACH-000116,-0.09098652603880002
ACH-000118,-0.13808937641400001
ACH-000120,-0.06660857076809999
ACH-000123,-0.0957103636091
ACH-000127,-0.248819576068
ACH-000128,0.0359583762142
ACH-000132,-0.105888892203
ACH-000133,-0.06283259895309999
ACH-000137,-0.132794907244
ACH-000138,-0.0267700403439
ACH-000142,-0.26257267525600003
ACH-000143,0.0483777767629
ACH-000146,0.0149096460321
ACH-000148,-0.230197714709
ACH-000150,-0.109682270994
ACH-000152,-0.0366522701446
ACH-000153,-0.08361899158760001
ACH-000159,0.0446016222159
ACH-000160,0.08703388755349999
ACH-000163,-0.0155637996927
ACH-000167,0.0679431822149
ACH-000168,-0.25723582371599996
ACH-000169,-0.0671558659968
ACH-000178,-0.0595869497389
ACH-000182,-0.0239432264074
ACH-000183,-0.145979889786
ACH-000188,-0.0983698991457
ACH-000189,-0.00790518542888
ACH-000190,-0.207281956283
ACH-000198,-0.0889921883376
ACH-000204,0.11092077716700001
ACH-000206,-0.0258871479681
ACH-000207,-0.112814598537
ACH-000211,-0.119414692035
ACH-000215,-0.115385394255
ACH-000221,-0.026551882009900003
ACH-000222,0.023232607707000003
ACH-000223,-0.0353031746386
ACH-000226,-0.324257403123
ACH-000227,-0.347133398672
ACH-000228,0.0257796369111
ACH-000231,-0.203160573257
ACH-000232,-0.309205081682
ACH-000233,-0.156628076342
ACH-000234,0.0207126443816
ACH-000235,0.0030933883620300005
ACH-000237,-0.0437407650127
ACH-000238,-0.00810636907982
ACH-000243,-0.0152805166383
ACH-000244,-0.145977960035
ACH-000246,0.01869299778
