,PGC (5225)
ACH-000004,0.22366958497900002
ACH-000007,0.16280284222799998
ACH-000009,-0.0223005216585
ACH-000011,0.0501657163684
ACH-000012,0.101645325861
ACH-000013,0.0176331857097
ACH-000014,-0.158521151214
ACH-000015,-0.019813694501599997
ACH-000017,0.0745878456105
ACH-000018,-0.0375062831533
ACH-000019,0.219284424532
ACH-000021,-0.0411473503704
ACH-000022,0.16576371389
ACH-000025,-0.021887352163
ACH-000028,0.13652897491399998
ACH-000030,0.0766591690818
ACH-000035,-0.0943186434045
ACH-000036,0.0619545162867
ACH-000037,0.208964263056
ACH-000039,0.09032898749189999
ACH-000040,0.0840426225526
ACH-000041,0.00411363225156
ACH-000042,0.031379719651000004
ACH-000045,-0.08129561763939999
ACH-000047,0.130864632635
ACH-000052,0.054817348838099994
ACH-000053,-0.0143997113408
ACH-000054,0.0812558160373
ACH-000055,-0.0634321014573
ACH-000060,0.0479458658528
ACH-000067,0.148817126498
ACH-000070,0.09746383600410001
ACH-000075,0.028872939048599996
ACH-000078,-0.00924446653186
ACH-000082,-0.014892081373399998
ACH-000085,-0.018786676894900003
ACH-000086,0.0806368875859
ACH-000087,-0.0137691756354
ACH-000092,0.035733859123
ACH-000095,0.0506465545744
ACH-000097,0.0557299410879
ACH-000098,0.0617481520625
ACH-000099,0.148704243741
ACH-000108,-0.127406107903
ACH-000113,-0.030583617836400002
ACH-000115,0.054755319366499994
ACH-000116,0.0680581151324
ACH-000118,-0.016733179094200003
ACH-000120,-0.057446796764199996
ACH-000123,0.0506685788811
ACH-000127,-0.006203303893180001
ACH-000128,-0.0877502303232
ACH-000132,0.0245822280898
ACH-000133,0.0598195765025
ACH-000137,-0.0101786232114
ACH-000138,-0.027564331353
ACH-000142,-0.029157091037400003
ACH-000143,0.0149056756577
ACH-000146,0.0443829716796
ACH-000148,0.313220662269
ACH-000150,0.268831028467
ACH-000152,0.09192242803060001
ACH-000153,0.107872096788
ACH-000159,0.010176804445100001
ACH-000160,0.107702195621
ACH-000163,0.175465715451
ACH-000167,0.0821875873432
ACH-000168,-0.136936827985
ACH-000169,0.0239088635685
ACH-000178,0.15551979832
ACH-000182,0.0485673795622
ACH-000183,0.0822021392285
ACH-000188,0.27068946194000004
ACH-000189,0.20540048704999997
ACH-000190,0.0928054973633
ACH-000198,0.048816883761400004
ACH-000204,0.161602724923
ACH-000206,0.366557681091
ACH-000207,-0.159497315812
ACH-000211,0.203768330552
ACH-000215,-0.0096000770506
ACH-000221,0.0612823864666
ACH-000222,0.0153927739965
ACH-000223,-0.0267819745185
ACH-000226,0.0816352428759
ACH-000227,0.13064571982599998
ACH-000228,-0.0546846243948
ACH-000231,-0.015818409359799997
ACH-000232,0.157175239508
ACH-000233,0.130896837157
ACH-000234,0.07083929900949999
ACH-000235,0.07484356200289999
ACH-000237,0.12131530845699999
ACH-000238,-0.152663869573
ACH-000243,0.047786105243
ACH-000244,-0.026044019285400004
ACH-000246,0.106738573743
ACH-000248,-0.041280808625
ACH-000250,0.105177200203
ACH-000251,-0.022806254957099998
ACH-000253,-0.10000173816400001
ACH-000255,0.11221621136499998
ACH-000256,0.0561892493965
ACH-000257,0.222034308929
ACH-000258,0.408026500887
ACH-000259,0.151553528335
ACH-000260,0.019786447214
ACH-000261,0.0863739980972
ACH-000262,0.0331048670822
ACH-000263,0.211613656003
ACH-000264,-0.0725680482329
ACH-000265,-0.00748670733356
ACH-000266,0.0669538335961
ACH-000272,0.057342935995
ACH-000273,-0.130482196469
ACH-000274,0.191979353134
ACH-000277,0.0837825696045
ACH-000278,0.333098427486
ACH-000279,0.0445487284007
ACH-000280,0.021979853827800003
ACH-000281,0.0043471511259700005
ACH-000288,0.026432567970599997
ACH-000291,0.10047920011299999
