,KBTBD2 (25948)
ACH-000004,-0.36146740795599996
ACH-000007,-1.00872111733
ACH-000009,-0.7083458523970001
ACH-000011,-0.362852016273
ACH-000012,-0.312768884046
ACH-000013,-0.21149592842599998
ACH-000014,-0.40106430864299997
ACH-000015,-0.360933006665
ACH-000017,-0.215403156092
ACH-000018,-0.251777935146
ACH-000019,-0.155543346075
ACH-000021,-0.17801369506200002
ACH-000022,-0.7780413912299999
ACH-000025,-0.21012301106400003
ACH-000028,-0.17863989712499997
ACH-000030,-0.350882885765
ACH-000035,-0.313904060581
ACH-000036,-0.452422753534
ACH-000037,-0.0902042134492
ACH-000039,-0.438829622799
ACH-000040,-0.419413194471
ACH-000041,-0.672602137665
ACH-000042,-0.43719094314999996
ACH-000045,-0.193018357354
ACH-000047,-0.513481940869
ACH-000052,-0.7421554984759999
ACH-000053,-0.504799653077
ACH-000054,-0.385545232398
ACH-000055,-0.353937556707
ACH-000060,-0.203338739093
ACH-000067,-0.445937974857
ACH-000070,-0.207236803734
ACH-000075,-0.360822786931
ACH-000078,-0.457143877668
ACH-000082,-0.389769316346
ACH-000085,-0.20077703195500002
ACH-000086,-0.0825567356035
ACH-000087,-0.59438060047
ACH-000092,-0.241081467163
ACH-000095,-0.43936942130199996
ACH-000097,-0.507232187741
ACH-000098,-0.353710045449
ACH-000099,-0.6059519241800001
ACH-000108,-0.314936174137
ACH-000113,-0.228264828457
ACH-000115,-1.25504161485
ACH-000116,-0.23139923311900001
ACH-000118,-0.24249919582899998
ACH-000120,-0.35906109607000003
ACH-000123,-0.41183702897299995
ACH-000127,-0.34813621979599996
ACH-000128,-0.289682731047
ACH-000132,-0.27372302271
ACH-000133,-0.38343841252300004
ACH-000137,-0.586418167218
ACH-000138,-0.27121457443
ACH-000142,-0.157423808483
ACH-000143,-0.470714437878
ACH-000146,-0.347143358479
ACH-000148,-0.272525882086
ACH-000150,-0.484798370285
ACH-000152,-0.49969258034900005
ACH-000153,-0.286285548089
ACH-000159,-0.369268106185
ACH-000160,-0.274899627237
ACH-000163,-0.34419093887900004
