,LRRC8A (56262)
ACH-000004,-0.153852662622
ACH-000007,0.0727948370405
ACH-000009,-0.171605137946
ACH-000011,0.20076159344500003
ACH-000012,0.0228724800269
ACH-000013,-0.29518351001
ACH-000014,0.178313233363
ACH-000015,-0.175576505759
ACH-000017,-0.08114911585580001
ACH-000018,-0.23372840683200002
ACH-000019,0.0197838393556
ACH-000021,-0.145484128998
ACH-000022,-0.09660968599169999
ACH-000025,-0.0042330281877399996
ACH-000028,-0.158022328816
ACH-000030,-0.119210451817
ACH-000035,0.0250377257382
ACH-000036,0.09472988272510001
ACH-000037,0.193976130897
ACH-000039,-0.0344763974884
ACH-000040,-0.10061666325999999
ACH-000041,0.049171343232
ACH-000042,-0.17195108610100002
ACH-000045,0.141542638806
ACH-000047,-0.253572105293
ACH-000052,0.241266793984
ACH-000053,0.142898266551
ACH-000054,-0.213615940133
ACH-000055,0.035798205975399996
ACH-000060,-0.229686536989
ACH-000067,0.12283134455999999
ACH-000070,0.222882923886
ACH-000075,-0.08603282456530001
ACH-000078,-0.19247156779599997
ACH-000082,0.18615895549400002
ACH-000085,-0.133816313685
ACH-000086,0.077508711027
ACH-000087,-0.136967290737
ACH-000092,-0.024807491140999997
ACH-000095,0.0308931325814
ACH-000097,0.022947138020200004
ACH-000098,0.17481568772199998
ACH-000099,-0.172682006149
ACH-000108,-0.12538234399599998
ACH-000113,0.159354225659
ACH-000115,-0.244627358242
ACH-000116,0.00153474851529
ACH-000118,-0.171688710155
ACH-000120,-0.139799964766
ACH-000123,-0.0006895319813049999
ACH-000127,-0.049489423931999996
ACH-000128,-0.06312381186010001
ACH-000132,0.0987194781219
ACH-000133,-0.213193929012
ACH-000137,0.0662869361694
ACH-000138,0.102888040254
ACH-000142,-0.0870074451969
ACH-000143,-0.153289821501
ACH-000146,0.021486186312700002
ACH-000148,-0.0467938252544
ACH-000150,0.220353279185
ACH-000152,0.00919985106019
ACH-000153,-0.186634789995
ACH-000159,-0.0235621085656
ACH-000160,-0.0142438788913
ACH-000163,-0.11697729679300001
ACH-000167,0.007790294772140001
ACH-000168,-0.174283698836
ACH-000169,-0.0842057366149
ACH-000178,-0.026317927902900003
