,DIP2C (22982)
ACH-000362,0.135571035533
ACH-000363,-1.86296198003e-05
ACH-000364,0.120413092832
ACH-000365,0.111984367623
ACH-000366,-0.0310776374824
ACH-000368,0.175277265921
ACH-000374,0.179328109286
ACH-000375,0.293835183698
ACH-000376,0.0911757855284
ACH-000381,0.180372625817
ACH-000383,0.040343516799199994
ACH-000387,-0.0642709961864
ACH-000389,0.274684413315
ACH-000390,0.00961430181862
ACH-000393,0.255182992511
ACH-000395,0.23170571969
ACH-000397,0.025528796518200003
ACH-000401,-0.0309079365013
ACH-000402,-0.0015234492354000001
ACH-000403,-0.0192618974355
ACH-000404,0.38462968037399997
ACH-000406,0.0247983133635
ACH-000407,0.053939393330199994
ACH-000408,0.23380656684099999
ACH-000410,0.180169667057
ACH-000411,0.300817547868
ACH-000414,0.0219149345005
ACH-000415,-0.0340921064794
ACH-000416,0.102224635998
ACH-000420,0.208654051669
ACH-000421,0.060043607387499996
ACH-000424,0.220818949824
ACH-000425,0.0308708293217
ACH-000426,0.128732796479
ACH-000427,0.306606229696
ACH-000433,0.0011999592769100001
ACH-000436,-0.0274410442392
ACH-000444,0.116518201748
ACH-000445,0.160009561792
ACH-000448,0.120514219663
ACH-000450,-0.08974331292269999
ACH-000452,0.10383018735999999
ACH-000454,0.0261999929849
ACH-000458,0.271962460282
ACH-000459,0.147353968541
ACH-000460,0.04387284114580001
ACH-000461,0.0786633065628
ACH-000463,0.0954669640912
ACH-000464,0.270055936438
ACH-000466,0.176096638605
ACH-000467,0.167537778762
ACH-000468,0.123574255538
ACH-000469,-0.04049709332319999
ACH-000470,0.07193678276610001
ACH-000471,0.0856065821619
ACH-000472,-0.00442015941757
ACH-000473,-0.121283973901
ACH-000475,0.08794927819360002
ACH-000476,-0.103038795452
ACH-000477,0.15226709525999998
ACH-000480,0.046308514424900006
ACH-000481,0.0292239369619
ACH-000483,0.38579314525499997
ACH-000484,-0.018535856976400002
ACH-000485,0.11786951430600001
ACH-000486,0.057536948197400004
ACH-000487,-0.161924443797
ACH-000488,0.143608381993
ACH-000490,0.101633304842
ACH-000491,-0.0426815493178
ACH-000495,-0.0665898020459
ACH-000496,0.18414999448600003
ACH-000499,-0.060771903842099996
ACH-000500,0.354973587482
ACH-000502,0.015506309220700001
ACH-000503,-0.0930344037951
ACH-000505,0.0987073122466
ACH-000507,0.16969073711899998
ACH-000510,0.0105488212979
ACH-000511,-0.111843295841
ACH-000512,0.051515187506300006
ACH-000516,0.13659996082599998
ACH-000517,0.0134585392057
ACH-000518,-0.0479185806325
ACH-000520,0.15860323767999998
ACH-000521,0.08873443386610001
ACH-000522,0.126454779579
ACH-000524,0.111301618294
ACH-000527,0.120890150439
ACH-000528,0.039982397821699996
ACH-000537,0.069731190183
ACH-000541,0.09038999101579999
ACH-000542,0.061882621207499995
ACH-000544,0.0918178020565
ACH-000545,0.143412288237
ACH-000547,0.168347893942
ACH-000548,0.0941893897838
ACH-000549,0.22405399156599998
ACH-000550,-0.00512759127498
ACH-000552,0.156992076274
ACH-000556,0.0919437979195
ACH-000557,-0.011712224071
ACH-000570,0.0561234086419
ACH-000571,0.059506975047000005
ACH-000573,0.20723166004000002
ACH-000576,0.0029094025395
ACH-000580,-0.0117403326054
ACH-000584,0.0401735979253
ACH-000585,0.0961140046085
ACH-000588,0.111959985558
ACH-000589,0.129550869547
ACH-000591,-0.119576164688
ACH-000593,0.093812154838
ACH-000600,0.0009202085446889998
ACH-000601,0.10840731664000001
ACH-000604,0.268476063381
ACH-000605,0.083158610501
ACH-000606,0.1551748216
ACH-000608,0.011514472930999999
ACH-000614,0.224664002459
ACH-000616,0.019276963832099998
ACH-000618,0.0715252696426
ACH-000619,0.148498399331
ACH-000620,0.223337843087
ACH-000621,0.37329480951300004
ACH-000622,0.43287027447800003
ACH-000623,0.0412651760846
ACH-000624,0.0635829759727
ACH-000627,0.07328081836519999
ACH-000630,0.235205835138
ACH-000632,0.0971544738074
ACH-000633,-0.0128124226131
ACH-000637,0.138012784626
ACH-000638,0.167761310687
ACH-000646,0.100566377348
ACH-000647,0.128731459497
ACH-000648,0.222110276001
ACH-000649,0.199165368363
ACH-000651,-0.021128916439299997
ACH-000652,0.0122837163296
ACH-000653,-0.0708839397023
ACH-000657,0.188858142828
ACH-000658,0.025018217701
ACH-000661,0.26696115684099997
ACH-000662,0.00472123606408
ACH-000663,0.120912149451
ACH-000665,0.0858429318932
ACH-000671,0.19972672812
ACH-000673,0.12062918418
ACH-000676,0.21906289782900001
ACH-000677,0.137958959158
ACH-000681,0.0046884801955200004
ACH-000682,0.007590249407340001
ACH-000683,-0.00730101230331
ACH-000684,0.320896178999
ACH-000688,0.0898445055356
ACH-000693,0.0811492679238
ACH-000694,0.0913299053426
ACH-000695,0.11596731536299999
ACH-000696,0.12885850107400001
ACH-000697,0.338695277711
ACH-000699,0.020462521344999998
ACH-000701,0.19671636034099999
ACH-000706,0.10493514452500001
ACH-000711,0.0477681734341
ACH-000713,0.35047816695600004
ACH-000714,-0.0108151253813
ACH-000718,0.024670694282400003
ACH-000720,0.118915634949
ACH-000721,0.07604125948639999
ACH-000724,-0.142862288931
ACH-000725,0.19305209147500002
ACH-000732,0.11528718716499999
ACH-000734,0.04248787013719999
ACH-000735,0.08364577244410001
ACH-000736,0.132388562722
ACH-000738,0.109889369671
ACH-000746,0.0669499182141
ACH-000747,0.19288616185199997
ACH-000748,0.111139167541
ACH-000753,0.008008287748810001
ACH-000756,0.316374149767
ACH-000757,0.138257401159
ACH-000758,0.244290603706
ACH-000760,0.0345930059587
ACH-000763,0.16685878642000002
ACH-000764,0.18868072538
ACH-000765,0.150043750681
ACH-000766,0.054988607854000005
ACH-000767,0.10884115579399999
ACH-000768,0.24271071952799997
ACH-000769,0.283138674285
ACH-000770,0.035402175357499996
ACH-000771,0.132284596118
ACH-000773,0.142930234372
ACH-000776,0.150221184798
ACH-000777,0.018485615261
ACH-000778,0.0984359301299
ACH-000781,0.10885807762000001
ACH-000782,0.185195911681
ACH-000783,0.018919199486499998
ACH-000784,0.0602972401963
ACH-000785,0.055245901167400004
ACH-000787,0.147353700173
ACH-000788,0.21995367744199998
ACH-000791,0.08339447729010001
ACH-000792,0.124582785187
ACH-000794,0.0601967515988
ACH-000796,0.0446386878047
ACH-000799,0.232740584584
ACH-000800,0.0701018979802
ACH-000802,0.11827305418299999
ACH-000804,-0.14928491166400001
ACH-000805,0.190946867337
ACH-000809,0.0579840830499
ACH-000810,0.23569536411800002
ACH-000811,0.215065692371
ACH-000817,0.11057370912999999
ACH-000819,0.19188775865600002
ACH-000820,0.152650428055
ACH-000821,0.121563715066
ACH-000822,-0.057233557677300005
ACH-000823,0.19038228682799999
ACH-000824,0.0523488600734
ACH-000827,0.0253864813822
ACH-000829,0.123308048416
ACH-000831,0.185422662434
ACH-000832,0.113937919564
ACH-000833,0.02623697232
ACH-000834,0.0667773278176
ACH-000835,0.173593332931
ACH-000836,0.0805040475965
ACH-000837,0.0376533089469
ACH-000838,0.161769444447
ACH-000839,0.17827068528599999
ACH-000840,0.289560611815
ACH-000841,0.024181536492
ACH-000843,0.15652202499600001
ACH-000846,0.16120816710799998
ACH-000847,0.24980270046599998
ACH-000848,0.0508915415115
ACH-000849,0.15033634486199998
ACH-000851,0.107306232723
ACH-000855,0.137926500758
ACH-000856,-0.0242877237769
ACH-000858,0.111495468333
ACH-000859,0.140403853998
ACH-000861,0.22792225335400002
ACH-000862,0.08762894630069999
ACH-000865,0.10323510027300001
ACH-000866,-0.029217146447999998
ACH-000867,0.10261667541000001
ACH-000869,-0.009294740418459999
ACH-000872,0.23766904699799998
ACH-000873,0.175518805103
ACH-000876,-0.057059594009800006
ACH-000878,-0.13232349175799998
ACH-000880,0.138867835744
ACH-000881,0.265137188722
ACH-000882,0.134835065363
ACH-000884,0.26404410066100004
ACH-000885,0.00383943385075
ACH-000887,0.11295889164999999
ACH-000888,0.08152921980910001
ACH-000889,0.059427509702199996
ACH-000890,0.159929335497
ACH-000896,0.06232512682440001
ACH-000898,0.21281640225200002
ACH-000900,0.10986606963500001
ACH-000901,-0.0154261768194
ACH-000905,0.17294635925500002
ACH-000906,0.130306818168
ACH-000907,0.188869185147
ACH-000910,-0.0880177685913
ACH-000911,0.150069677648
ACH-000912,0.124788249563
ACH-000913,0.279932646379
ACH-000915,0.145970969798
ACH-000916,-0.175047682505
ACH-000917,0.128379668892
ACH-000921,0.131088392048
ACH-000924,0.0758006000092
ACH-000926,0.0807208541368
ACH-000928,0.09831015080739999
ACH-000929,0.21486299793900002
ACH-000932,0.09727350556730001
ACH-000935,0.26869821127300003
ACH-000936,0.0672641367162
ACH-000937,0.0421747431235
ACH-000938,0.0513317077341
ACH-000939,0.206784287711
ACH-000941,0.059336438355099996
ACH-000943,0.14279819845
ACH-000946,0.137721847324
ACH-000947,0.113962109733
ACH-000948,0.07561861256
ACH-000950,0.172999039152
ACH-000953,0.054256975649
ACH-000957,0.238579317811
ACH-000958,0.0377289842833
ACH-000960,-0.025026981653999997
ACH-000963,0.26976886442
ACH-000968,0.226328208424
ACH-000969,0.211449966008
ACH-000973,-0.00188228022365
ACH-000974,0.12309236690400001
ACH-000975,0.141648471892
ACH-000976,-0.07467947076939999
ACH-000978,-0.0126113049504
ACH-000980,0.035524907241
ACH-000984,0.0644270574007
ACH-000986,0.20851545217300002
ACH-000988,0.265740689614
ACH-000993,0.12796498826199998
ACH-000994,-0.0761466736732
ACH-000996,0.29023340614300003
ACH-001001,-0.00661363373799
ACH-001020,0.0766771287923
ACH-001028,0.0793097838675
ACH-001031,0.0641715285216
ACH-001038,0.177019109619
ACH-001048,0.0623064889446
ACH-001050,0.152813432192
ACH-001053,0.12213271081900001
ACH-001054,0.026453029944000003
ACH-001061,0.190274015417
ACH-001067,0.20023833492499998
ACH-001075,-0.062256423480199996
ACH-001096,0.177090042729
ACH-001128,0.231690237997
ACH-001134,-0.045840326808500004
ACH-001151,0.21541692591400002
ACH-001163,0.164884626687
ACH-001164,0.35040782467799997
ACH-001173,0.127159131682
ACH-001183,0.061987915624900004
ACH-001184,0.09010865092560001
ACH-001190,0.037537867230500004
ACH-001192,0.0932639587703
ACH-001193,-0.145715910463
ACH-001196,-0.11340659772
ACH-001197,0.320360035458
ACH-001205,0.0538405209858
ACH-001211,0.14970698330999999
ACH-001212,-0.134139342357
ACH-001228,-0.256686914022
ACH-001232,0.28962386631
ACH-001239,0.253706744153
ACH-001274,0.169703201985
ACH-001275,0.192218200169
ACH-001277,0.140062350438
ACH-001278,0.240600711657
ACH-001280,-0.143448916008
ACH-001283,0.123957420008
ACH-001289,0.22459922929499998
ACH-001295,0.0393942310935
ACH-001300,-0.00396289779198
ACH-001301,-0.011167463369
ACH-001302,-0.07450602905619999
ACH-001303,0.083852867086
ACH-001306,0.143686626492
ACH-001318,0.155069782819
ACH-001322,0.0216773445671
ACH-001328,-0.016681325961
ACH-001332,0.18505238376299998
ACH-001333,0.0320595005456
ACH-001336,0.141482215961
ACH-001340,-0.0197210545918
ACH-001346,0.112153627094
ACH-001353,-0.004516465071229999
ACH-001354,-0.110577698946
ACH-001367,0.228626315729
ACH-001368,0.114781108802
ACH-001374,-0.19831987359900002
ACH-001375,0.08244983129089999
ACH-001377,0.20270041542
ACH-001380,0.09496048237410001
ACH-001391,-0.123596035639
ACH-001407,0.19254556127300002
ACH-001408,-0.0577761139471
ACH-001413,0.175835926428
ACH-001430,0.169808487857
ACH-001431,0.0503391697649
ACH-001450,-0.0119562968637
ACH-001496,0.0305560761727
ACH-001500,0.19922561124899998
ACH-001521,-0.0440612300824
ACH-001523,0.125680578307
ACH-001532,0.11161273208900001
ACH-001536,-0.182571946939
ACH-001550,0.078417875942
ACH-001552,0.530067564599
ACH-001554,0.102890083141
ACH-001645,0.151104169427
ACH-001654,0.136287333336
ACH-001715,0.235187602047
ACH-001735,0.0205098695907
ACH-001736,0.08463318384860001
ACH-001737,-0.223754005198
ACH-001740,-0.0410650950591
ACH-001745,0.17756911591
ACH-001750,0.196587457568
ACH-001765,0.118103657717
ACH-001956,0.119371994287
ACH-001957,0.085402768028
