,GYG1 (2992)
ACH-000198,-0.07791357576539999
ACH-000204,-0.298227551448
ACH-000206,-0.11073862167300001
ACH-000207,0.0215103378798
ACH-000211,-0.153557247024
ACH-000215,-0.0029170407030999997
ACH-000221,-0.04402423309569999
ACH-000222,0.09180694511489998
ACH-000223,0.0766125030998
ACH-000226,-0.10368565394099999
ACH-000227,-0.106240787848
ACH-000228,-0.0286562441095
ACH-000231,-0.09938010939539998
ACH-000232,-0.0384783206764
ACH-000233,-0.0760353404226
ACH-000234,-0.035970379899199996
ACH-000235,-0.00949525112967
ACH-000237,-0.112855622572
ACH-000238,-0.0721759180402
ACH-000243,0.0857676319722
ACH-000244,0.00823515789044
ACH-000246,-0.15230125826
ACH-000248,0.021962470657900003
ACH-000250,-0.0035405082067
ACH-000251,0.307550489134
ACH-000253,-0.15123961697000002
ACH-000255,-0.018011073309299998
ACH-000256,-0.199653103783
ACH-000257,-0.285021963404
ACH-000258,0.23996892486
ACH-000259,-0.058627897066199995
ACH-000260,-0.041835162830300004
ACH-000261,0.031621909810900004
ACH-000262,-0.039913742094400004
ACH-000263,-0.08849882465749999
ACH-000264,-0.146159150338
ACH-000265,0.0720176878462
ACH-000266,-0.00115645378194
ACH-000272,-0.127533020643
ACH-000273,-0.119664121038
ACH-000274,-0.165817797302
ACH-000277,0.212942424377
ACH-000278,0.0641174096139
ACH-000279,-0.27179015308000004
ACH-000280,0.0717813291714
ACH-000281,0.194123204221
ACH-000288,0.024843667603
ACH-000291,0.045232302682499996
ACH-000293,0.0288206635037
ACH-000294,-0.0876554807385
ACH-000295,0.0294068774415
ACH-000296,-0.0456722798429
ACH-000302,-0.050586080822300004
ACH-000304,0.241830137491
ACH-000307,-0.052737699336
ACH-000308,-0.0170525528465
ACH-000310,-0.236906584802
ACH-000311,-0.026583090463900002
ACH-000312,0.00273082240438
ACH-000315,0.0916209690349
ACH-000316,-0.12043978104900001
ACH-000317,-0.021310741445
ACH-000318,-0.0032561724015799996
ACH-000319,0.025894068120499998
ACH-000320,0.0907585645967
ACH-000322,-0.0863441702768
ACH-000323,-0.103882133913
ACH-000324,-0.028639711464400003
ACH-000329,-0.0550507862323
ACH-000330,-0.0970968285447
ACH-000331,-0.160108402125
ACH-000332,-0.032897753882
ACH-000334,-0.14248927391799998
ACH-000335,0.06382852617580001
ACH-000336,-0.0009160427696950001
ACH-000337,-0.04411376217230001
ACH-000339,-0.059181519808599994
ACH-000341,-0.206821081224
ACH-000348,-0.0849771430298
ACH-000350,0.157487131763
ACH-000352,-0.240490745443
ACH-000356,-0.0977072251313
ACH-000361,0.0958641131886
ACH-000362,-0.165745508891
ACH-000363,-0.18007547954999997
ACH-000364,-0.085258669451
ACH-000365,-0.020042424607200002
ACH-000366,-0.118439883008
ACH-000368,0.0162807540465
ACH-000374,0.0343421229118
ACH-000375,-0.09456170746050001
ACH-000376,-0.023691387611599998
ACH-000381,0.16708099074000002
ACH-000383,-0.125684535745
ACH-000387,0.0211024087907
ACH-000389,-0.028272780921800002
ACH-000390,0.0596726725127
ACH-000393,-0.19107293553399998
ACH-000395,-0.0468198365349
ACH-000397,0.111943684127
ACH-000401,-0.127497940503
ACH-000402,0.109539727151
ACH-000403,0.0674262132202
ACH-000404,-0.167551912006
ACH-000406,-0.09158644632549999
ACH-000407,-0.14003728634999998
ACH-000408,0.158532245428
ACH-000410,-0.22155698138500002
ACH-000411,-0.024040317813400002
ACH-000414,0.090720070543
ACH-000415,-0.032172451154400004
ACH-000416,-0.0311537004057
ACH-000420,-0.048420159448999994
ACH-000421,0.0528749953614
ACH-000424,0.0686344037889
ACH-000425,0.106296839758
ACH-000426,0.061037281419699996
ACH-000427,0.017808552279199998
ACH-000433,-0.0805274841032
ACH-000436,-0.100794821275
ACH-000444,-0.05091528204699999
ACH-000445,0.0554747405891
ACH-000448,-0.142193336259
ACH-000450,-0.537519799064
ACH-000452,-0.07702183030019999
ACH-000454,-0.06157364432569999
ACH-000458,0.0418680424794
ACH-000459,0.128836524877
ACH-000460,-0.153529497233
ACH-000461,-0.037638339462
ACH-000463,0.11268642988
ACH-000464,-0.290017172623
ACH-000466,0.0158133376965
ACH-000467,-0.0207258510817
ACH-000468,-0.10621670553300001
ACH-000469,-0.30763406018899997
ACH-000470,-0.153949169423
ACH-000471,-0.11491918133099999
ACH-000472,-0.0202361260679
ACH-000473,-0.274102019334
ACH-000475,-0.00480159487732
ACH-000476,-0.115127801838
ACH-000477,0.0177180040853
ACH-000480,-0.226970695059
ACH-000481,-0.134127699522
ACH-000483,-0.329308062986
ACH-000484,-0.353848823822
ACH-000485,0.124962592444
ACH-000486,0.112039393486
ACH-000487,-0.09625181952289999
ACH-000488,-0.017374121964099997
ACH-000490,-0.138561225601
ACH-000491,-0.04675836796
ACH-000495,-0.0580247552291
ACH-000496,-0.0797207197225
ACH-000499,-0.20239979581099998
ACH-000500,-0.00171554201661
ACH-000502,0.046564602918
ACH-000503,-0.00799718943969
ACH-000505,-0.0775517264157
ACH-000507,-0.0717959358458
ACH-000510,-0.0623201381761
ACH-000511,0.0557485206599
ACH-000512,-0.164578059969
ACH-000516,-0.025347839663200002
ACH-000517,-0.050133148722599996
ACH-000518,0.033372689973400003
ACH-000520,0.00913897513021
ACH-000521,0.0314337752542
ACH-000522,-0.219825592149
ACH-000524,0.012476367857600002
ACH-000527,0.0340263881946
ACH-000528,-0.00231335146423
ACH-000537,-0.190937103063
ACH-000541,-0.12266803975400001
ACH-000542,-0.0043310367358
ACH-000544,0.055300219739999996
ACH-000545,-0.13556621638900002
ACH-000547,-0.103174119813
ACH-000548,-0.11913079869200001
ACH-000549,-0.196996827855
ACH-000550,-0.0523504307986
ACH-000552,-0.155036917957
ACH-000556,0.0219471513461
ACH-000557,-0.103670844005
ACH-000570,0.00762729418296
ACH-000571,-0.0791089673041
ACH-000573,-0.105457626308
ACH-000576,-0.0519030966658
ACH-000580,0.0662295108376
ACH-000584,-0.08442711652460001
ACH-000585,-0.160429454196
ACH-000588,-0.0224230607846
ACH-000589,0.04317026477469999
ACH-000591,-0.00688096039781
ACH-000593,-0.0797760489708
ACH-000600,-0.0851527718695
ACH-000601,0.0943231298873
ACH-000604,-0.08621693345930001
ACH-000605,-0.18984891583500002
ACH-000606,-0.0084685691072
ACH-000608,0.0580845416897
ACH-000614,-0.0323837055217
ACH-000616,-0.0077530721816
ACH-000618,-0.0962841340844
ACH-000619,-0.10237144109099999
ACH-000620,0.008947851772849999
ACH-000621,-0.10713417737099999
ACH-000622,-0.185344413872
ACH-000623,-0.0876814376101
ACH-000624,0.0743867231961
ACH-000627,0.010497994351600001
ACH-000630,0.00733021029081
ACH-000632,-0.027339091269499998
ACH-000633,0.056270800893900005
ACH-000637,0.014241284454700001
ACH-000638,-0.136962986784
ACH-000646,-0.136618794186
ACH-000647,0.041712435205
ACH-000648,-0.111394356088
ACH-000649,-0.126376587148
ACH-000651,0.0353140111315
ACH-000652,-0.180882140859
ACH-000653,-0.11341837619999999
ACH-000657,0.036178196657800005
ACH-000658,-0.22017216215399998
ACH-000661,-0.119142545843
ACH-000662,0.00119792812067
ACH-000663,-0.101008663882
ACH-000665,-0.07344949353869999
ACH-000671,0.00673061187328
ACH-000673,-0.045373963429
ACH-000676,-0.0622448489296
ACH-000677,0.104195531683
ACH-000681,-0.0629814049746
ACH-000682,-0.15964191089500002
ACH-000683,0.117471428524
ACH-000684,-0.0146697520049
ACH-000688,0.0145200336366
ACH-000693,0.159741048517
ACH-000694,-0.0016484395233199998
ACH-000695,-0.274115312383
ACH-000696,-0.0610477211542
ACH-000697,-0.08166877295580001
ACH-000699,-0.10958075349400001
ACH-000701,0.026292266493599996
ACH-000706,0.0575968878079
ACH-000711,0.0877133903088
ACH-000713,-0.0450238383149
ACH-000714,-0.097752952388
ACH-000718,-0.039739500256199996
ACH-000720,-0.166794332935
ACH-000721,-0.11143474870100001
ACH-000724,-0.387353052882
ACH-000725,-0.095222839594
ACH-000732,-0.13501713900999998
ACH-000734,-0.131241902741
ACH-000735,-0.147365557531
ACH-000736,0.080887867759
ACH-000738,-0.0282746362347
ACH-000746,0.21738230746999998
ACH-000747,-0.0503189953481
ACH-000748,-0.0293194985812
ACH-000753,-0.112937828187
ACH-000756,-0.011716946265399998
ACH-000757,0.043451442767000005
ACH-000758,0.021749067008000004
ACH-000760,-0.0278770910965
ACH-000763,0.18140219831300003
ACH-000764,0.017312215906200003
ACH-000765,0.137300876357
ACH-000766,-0.041584662061400005
ACH-000767,-0.297258960191
ACH-000768,-0.11157702686200001
ACH-000769,-0.026300083898099996
ACH-000770,-0.0327711601172
ACH-000771,-0.044015363996
ACH-000773,-0.134127278478
ACH-000776,-0.110790463746
ACH-000777,-0.0876347385851
ACH-000778,0.0106742799681
ACH-000781,0.0114769096389
ACH-000782,-0.0691688563574
ACH-000783,-0.0447490087254
ACH-000784,-0.219173006815
ACH-000785,-0.0977514032942
ACH-000787,-0.0370314123878
ACH-000788,-0.016144606194599998
ACH-000791,-0.123407918175
ACH-000792,-0.04949797274230001
ACH-000794,-0.0147891596332
ACH-000796,-0.0593063113368
ACH-000799,-0.026698220256500003
ACH-000800,0.056647568604
ACH-000802,-0.0620020120636
ACH-000804,-0.255833171874
ACH-000805,0.020394629789499998
ACH-000809,-0.179441393298
ACH-000810,-0.036180429990800005
ACH-000811,-0.18633622030000002
ACH-000817,-0.12163618130100001
ACH-000819,-0.0329686305182
ACH-000820,-0.0953053267942
ACH-000821,0.0500952163091
ACH-000822,0.00694135023865
ACH-000823,-0.0209442172981
ACH-000824,0.029607889551499997
ACH-000827,-0.024807691143799996
ACH-000829,-0.10329286404200001
ACH-000831,-0.157825992168
ACH-000832,-0.00527088068858
ACH-000833,0.109785060471
ACH-000834,0.0805339818727
ACH-000835,0.0215264874009
ACH-000836,0.0362745925705
ACH-000837,0.142785840084
ACH-000838,0.021620524107499997
ACH-000839,-0.0381836912077
ACH-000840,-0.15207185708499998
ACH-000841,-0.0398823507998
ACH-000843,-0.0863327518619
ACH-000846,-0.0198842382212
ACH-000847,-0.18086663122699997
ACH-000848,-0.09051539973999999
ACH-000849,0.0460088386264
ACH-000851,-0.039805591976400004
ACH-000855,-0.0231251482093
ACH-000856,-0.210142251426
ACH-000858,-0.0430618292848
ACH-000859,0.07353899056689998
ACH-000861,-0.0742835204868
ACH-000862,0.0378250055
ACH-000865,0.08969705612960001
ACH-000866,0.00502394445696
ACH-000867,0.073133223603
ACH-000869,-0.0809956980153
ACH-000872,-0.121191902049
ACH-000873,-0.26123377929200003
ACH-000876,-0.0468935260236
ACH-000878,-0.408779553893
ACH-000880,-0.00021106747032599997
ACH-000881,-0.0606417736014
ACH-000882,-0.146935480519
ACH-000884,-0.0554770997391
ACH-000885,-0.117230123063
ACH-000887,-0.0435977934709
ACH-000888,0.0620955767301
ACH-000889,-0.0692644713585
ACH-000890,-0.009656429204669999
ACH-000896,-0.113197177259
ACH-000898,0.005887941611149999
ACH-000900,0.113947350516
ACH-000901,-0.0200587371943
ACH-000905,-0.0326933918764
ACH-000906,-0.0042555593403
ACH-000907,0.0503642840728
ACH-000910,-0.0187534717903
ACH-000911,-0.101780476544
ACH-000912,-0.131463785305
ACH-000913,-0.21574531781599998
ACH-000915,-0.038722136405599995
ACH-000916,-0.121138982851
ACH-000917,-0.169459323644
ACH-000921,-0.128206242599
ACH-000924,-0.0222246077831
ACH-000926,0.000793275641487
ACH-000928,-0.15211379399
ACH-000929,0.123768432379
ACH-000932,0.00263100054348
ACH-000935,0.0603923208265
ACH-000936,0.0945725816072
ACH-000937,0.026245024059099998
ACH-000938,-0.107357432554
ACH-000939,0.156208607463
ACH-000941,-0.026297171548900003
ACH-000943,-0.07559158363520001
ACH-000946,0.0219934703773
ACH-000947,0.0796954379884
ACH-000948,0.0818003830551
ACH-000950,0.157426465649
ACH-000953,-0.1021630492
ACH-000957,0.174403906762
ACH-000958,0.137897454546
ACH-000960,0.00789123674963
ACH-000963,-0.352340766613
ACH-000968,-0.10464962323799999
ACH-000969,-0.00987503959303
ACH-000973,-0.0647072343329
ACH-000974,-0.03281080329490001
ACH-000975,-0.19266419266600002
ACH-000976,-0.00304177620611
ACH-000978,-0.38587623730099996
ACH-000980,0.0967421458727
ACH-000984,0.152660466617
ACH-000986,0.05414030435719999
ACH-000988,0.129158558554
ACH-000993,-0.0771582962837
ACH-000994,0.13522566529000002
ACH-000996,0.0960855374284
ACH-001001,-0.132881672357
ACH-001020,-0.267093331727
ACH-001028,-0.0324610660805
ACH-001031,0.0104173265823
ACH-001038,-0.0879654204311
ACH-001048,-0.120534624835
ACH-001050,-0.124490824705
ACH-001053,-0.0793845762555
ACH-001054,-0.09878838598860001
ACH-001061,-0.030097286320700002
ACH-001067,0.04048550409730001
ACH-001075,-0.190099491207
ACH-001096,0.023006397623400003
ACH-001128,-0.317655650156
ACH-001134,-0.150127585125
ACH-001151,0.00118622546795
ACH-001163,-0.0301501844004
ACH-001164,-0.176042762613
ACH-001173,0.0164582142946
ACH-001183,-0.141046832325
ACH-001184,-0.0009919569949710001
ACH-001190,0.047951440038599996
ACH-001192,-0.183879169866
ACH-001193,-0.19420847742
ACH-001196,-0.00305993912648
ACH-001197,-0.20094966370900003
ACH-001205,-0.27083638596299997
ACH-001211,0.16662024847999998
ACH-001212,-0.054849401072
ACH-001228,0.06744060529019999
ACH-001232,-0.181941584472
ACH-001239,-0.023282720165900002
ACH-001274,0.08647129724069999
ACH-001275,0.14732966723500002
ACH-001277,-0.07983207195730001
ACH-001278,0.092557640481
ACH-001280,-0.229354382854
ACH-001283,-0.12108503501599999
ACH-001289,-0.04553755216469999
ACH-001295,-0.0137705908368
ACH-001300,-0.09151363850080001
ACH-001301,-0.044149382545600004
ACH-001302,-0.009455329101409999
ACH-001303,-0.12227610239
ACH-001306,-0.00277998970785
ACH-001318,-0.14254721578500001
ACH-001322,0.0788158097738
ACH-001328,0.0327408088295
ACH-001332,0.172116251228
ACH-001333,-0.0350667683665
ACH-001336,-0.0058582341526199995
ACH-001340,-0.164055524358
ACH-001346,0.0872745737518
ACH-001353,-0.249482348303
ACH-001354,-0.0310957660123
ACH-001367,-0.226399651812
ACH-001368,-0.0208764486245
ACH-001374,0.30917979813900004
ACH-001375,-0.0341085475055
ACH-001377,-0.0652979898465
ACH-001380,0.0030288206259499995
ACH-001391,-0.13534038465
ACH-001407,-0.0494859341719
ACH-001408,-0.0645784902194
ACH-001413,-0.111346292761
ACH-001430,-0.143588409953
ACH-001431,-0.121753586869
ACH-001450,0.1361722632
ACH-001496,-0.120682320791
ACH-001500,0.022644465527599997
ACH-001521,0.19357001071199997
ACH-001523,-0.0805620132414
ACH-001532,-0.086273136758
ACH-001536,0.211329629346
ACH-001550,0.0254958233062
ACH-001552,-0.157660746024
ACH-001554,-0.10213096697599999
ACH-001645,-0.247315506021
ACH-001654,-0.0430227409451
ACH-001715,0.09557771658939998
ACH-001735,0.0631035207126
ACH-001736,-0.115392440964
ACH-001737,0.257270329881
ACH-001740,-0.211766690224
ACH-001745,-0.08711722880719999
ACH-001750,0.04559799117169999
ACH-001765,-0.028287763889900005
ACH-001956,-0.0935567321417
ACH-001957,-0.0069923690608999995
