,MYO5C (55930)
ACH-000004,-0.195379578655
ACH-000007,-0.190763012799
ACH-000009,0.013399984695700001
ACH-000011,0.059649963367499996
ACH-000012,0.100356743049
ACH-000013,0.06824866100390001
ACH-000014,-0.11232152118
ACH-000015,0.156899581078
ACH-000017,0.18305591403299998
ACH-000018,0.097137779154
ACH-000019,0.252163304298
ACH-000021,0.29174377244399996
ACH-000022,0.197189285623
ACH-000025,-0.0589688869063
ACH-000028,0.129447962348
ACH-000030,0.0484288921617
ACH-000035,0.0401484385794
ACH-000036,-0.013621455782299998
ACH-000037,-0.13756620124900001
ACH-000039,-0.0771857720978
ACH-000040,0.033549230737799994
ACH-000041,0.09613704500150001
ACH-000042,0.267892906862
ACH-000045,0.141125330069
ACH-000047,-0.00197659603611
ACH-000052,-0.146067454077
ACH-000053,0.06921320070060001
ACH-000054,0.12358751735099999
ACH-000055,0.0147523306537
ACH-000060,0.0174442863665
ACH-000067,-0.00490726669486
ACH-000070,0.078550249093
ACH-000075,0.116143745931
ACH-000078,0.179165245906
ACH-000082,0.029888468422599998
ACH-000085,0.0034147045541599997
ACH-000086,0.12969739466
ACH-000087,0.20504169276999998
ACH-000092,-0.041053767938900004
ACH-000095,-0.021905118178099998
ACH-000097,0.0843103478109
ACH-000098,-0.03823465526
ACH-000099,0.128572304092
ACH-000108,0.17960711514400002
ACH-000113,0.12135980452400001
ACH-000115,0.141460214173
ACH-000116,0.0930222991088
ACH-000118,0.200012309534
ACH-000120,0.147118833233
ACH-000123,0.08101999462569999
ACH-000127,-0.0037012489494500003
ACH-000128,0.28577880717099996
ACH-000132,-0.11774410317600001
ACH-000133,0.152409623126
ACH-000137,-0.19170073389199999
ACH-000138,0.26026086090100004
ACH-000142,0.012054160247799999
ACH-000143,0.129617309978
ACH-000146,0.105645483387
ACH-000148,0.034675849440199996
ACH-000150,-0.0864931585605
ACH-000152,0.0007092121969269999
ACH-000153,0.046764195661899995
ACH-000159,0.0905767748632
ACH-000160,-0.00976028489315
ACH-000163,0.18533466278799998
ACH-000167,0.12598007675200001
ACH-000168,-0.019152444151099998
ACH-000169,0.130320835042
ACH-000178,0.0936577898423
ACH-000182,0.129381713012
ACH-000183,-0.08446537545169999
ACH-000188,-0.0703599715582
ACH-000189,0.181788912259
ACH-000190,0.051747247600099994
ACH-000198,0.0446271654846
ACH-000204,-0.22297022689100002
ACH-000206,-0.10642774112400001
ACH-000207,-0.0841300283041
ACH-000211,0.0786808902676
ACH-000215,0.12980739237400002
ACH-000221,0.041186497119699995
ACH-000222,0.179823363733
ACH-000223,0.17831839126600002
ACH-000226,0.0355115566225
ACH-000227,-0.11008033317600001
ACH-000228,-0.017747837117000002
ACH-000231,-0.0447329115026
ACH-000232,0.09912176485760002
ACH-000233,0.05639987288869999
ACH-000234,0.046359735167199996
ACH-000235,0.0515467200306
ACH-000237,0.0151950261481
ACH-000238,0.00839417029767
ACH-000243,0.161192414619
ACH-000244,-0.052418457706199996
ACH-000246,0.08761202189400001
ACH-000248,-0.07051542738639999
ACH-000250,0.05786891566169999
ACH-000251,0.562920418154
ACH-000253,0.10366953319399999
ACH-000255,-0.0826083581752
ACH-000256,0.20125218536699999
ACH-000257,0.00812879641029
ACH-000258,0.280709213387
ACH-000259,0.098148485441
ACH-000260,0.07915959555930001
ACH-000261,0.0314316659949
ACH-000262,0.236618422558
ACH-000263,-0.153753377574
ACH-000264,0.0270118365147
ACH-000265,-0.0531917531936
ACH-000266,0.0206225796919
ACH-000272,0.0704887875997
ACH-000273,0.175307730412
ACH-000274,-0.11665112409499999
ACH-000277,0.10265210652699999
ACH-000278,0.026797118092
ACH-000279,0.0373797791349
ACH-000280,0.0064554354734
ACH-000281,0.295649334522
ACH-000288,0.0494003287779
ACH-000291,-0.0439892902758
ACH-000293,0.23321996295699998
ACH-000294,-0.12006593746300001
ACH-000295,0.0342200919572
ACH-000296,0.027812462344499998
ACH-000302,0.021103371515
ACH-000304,0.12417771205700001
ACH-000307,-0.061475278972300006
ACH-000308,0.127711932216
ACH-000310,0.08348344461360001
ACH-000311,0.21218142269200002
ACH-000312,0.0376517086183
ACH-000315,0.00943020704593
ACH-000316,0.28849984879
ACH-000317,0.150174341541
ACH-000318,0.0326403319657
ACH-000319,-0.0669194835338
ACH-000320,0.179499242146
ACH-000322,-0.0746597452033
ACH-000323,0.23701884053000002
ACH-000324,0.0355979031967
ACH-000329,0.134241161767
ACH-000330,0.19150984590700001
ACH-000331,0.052974876902
ACH-000332,0.17661627703899999
ACH-000334,0.017677748601099996
ACH-000335,-0.135423493466
ACH-000336,0.020469969229700003
ACH-000337,0.138804728571
ACH-000339,0.0798494455226
ACH-000341,0.163271026832
ACH-000348,-0.0812656985674
ACH-000350,0.278822112263
ACH-000352,0.168239821537
ACH-000356,0.00430818654775
