,SORL1 (6653)
ACH-000004,-0.0587035922363
ACH-000007,-0.017912769184099998
ACH-000009,0.04238272788930001
ACH-000011,0.183187819947
ACH-000012,0.0531571298342
ACH-000013,0.0452946664921
ACH-000014,0.0447711292892
ACH-000015,0.0791773283215
ACH-000017,0.18566784565699998
ACH-000018,0.08262638473780001
ACH-000019,0.0193426302009
ACH-000021,0.169865834496
ACH-000022,0.116877583323
ACH-000025,0.201581627533
ACH-000028,0.171711507224
ACH-000030,0.0724324486224
ACH-000035,0.0525790976104
ACH-000036,0.18199148669
ACH-000037,0.04568412181
ACH-000039,0.0966069389287
ACH-000040,0.24652935361900002
ACH-000041,-0.18836438622
ACH-000042,0.213782302941
ACH-000045,0.0209756373387
ACH-000047,0.185215577232
ACH-000052,0.228069746278
ACH-000053,0.08092156967639999
ACH-000054,0.188544208263
ACH-000055,0.190475065627
ACH-000060,0.012416157756700002
ACH-000067,0.358436698957
ACH-000070,0.24008029490200003
ACH-000075,0.179093726521
ACH-000078,0.131510915672
ACH-000082,0.0190780643135
ACH-000085,0.029360698352900002
ACH-000086,-0.0366536415883
ACH-000087,0.08363939432860001
ACH-000092,0.146157691511
ACH-000095,0.11467326665699999
ACH-000097,0.0333876905003
ACH-000098,0.16727137351
ACH-000099,0.05120634660230001
ACH-000108,0.029463837259499998
ACH-000113,0.159032811903
ACH-000115,0.0447086250895
ACH-000116,0.00867619319586
ACH-000118,0.111382254001
ACH-000120,-0.0926129435393
ACH-000123,0.171374397522
ACH-000127,0.111181838364
ACH-000128,-0.0193102101868
ACH-000132,-0.14623107134299998
ACH-000133,0.093306397003
ACH-000137,0.0255107972988
ACH-000138,0.0742157103672
ACH-000142,0.046538428536300004
ACH-000143,0.053337265067099994
ACH-000146,0.0915502393317
ACH-000148,0.143835545905
ACH-000150,0.0425801456814
ACH-000152,0.028112972845900003
ACH-000153,-0.0654985749995
ACH-000159,0.0783271885189
ACH-000160,0.12628851326999999
ACH-000163,0.011489735473200001
ACH-000167,-0.00359769039789
ACH-000168,0.0290222811873
ACH-000169,0.173157087843
ACH-000178,0.0480810624725
ACH-000182,0.146949462769
ACH-000183,-0.0039508850919
ACH-000188,0.09833103482000001
ACH-000189,-0.0432520900359
ACH-000190,-0.17382305524799999
ACH-000198,0.043357421326
ACH-000204,0.228180358979
ACH-000206,-0.0127830723565
ACH-000207,0.193686352065
ACH-000211,0.138300834327
ACH-000215,0.0658423792031
ACH-000221,0.015846200339500002
ACH-000222,0.145426491008
ACH-000223,0.143515371535
ACH-000226,0.14241121582900002
ACH-000227,0.247570576074
ACH-000228,0.26099381765
ACH-000231,0.18243823193199998
ACH-000232,0.19522438080600002
ACH-000233,0.22846789171100002
ACH-000234,-0.033753268917
ACH-000235,0.057816204609400006
ACH-000237,0.07168455685200001
ACH-000238,0.10169984603
ACH-000243,0.245824704643
ACH-000244,0.229450024045
ACH-000246,-0.0111127931544
ACH-000248,0.0136935310877
ACH-000250,0.168454554274
ACH-000251,0.108377078781
ACH-000253,0.132381328603
ACH-000255,0.12535001784299998
ACH-000256,0.0642474513056
ACH-000257,0.0485909595493
ACH-000258,-0.046617845770699995
ACH-000259,0.162746412655
ACH-000260,0.09233963843779999
ACH-000261,0.153122962009
ACH-000262,0.0109660603796
ACH-000263,-0.0485458942772
ACH-000264,-0.10790496526900001
ACH-000265,0.0798172000589
ACH-000266,0.0699072468232
ACH-000272,0.0043087351259
ACH-000273,0.0990315742884
ACH-000274,0.036552525754999995
ACH-000277,0.0298925282854
ACH-000278,0.12986950007200002
ACH-000279,0.0399615153901
ACH-000280,0.048344096901699996
ACH-000281,0.08328860312210001
ACH-000288,0.08124157525600001
ACH-000291,-0.0112492511096
ACH-000293,0.035215893374300006
ACH-000294,0.0411480747183
ACH-000295,-0.0645988473545
ACH-000296,-0.139518756942
ACH-000302,0.07803756549060001
ACH-000304,0.16261780450899999
ACH-000307,0.00675361557186
ACH-000308,0.159387893646
ACH-000310,0.0016892535800899998
ACH-000311,0.155223097629
ACH-000312,0.0196197906058
ACH-000315,0.12075530695299999
ACH-000316,0.232928187053
ACH-000317,0.285304793109
ACH-000318,0.0819339231805
ACH-000319,0.11267876878699999
ACH-000320,0.0201968841661
ACH-000322,0.173823107049
ACH-000323,0.0815634341373
ACH-000324,0.116055804092
ACH-000329,0.0773715148095
ACH-000330,0.05163975438130001
ACH-000331,0.21950196174800002
ACH-000332,0.135762181993
ACH-000334,-0.200991058812
ACH-000335,0.377797352601
ACH-000336,0.131487325272
ACH-000337,-0.0682491721562
ACH-000339,0.0939925482785
ACH-000341,0.31582028324
ACH-000348,0.138961370642
ACH-000350,0.11032669099999999
ACH-000352,0.0683027119372
ACH-000356,0.15462092435900002
ACH-000361,0.09307840410060002
ACH-000362,0.10011588902
ACH-000363,0.080417537491
ACH-000364,0.0654879287136
ACH-000365,0.0192525501743
ACH-000366,0.06406892519480001
ACH-000368,0.03751087956140001
ACH-000374,-0.18292771997499999
ACH-000375,-0.0312833210778
ACH-000376,0.04013489774390001
ACH-000381,-0.0430860749593
ACH-000383,0.0676440541966
ACH-000387,-0.08129965676560001
ACH-000389,0.120169021643
ACH-000390,0.0465473855382
ACH-000393,-0.0010560037239
ACH-000395,-0.0451878205871
ACH-000397,0.00335070457484
ACH-000401,0.323004483294
ACH-000402,0.347221015793
ACH-000403,0.0714769121451
ACH-000404,0.31930405266399997
ACH-000406,0.0749034263463
ACH-000407,0.0611088974866
ACH-000408,-0.1035517922
ACH-000410,0.121642138849
ACH-000411,0.09101774021739999
ACH-000414,0.218788004049
ACH-000415,0.11180136377000001
ACH-000416,0.110895078822
ACH-000420,0.109669043617
ACH-000421,-0.006821007936069999
ACH-000424,0.206622368024
ACH-000425,0.16633667417
ACH-000426,0.356624591294
ACH-000427,0.223176725193
ACH-000433,-0.00257747068121
ACH-000436,0.26970273326
ACH-000444,0.00432335363349
ACH-000445,0.19666065859700002
ACH-000448,0.172864391132
ACH-000450,-0.0400857555293
ACH-000452,0.165571372393
ACH-000454,0.274044602867
ACH-000458,0.00910747948308
ACH-000459,0.073378927653
