,SARNP (84324)
ACH-000556,-0.8080900070129999
ACH-000557,-0.701616751829
ACH-000570,-0.585130317581
ACH-000571,-0.795691720048
ACH-000573,-0.323733787358
ACH-000576,-0.524237100733
ACH-000580,-0.8078560792530001
ACH-000584,-0.566862628284
ACH-000585,-0.999534342827
ACH-000588,-0.815950667896
ACH-000589,-0.560165417416
ACH-000591,-0.7228166873720001
ACH-000593,-0.680504350623
ACH-000600,-0.753696458498
ACH-000601,-0.781877352792
ACH-000604,-0.560468697941
ACH-000605,-0.6168585062699999
ACH-000606,-0.736213568603
ACH-000608,-0.8358670617389999
ACH-000614,-0.7261375918880001
ACH-000616,-0.679949799717
ACH-000618,-0.677439462807
ACH-000619,-0.581959686605
ACH-000620,-0.6202798920699999
ACH-000621,-1.14205335955
ACH-000622,-0.16093775112199998
ACH-000623,-0.68886364655
ACH-000624,-0.9790292479070001
ACH-000627,-0.7836706636380001
ACH-000630,-0.838892361481
ACH-000632,-0.47150242308
ACH-000633,-1.11797246309
ACH-000637,-0.236299563462
ACH-000638,-0.8965355537749999
ACH-000646,-0.659898200726
ACH-000647,-0.646920635214
ACH-000648,-0.327132276288
ACH-000649,-0.514591561429
ACH-000651,-0.614310494256
ACH-000652,-0.26104243359
ACH-000653,-0.6045251729209999
ACH-000657,-0.5929308342490001
ACH-000658,-0.410027195756
ACH-000661,-0.755302015467
ACH-000662,-0.330690640401
ACH-000663,-0.773226438883
ACH-000665,-0.788507435948
ACH-000671,-0.7674926799609999
ACH-000673,-0.47559635404399997
ACH-000676,-0.41388872064000004
ACH-000677,-0.6089243516089999
ACH-000681,-0.98958156938
ACH-000682,-0.654489394374
ACH-000683,-0.354693037616
ACH-000684,-0.692373439498
ACH-000688,-0.701534591862
ACH-000693,-0.608859166528
ACH-000694,-0.531643502335
ACH-000695,-0.7316965935959999
ACH-000696,-0.7139578879330001
ACH-000697,-0.46634473595200004
ACH-000699,-1.03756967445
ACH-000701,-0.691808377445
ACH-000706,-0.581706976591
ACH-000711,-0.574158134277
ACH-000713,-0.317971594664
ACH-000714,-0.671559563195
ACH-000718,-0.623158912434
ACH-000720,-0.41382766821999994
ACH-000721,-0.430573386228
ACH-000724,-0.5246267219640001
ACH-000725,-0.8202807279719999
ACH-000732,-0.650145052264
ACH-000734,-0.730975618455
ACH-000735,-0.563875305497
ACH-000736,-0.452942362895
ACH-000738,-0.545008928174
ACH-000746,-0.435727690622
ACH-000747,-1.07104901868
ACH-000748,-0.626797397765
ACH-000753,-0.574999017675
ACH-000756,-0.8292068472570001
ACH-000757,-0.948019096312
ACH-000758,-0.630199866534
ACH-000760,-0.39318894007
ACH-000763,-0.683845275035
ACH-000764,-0.679820677979
ACH-000765,-0.60002264778
ACH-000766,-0.8395173896100001
ACH-000767,-0.7088436150390001
ACH-000768,-0.621220177831
ACH-000769,-0.550352849421
ACH-000770,-0.467010164419
ACH-000771,-0.892210832749
ACH-000773,-0.9434087559819999
ACH-000776,-1.21159197566
ACH-000777,-0.397312759384
ACH-000778,-0.589827193623
ACH-000781,-0.643612905577
ACH-000782,-0.212749571706
ACH-000783,-0.5909917008519999
ACH-000784,-0.651136128173
ACH-000785,-0.893284355213
ACH-000787,-0.487707794917
ACH-000788,-0.9003631116390001
ACH-000791,-0.464443024374
ACH-000792,-0.718724847637
ACH-000794,-0.540082524641
ACH-000796,-0.30949377773000003
ACH-000799,-0.8090179055399999
ACH-000800,-1.04156016213
ACH-000802,-0.648754141747
ACH-000804,-0.578449502275
ACH-000805,-0.57015724082
ACH-000809,-0.671805419617
ACH-000810,-0.5245881690559999
ACH-000811,-0.498429487035
ACH-000817,-1.0217857350200001
ACH-000819,-0.441239487174
ACH-000820,-0.275727214398
ACH-000821,-0.768525931855
ACH-000822,-0.674966925754
ACH-000823,-0.6861455011100001
ACH-000824,-0.39554405679300003
ACH-000827,-0.8134285349070001
ACH-000829,-0.820609706982
ACH-000831,-0.575817038789
ACH-000832,-0.6901735219840001
ACH-000833,-0.595156301661
ACH-000834,-0.717007163849
ACH-000835,-0.6256799993259999
ACH-000836,-0.47432513493100004
ACH-000837,-0.735328759624
ACH-000838,-0.390801676464
ACH-000839,-0.40294330007
ACH-000840,-0.7200600611110001
ACH-000841,-0.883436509878
ACH-000843,-0.47021828672399996
ACH-000846,-0.37768049637699996
ACH-000847,-0.8123704060760001
ACH-000848,-0.818023140802
ACH-000849,-0.582835800433
ACH-000851,-0.610790191905
ACH-000855,-0.364297761454
ACH-000856,-0.44579610387100005
ACH-000858,-0.45232092575000005
ACH-000859,-0.76067504866
ACH-000861,-0.601898116334
ACH-000862,-0.398801500368
ACH-000865,-0.525563820553
ACH-000866,-0.605637136653
ACH-000867,-0.6489942841340001
ACH-000869,-0.8106304369239999
ACH-000872,-0.629327951857
ACH-000873,-0.637244694264
ACH-000876,-1.0624374671799999
ACH-000878,-0.9441572762980001
ACH-000880,-0.949285972748
ACH-000881,-0.507430753809
ACH-000882,-0.272684711673
ACH-000884,-0.429313510523
ACH-000885,-0.556167740743
ACH-000887,-0.5535858236119999
ACH-000888,-0.589219234925
ACH-000889,-0.9088461919930001
ACH-000890,-0.662543196075
ACH-000896,-0.6956831234049999
ACH-000898,-0.7120822392209999
ACH-000900,-0.732714172174
ACH-000901,-0.767914680405
ACH-000905,-0.650780778587
ACH-000906,-0.833877750827
ACH-000907,-0.814547081137
ACH-000910,-0.429937584302
ACH-000911,-0.298702520735
ACH-000912,-0.7553022450329999
ACH-000913,-0.5977138227009999
ACH-000915,-0.648231282897
ACH-000916,-0.7120702109999999
ACH-000917,-0.620710026407
ACH-000921,-0.610836294909
ACH-000924,-0.450472886572
ACH-000926,-0.512860253162
ACH-000928,-0.42204000429300004
ACH-000929,-0.442739061317
ACH-000932,-0.680412823702
ACH-000935,-0.43327270551700003
ACH-000936,-0.368639958271
ACH-000937,-0.484427413899
ACH-000938,-0.657666005031
ACH-000939,-0.862301216058
ACH-000941,-0.64211288905
ACH-000943,-0.33603082454000005
ACH-000946,-0.597030421753
ACH-000947,-0.610503701545
ACH-000948,-0.328197278583
ACH-000950,-0.8232820188109999
ACH-000953,-0.486712100163
ACH-000957,-0.313863632908
ACH-000958,-0.888369415979
ACH-000960,-0.659994668617
ACH-000963,-1.02565729517
ACH-000968,-0.785847467925
ACH-000969,-0.5383765659309999
ACH-000973,-0.542663552825
ACH-000974,-0.6024273266319999
ACH-000975,-0.593827779561
ACH-000976,-0.622075127614
ACH-000978,-0.23526688742899998
ACH-000980,-0.453397784366
ACH-000984,-0.586123206453
ACH-000986,-0.6876993293960001
ACH-000988,-0.375468421936
ACH-000993,-0.7261682009460001
ACH-000994,-0.44949944280799997
ACH-000996,-0.723402399409
ACH-001001,-0.603411476072
ACH-001020,-0.555751387436
ACH-001028,-0.5093365950550001
ACH-001031,-0.6173969855610001
ACH-001038,-0.6820288374510001
ACH-001048,-0.682613086056
ACH-001050,-0.458812669442
ACH-001053,-0.46794312437299995
ACH-001054,-0.67594095045
ACH-001061,-0.560418772794
ACH-001067,-0.839122505751
ACH-001075,-0.415482754347
ACH-001096,-0.501833338797
ACH-001128,-0.8136944786470001
ACH-001134,-0.92512948689
ACH-001151,-0.544441364501
ACH-001163,-0.623952573042
ACH-001164,-0.7522883935
ACH-001173,-0.49275093003700005
ACH-001183,-0.484445313398
ACH-001184,-0.328243635794
ACH-001190,-0.316233998057
ACH-001192,-0.7568365364540001
ACH-001193,-0.564139181206
ACH-001196,-0.430283255074
ACH-001197,-0.7558282470100001
ACH-001205,-0.528253160749
ACH-001211,-0.884403726533
ACH-001212,-0.647689308455
ACH-001228,-0.438412812931
ACH-001232,-0.545557545331
ACH-001239,-0.570672733596
ACH-001274,-0.9976600498739999
ACH-001275,-0.304038147666
ACH-001277,-0.6708122870650001
ACH-001278,-1.00082982344
ACH-001280,-0.769389472401
ACH-001283,-0.649145835442
ACH-001289,-0.7840694070569999
ACH-001295,-0.341385868248
ACH-001300,-0.471859626392
ACH-001301,-0.531454056608
ACH-001302,-0.20113542853799998
ACH-001303,-0.65345670293
ACH-001306,-0.674943636194
ACH-001318,-0.700238027909
ACH-001322,-0.666810062012
ACH-001328,-0.7475806318770001
ACH-001332,-0.39816072329499996
ACH-001333,-0.661958223139
ACH-001336,-0.501030651156
ACH-001340,-0.596257593387
ACH-001346,-0.593261898793
ACH-001353,-0.544473247477
ACH-001354,-0.461815442794
ACH-001367,-0.7033873614980001
ACH-001368,-0.564410755414
ACH-001374,-0.756952896303
ACH-001375,-0.573794657767
ACH-001377,-0.6738038691760001
ACH-001380,-0.369056532868
ACH-001391,-0.477715710595
ACH-001407,-0.562685110387
ACH-001408,-0.39962293912600005
ACH-001413,-0.8538767297130001
ACH-001430,-1.02886435529
ACH-001431,-0.6172215750710001
ACH-001450,-0.615540785885
ACH-001496,-0.472247799199
ACH-001500,-0.21943129495400002
ACH-001521,-0.7194910041760001
ACH-001523,-0.750919551856
ACH-001532,-0.7536649873829999
ACH-001536,-0.838068921707
ACH-001550,-0.57484964037
ACH-001552,-1.06832533619
ACH-001554,-0.6189760574300001
ACH-001645,-0.629615927921
ACH-001654,-1.08905172618
ACH-001715,-0.430672006212
ACH-001735,-0.31209511656399996
ACH-001736,-0.6792240043009999
ACH-001737,-0.8627138263200002
ACH-001740,-0.8680603848549999
ACH-001745,-0.7501356558300001
ACH-001750,-0.700284118989
ACH-001765,-0.8227952140260001
ACH-001956,-0.546864578894
ACH-001957,-0.96661036325
