,TUBGCP4 (27229)
ACH-000004,-0.805580188901
ACH-000007,-0.904582209381
ACH-000009,-1.14883726116
ACH-000011,-1.17086760369
ACH-000012,-0.9787636032279999
ACH-000013,-1.0499081076999999
ACH-000014,-0.981943119657
ACH-000015,-1.10504281297
ACH-000017,-0.9709392456200001
ACH-000018,-0.9314081642049999
ACH-000019,-0.9634451926500001
ACH-000021,-1.2071590224
ACH-000022,-1.22479351287
ACH-000025,-0.720482447227
ACH-000028,-0.9299504892039999
ACH-000030,-1.01950985677
ACH-000035,-0.935486161731
ACH-000036,-0.9181846653419999
ACH-000037,-0.0328214869977
ACH-000039,-1.3164998832500001
ACH-000040,-0.9033168705940001
ACH-000041,-1.07956398975
ACH-000042,-1.1086214246
ACH-000045,-1.08434642094
ACH-000047,-0.964822121197
ACH-000052,-1.0994295734200001
ACH-000053,-1.07940564093
ACH-000054,-1.0837990652399998
ACH-000055,-0.932803697501
ACH-000060,-0.881694696068
ACH-000067,-1.18227463547
ACH-000070,-1.07203858105
ACH-000075,-0.819074336971
ACH-000078,-1.3232919449299998
ACH-000082,-1.18415671456
ACH-000085,-0.9311194838700001
ACH-000086,-0.939290195172
ACH-000087,-0.880843069522
ACH-000092,-0.983594748026
ACH-000095,-1.21034284238
ACH-000097,-0.975383634246
ACH-000098,-0.957262876868
ACH-000099,-0.93483273278
ACH-000108,-0.952790994818
ACH-000113,-1.09583765239
ACH-000115,-1.4333215179899998
ACH-000116,-0.923414538537
ACH-000118,-1.0853665160100001
ACH-000120,-0.947678815078
ACH-000123,-0.9949709011310001
ACH-000127,-0.834202586135
ACH-000128,-0.984630105145
ACH-000132,-1.1706198047299998
ACH-000133,-0.86536463327
ACH-000137,-1.03180183509
ACH-000138,-0.8731361052140001
ACH-000142,-0.865918113391
ACH-000143,-0.925587397397
ACH-000146,-0.936724119905
ACH-000148,-1.0753347563700002
ACH-000150,-1.02132816233
ACH-000152,-0.9547425344589999
ACH-000153,-0.963879212709
ACH-000159,-0.869011668478
ACH-000160,-1.33830463304
ACH-000163,-1.0538311778799998
ACH-000167,-1.3236333117799999
ACH-000168,-1.18014252884
ACH-000169,-1.19466019194
ACH-000178,-1.13190479424
ACH-000182,-1.0416774646
ACH-000183,-1.07576430421
ACH-000188,-0.8738305341920001
ACH-000189,-0.977223284587
ACH-000190,-1.04558604959
ACH-000198,-0.874127236551
ACH-000204,-1.30505520405
ACH-000206,-0.7569962911489999
ACH-000207,-1.0397541345399999
ACH-000211,-0.81047074845
ACH-000215,-0.972253166779
ACH-000221,-0.7470699415019999
ACH-000222,-1.3834270617
ACH-000223,-1.06687147223
ACH-000226,-1.13537052697
ACH-000227,-1.3110126152200001
ACH-000228,-1.0355435572
ACH-000231,-1.0797548599
ACH-000232,-0.979462873088
ACH-000233,-0.877130274041
ACH-000234,-1.26837118082
ACH-000235,-1.02579976895
ACH-000237,-1.01620368542
ACH-000238,-0.871232386439
ACH-000243,-1.06138943933
ACH-000244,-0.760824832075
ACH-000246,-1.0660470668700002
ACH-000248,-0.9761205706370001
ACH-000250,-0.833348569884
ACH-000251,-1.07462508777
ACH-000253,-0.977788242177
ACH-000255,-1.20512661545
ACH-000256,-1.05484305201
ACH-000257,-1.13833168983
ACH-000258,-1.49454500352
ACH-000259,-1.06698310692
ACH-000260,-1.17330211702
ACH-000261,-1.22749723291
ACH-000262,-0.9068989141580001
ACH-000263,-0.6637096594340001
ACH-000264,-1.21823365469
ACH-000265,-1.13344142482
ACH-000266,-1.0860415426799999
ACH-000272,-1.16799597751
ACH-000273,-0.71655393131
ACH-000274,-0.818734969892
ACH-000277,-0.833644794305
ACH-000278,-0.901443992775
ACH-000279,-0.9156777865510001
ACH-000280,-0.920074592446
ACH-000281,-1.0154211828200002
ACH-000288,-0.960903679301
ACH-000291,-1.1731111672799999
ACH-000293,-1.3899671498500001
ACH-000294,-1.0576877372
ACH-000295,-0.917163374218
ACH-000296,-0.967583244147
ACH-000302,-0.9551150722380001
ACH-000304,-0.787519548042
ACH-000307,-0.8234682555760001
ACH-000308,-1.09628026287
ACH-000310,-1.25732439468
ACH-000311,-1.16068652233
ACH-000312,-1.22397870236
ACH-000315,-1.03719585626
ACH-000316,-0.750597089271
ACH-000317,-0.913595582962
ACH-000318,-0.788773483091
ACH-000319,-1.1124315547499999
ACH-000320,-1.0738915814
ACH-000322,-1.03937616159
ACH-000323,-0.915806073857
ACH-000324,-1.02767970728
ACH-000329,-1.09254366425
ACH-000330,-1.05815420318
ACH-000331,-0.9859111758210001
ACH-000332,-1.0547494333
ACH-000334,-0.948160145661
ACH-000335,-0.9212390639939999
ACH-000336,-0.9319368678200001
ACH-000337,-0.915184404418
ACH-000339,-1.03012262235
ACH-000341,-0.834164629619
ACH-000348,-0.956673534303
ACH-000350,-1.08887441816
ACH-000352,-0.947501477926
ACH-000356,-0.9269839386480001
ACH-000361,-0.9101002343889999
ACH-000362,-1.15180982406
ACH-000363,-0.9294809262729999
ACH-000364,-1.0303497842799998
ACH-000365,-0.9437411410050001
ACH-000366,-0.9452344822
ACH-000368,-0.996243276391
ACH-000374,-1.2215325632
ACH-000375,-0.860664279144
ACH-000376,-1.1524915866399998
ACH-000381,-1.07843597099
ACH-000383,-0.828621615773
ACH-000387,-0.9651048989450001
ACH-000389,-1.1968068624600001
ACH-000390,-1.05900239424
ACH-000393,-1.14140683035
ACH-000395,-1.3654794341299998
ACH-000397,-0.956454006093
ACH-000401,-0.957305103812
ACH-000402,-0.549549078403
ACH-000403,-1.18987494652
ACH-000404,-0.84767754277
ACH-000406,-1.05019099917
ACH-000407,-0.861560886392
ACH-000408,-1.1405355963600001
ACH-000410,-1.1191215968100001
ACH-000411,-1.0596320988099999
ACH-000414,-0.970742704981
ACH-000415,-1.04130690063
ACH-000416,-1.2479611495
ACH-000420,-1.08529671074
ACH-000421,-0.921152166769
ACH-000424,-1.00483814606
ACH-000425,-0.932421371662
ACH-000426,-1.02070064555
