,BSPRY (54836)
ACH-000537,-0.0755670595571
ACH-000541,0.0858161237582
ACH-000542,-0.09605714836539998
ACH-000544,-0.0869780113477
ACH-000545,0.0358280422155
ACH-000547,-0.238311174904
ACH-000548,0.07384470369400001
ACH-000549,0.0006210655262180001
ACH-000550,-0.134378678556
ACH-000552,-0.0880983283742
ACH-000556,-0.0867237762052
ACH-000557,-0.104671858478
ACH-000570,-0.157622741524
ACH-000571,0.0165084846835
ACH-000573,-0.020341383817200003
ACH-000576,-0.103978598577
ACH-000580,-0.181889415719
ACH-000584,-0.24674084936299998
ACH-000585,0.0066390200441
ACH-000588,-0.0385399172177
ACH-000589,0.0141633986879
ACH-000591,-0.215138205875
ACH-000593,-0.134114272968
ACH-000600,-0.186292650398
ACH-000601,-0.0702915510866
ACH-000604,-0.014579379628899998
ACH-000605,-0.131919009013
ACH-000606,-0.033778599698799996
ACH-000608,-0.12046851571900001
ACH-000614,-0.0017479674510999998
ACH-000616,0.0331143159948
ACH-000618,-0.06835553833750001
ACH-000619,-0.11059237589299999
ACH-000620,-0.0636628960959
ACH-000621,-0.168236742771
ACH-000622,-0.0574362492516
ACH-000623,-0.13759706981699998
ACH-000624,-0.10952568514599999
ACH-000627,-0.0827222274108
ACH-000630,-0.07349770999489999
ACH-000632,-0.0318044521386
ACH-000633,0.08984780341710001
ACH-000637,-0.0722892512868
ACH-000638,-0.07916790694730001
ACH-000646,0.017975987081099997
ACH-000647,-0.0499515758559
ACH-000648,-0.244125633887
ACH-000649,-0.0913796123104
ACH-000651,-0.134310289913
ACH-000652,0.17831867341200003
ACH-000653,-0.0306014460292
ACH-000657,-0.014605994820299999
ACH-000658,-0.0054295344756
ACH-000661,0.0939792902263
ACH-000662,0.037835122342199996
ACH-000663,-0.214985420312
ACH-000665,-0.105201622342
ACH-000671,0.0165320394211
ACH-000673,0.0027001419992399994
ACH-000676,-0.180976972967
ACH-000677,-0.0488703332137
ACH-000681,0.0896351121071
ACH-000682,-0.156557316446
ACH-000683,-0.198264418054
ACH-000684,0.0788020864639
ACH-000688,-0.0843813619513
ACH-000693,-0.012657285370700001
ACH-000694,-0.15729063305
ACH-000695,-0.29753029894
ACH-000696,-0.12372143952800001
ACH-000697,0.150191413074
ACH-000699,-0.00915123694084
ACH-000701,-0.09681756067189999
ACH-000706,-0.0679471890449
ACH-000711,-0.11948189762599999
ACH-000713,0.098246214976
ACH-000714,0.214248180823
ACH-000718,-0.127498846024
ACH-000720,0.0340036447706
ACH-000721,-0.126002627607
ACH-000724,0.0845964487514
ACH-000725,-0.095725673651
ACH-000732,-0.04447365966609999
ACH-000734,-0.0658891951354
ACH-000735,-0.016441981770699998
ACH-000736,0.0311779659321
ACH-000738,-0.0750439032438
ACH-000746,0.0182238531826
ACH-000747,-0.14513233128
ACH-000748,-0.134086318491
ACH-000753,-0.0313583682891
ACH-000756,-0.016195178406200002
ACH-000757,-0.265752014565
ACH-000758,-0.07408415406499999
ACH-000760,-0.12297182861400001
ACH-000763,-0.191448951775
ACH-000764,0.25178001919799997
ACH-000765,-0.11497358457800001
ACH-000766,0.0517413232925
ACH-000767,-0.22454556438700002
ACH-000768,0.0040053126566500005
ACH-000769,-0.12385600525599999
ACH-000770,-0.0100979667655
ACH-000771,-0.080558970125
ACH-000773,-0.118546710837
ACH-000776,-0.0514962571701
ACH-000777,-0.071212489329
ACH-000778,0.0324052152093
ACH-000781,-0.104671880037
ACH-000782,-0.178143523996
ACH-000783,-0.08575240255760001
ACH-000784,-0.108271457013
ACH-000785,0.066015069863
ACH-000787,-0.0040937877397
ACH-000788,-0.0707391059125
ACH-000791,-0.0765236420182
ACH-000792,-0.0477130786716
ACH-000794,0.038891396820699996
ACH-000796,-0.00646587322122
ACH-000799,-0.21267316644200002
ACH-000800,0.0140090691361
ACH-000802,-0.0934454707057
ACH-000804,-0.193683712605
ACH-000805,-0.270598976837
ACH-000809,-0.023399678072
ACH-000810,0.256557213631
ACH-000811,-0.2500647723
ACH-000817,-0.07802117051239998
ACH-000819,-0.0823255712846
ACH-000820,-0.38214050165299995
ACH-000821,-0.0767010221112
ACH-000822,-0.043757377038400005
ACH-000823,-0.0968603546635
ACH-000824,-0.165862751703
ACH-000827,-0.08382580663719999
ACH-000829,-0.338601321127
ACH-000831,-0.100880918741
ACH-000832,-0.212447843231
ACH-000833,-0.0267623484424
ACH-000834,-0.032780183794
ACH-000835,-0.14001679413100002
ACH-000836,-0.061590413693300004
ACH-000837,0.00424667992692
ACH-000838,-0.178931819884
ACH-000839,0.10635108491900001
ACH-000840,-0.0120469893391
ACH-000841,0.108911987794
ACH-000843,0.040042299063
ACH-000846,0.12087525482200001
ACH-000847,-0.19642544909
ACH-000848,-0.09162430623639999
ACH-000849,0.074989040223
ACH-000851,-0.200720454031
ACH-000855,-0.0786119991047
ACH-000856,-0.240267103009
ACH-000858,-0.18191334151299998
ACH-000859,0.0556514929471
ACH-000861,-0.17975985569400002
ACH-000862,-0.0732334437245
ACH-000865,-0.0628394620908
ACH-000866,-0.0869675966125
ACH-000867,0.0572663811297
ACH-000869,0.0370520513994
ACH-000872,-0.13082131116100001
ACH-000873,-0.09635725701850001
ACH-000876,-0.0354572105669
ACH-000878,-0.311621602444
ACH-000880,0.212986816738
ACH-000881,-0.263722898249
ACH-000882,-0.140213620724
ACH-000884,-0.08524452900260002
ACH-000885,-0.18577555534499998
ACH-000887,-0.15117013248199998
ACH-000888,-0.208920393593
ACH-000889,-0.120713162394
ACH-000890,-0.11553560412599999
ACH-000896,0.0145055430696
ACH-000898,-0.172808036001
ACH-000900,-0.120167927969
ACH-000901,-0.19572332980700002
ACH-000905,0.040008944996300005
ACH-000906,-0.21676820384599998
ACH-000907,-0.237377260834
ACH-000910,0.043210610243699994
ACH-000911,-0.100986262901
ACH-000912,-0.047694285397
ACH-000913,-0.277133837547
ACH-000915,-0.242798622114
ACH-000916,-0.40368820560900004
ACH-000917,-0.00851937131406
ACH-000921,0.031429870989200005
ACH-000924,-0.0820686360389
ACH-000926,-0.142272471335
ACH-000928,-0.21338327865899998
ACH-000929,0.374528383529
ACH-000932,-0.135669991405
ACH-000935,-0.035684891405599994
ACH-000936,-0.010985503268899998
ACH-000937,-0.0916190258096
ACH-000938,-0.190931180017
ACH-000939,-0.208472698268
ACH-000941,0.039885821069900004
ACH-000943,-0.07635684201739999
ACH-000946,-0.12771017981
ACH-000947,-0.127564245811
ACH-000948,-0.161504218875
ACH-000950,0.0613752486765
ACH-000953,0.000871704235962
ACH-000957,-0.08966861151239999
ACH-000958,-0.0591887250237
ACH-000960,-0.12166011058800001
ACH-000963,-0.255070628959
ACH-000968,-0.18032429673099998
ACH-000969,-0.0745779643994
ACH-000973,0.0177459288884
ACH-000974,-0.0777625235058
ACH-000975,-0.141207250322
ACH-000976,-0.045870340307400004
ACH-000978,0.0805445535453
ACH-000980,-0.197340363794
ACH-000984,-0.17731826145100002
ACH-000986,-0.0829935258775
ACH-000988,-0.149582766116
ACH-000993,-0.097852403061
ACH-000994,-0.159153957774
ACH-000996,-0.100380139983
ACH-001001,-0.067993842873
ACH-001020,0.260820152814
ACH-001028,-0.19902301688299998
ACH-001031,-0.06500719766350001
ACH-001038,-0.110156169908
ACH-001048,-0.0779812022912
ACH-001050,-0.163876787896
ACH-001053,-0.0176035232978
ACH-001054,-0.0609543079274
ACH-001061,-0.0314820804353
ACH-001067,-0.0743225334441
ACH-001075,0.0435404207674
ACH-001096,-0.28263156927099997
ACH-001128,-0.29889988461
ACH-001134,-0.129121535347
ACH-001151,-0.204672296908
ACH-001163,-0.17266413867400002
ACH-001164,-0.261058142574
ACH-001173,0.0017052874500999998
ACH-001183,-0.00141898318161
ACH-001184,-0.215537384303
ACH-001190,0.0770233951121
ACH-001192,-0.11403286647
ACH-001193,-0.22531735395999997
ACH-001196,-0.0366682835239
ACH-001197,0.016981589399
ACH-001205,-0.269250329808
ACH-001211,-0.192654116231
ACH-001212,-0.219620564989
ACH-001228,0.125045808717
ACH-001232,-0.032975793116200004
ACH-001239,0.0652298178792
ACH-001274,-0.134708636245
ACH-001275,-0.09978651948419999
ACH-001277,-0.0229110602999
ACH-001278,-0.029859664237199997
ACH-001280,0.17208333705499998
ACH-001283,-0.155423617361
ACH-001289,-0.18769398938499998
ACH-001295,-0.129952401958
ACH-001300,0.0722829612225
ACH-001301,-0.05882831737369999
ACH-001302,-0.404018363753
ACH-001303,-0.148108904479
ACH-001306,0.026048473258000002
ACH-001318,-0.0997403317031
ACH-001322,-0.0608193583358
ACH-001328,-0.0841243543769
ACH-001332,0.0182725233155
ACH-001333,-0.018549674503299998
ACH-001336,-0.17241447985
ACH-001340,-0.0629128089738
ACH-001346,0.07540510476489999
ACH-001353,-0.123726205096
ACH-001354,-0.0635261418441
ACH-001367,0.0912100781467
ACH-001368,0.00210391979228
ACH-001374,-0.0280324815448
ACH-001375,0.103749270697
ACH-001377,-0.0643136678332
ACH-001380,-0.104359523245
ACH-001391,-0.160333695382
ACH-001407,0.0208144325038
ACH-001408,0.010128667414700001
ACH-001413,-0.147896335093
ACH-001430,0.16987290407400002
ACH-001431,-0.130991122211
ACH-001450,0.0025691199970700003
ACH-001496,-0.14279145517300001
ACH-001500,-0.18791240170600002
ACH-001521,-0.074570528126
ACH-001523,0.007043526018130001
ACH-001532,-0.121436251516
ACH-001536,-0.111263804219
ACH-001550,-0.127504291104
ACH-001552,-0.0337845620514
ACH-001554,-0.0104258349422
ACH-001645,-0.0722262994548
ACH-001654,-0.0148054791656
ACH-001715,-0.224660132698
ACH-001735,-0.07299861647910001
ACH-001736,-0.058830585102599996
ACH-001737,-0.10100640020300002
ACH-001740,-0.37027637220200005
ACH-001745,-0.080704120967
ACH-001750,-0.13725711906
ACH-001765,-0.12818724177500002
ACH-001956,-0.09489526024700001
ACH-001957,-0.102334384903
