,NEDD1 (121441)
ACH-000004,-1.8466930603
ACH-000007,-1.61613600496
ACH-000009,-2.11762009003
ACH-000011,-1.7566934074400002
ACH-000012,-1.61909697313
ACH-000013,-1.8483296592900003
ACH-000014,-1.7811346801499999
ACH-000015,-1.61881819947
ACH-000017,-1.62434133162
ACH-000018,-1.2984094206499999
ACH-000019,-1.58755820824
ACH-000021,-1.6563472085100002
ACH-000022,-1.79389315132
ACH-000025,-1.4590373078299999
ACH-000028,-1.49228495379
ACH-000030,-1.78823427505
ACH-000035,-1.55778217217
ACH-000036,-1.59976027503
ACH-000037,-1.9458871851400004
ACH-000039,-1.8581492107700002
ACH-000040,-1.42551515833
ACH-000041,-1.88295522382
ACH-000042,-1.7514803278400002
ACH-000045,-1.7641632936900002
ACH-000047,-1.90055671028
ACH-000052,-1.63213861589
ACH-000053,-1.73079404536
ACH-000054,-1.66445255254
ACH-000055,-1.92442464488
ACH-000060,-1.61343288444
ACH-000067,-1.5741073178799998
ACH-000070,-2.03320608409
ACH-000075,-1.80801158355
ACH-000078,-2.2065133261099996
ACH-000082,-1.86952273425
ACH-000085,-1.80451069782
ACH-000086,-1.55331344946
ACH-000087,-1.64600613125
ACH-000092,-1.64950642066
ACH-000095,-2.07617708152
ACH-000097,-1.9437689790400001
ACH-000098,-1.7323844669
ACH-000099,-1.8575188207299997
ACH-000108,-1.64528981637
ACH-000113,-1.6805496939200002
ACH-000115,-3.08127797643
ACH-000116,-1.44438742475
ACH-000118,-1.87674063695
ACH-000120,-1.5240276719299999
ACH-000123,-1.7396970459999999
ACH-000127,-1.80634939025
ACH-000128,-1.7711182787200002
ACH-000132,-1.52566839063
ACH-000133,-1.6097244130500001
ACH-000137,-1.64564378855
ACH-000138,-1.6741360739
ACH-000142,-1.65353142727
ACH-000143,-1.6739152471
ACH-000146,-1.70258175429
ACH-000148,-1.8160878436400003
ACH-000150,-1.57960434774
ACH-000152,-1.3982766044600001
ACH-000153,-1.87873747893
ACH-000159,-1.8111500740000002
ACH-000160,-2.07958151067
ACH-000163,-1.5828140174599998
ACH-000167,-2.32116481413
ACH-000168,-1.49979029716
ACH-000169,-1.70047777151
ACH-000178,-1.6524644175499998
ACH-000182,-1.7164874072
ACH-000183,-1.72142166833
ACH-000188,-1.56547281019
ACH-000189,-1.3299192683299998
ACH-000190,-1.7917843605900001
ACH-000198,-1.9268192170200003
ACH-000204,-1.41878180635
ACH-000206,-1.69909997296
ACH-000207,-2.05254609758
ACH-000211,-1.70017889089
ACH-000215,-1.8667021400900001
ACH-000221,-1.49588349996
ACH-000222,-1.7202870963499999
ACH-000223,-1.8740621197
ACH-000226,-1.6699386346399998
ACH-000227,-2.54174821167
ACH-000228,-1.8436545411200003
ACH-000231,-1.45191809822
ACH-000232,-1.87780987493
ACH-000233,-1.6122655053200001
ACH-000234,-1.9112170511700002
ACH-000235,-1.67420754153
ACH-000237,-1.89498928598
ACH-000238,-1.86542657885
ACH-000243,-1.67441817972
ACH-000244,-1.7230843172699999
ACH-000246,-1.57352676213
ACH-000248,-1.60674727619
ACH-000250,-1.8353200963299998
ACH-000251,-1.77720207771
ACH-000253,-1.7605514123400003
ACH-000255,-1.47937880024
ACH-000256,-1.67437490408
ACH-000257,-2.01940515278
ACH-000258,-1.7646067351400003
ACH-000259,-1.91813276004
ACH-000260,-1.73910002939
ACH-000261,-1.6600122607299999
ACH-000262,-1.66063912477
ACH-000263,-2.12655082523
ACH-000264,-2.03780039978
ACH-000265,-1.7573745450099998
ACH-000266,-1.68728667044
ACH-000272,-1.5068493163299999
ACH-000273,-1.61182800243
ACH-000274,-1.54680188148
ACH-000277,-1.80000037112
ACH-000278,-1.49597277896
ACH-000279,-1.9741726435299998
ACH-000280,-1.582939261
ACH-000281,-1.69387599449
ACH-000288,-1.73763008555
ACH-000291,-1.5685262265399997
ACH-000293,-1.82753661945
ACH-000294,-1.90191251912
ACH-000295,-2.10744020863
ACH-000296,-1.5327480493599999
ACH-000302,-2.2889550179700002
ACH-000304,-1.6292209344
ACH-000307,-1.4410603228
ACH-000308,-1.82564066493
ACH-000310,-2.0652287442099997
ACH-000311,-1.7531451569299998
ACH-000312,-1.8110253857900003
ACH-000315,-1.6412883066400001
ACH-000316,-1.5026040884
ACH-000317,-1.73706612132
ACH-000318,-1.8545840013
ACH-000319,-1.76468797215
ACH-000320,-1.80762556342
ACH-000322,-1.66437743993
ACH-000323,-1.2980945391299998
ACH-000324,-1.6761962287
ACH-000329,-1.9084808404700002
ACH-000330,-1.49153314948
ACH-000331,-1.55849002646
ACH-000332,-1.56225721674
ACH-000334,-2.17237038653
ACH-000335,-1.7821518686000002
ACH-000336,-1.98164864475
ACH-000337,-1.52390134306
ACH-000339,-1.8265749657199999
ACH-000341,-2.3816916187
ACH-000348,-2.1707241635299996
ACH-000350,-2.10587831187
ACH-000352,-1.4791346154299998
ACH-000356,-1.8009590923099998
ACH-000361,-1.5868498641
ACH-000362,-1.8519162412999999
ACH-000363,-1.66604302746
ACH-000364,-1.61982149816
ACH-000365,-1.81083478168
ACH-000366,-1.8423625112900002
ACH-000368,-1.72214176817
ACH-000374,-1.71521477026
ACH-000375,-1.8659144833599999
ACH-000376,-1.53332506598
ACH-000381,-1.50785717896
ACH-000383,-1.6061251581600002
ACH-000387,-1.6319573466
ACH-000389,-1.49453685459
ACH-000390,-2.14904415812
ACH-000393,-1.72801114527
ACH-000395,-1.73681099458
ACH-000397,-1.75041489461
ACH-000401,-1.98568223523
ACH-000402,-1.65116532996
ACH-000403,-1.8173685438499998
ACH-000404,-1.5194978432100001
ACH-000406,-1.9910159969299999
ACH-000407,-1.7492525126099998
ACH-000408,-1.41329463684
ACH-000410,-1.7872669501299998
ACH-000411,-1.68422081264
ACH-000414,-1.8790456088299998
ACH-000415,-1.75640253715
ACH-000416,-1.7001269667200003
ACH-000420,-1.37338525669
ACH-000421,-1.42777692889
ACH-000424,-1.5504869170500002
ACH-000425,-1.7438089816599998
ACH-000426,-1.53807016946
ACH-000427,-1.6551264503100003
ACH-000433,-1.2563677402700002
ACH-000436,-2.0462901106599998
ACH-000444,-1.39382605908
ACH-000445,-1.3755145309099999
ACH-000448,-1.67143481915
ACH-000450,-1.36878690963
ACH-000452,-1.8179975471599998
ACH-000454,-1.4427706126800002
ACH-000458,-1.78863317099
ACH-000459,-1.26105665205
ACH-000460,-1.47826714574
ACH-000461,-1.59874621878
ACH-000463,-1.44536004826
ACH-000464,-1.7024798118399997
ACH-000466,-2.0004214484
ACH-000467,-1.70410741556
ACH-000468,-2.1944462029099996
ACH-000469,-1.74467023277
ACH-000470,-1.8446959636400002
ACH-000471,-1.78889267278
ACH-000472,-2.11847956219
ACH-000473,-1.58398877117
ACH-000475,-1.8615764132599997
ACH-000476,-1.73915488245
ACH-000477,-2.02164788213
ACH-000480,-1.36448708571
ACH-000481,-2.15530150759
ACH-000483,-1.72778434378
ACH-000484,-1.50468701655
ACH-000485,-1.7505616005000002
ACH-000486,-1.6234006548700002
ACH-000487,-1.96323112431
ACH-000488,-1.73365133754
ACH-000490,-1.7511752695299998
ACH-000491,-1.14650026854
ACH-000495,-1.4927322580899998
ACH-000496,-1.7625990051900002
ACH-000499,-1.63327482436
ACH-000500,-1.52713846917
ACH-000502,-1.5896210014399998
ACH-000503,-1.79367754812
ACH-000505,-1.9054666392500001
ACH-000507,-1.78714313284
ACH-000510,-1.91587029491
ACH-000511,-1.38078803491
ACH-000512,-1.9096807584200002
ACH-000516,-1.72858323176
ACH-000517,-1.8232608089200002
ACH-000518,-1.59145186037
ACH-000520,-1.45661101913
ACH-000521,-2.06504768908
ACH-000522,-1.6489956926299998
ACH-000524,-1.8980224373599996
ACH-000527,-1.8641299409099998
ACH-000528,-1.49570554134
ACH-000537,-1.52911443395
ACH-000541,-2.01545856193
ACH-000542,-1.6121989727000001
ACH-000544,-1.47474528491
ACH-000545,-1.6129805620500002
ACH-000547,-1.73292183417
ACH-000548,-1.62998833951
ACH-000549,-1.41320451896
ACH-000550,-1.63392280896
ACH-000552,-1.50615372366
ACH-000556,-1.656092535
ACH-000557,-2.58409594913
ACH-000570,-1.5828741368
ACH-000571,-2.634655849
ACH-000573,-1.9175913145200003
ACH-000576,-1.6738351304799999
ACH-000580,-1.68666107813
ACH-000584,-1.8474316738999998
ACH-000585,-1.8395150876700002
ACH-000588,-1.7727538966599998
ACH-000589,-1.7371346481
ACH-000591,-1.3784177044400001
ACH-000593,-1.6080236840900002
ACH-000600,-1.8166189093599998
ACH-000601,-1.70639653825
ACH-000604,-2.15928095315
ACH-000605,-2.00413120311
ACH-000606,-1.51365894549
ACH-000608,-1.95503934788
ACH-000614,-1.9303828584599998
ACH-000616,-1.4229582380899999
ACH-000618,-1.7869744686000002
ACH-000619,-1.5058533697799998
ACH-000620,-1.9545259251599998
ACH-000621,-1.6199863840200002
ACH-000622,-2.1035973027200003
ACH-000623,-1.94818238313
ACH-000624,-1.7369572255799999
ACH-000627,-1.75998183143
ACH-000630,-1.4938874095299999
ACH-000632,-1.9606325651299998
ACH-000633,-2.1426049120700004
ACH-000637,-1.5704887102899998
ACH-000638,-1.7175680695
ACH-000646,-1.57218828565
ACH-000647,-1.6423071801299998
ACH-000648,-1.46694180947
ACH-000649,-1.5541334529
ACH-000651,-1.8358344197599998
ACH-000652,-1.7673138461500002
ACH-000653,-1.8657327169799998
ACH-000657,-1.82328669347
ACH-000658,-2.02070648737
ACH-000661,-1.82517880324
ACH-000662,-1.8597475765400002
ACH-000663,-1.63920907213
ACH-000665,-1.4675940838400001
ACH-000671,-1.72464029444
ACH-000673,-1.70429483943
ACH-000676,-1.8019162892200002
ACH-000677,-1.7995490372299998
ACH-000681,-1.92230915155
ACH-000682,-1.6065072798700002
ACH-000683,-1.6247649026100002
ACH-000684,-1.52180780308
ACH-000688,-1.99086686687
ACH-000693,-1.47461749039
ACH-000694,-1.65549782049
ACH-000695,-2.03039946588
ACH-000696,-1.6540180534
ACH-000697,-1.7502371289200003
ACH-000699,-2.40757170475
ACH-000701,-1.8227810501800001
ACH-000706,-1.6912875869
ACH-000711,-1.72245962173
ACH-000713,-1.6164868269600001
ACH-000714,-1.8653260822
ACH-000718,-1.75899197304
ACH-000720,-1.71747140512
ACH-000721,-1.59190655988
ACH-000724,-1.96697833497
ACH-000725,-2.41469495537
ACH-000732,-1.1656723008
ACH-000734,-1.87474131939
ACH-000735,-1.54359190405
ACH-000736,-1.64674102836
ACH-000738,-1.50071567529
ACH-000746,-1.71494894229
ACH-000747,-1.6376009921
ACH-000748,-1.6905007928799998
ACH-000753,-1.7928229098700001
ACH-000756,-1.91710050537
ACH-000757,-1.79163096632
ACH-000758,-1.57426527981
ACH-000760,-1.4801751722999998
ACH-000763,-1.87010414199
ACH-000764,-1.69742363695
ACH-000765,-1.6376981348800002
ACH-000766,-1.79832807122
ACH-000767,-1.71968323725
ACH-000768,-1.53500961666
ACH-000769,-1.60318367065
ACH-000770,-1.83077616782
ACH-000771,-1.4039025999399999
ACH-000773,-1.8846941477099999
ACH-000776,-1.91962637676
ACH-000777,-1.44644965607
ACH-000778,-2.44546265467
ACH-000781,-1.7710028887400002
ACH-000782,-1.6837499922499999
ACH-000783,-1.8828753067900001
ACH-000784,-1.57371264153
ACH-000785,-1.69556399161
ACH-000787,-1.62197666442
ACH-000788,-1.7473716984299998
ACH-000791,-1.4385004822999998
ACH-000792,-1.6500666044299999
ACH-000794,-1.5584382412200002
ACH-000796,-1.7924209869
ACH-000799,-1.3992908935100001
ACH-000800,-2.01224518168
ACH-000802,-1.7981478906000001
ACH-000804,-1.71276631757
ACH-000805,-1.75376979039
ACH-000809,-1.8076393321400002
ACH-000810,-1.5210587092299999
ACH-000811,-1.7869772566099997
ACH-000817,-1.4525442957299999
ACH-000819,-1.52980803671
ACH-000820,-1.1943608160799999
ACH-000821,-2.4596115375
ACH-000822,-2.1119932072
ACH-000823,-1.64185692333
ACH-000824,-1.9708695994099998
ACH-000827,-1.56317761068
ACH-000829,-1.74883652342
ACH-000831,-1.7538379479099997
ACH-000832,-1.48409218613
ACH-000833,-1.86286794205
ACH-000834,-1.88657514515
ACH-000835,-1.78812292808
ACH-000836,-1.8417238010299999
ACH-000837,-1.82553161029
ACH-000838,-1.9042349694799998
ACH-000839,-1.4506424755
ACH-000840,-1.61636780909
ACH-000841,-1.7908819921599999
ACH-000843,-1.5411190301299997
ACH-000846,-1.67762212502
ACH-000847,-1.8454685843599998
ACH-000848,-1.76753767504
ACH-000849,-2.03300769802
ACH-000851,-1.5569478562399999
ACH-000855,-1.47796200698
ACH-000856,-1.87386953212
ACH-000858,-1.75923948154
ACH-000859,-1.50645201498
ACH-000861,-1.71269808229
ACH-000862,-1.78097421485
ACH-000865,-1.6574908430200002
ACH-000866,-1.8297941897499999
ACH-000867,-1.91250268595
ACH-000869,-1.7886872001900003
ACH-000872,-1.60396101263
ACH-000873,-1.73643789939
ACH-000876,-2.20907575385
ACH-000878,-1.44119851236
ACH-000880,-1.7782912979700003
ACH-000881,-1.6582088826299999
ACH-000882,-1.56010738421
ACH-000884,-1.4560647086399998
ACH-000885,-1.8592763553
ACH-000887,-1.6441958991499999
ACH-000888,-1.69669520314
ACH-000889,-1.8786193801299997
ACH-000890,-1.63663308188
ACH-000896,-1.7350533203099998
ACH-000898,-1.64889167338
ACH-000900,-1.80687186655
ACH-000901,-1.99852900352
ACH-000905,-1.7591370357499998
ACH-000906,-1.80539021938
ACH-000907,-1.23997573814
ACH-000910,-1.88719755815
ACH-000911,-1.8123443756200002
ACH-000912,-1.51733921187
ACH-000913,-1.62473966339
ACH-000915,-1.67360248436
ACH-000916,-1.27279259069
ACH-000917,-1.6364692573800002
ACH-000921,-1.32227068666
ACH-000924,-1.30018819155
ACH-000926,-1.7404964310099997
ACH-000928,-1.42404331931
ACH-000929,-1.77462096315
ACH-000932,-1.7443247977599998
ACH-000935,-1.70564314368
ACH-000936,-1.63127679092
ACH-000937,-1.97670128517
ACH-000938,-1.8768854154599997
ACH-000939,-1.77605694145
ACH-000941,-1.66227124157
ACH-000943,-1.8321266136200003
ACH-000946,-1.73271234748
ACH-000947,-1.69311629171
ACH-000948,-1.55522350954
ACH-000950,-1.4600062067700001
ACH-000953,-1.74053893805
ACH-000957,-1.52793079828
ACH-000958,-1.3281493950299998
ACH-000960,-1.8100879025
ACH-000963,-1.6198212694299998
ACH-000968,-1.49237288949
ACH-000969,-1.56695979708
ACH-000973,-1.7128765074399999
ACH-000974,-1.8485867025599998
ACH-000975,-1.7674868002200002
ACH-000976,-1.9022854359599999
ACH-000978,-1.91393808238
ACH-000980,-1.73800092498
ACH-000984,-1.58828805195
ACH-000986,-1.504435521
ACH-000988,-2.0389545880599997
ACH-000993,-1.3848458132700001
ACH-000994,-1.66140182799
ACH-000996,-1.5997230838
ACH-001001,-1.71962193009
ACH-001020,-1.5426309742299997
ACH-001028,-1.7390900659900002
ACH-001031,-1.8947035618099999
ACH-001038,-1.96121332349
ACH-001048,-1.8291686117299997
ACH-001050,-1.7399571422599998
ACH-001053,-1.7569636860299997
ACH-001054,-1.6349559003299998
ACH-001061,-1.47765429238
ACH-001067,-1.6489460954100001
ACH-001075,-1.65466379619
ACH-001096,-1.8904123898700003
ACH-001128,-2.06896708766
ACH-001134,-1.58760091029
ACH-001151,-1.7192733626299999
ACH-001163,-1.77366124993
ACH-001164,-1.75383199252
ACH-001173,-1.72379473467
ACH-001183,-1.5080074806900001
ACH-001184,-1.86795135227
ACH-001190,-1.4159590325100002
ACH-001192,-1.91765381534
ACH-001193,-1.2714642165999999
ACH-001196,-1.64555915466
ACH-001197,-1.69816850553
ACH-001205,-1.8413468729900002
ACH-001211,-1.67385786473
ACH-001212,-1.70774467075
ACH-001228,-1.74932146662
ACH-001232,-1.54380846877
ACH-001239,-1.67767232063
ACH-001274,-1.86893106412
ACH-001275,-1.78039171515
ACH-001277,-1.6382952009
ACH-001278,-1.23093529905
ACH-001280,-1.17929493789
ACH-001283,-1.7108500596399998
ACH-001289,-1.6448131382
ACH-001295,-1.9229965066799999
ACH-001300,-1.72292410873
ACH-001301,-1.69489054105
ACH-001302,-1.8157743935799997
ACH-001303,-1.7366564195900003
ACH-001306,-1.40726028507
ACH-001318,-1.67197548817
ACH-001322,-1.65894728773
ACH-001328,-1.3571793541
ACH-001332,-1.4274406202899999
ACH-001333,-1.81489258884
ACH-001336,-1.32810299544
ACH-001340,-1.6278746905099999
ACH-001346,-1.5324213479700002
ACH-001353,-1.6779052583
ACH-001354,-2.0738585391999997
ACH-001367,-1.9025335175599998
ACH-001368,-1.93076956838
ACH-001374,-1.3389787537200002
ACH-001375,-1.66691379083
ACH-001377,-1.9181830594
ACH-001380,-1.6381570427
ACH-001391,-1.85072182551
ACH-001407,-1.96647143818
ACH-001408,-1.74512307271
ACH-001413,-1.39328712771
ACH-001430,-2.1740966244299997
ACH-001431,-1.7534396344999998
ACH-001450,-1.72792246732
ACH-001496,-1.86679310441
ACH-001500,-1.52197196325
ACH-001521,-1.9403049425599999
ACH-001523,-1.50151715097
ACH-001532,-1.78927955686
ACH-001536,-1.55990272692
ACH-001550,-2.0298661940000002
ACH-001552,-1.5232989264599999
ACH-001554,-1.9643838438699999
ACH-001645,-1.87737930322
ACH-001654,-1.9232004603200001
ACH-001715,-1.7051590162799999
ACH-001735,-1.90597471947
ACH-001736,-2.00826016282
ACH-001737,-1.51942746444
ACH-001740,-1.84864357694
ACH-001745,-1.74607331917
ACH-001750,-1.47462789467
ACH-001765,-1.78792776729
ACH-001956,-1.89420910901
ACH-001957,-1.71755309745
