,SMARCAD1 (56916)
ACH-000004,0.06985345461089999
ACH-000007,-0.0537276316108
ACH-000009,-0.062316008279599995
ACH-000011,0.0761452435003
ACH-000012,-0.004833562128729999
ACH-000013,0.122254603406
ACH-000014,0.052874505321899995
ACH-000015,-0.027358291341200002
ACH-000017,0.166326569549
ACH-000018,-0.0363530279722
ACH-000019,-0.258429613472
ACH-000021,0.0608294751953
ACH-000022,0.19970011266399998
ACH-000025,0.13070106861
ACH-000028,-0.0399651692764
ACH-000030,0.0336791041003
ACH-000035,0.0739239469633
ACH-000036,0.23609753829799998
ACH-000037,0.0408449127109
ACH-000039,0.17623054688200002
ACH-000040,0.19598945423099998
ACH-000041,-0.0754852722547
ACH-000042,0.141248639462
ACH-000045,0.078364653094
ACH-000047,0.122389918524
ACH-000052,0.610096177945
ACH-000053,0.10473864702400001
ACH-000054,-0.086518352736
ACH-000055,0.136733696867
ACH-000060,0.0326810065483
ACH-000067,-0.05184441455469999
ACH-000070,-0.11958646562200001
ACH-000075,0.0521629160685
ACH-000078,-0.226098557676
ACH-000082,0.41615064638099997
ACH-000085,0.07843346256400001
ACH-000086,0.121315361314
ACH-000087,0.0292902616956
ACH-000092,-0.112610092742
ACH-000095,-0.0394587260006
ACH-000097,-0.032742117162099994
ACH-000098,0.000393663586086
ACH-000099,-0.13725959570000001
ACH-000108,0.0911027303531
ACH-000113,-0.117867968988
ACH-000115,0.00711939185691
ACH-000116,-0.0517124686871
ACH-000118,0.10438818793400001
ACH-000120,0.030776943708
ACH-000123,-0.00134995862205
ACH-000127,0.0918432543714
ACH-000128,-0.142081845293
ACH-000132,-0.0594348018954
ACH-000133,-0.0608743970806
ACH-000137,0.230128570151
ACH-000138,0.08862865299619999
ACH-000142,0.0106680582564
ACH-000143,0.112198095298
ACH-000146,0.141086319373
ACH-000148,0.0894208639738
ACH-000150,0.31602450476
ACH-000152,0.19067180552700003
ACH-000153,0.07560491398680001
ACH-000159,-0.0438536064086
ACH-000160,0.19139075506900002
ACH-000163,-0.11824094806
ACH-000167,0.46260163831
ACH-000168,0.13777539695
ACH-000169,0.131278882535
ACH-000178,0.09538389687689999
ACH-000182,0.10835131480799999
ACH-000183,0.11642332416099999
ACH-000188,0.101583732872
ACH-000189,-0.010551103474299998
ACH-000190,0.207571539907
ACH-000198,0.09086083396610001
ACH-000204,0.10130958818
ACH-000206,-0.0135743205938
ACH-000207,-0.17853700916499998
ACH-000211,0.0017684918503299998
ACH-000215,0.0646148390793
ACH-000221,0.312381646877
ACH-000222,0.08079828427210001
ACH-000223,-0.0679537626354
ACH-000226,-0.047094050126
ACH-000227,0.133913849421
ACH-000228,-0.101650665014
ACH-000231,0.087430380426
ACH-000232,-0.00668052970264
ACH-000233,0.186177765894
ACH-000234,0.148225854291
ACH-000235,0.0716149503571
ACH-000237,0.106690327192
ACH-000238,-0.010230889280399998
ACH-000243,0.0916188377575
ACH-000244,0.294204578516
ACH-000246,0.230874630346
ACH-000248,0.11848014575600001
ACH-000250,0.156637501222
ACH-000251,0.077513972682
ACH-000253,0.21383982145599997
ACH-000255,0.0447440688869
ACH-000256,0.0289209417908
ACH-000257,-0.25644927434
ACH-000258,0.33224881994100003
ACH-000259,-0.035733747182
ACH-000260,0.059224551990400005
ACH-000261,0.13779694829000003
ACH-000262,-0.11986461816199999
ACH-000263,-0.053060991465
ACH-000264,0.10732530452099999
ACH-000265,-0.035839224757
ACH-000266,-0.046088872072
ACH-000272,-0.0552977452855
ACH-000273,0.0667536527355
ACH-000274,0.027745977317400004
ACH-000277,0.118772886679
ACH-000278,0.130579618532
ACH-000279,0.0943616065645
ACH-000280,-0.08581081309000001
