,PACS1 (55690)
ACH-000601,-0.31034681415
ACH-000604,-0.0244833843283
ACH-000605,-0.24977060738899998
ACH-000606,-0.497348263337
ACH-000608,-0.34444303985200003
ACH-000614,-0.196665838195
ACH-000616,-0.206277031683
ACH-000618,-0.455547505934
ACH-000619,-0.658937036096
ACH-000620,-0.128419181329
ACH-000621,-0.33508292896200004
ACH-000622,-0.21875200979899997
ACH-000623,-0.315438624004
ACH-000624,-0.323701654288
ACH-000627,-0.275155057748
ACH-000630,-0.492531460303
ACH-000632,-0.272503242219
ACH-000633,-0.235805519525
ACH-000637,-0.271371809233
ACH-000638,-0.564037552959
ACH-000646,-0.11283081872400001
ACH-000647,-0.27677515966899996
ACH-000648,0.0145133666328
ACH-000649,-0.33407876814599996
ACH-000651,-0.10221084994200001
ACH-000652,-0.493773449087
ACH-000653,-0.30805264897100004
ACH-000657,-0.316648344514
ACH-000658,-0.132177286651
ACH-000661,-0.49438834985200003
ACH-000662,-0.293885063583
ACH-000663,-0.42038637333499995
ACH-000665,-0.41172903977799996
ACH-000671,-0.36310217576
ACH-000673,-0.28337643589899997
ACH-000676,-0.252506959045
ACH-000677,-0.056686298799
ACH-000681,-0.32982476141999995
ACH-000682,-0.261644792629
ACH-000683,-0.307505985517
ACH-000684,0.0398419547632
ACH-000688,0.0813268782017
ACH-000693,-0.302574723433
ACH-000694,-0.41733647948200003
ACH-000695,-0.21568904921100002
ACH-000696,-0.3440528646
ACH-000697,-0.131382813558
ACH-000699,-0.31661710245999997
ACH-000701,-0.19738061988400002
ACH-000706,-0.0070105829617
ACH-000711,-0.262200969969
ACH-000713,-0.465273155893
ACH-000714,-0.46021502748599996
ACH-000718,-0.11910618498600001
ACH-000720,-0.38961937107100003
ACH-000721,-0.253143318671
ACH-000724,-0.359467526375
ACH-000725,-0.5145756756009999
ACH-000732,-0.464301197138
ACH-000734,-0.543047514871
ACH-000735,-0.307085584492
ACH-000736,-0.424230153419
ACH-000738,-0.309182519712
ACH-000746,-0.390679662645
ACH-000747,-0.136334746595
ACH-000748,-0.43376904853500003
ACH-000753,-0.27574200245700003
ACH-000756,-0.164315817945
ACH-000757,-0.367522378372
ACH-000758,-0.337722636696
ACH-000760,-0.225785280933
ACH-000763,-0.528142164118
ACH-000764,-0.24982678941999997
ACH-000765,-0.5540469111240001
ACH-000766,-0.43706867122000004
ACH-000767,-0.244568256235
ACH-000768,-0.17326274548700002
ACH-000769,-0.33179248758200003
ACH-000770,-0.42908236103299996
ACH-000771,-0.31296207924
ACH-000773,-0.234962259443
ACH-000776,-0.226022337239
ACH-000777,-0.26237109091
ACH-000778,-0.8744318172869999
ACH-000781,-0.292961395646
ACH-000782,-0.152876810844
ACH-000783,-0.660459644814
ACH-000784,-0.299568168575
ACH-000785,-0.222894399006
ACH-000787,-0.24841826378600002
ACH-000788,-0.169477893387
ACH-000791,-0.502492381796
ACH-000792,-0.48145540161000006
ACH-000794,-0.6899148253049999
ACH-000796,-0.240111388648
ACH-000799,-0.319729692005
ACH-000800,-0.05186180883230001
ACH-000802,-0.5749019806260001
ACH-000804,-0.652830396351
ACH-000805,-0.194775518723
ACH-000809,-0.0148210561533
ACH-000810,-0.44769475862499997
ACH-000811,-0.0946954052343
ACH-000817,-0.374984094361
ACH-000819,-0.24779286325
ACH-000820,-0.236268779274
ACH-000821,-0.415731673886
ACH-000822,-0.288411704882
ACH-000823,-0.391199146868
ACH-000824,-0.36633027999
ACH-000827,-0.33934972772
ACH-000829,-0.305537402884
ACH-000831,-0.286714339431
ACH-000832,-0.637706629648
ACH-000833,-0.260569375086
ACH-000834,-0.389855295649
ACH-000835,-0.16368031721100001
ACH-000836,-0.26090239058200004
ACH-000837,-0.377720295947
ACH-000838,-0.406113864049
ACH-000839,-0.595058636631
ACH-000840,-0.626969828785
ACH-000841,-0.428162269621
ACH-000843,-0.35155256026299997
ACH-000846,-0.468113498499
ACH-000847,-0.489247667624
ACH-000848,-0.127257207171
ACH-000849,-0.174207751875
ACH-000851,-0.30713970241099997
ACH-000855,-0.148328488748
ACH-000856,-0.202966691324
ACH-000858,-0.209604382703
ACH-000859,-0.312836251927
ACH-000861,-0.285998068974
ACH-000862,-0.349321981258
ACH-000865,-0.30915968009
ACH-000866,-0.177935814034
ACH-000867,-0.229237236906
ACH-000869,-0.369561224943
ACH-000872,-0.670046503852
ACH-000873,-0.056310824571099996
ACH-000876,-0.34735332271200003
ACH-000878,-0.500545295742
ACH-000880,-0.148445020218
ACH-000881,-0.328258274718
ACH-000882,-0.484334692307
ACH-000884,-0.382061073238
ACH-000885,-0.186903155933
ACH-000887,-0.34572967809
ACH-000888,-0.22544348744000003
ACH-000889,-0.198791338056
ACH-000890,-0.43607628416599997
ACH-000896,-0.267935360356
ACH-000898,-0.265222499052
ACH-000900,-0.50632886173
ACH-000901,-0.680129239621
ACH-000905,-0.179028365528
ACH-000906,-0.49021532046099997
ACH-000907,-0.214979203255
ACH-000910,-0.463505129226
ACH-000911,-0.35722513786
ACH-000912,-0.220795474998
ACH-000913,-0.283926260434
ACH-000915,-0.209951535953
ACH-000916,-0.385008030153
ACH-000917,-0.37534317781300003
ACH-000921,-0.319504116726
ACH-000924,-0.336024072511
ACH-000926,-0.308509741661
ACH-000928,-0.182274174769
ACH-000929,-0.41886546402900005
ACH-000932,-0.312378825913
ACH-000935,-0.5979653775930001
ACH-000936,-0.468559436642
ACH-000937,-0.183512237089
ACH-000938,-0.609105138687
ACH-000939,-0.392830460215
ACH-000941,-0.413095874618
ACH-000943,-0.163086127685
ACH-000946,-0.293874094119
ACH-000947,-0.314588496553
ACH-000948,-0.287934547856
ACH-000950,-0.165080626544
ACH-000953,-0.24482648049000003
ACH-000957,-0.518399562973
ACH-000958,-0.470585019668
ACH-000960,-0.431748115467
ACH-000963,-0.7159062153010001
ACH-000968,-0.231355192564
ACH-000969,-0.558177206311
ACH-000973,-0.333735384824
ACH-000974,-0.270424502177
ACH-000975,-0.31741927378699997
ACH-000976,-0.352609364337
ACH-000978,-0.149587362354
ACH-000980,-0.270414813546
ACH-000984,-0.38162910713
ACH-000986,-0.397064785986
ACH-000988,-0.17715575031599998
ACH-000993,-0.252118264053
ACH-000994,-0.267481322839
ACH-000996,-0.327568564058
ACH-001001,-0.25368623545
ACH-001020,0.12464940908700001
ACH-001028,-0.449922859886
ACH-001031,-0.26421500417800003
ACH-001038,-0.18011098753600002
ACH-001048,-0.245092427901
ACH-001050,-0.253779759828
ACH-001053,-0.09139580671039998
ACH-001054,-0.0158309330354
ACH-001061,-0.27332723204
ACH-001067,-0.260190090572
ACH-001075,-0.383220684211
ACH-001096,-0.11899054153899999
ACH-001128,-0.324835264568
ACH-001134,-0.225625494015
ACH-001151,-0.275659926985
ACH-001163,-0.340268856129
ACH-001164,-0.105200722817
ACH-001173,-0.186023785006
ACH-001183,-0.395596104446
ACH-001184,0.0913032044555
ACH-001190,-0.442532564271
ACH-001192,-0.375041938578
ACH-001193,-0.23775838219
ACH-001196,-0.21817507749899998
ACH-001197,-0.718042790087
ACH-001205,-0.253357701072
ACH-001211,-0.456420811518
ACH-001212,-0.0596983144063
ACH-001228,-0.28231792796
ACH-001232,-0.10441017849999999
ACH-001239,-0.116383938786
ACH-001274,-0.124493562664
ACH-001275,-0.0650947934646
ACH-001277,-0.275151153403
ACH-001278,-0.34332691645900004
ACH-001280,-0.40543452499300003
ACH-001283,-0.276126237585
ACH-001289,-0.158443525839
ACH-001295,-0.250049858792
ACH-001300,-0.305728987619
ACH-001301,-0.023699421471
ACH-001302,-0.11024130619400001
ACH-001303,-0.325968703805
ACH-001306,-0.452630239731
ACH-001318,-0.186497637667
ACH-001322,0.025169625632599998
ACH-001328,-0.398038853564
ACH-001332,-0.264826041055
ACH-001333,-0.481910769059
ACH-001336,-0.309221501056
ACH-001340,-0.321620328994
ACH-001346,-0.43967276363200003
ACH-001353,-0.33994428617399997
ACH-001354,-0.150856130521
ACH-001367,-0.32105911678000004
ACH-001368,-0.313798587078
ACH-001374,-0.0913346626127
ACH-001375,-0.167100569989
ACH-001377,-0.32418044288000003
ACH-001380,-0.198248540955
ACH-001391,-0.188058984253
ACH-001407,-0.33862239849799997
ACH-001408,-0.340804435993
ACH-001413,-0.351785877944
ACH-001430,-0.279022162812
ACH-001431,-0.19415112464200002
ACH-001450,-0.198878159654
ACH-001496,-0.273718801184
ACH-001500,-0.32306651235399997
ACH-001521,-0.40390449796899996
ACH-001523,-0.198964355645
ACH-001532,-0.289012752353
ACH-001536,-0.0645824089584
ACH-001550,-0.466969279036
ACH-001552,-0.0899724655397
ACH-001554,-0.43657869001500005
ACH-001645,-0.33866530074100004
ACH-001654,-0.268725913739
ACH-001715,-0.168829348467
ACH-001735,-0.256797344969
ACH-001736,-0.477062287908
ACH-001737,-0.47268386986999994
ACH-001740,-0.227121427718
ACH-001745,-0.215607902742
ACH-001750,-0.316348011857
ACH-001765,-0.32583376875
ACH-001956,-0.329477879883
ACH-001957,-0.243628028952
