,LZTS3 (9762)
ACH-000004,-0.185448062875
ACH-000007,0.10770482618899999
ACH-000009,0.105084163703
ACH-000011,-0.24210790405699997
ACH-000012,0.056230580836300004
ACH-000013,-0.154224747013
ACH-000014,-0.121033436705
ACH-000015,0.061947714056900006
ACH-000017,-0.021771103209099998
ACH-000018,-0.130543225836
ACH-000019,0.07757659851939999
ACH-000021,0.09702424128630001
ACH-000022,-0.06939302804010002
ACH-000025,0.190315578246
ACH-000028,-0.142697379408
ACH-000030,-0.108568224711
ACH-000035,-0.013813056966
ACH-000036,-0.18278297963
ACH-000037,0.068713553986
ACH-000039,-0.10723442855200001
ACH-000040,-0.0267073447929
ACH-000041,-0.0509510132769
ACH-000042,-0.184422599817
ACH-000045,-0.227337459752
ACH-000047,0.00508535457052
ACH-000052,-0.21346519617899998
ACH-000053,-0.0706687653956
ACH-000054,-0.135909449277
ACH-000055,0.113517154838
ACH-000060,-0.241441613666
ACH-000067,-0.129168232512
ACH-000070,0.13912654547599998
ACH-000075,0.0249214861717
ACH-000078,0.08527789193320001
ACH-000082,-0.07053368152839999
ACH-000085,-0.005754788958739999
ACH-000086,-0.00456627327083
ACH-000087,-0.18357445745
ACH-000092,0.0399721672683
ACH-000095,0.0081736015911
ACH-000097,-0.0400478524295
ACH-000098,-0.12376024401499999
ACH-000099,-0.029250172060500002
ACH-000108,-0.030178336596300002
ACH-000113,-0.158328270031
ACH-000115,-0.105048254181
ACH-000116,-0.00532454392631
ACH-000118,-0.15800368401599998
ACH-000120,-0.298247028141
ACH-000123,-0.0935193713948
ACH-000127,-0.143247364405
ACH-000128,-0.0776502095986
ACH-000132,-0.0939819428281
ACH-000133,-0.10698710273800001
ACH-000137,0.16021824592
ACH-000138,-0.00943829796774
ACH-000142,0.112230888636
ACH-000143,-0.190279981232
ACH-000146,-0.000402109274506
ACH-000148,-0.156146383012
ACH-000150,-0.20423853642700002
ACH-000152,-0.049973037703999995
ACH-000153,0.0515117179772
ACH-000159,0.00402264303241
ACH-000160,-0.24134142983000004
ACH-000163,-0.310955473858
ACH-000167,-0.12481168664999999
ACH-000168,-0.29380412321800004
ACH-000169,-0.21044691873100002
ACH-000178,-0.19913269156
ACH-000182,-0.0707724384117
ACH-000183,0.029659978326599997
ACH-000188,0.0191861871409
ACH-000189,-0.27783178043699996
ACH-000190,-0.430242871344
ACH-000198,-0.0432161206267
ACH-000204,-0.12219451654999999
ACH-000206,0.11418979744
ACH-000207,0.115057224058
ACH-000211,0.0354396740433
ACH-000215,-0.136534226101
ACH-000221,-0.012639464137
ACH-000222,0.12035620526799999
ACH-000223,-0.0835257300951
ACH-000226,0.159950312042
ACH-000227,-0.030986924202200002
ACH-000228,0.21385458830899998
ACH-000231,-0.103731957671
ACH-000232,0.0116805098045
ACH-000233,-0.271131614282
ACH-000234,-0.0298988388916
ACH-000235,-0.0315312596176
ACH-000237,-0.0038810052746999996
ACH-000238,-0.171358864709
ACH-000243,-0.05778470419290001
ACH-000244,0.0739219683631
ACH-000246,-0.10216200705299999
ACH-000248,0.0349685650885
ACH-000250,-0.060353081600000004
ACH-000251,-0.140163252958
ACH-000253,-0.07889285242239999
ACH-000255,0.0794971349102
ACH-000256,-0.167499082555
ACH-000257,-0.052048033021
ACH-000258,-0.0527800035138
ACH-000259,-0.0823603560632
ACH-000260,-0.158890367202
ACH-000261,-0.07075832233160001
ACH-000262,-0.198946619476
ACH-000263,-0.09593439724680002
ACH-000264,-0.13284105784000003
ACH-000265,-0.21374412543
ACH-000266,-0.0354527301999
ACH-000272,-0.18934217138099999
ACH-000273,-0.156901732458
ACH-000274,-0.111897013857
ACH-000277,-0.0410044857391
ACH-000278,0.17130383975299998
ACH-000279,0.0488488759576
ACH-000280,-0.0730786867805
ACH-000281,-0.28838839876999994
ACH-000288,0.035143031757300006
ACH-000291,-0.009124952173680001
ACH-000293,-0.020442861689200002
ACH-000294,-0.10062578221799999
ACH-000295,0.049074724275
ACH-000296,0.046089196804400004
ACH-000302,-0.035595209326499996
ACH-000304,-0.0513835198197
ACH-000307,-0.267243990977
ACH-000308,-0.10062861507000001
ACH-000310,-0.040458108675800006
ACH-000311,-0.199026020878
ACH-000312,-0.22469647625999997
ACH-000315,0.0650728215556
ACH-000316,-0.164997147401
ACH-000317,0.0595070412276
ACH-000318,0.0557863670026
ACH-000319,-0.0574441238808
ACH-000320,-0.08797160846039999
ACH-000322,0.00230525995118
ACH-000323,0.13623727580199999
ACH-000324,-0.0939801213125
ACH-000329,-0.0320107674809
ACH-000330,-0.15333134519799999
ACH-000331,-0.00694492143088
ACH-000332,-0.08842181247519999
ACH-000334,-0.271236853455
ACH-000335,0.019473482923400003
ACH-000336,0.234625234878
ACH-000337,0.20880425393899998
ACH-000339,-0.06877961205689999
ACH-000341,0.104442058115
ACH-000348,-0.113253081389
ACH-000350,-0.09516053476500001
