,RDH8 (50700)
ACH-000004,-0.476065898117
ACH-000007,0.00524441218654
ACH-000009,-0.19663884280900001
ACH-000011,-0.05268728088690001
ACH-000012,-0.32129747736
ACH-000013,-0.140240193301
ACH-000014,-0.33277019217
ACH-000015,-0.178499256651
ACH-000017,-0.352702776184
ACH-000018,-0.24809957722399997
ACH-000019,-0.129476512996
ACH-000021,-0.22897937262600002
ACH-000022,-0.322275785352
ACH-000025,-0.26252509126400003
ACH-000028,-0.09738119465369999
ACH-000030,-0.434998110738
ACH-000035,-0.38118997812
ACH-000036,-0.09888582934910001
ACH-000037,-0.207901881812
ACH-000039,-0.33491157545899997
ACH-000040,-0.0231335734595
ACH-000041,-0.377009609023
ACH-000042,-0.17688725998799998
ACH-000045,-0.101830568961
ACH-000047,-0.19619753394699999
ACH-000052,-0.26206836694200003
ACH-000053,-0.17090786206300002
ACH-000054,-0.21914157063
ACH-000055,0.07193871320669999
ACH-000060,-0.0499309455145
ACH-000067,-0.19580937476799998
ACH-000070,0.0635967584081
ACH-000075,-0.432119054362
ACH-000078,-0.32051349945700003
ACH-000082,-0.08607546502730001
ACH-000085,-0.277749378655
ACH-000086,-0.139698132507
ACH-000087,-0.0907901574781
ACH-000092,-0.17654760213399998
ACH-000095,-0.286163358902
ACH-000097,-0.140314470062
ACH-000098,-0.31788676252500003
ACH-000099,-0.261445142193
ACH-000108,-0.21175030484700003
ACH-000113,-0.188634577207
ACH-000115,-0.229956463072
ACH-000116,-0.162803165689
ACH-000118,-0.18119879910599998
ACH-000120,-0.0793396307162
ACH-000123,0.0159134851082
ACH-000127,-0.30049142453899996
ACH-000128,-0.248545725915
ACH-000132,-0.07556534748160001
ACH-000133,-0.19377152059
ACH-000137,-0.225089770505
ACH-000138,-0.170138264166
ACH-000142,-0.354200571104
ACH-000143,-0.00623194702945
ACH-000146,-0.159656270652
ACH-000148,-0.19594108032699997
ACH-000150,-0.069344171205
ACH-000152,-0.248417776906
ACH-000153,-0.336723752967
ACH-000159,-0.11107601014599999
ACH-000160,-0.157012175092
ACH-000163,-0.1929152452
ACH-000167,-0.291489722786
ACH-000168,-0.0483782420796
ACH-000169,-0.120297070677
ACH-000178,-0.0995566890743
ACH-000182,-0.049591105054900005
ACH-000183,-0.33604090178900003
ACH-000188,-0.30814947953
ACH-000189,0.10199320306500001
ACH-000190,-0.378512794476
ACH-000198,-0.248241611928
ACH-000204,-0.219616532777
ACH-000206,-0.146223638459
ACH-000207,-0.043110053676199994
ACH-000211,-0.12012452052400001
ACH-000215,-0.11849506580199999
ACH-000221,-0.237721271544
ACH-000222,-0.18296219673300002
ACH-000223,-0.201235688664
ACH-000226,-0.301769013325
ACH-000227,-0.451014238024
ACH-000228,-0.185856227758
ACH-000231,-0.214433117761
ACH-000232,-0.191838248362
ACH-000233,-0.221689950961
ACH-000234,-0.10599799583599999
ACH-000235,-0.261612377705
ACH-000237,-0.1613705486
ACH-000238,-0.353518119377
ACH-000243,-0.156382560405
ACH-000244,0.12505911665
ACH-000246,-0.174240109644
ACH-000248,-0.20324686637000003
ACH-000250,-0.19909749202100002
ACH-000251,-0.585002820607
ACH-000253,-0.260350207496
ACH-000255,-0.197558477742
ACH-000256,-0.0437193192957
ACH-000257,-0.197274439359
ACH-000258,-0.20599374441100002
ACH-000259,-0.20758849485999997
ACH-000260,-0.147140137392
ACH-000261,-0.200963963603
ACH-000262,-0.290011629514
ACH-000263,-0.229610367801
ACH-000264,-0.239355829406
ACH-000265,-0.190154418761
ACH-000266,-0.182561730304
ACH-000272,-0.25490278825
ACH-000273,-0.163102310283
ACH-000274,-0.08180929134489999
ACH-000277,0.020417116610599997
ACH-000278,-0.0981354966877
ACH-000279,-0.138710236173
ACH-000280,-0.11050735019300001
ACH-000281,-0.198385085491
