,CNOT1 (23019)
ACH-000004,-1.18804352788
ACH-000007,-0.565992121726
ACH-000009,-0.536249962205
ACH-000011,-1.4377998795200002
ACH-000012,-1.02899218918
ACH-000013,-0.544795247038
ACH-000014,-0.0899649429024
ACH-000015,-0.7243341603039999
ACH-000017,-1.29928845105
ACH-000018,-1.15936748089
ACH-000019,-0.835237283204
ACH-000021,-1.00961129714
ACH-000022,-0.47907686486699996
ACH-000025,-0.618691366063
ACH-000028,-0.958831599409
ACH-000030,-0.751182212151
ACH-000035,-1.12500895192
ACH-000036,-1.07256483366
ACH-000037,-0.733953918199
ACH-000039,-1.1091935085200002
ACH-000040,-0.940630250774
ACH-000041,-0.52157615153
ACH-000042,-0.554398934032
ACH-000045,-1.23824415353
ACH-000047,-1.01561920911
ACH-000052,-0.5743327758510001
ACH-000053,-1.38206054696
ACH-000054,-0.459604804064
ACH-000055,-0.513315915976
ACH-000060,-0.920840180061
ACH-000067,-0.696397832915
ACH-000070,-0.7817237841660001
ACH-000075,-0.575894093378
ACH-000078,-0.752932897809
ACH-000082,-1.3782419307799998
ACH-000085,-1.2271641521899999
ACH-000086,-1.05756391141
ACH-000087,-0.947891607914
ACH-000092,-0.6139498584
ACH-000095,-0.34770528826499997
ACH-000097,-0.296373682975
ACH-000098,-1.05931259846
ACH-000099,-0.521662589002
ACH-000108,-1.13672334379
ACH-000113,-0.9537532444589999
ACH-000115,-0.121632501284
ACH-000116,-0.344055092341
ACH-000118,-0.9431852603479999
ACH-000120,-0.576315380314
ACH-000123,-0.9320487020620001
ACH-000127,-1.3589471579199999
ACH-000128,-0.81064165008
ACH-000132,-0.668915513636
ACH-000133,-0.521846818919
ACH-000137,-0.9098893654960001
ACH-000138,-0.949383372696
ACH-000142,-1.15113664291
ACH-000143,-0.623047328094
ACH-000146,-0.7481742426119999
ACH-000148,-0.748140644769
ACH-000150,-0.716516371398
ACH-000152,-0.48544739450499996
ACH-000153,-0.872039810338
ACH-000159,-0.9209184609409999
ACH-000160,-0.45277816261299997
ACH-000163,-0.105851013189
ACH-000167,-0.869951592904
ACH-000168,-0.585367005293
ACH-000169,-0.9742390001189999
ACH-000178,-1.00024836365
ACH-000182,-0.823918544759
ACH-000183,-1.2601703713299999
ACH-000188,-0.9287901102399999
ACH-000189,-0.776274333085
ACH-000190,-1.06433651615
ACH-000198,-1.08571891483
ACH-000204,-0.650889280651
ACH-000206,-1.2573911477500002
ACH-000207,-0.8747366072799998
ACH-000211,-0.937610874742
ACH-000215,-1.1596370992799998
ACH-000221,-1.0296006573899998
ACH-000222,-0.951078578648
ACH-000223,-0.7512600101770001
ACH-000226,-1.0142457951700001
ACH-000227,-1.20930203948
ACH-000228,-0.877991959419
ACH-000231,-0.46919370851099995
ACH-000232,-0.477542060498
ACH-000233,-1.28272031432
ACH-000234,-0.5431981130960001
ACH-000235,-0.934871276969
ACH-000237,-1.11966764339
ACH-000238,-1.28555112174
ACH-000243,-1.13215220536
ACH-000244,-0.288298498785
ACH-000246,-0.938630029076
ACH-000248,-1.24601845708
ACH-000250,-0.805290857339
ACH-000251,-1.0202629942499999
ACH-000253,-0.7060165062980001
ACH-000255,-0.395990749693
ACH-000256,-0.572486052468
ACH-000257,-1.14242569543
ACH-000258,-1.1210504085100002
ACH-000259,-0.506462833382
ACH-000260,-0.613563600631
ACH-000261,-0.518725287426
ACH-000262,-0.981463702635
ACH-000263,-0.482594318099
ACH-000264,-0.93928947107
ACH-000265,-0.746331727911
ACH-000266,-0.834811171158
ACH-000272,-0.5715540981880001
ACH-000273,-0.809603273631
ACH-000274,-0.54211174828
ACH-000277,-1.12680543559
ACH-000278,-0.471022849234
ACH-000279,-0.680324232121
ACH-000280,-0.981999324194
ACH-000281,-1.12792176503
ACH-000288,-0.715956150963
ACH-000291,-0.9094611607950001
ACH-000293,-0.719790109951
ACH-000294,-1.46886579817
ACH-000295,-1.36248314447
ACH-000296,-1.09007562309
ACH-000302,-0.54800212444
ACH-000304,-0.330813515669
ACH-000307,-1.16692883579
ACH-000308,-0.926161833857
ACH-000310,-0.839898603547
ACH-000311,-0.947316541287
ACH-000312,-0.576372059594
ACH-000315,-0.7607836056110001
