,CDC42BPA (8476)
ACH-000004,0.0260620385809
ACH-000007,0.05913031351840001
ACH-000009,-0.108330921279
ACH-000011,0.19888550320300002
ACH-000012,0.0829102510256
ACH-000013,-0.024098566397700003
ACH-000014,-0.124315763814
ACH-000015,0.11716809183499999
ACH-000017,0.04743388684830001
ACH-000018,0.21954730670699998
ACH-000019,0.367974193241
ACH-000021,-0.0282623177135
ACH-000022,-0.0269733918622
ACH-000025,-0.214537745165
ACH-000028,0.13550948820800002
ACH-000030,0.0412504819008
ACH-000035,0.029104030065299998
ACH-000036,0.07783162155619999
ACH-000037,-0.096814972934
ACH-000039,0.266867392711
ACH-000040,-0.021828623625099998
ACH-000041,-0.00339665896941
ACH-000042,0.07317453982000001
ACH-000045,-0.0790561439987
ACH-000047,0.06179697821769999
ACH-000052,0.000677966658149
ACH-000053,0.0135481136893
ACH-000054,0.04818909706399999
ACH-000055,0.109781002755
ACH-000060,0.131684039638
ACH-000067,0.0721640576626
ACH-000070,-0.0308838881611
ACH-000075,0.228360074952
ACH-000078,-0.0757953194077
ACH-000082,-0.0742769395746
ACH-000085,0.08725139649769999
ACH-000086,0.040516828109
ACH-000087,0.0273072543828
ACH-000092,0.0201245428889
ACH-000095,0.100225968602
ACH-000097,0.146252029045
ACH-000098,-0.00718210205697
ACH-000099,0.026058431540099996
ACH-000108,0.45166222132100003
ACH-000113,-0.0431818060256
ACH-000115,-0.040052660684699995
ACH-000116,0.050252022373699995
ACH-000118,0.0577850990991
ACH-000120,0.0732468997956
ACH-000123,0.0595857630717
ACH-000127,0.0841956884829
ACH-000128,0.19738497059000001
ACH-000132,0.190218249703
ACH-000133,0.039195430254800004
ACH-000137,0.183995471721
ACH-000138,0.0829914051292
ACH-000142,0.0044067460182799995
ACH-000143,-0.036343676727499996
ACH-000146,0.033907793591
ACH-000148,-0.0050645333267600005
ACH-000150,0.162679073197
ACH-000152,0.0182078375689
ACH-000153,0.415807271563
ACH-000159,0.107651889938
ACH-000160,-0.017350516996400004
ACH-000163,0.159050159944
ACH-000167,-0.078100789366
ACH-000168,-0.022230087974799997
ACH-000169,0.149891323953
ACH-000178,0.158461801006
ACH-000182,0.156508684939
ACH-000183,0.330114378341
ACH-000188,0.222451873297
ACH-000189,0.031200723878900005
ACH-000190,0.00454641009988
ACH-000198,0.07660668706889999
ACH-000204,0.136940956306
ACH-000206,0.244435256794
ACH-000207,-0.23142040378400003
ACH-000211,0.131020089658
ACH-000215,0.113798279702
ACH-000221,0.159516743006
ACH-000222,-0.03883987170369999
ACH-000223,-0.00128410420403
ACH-000226,0.05214223508830001
ACH-000227,-0.20108185405499998
ACH-000228,0.14453055427
ACH-000231,0.0829049758135
ACH-000232,0.111663329605
ACH-000233,0.197017241919
ACH-000234,-0.0724427434474
ACH-000235,0.17372244073600002
ACH-000237,0.181863731332
ACH-000238,0.0496434781432
ACH-000243,0.207818259526
ACH-000244,-0.151776766548
ACH-000246,0.0136424821811
ACH-000248,0.0717401160882
ACH-000250,0.108527132749
ACH-000251,0.362209470867
ACH-000253,0.142555141863
ACH-000255,0.057985041534400004
ACH-000256,0.24352462334199998
ACH-000257,-0.09336690204389998
ACH-000258,0.0910783296438
ACH-000259,0.0970824135523
ACH-000260,0.175090677993
ACH-000261,-0.042499505591
ACH-000262,0.19928608676100001
ACH-000263,0.268997523957
ACH-000264,-0.044453023171899995
ACH-000265,0.0655524019066
ACH-000266,0.0461447028248
ACH-000272,0.0332236339201
ACH-000273,0.0624828911611
ACH-000274,0.0316138327697
ACH-000277,0.171129252781
ACH-000278,0.175114139276
ACH-000279,0.052536071138599996
ACH-000280,0.241764829441
ACH-000281,0.0737972983253
ACH-000288,0.0673273124047
ACH-000291,0.0507769969935
ACH-000293,0.304251299239
ACH-000294,0.118343622356
ACH-000295,0.20283404984499998
ACH-000296,0.04686347760009999
ACH-000302,0.042144115274099996
ACH-000304,-0.120111284447
ACH-000307,0.0422714641268
ACH-000308,0.105363485635
ACH-000310,0.0973296941474
ACH-000311,-0.0198960368352
ACH-000312,0.012527722715600001
ACH-000315,-0.0332884926309
ACH-000316,0.049241757727699995
ACH-000317,0.07508246847580001
ACH-000318,0.172280101836
ACH-000319,-0.009565482570450002
ACH-000320,-0.009381116368229999
ACH-000322,0.0242930733581
ACH-000323,0.15491110169199998
ACH-000324,0.0815693614526
ACH-000329,0.025495909256700002
ACH-000330,0.08454386828780001
ACH-000331,0.203843940947
ACH-000332,0.00205727855224
ACH-000334,0.087751165097
ACH-000335,0.24316549296
ACH-000336,0.0809331631588
ACH-000337,0.125879432073
ACH-000339,0.0972647647461
ACH-000341,-0.100386274588
ACH-000348,0.0036448667258899997
ACH-000350,-0.0624985131599
ACH-000352,0.134907063633
ACH-000356,0.207410111367
ACH-000361,0.316929309873
ACH-000362,0.0755445088733
ACH-000363,0.00412235348592
ACH-000364,0.09851056913860001
ACH-000365,0.117291054699
ACH-000366,0.12439621400499999
ACH-000368,0.09558662745629999
ACH-000374,0.07973834397360001
ACH-000375,0.0031579472206399997
ACH-000376,0.17608968633699998
ACH-000381,0.202430408482
ACH-000383,0.130997032239
ACH-000387,0.16690744636399998
ACH-000389,-0.010841096915500002
ACH-000390,0.206301224368
ACH-000393,0.120811593776
ACH-000395,-0.0650019583129
ACH-000397,0.057335184211800005
ACH-000401,-0.0120354983694
ACH-000402,-0.0130928383254
ACH-000403,0.140146761513
ACH-000404,0.0952906899044
ACH-000406,0.0363031817476
ACH-000407,-0.0318231977954
ACH-000408,-0.0202774982698
ACH-000410,-0.022048940657000003
ACH-000411,0.0716685102966
ACH-000414,0.151335292391
ACH-000415,0.112730121695
ACH-000416,0.159930658684
ACH-000420,0.345999333968
ACH-000421,0.049446428448400005
ACH-000424,0.163840829593
ACH-000425,0.134228577712
ACH-000426,0.19987026476599998
ACH-000427,0.158791913229
ACH-000433,0.10920892477600001
ACH-000436,0.14685622798
ACH-000444,0.261183034729
ACH-000445,0.131403019317
ACH-000448,0.149164255143
ACH-000450,-0.23646337190900002
ACH-000452,0.160859778259
ACH-000454,0.08389820857000001
ACH-000458,0.054459153198300005
ACH-000459,0.20600467470800002
ACH-000460,0.113927900638
ACH-000461,0.219598119015
ACH-000463,0.147635564385
ACH-000464,0.021339196557400002
ACH-000466,0.199363951805
ACH-000467,-0.031202063461
ACH-000468,-0.022122691787400003
ACH-000469,0.344577541281
ACH-000470,0.109082588868
ACH-000471,0.00192390164425
ACH-000472,-0.0399851656626
ACH-000473,0.16510134898
ACH-000475,0.0427852289991
ACH-000476,0.0958274145004
ACH-000477,0.0990975990449
ACH-000480,0.197761237693
ACH-000481,0.256821986376
ACH-000483,0.144096003796
ACH-000484,0.172185351176
ACH-000485,-0.02927926014
ACH-000486,0.049432193862
ACH-000487,-0.127025635383
ACH-000488,0.109937673232
ACH-000490,0.08438709061139998
ACH-000491,0.0637041800872
ACH-000495,0.00613962034768
ACH-000496,0.029670793230300002
ACH-000499,0.166518546204
ACH-000500,0.052061079299300005
ACH-000502,0.187112248224
ACH-000503,-0.09880786413519999
ACH-000505,-0.0526230692642
ACH-000507,-0.115804382693
ACH-000510,0.12733131739700002
ACH-000511,-0.14918359024299999
ACH-000512,-0.0212022799194
ACH-000516,-0.09543528497439999
ACH-000517,0.017854447048599998
ACH-000518,0.0101406009108
ACH-000520,0.27780285857
ACH-000521,0.100585960318
ACH-000522,-0.0035779652926700004
ACH-000524,0.203502024794
ACH-000527,0.0899601000392
ACH-000528,0.10614815866699999
ACH-000537,0.10285849851399999
ACH-000541,0.288203286484
ACH-000542,0.0832859921701
ACH-000544,0.0898892158907
ACH-000545,0.244312608418
